strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,7,1,10,4.4,7.62952,0.916667,40,0.8931,0.615304,186.033,20.23,0.626524,12.1033,53.2545,6.98006,6.39839,24.5083,0.916694,0.0552449,17.0095,11.8304,207.95,185.72,4.08,True,True,True,54.8503,0.772433,24.5083
heuristic,7,1,11,4.4,7.62952,0.916667,54,0.902657,0.615603,186.124,20.23,0.626615,12.1051,53.2623,6.98108,6.39933,24.5191,0.918203,0.0532138,17.0129,10.5967,207.945,187.703,4.08,True,True,True,54.8503,0.772433,24.5083
heuristic,7,1,12,3.385,7.62952,0.916667,40,0.866206,0.615053,185.958,20.23,0.609673,15.3094,51.8222,6.79233,6.22631,38.1576,0.89898,0.0573336,18.2551,12.3163,208.039,180.204,4.08,True,True,True,54.8503,0.772433,24.5083
heuristic,7,1,13,4.4,7.62952,0.916667,54,0.902657,0.615603,186.124,20.23,0.626615,12.1051,53.2623,6.98108,6.39933,24.5191,0.918203,0.0532138,17.0129,10.5967,207.945,187.703,4.08,True,True,True,54.8503,0.772433,24.5083
heuristic,7,1,14,4.4,7.62952,0.683333,40,0.860734,0.615388,186.059,20.23,0.715187,13.8161,60.7909,7.96786,5.4447,36.4553,0.865353,0.0738983,17.1056,9.38908,207.987,179.022,4.08,True,True,True,54.8843,0.772433,24.5083
heuristic,7,1,15,2.85701,9.04043,0.435617,50.1948,0.802131,0.612912,185.31,20.23,0.887835,26.4143,75.466,8.34761,3.63636,165.417,0.805722,0.160694,86.7503,9.38289,208.193,166.998,4.08,True,True,True,54.8843,0.772433,24.5083
heuristic,7,1,16,2.85701,9.04043,0.435617,64.1948,0.787163,0.613612,185.522,20.23,0.884256,26.3078,75.1617,8.31395,3.6217,163.424,0.794246,0.158565,83.832,8.32032,208.147,163.846,4.08,True,True,True,54.9988,0.772433,24.5083
heuristic,7,1,17,3.87201,9.04043,0.435617,64.1948,0.775425,0.615022,185.948,20.23,0.905549,19.879,76.9716,8.51416,3.70891,95.5584,0.769231,0.146148,46.9424,5.6845,208.034,161.314,4.06,True,True,True,57.0218,0.772433,24.5083
heuristic,7,2,18,3.87201,13.7071,0.435617,64.1948,0.669735,0.613413,185.462,20.23,1.1061,24.2815,94.0184,6.85911,2.98794,174.147,0.661433,0.214831,80.6846,7.99904,208.13,139.392,4.08,False,True,False,57.0218,0.772433,24.5083
heuristic,7,2,19,3.87201,5,0.435617,64.1948,0.8654,0.615657,186.14,20.23,0.635023,13.9403,53.9769,10.7954,4.70265,32.9535,0.862952,0.0924998,21.216,9.50023,207.979,179.985,4.08,True,True,True,57.1158,0.772433,24.5083
heuristic,7,2,20,3.87201,5,0.66895,64.1948,0.913879,0.615733,186.163,20.23,0.548787,12.0472,46.6469,9.32938,6.24089,21.2689,0.93202,0.054175,15.1978,11.1143,207.947,190.038,4.08,True,True,True,57.5202,0.772433,21.2689
heuristic,7,2,21,3.87201,5,0.25,64.1948,0.739231,0.614463,185.779,20.23,0.705363,15.4844,59.9559,11.9912,2.99779,45.1619,0.734481,0.228636,56.8176,6.42834,208.057,153.802,4.08,False,True,False,57.5202,0.772433,21.2689
heuristic,7,2,22,4.4,5,0.435617,64.1948,0.866782,0.615698,186.153,20.23,0.640286,12.3692,54.4243,10.8849,4.74163,26.1591,0.861765,0.0892139,17.2823,8.4885,207.966,180.261,4.08,True,True,True,57.6933,0.772433,21.2689
heuristic,7,2,23,4.4,5,0.66895,64.1948,0.912194,0.61575,186.168,20.23,0.55484,10.7185,47.1614,9.43228,6.30973,17.0218,0.924352,0.0528368,14.6728,10.0811,207.93,189.673,4.08,True,True,True,58.236,0.772433,17.0218
heuristic,7,2,24,4.4,5,0.25,64.1948,0.75711,0.61492,185.917,20.23,0.709153,13.6995,60.278,12.0556,3.0139,35.5403,0.746974,0.224149,44.443,5.61849,208.027,157.499,4.06,True,True,True,66.7015,0.75711,17.0218
heuristic,7,2,25,4.4,9.66667,0.25,64.1948,0.6626,0.612494,185.184,20.23,1.0149,19.6061,86.2668,8.92415,2.23104,104.178,0.660128,0.362043,93.2111,9.43454,208.169,137.933,4.06,False,True,False,66.7015,0.75711,17.0218
heuristic,7,2,26,4.4,5,0.25,78.1948,0.781253,0.615258,186.02,20.23,0.706899,13.656,60.0864,12.0173,3.00432,35.2024,0.770037,0.217685,41.9208,5.10098,208,162.501,4.06,True,True,True,66.7299,0.75711,17.0218
heuristic,7,3,27,4.4,5,0.25,50.1948,0.745912,0.614653,185.837,20.23,0.711149,13.7381,60.4477,12.0895,3.02238,35.8412,0.740007,0.229777,47.8321,6.06838,208.049,155.187,4.06,True,True,True,69.2674,0.745912,17.0218
heuristic,7,3,28,4.4,5,0.483333,50.1948,0.864432,0.615519,186.098,20.23,0.622932,12.0339,52.9492,10.5898,5.11843,24.0893,0.865936,0.0810805,15.9435,8.83756,207.976,179.781,4.08,True,True,True,69.3521,0.745912,17.0218
heuristic,7,3,29,4.4,9.66667,0.25,50.1948,0.631917,0.61215,185.08,20.23,1.01768,19.6597,86.5027,8.94856,2.23714,105.035,0.629649,0.370354,100.771,10.2125,208.19,131.559,4.06,False,True,False,69.3521,0.745912,17.0218
heuristic,7,3,30,3.30432,18.1861,0.393539,46.4085,0.601452,0.610156,184.477,20.23,1.24054,31.9115,105.446,5.79814,2.2818,337.345,0.600747,0.335368,176.497,16.5863,208.353,125.314,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,3,31,4.31932,18.1861,0.393539,46.4085,0.61235,0.611788,184.971,20.23,1.25335,24.6648,106.535,5.85804,2.30537,203.609,0.609841,0.33841,114.482,11.3556,208.222,127.505,4.06,False,True,False,69.3521,0.745912,17.0218
heuristic,7,3,32,2.28932,18.1861,0.393539,46.4085,0.617107,0.609103,184.159,20.23,1.21543,45.1275,103.311,5.68077,2.2356,660.966,0.613613,0.320885,285.554,28.3244,208.573,128.712,4.06,False,True,False,69.3521,0.745912,17.0218
heuristic,7,3,33,3.30432,18.1861,0.626872,46.4085,0.732288,0.612476,185.179,20.23,1.14262,29.3925,97.1223,5.34046,3.34779,263.598,0.736226,0.179698,96.2164,9.90085,208.208,152.468,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,3,34,3.30432,18.1861,0.25,46.4085,0.461576,0.611481,184.878,20.23,1.28956,33.1725,109.612,6.02725,1.50681,378.936,0.459741,0.591584,252.839,27.7144,208.456,96.2183,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,3,35,3.30432,18.3333,0.393539,46.4085,0.599001,0.610151,184.476,20.23,1.2437,31.9927,105.714,5.76623,2.26924,339.927,0.598279,0.338011,177.823,16.7202,208.355,124.805,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,36,3.30432,13.5195,0.393539,46.4085,0.685722,0.611003,184.733,20.23,1.11149,28.592,94.4771,6.98822,2.75014,242.641,0.686483,0.25439,130.264,12.4536,208.272,142.816,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,37,3.30432,18.1861,0.393539,60.4085,0.572666,0.61047,184.572,20.23,1.23708,31.8225,105.152,5.78196,2.27543,334.529,0.57333,0.329125,164.946,15.2642,208.327,119.302,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,38,3.30432,18.1861,0.393539,40,0.608917,0.610059,184.448,20.23,1.24186,31.9454,105.558,5.80431,2.28422,338.422,0.607932,0.339581,179.326,17.0593,208.362,126.875,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,39,3.81182,18.1861,0.393539,46.4085,0.570699,0.611003,184.733,20.23,1.24785,27.826,106.068,5.83233,2.29525,258.008,0.57162,0.337555,140.976,13.5172,208.279,118.864,4.06,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,40,2.79682,18.1861,0.393539,46.4085,0.624825,0.609397,184.248,20.23,1.23038,37.3933,104.582,5.75067,2.26311,459.406,0.62284,0.3306,223.991,21.1351,208.45,130.245,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,41,3.30432,18.3333,0.393539,46.4085,0.599001,0.610151,184.476,20.23,1.2437,31.9927,105.714,5.76623,2.26924,339.927,0.598279,0.338011,177.823,16.7202,208.355,124.805,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,42,3.30432,15.8528,0.393539,46.4085,0.642131,0.610385,184.546,20.23,1.18355,30.4455,100.602,6.34599,2.4974,292.956,0.641876,0.294222,154.443,14.501,208.316,133.766,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,43,3.30432,18.1861,0.510206,46.4085,0.680962,0.611065,184.752,20.23,1.19301,30.6889,101.406,5.57601,2.84491,300.038,0.682345,0.236521,129.026,12.3857,208.273,141.826,4.08,False,True,False,69.3521,0.745912,17.0218
heuristic,7,4,44,3.30432,18.1861,0.276872,46.4085,0.490194,0.611018,184.738,20.23,1.28151,32.9654,108.928,5.98963,1.65836,371.883,0.488545,0.524265,237.953,24.6862,208.437,102.175,4.08,False,True,False,69.3521,0.745912,17.0218
