seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,envelope_cap_cm3,pair_feasible,hv,best_obj1,best_obj2
5,1,13,4.4,14.0861,0.528479,40,0.729061,0.614431,185.77,20.23,1.09027,21.0621,92.6731,6.57905,3.47689,129.153,0.723599,0.169301,54.9579,6.76074,208.091,151.711,4.06,True,True,129.153,True,70.9912,0.729061,21.4701
5,1,14,4.4,5,0.25,80,0.784188,0.61529,186.029,20.23,0.706596,13.6502,60.0607,12.0121,3.00303,35.1573,0.77298,0.216857,41.571,5.02914,207.997,163.109,4.06,True,True,35.1573,True,71.0199,0.729061,21.4701
5,1,15,4.4,18.3333,0.793429,40,0.765459,0.614939,185.923,20.23,1.10033,21.2564,93.5281,5.10153,4.0477,132.761,0.7565,0.126296,42.1031,6.20183,208.063,159.264,4.06,True,True,132.761,True,71.0199,0.729061,21.4701
5,1,16,3.50704,5,0.425986,40,0.860747,0.615292,186.03,20.23,0.636946,15.4376,54.1405,10.8281,4.61261,40.5353,0.864353,0.104655,28.5503,12.5269,208.034,179.064,4.08,True,True,40.5353,True,71.0199,0.729061,21.4701
5,1,17,4.4,9.58233,0.394324,80,0.784853,0.615279,186.026,20.23,0.955776,18.4639,81.2409,8.4782,3.34316,87.01,0.774847,0.169519,43.765,5.00176,207.999,163.249,4.06,True,True,87.01,True,71.0199,0.729061,21.4701
5,2,18,3.44949,5,0.916667,40,0.853417,0.615457,186.08,20.23,0.467693,11.5246,39.7539,7.95079,7.28822,16.5875,0.926962,0.0412558,18.9793,14.3872,208.027,177.534,4.06,True,True,16.5875,True,71.9246,0.729061,16.5875
5,2,19,4.4,10.9897,0.390276,40,0.704664,0.613979,185.633,20.23,1.02978,19.8935,87.5313,7.96487,3.1085,108.827,0.699651,0.210567,64.0486,7.35273,208.111,146.649,4.06,True,True,108.827,True,75.8739,0.704664,16.5875
5,2,20,4.32433,7.85248,0.317776,40,0.730002,0.614173,185.691,20.23,0.894713,17.5867,76.0506,9.68491,3.07763,73.896,0.726284,0.219213,60.6213,7.10092,208.098,151.912,4.06,True,True,73.896,True,76.6744,0.704664,16.5875
5,2,21,4.00015,5,0.256646,40,0.781302,0.614369,185.751,20.23,0.707845,15.0411,60.1668,12.0334,3.08832,42.763,0.783016,0.225601,58.1257,6.91779,208.083,162.575,4.06,True,True,42.763,True,76.6744,0.704664,16.5875
5,2,22,4.4,9.24127,0.348114,40,0.715211,0.614091,185.667,20.23,0.962327,18.5904,81.7978,8.85136,3.08128,88.8116,0.710496,0.216366,61.95,7.19311,208.103,148.838,4.06,True,True,88.8116,True,76.9704,0.704664,16.5875
5,2,23,4.4,12.45,0.427106,40,0.698964,0.613921,185.616,20.23,1.07474,20.762,91.3529,7.3376,3.13393,123.712,0.693772,0.206116,65.2203,7.4366,208.115,145.465,4.06,True,True,123.712,True,77.7612,0.698964,16.5875
5,2,24,4.2932,6.75146,0.293754,40,0.744082,0.614305,185.732,20.23,0.832051,16.4736,70.7243,10.4754,3.0772,60.2969,0.741014,0.221611,58.1752,6.92603,208.088,154.835,4.06,True,True,60.2969,True,78.0267,0.698964,16.5875
5,2,25,4.4,10.1721,0.372702,40,0.711075,0.614057,185.657,20.23,0.999306,19.3048,84.941,8.35041,3.11221,99.4481,0.706141,0.211083,62.5476,7.24225,208.106,147.979,4.06,True,True,99.4481,True,78.0655,0.698964,16.5875
5,2,26,4.4,12.0104,0.400993,40,0.688715,0.613742,185.561,20.23,1.06829,20.6375,90.8049,7.56053,3.03172,121.499,0.683859,0.219327,68.6311,7.68266,208.124,143.338,4.06,True,True,121.499,True,79.5227,0.688715,16.5875
5,3,27,3.11768,6.38043,0.916667,80,0.914699,0.61563,186.132,20.23,0.539487,14.7085,45.8564,7.18705,6.58813,31.1665,0.938135,0.0464153,19.1876,11.8901,207.918,190.183,4.08,True,True,31.1665,True,79.5227,0.688715,16.5875
5,3,28,4.4,10.4426,0.365517,40,0.697828,0.613846,185.593,20.23,1.01493,19.6067,86.2693,8.26131,3.01965,104.187,0.69316,0.222886,66.6848,7.53239,208.117,145.23,4.06,True,True,104.187,True,79.6708,0.688715,16.5875
5,3,29,2.73393,5.1726,0.916667,40,0.812575,0.615295,186.031,20.23,0.464272,14.4346,39.4631,7.62926,6.99349,25.8315,0.820396,0.0452526,20.6072,19.2022,208.137,169.127,4.06,True,True,25.8315,True,79.7145,0.688715,16.5875
5,3,30,4.4,8.26302,0.31879,40,0.716754,0.614082,185.664,20.23,0.919306,17.7593,78.141,9.4567,3.01471,77.425,0.71241,0.226906,62.1598,7.2067,208.102,149.158,4.06,True,True,77.425,True,79.8654,0.688715,16.5875
5,3,31,3.13733,6.6029,0.916667,40,0.851792,0.615144,185.985,20.23,0.552022,14.956,46.9219,7.10626,6.51407,32.9729,0.883655,0.0516798,19.1003,14.6946,208.061,177.225,4.08,True,True,32.9729,True,79.8654,0.688715,16.5875
5,3,32,2.86801,5,0.916667,80,0.912716,0.615787,186.18,20.23,0.456992,13.544,38.8443,7.76887,7.12146,22.3857,0.94686,0.0414158,20.2327,13.0964,207.822,189.683,4.1,True,True,22.3857,True,79.8654,0.688715,16.5875
5,3,33,4.4,11.1664,0.381425,40,0.693024,0.613789,185.576,20.23,1.0411,20.1121,88.4933,7.92497,3.02278,112.454,0.68827,0.221496,67.7527,7.61513,208.121,144.233,4.06,True,True,112.454,True,79.9088,0.688715,16.5875
5,3,34,3.34979,7.06915,0.916667,80,0.918269,0.615662,186.142,20.23,0.580334,14.7258,49.3284,6.97798,6.39648,33.605,0.943994,0.0486688,18.4813,11.0771,207.938,190.943,4.08,True,True,33.605,True,79.9088,0.688715,16.5875
5,3,35,4.4,5,0.285969,40,0.798189,0.615093,185.97,20.23,0.69958,13.5146,59.4643,11.8929,3.40099,34.1204,0.794378,0.186257,39.9638,6.02063,208.03,166.047,4.06,True,True,34.1204,True,79.9237,0.688715,16.5875
5,4,36,4.4,5.91566,0.269092,40,0.747229,0.614463,185.779,20.23,0.780727,15.0822,66.3618,11.218,3.01867,47.4241,0.743532,0.231646,54.8265,6.69672,208.077,155.481,4.06,True,True,47.4241,True,80.1345,0.688715,16.5875
5,4,37,4.4,9.4938,0.3447,40,0.704823,0.613933,185.619,20.23,0.976741,18.8689,83.023,8.74497,3.01439,92.8624,0.700279,0.224856,64.9852,7.41271,208.112,146.682,4.06,True,True,92.8624,True,80.2326,0.688715,16.5875
5,4,38,4.4,5,0.25,55.6589,0.743994,0.61472,185.857,20.23,0.71041,13.7238,60.3848,12.077,3.01924,35.7296,0.734879,0.227787,46.2249,5.89758,208.041,154.782,4.06,True,True,35.7296,True,80.5108,0.688715,16.5875
5,4,39,4.4,11.6992,0.391386,45.8322,0.683148,0.613761,185.567,20.23,1.05889,20.4559,90.0061,7.69336,3.01108,118.32,0.675702,0.220128,66.95,7.48467,208.115,142.173,4.06,True,True,118.32,True,81.3268,0.683148,16.5875
5,4,40,4.4,7.15323,0.295807,40,0.730139,0.614251,185.715,20.23,0.85896,16.5935,73.0116,10.2068,3.01924,63.1568,0.726036,0.228505,58.9332,6.97855,208.092,151.936,4.06,True,True,63.1568,True,81.4756,0.683148,16.5875
5,4,41,4.4,6.55214,0.283191,49.0616,0.722838,0.61437,185.751,20.23,0.821319,15.8664,69.8121,10.6549,3.01736,55.2125,0.716944,0.226545,54.1303,6.52062,208.072,150.402,4.06,True,True,55.2125,True,81.7474,0.683148,16.5875
5,4,42,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,10.9945,True,82.3062,0.683148,10.9945
5,4,43,4.4,7.72452,0.308121,40,0.723522,0.614168,185.69,20.23,0.890936,17.2113,75.7295,9.80379,3.02076,70.4759,0.719278,0.227158,60.5599,7.09026,208.097,150.563,4.06,True,True,70.4759,True,82.3062,0.683148,10.9945
5,4,44,4.4,8.86856,0.331941,40,0.71095,0.614011,185.642,20.23,0.948541,18.3241,80.626,9.09122,3.01775,85.0491,0.706493,0.22544,63.506,7.30383,208.107,147.953,4.06,True,True,85.0491,True,82.3453,0.683148,10.9945
