strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,3,1,10,3.77838,5,0.916667,49.2865,0.899503,0.61554,186.105,20.23,0.472526,10.6301,40.1648,8.03295,7.36354,14.2585,0.976745,0.0414587,18.4945,12.4703,207.948,187.05,4.08,True,True,True,48.4273,0.821474,14.245
heuristic,3,1,11,3.77838,5,0.916667,63.2865,0.931882,0.615834,186.194,20.23,0.47254,10.6305,40.1659,8.03318,7.36375,14.2597,1.00099,0.0404237,18.4973,12.9675,207.87,193.71,4.08,True,True,True,48.4273,0.821474,14.245
heuristic,3,1,12,3.77838,5,0.916667,40,0.872604,0.615429,186.071,20.23,0.47242,10.6277,40.1557,8.03114,7.36188,14.2488,0.956708,0.0416647,18.4697,12.9211,208.01,181.51,4.06,True,True,True,49.6838,0.821474,14.245
heuristic,3,1,13,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,50.1526,0.821474,10.9988
heuristic,3,1,14,4.4,5,0.683333,40,0.894861,0.615422,186.069,20.23,0.550477,10.6342,46.7905,9.3581,6.3947,16.6233,0.922026,0.0553849,14.9035,11.4341,207.945,186.081,4.08,True,True,True,50.1526,0.821474,10.9988
heuristic,3,1,15,3.20172,14.8378,0.887512,51.368,0.811197,0.614807,185.883,20.23,0.914888,24.2887,77.7655,5.24102,4.65147,144.127,0.813256,0.098091,44.5597,7.87784,208.11,168.818,4.06,True,True,True,51.5399,0.811197,10.9988
heuristic,3,1,16,3.20172,14.8378,0.887512,65.368,0.833877,0.61537,186.053,20.23,0.914342,24.2742,77.7191,5.2379,4.64869,143.869,0.834042,0.0944285,42.2016,8.37677,208.067,173.502,4.06,True,True,True,51.5419,0.811197,10.9988
heuristic,3,1,17,3.20172,14.8378,0.887512,40,0.824465,0.614575,185.813,20.23,0.914987,24.2913,77.7739,5.24159,4.65198,144.174,0.828907,0.100618,45.6567,9.70341,208.131,171.597,4.06,True,True,True,51.5419,0.811197,10.9988
heuristic,3,2,18,3.20172,14.8378,0.916667,51.368,0.815362,0.614882,185.906,20.23,0.901147,23.9239,76.5975,5.16231,4.73212,137.73,0.818323,0.0948984,42.4362,8.40633,208.109,169.685,4.06,True,True,True,51.7078,0.811197,10.9988
heuristic,3,2,19,4.21672,14.8378,0.916667,51.368,0.822053,0.615344,186.046,20.23,0.926388,18.674,78.743,5.3069,4.86466,86.2653,0.818877,0.086878,27.0593,7.41539,208.031,171.013,4.08,True,True,True,52.7144,0.811197,10.9988
heuristic,3,2,20,4.21672,18.3333,0.916667,51.368,0.791244,0.615172,185.994,20.23,1.04119,20.9881,88.5008,4.82731,4.42504,122.474,0.786292,0.103628,35.1982,5.69875,208.042,164.612,4.06,True,True,True,55.6995,0.791244,10.9988
heuristic,3,2,21,4.21672,10.1712,0.916667,51.368,0.869145,0.615567,186.113,20.23,0.743519,14.9877,63.1991,6.21355,5.69575,44.5999,0.872665,0.0657591,17.4108,10.4456,208.004,180.785,4.08,True,True,True,55.7561,0.791244,10.9988
heuristic,3,2,22,4.21672,10.1712,0.683333,51.368,0.829859,0.615375,186.055,20.23,0.845415,17.0418,71.8603,7.0651,4.82782,65.5644,0.827348,0.0889421,25.0921,7.49714,208.018,172.626,4.08,True,True,True,55.9994,0.791244,10.9988
heuristic,3,2,23,4.21672,10.1712,0.916667,65.368,0.878479,0.615796,186.182,20.23,0.743378,14.9849,63.1871,6.21237,5.69467,44.5745,0.877608,0.0621995,16.3725,10.2701,207.998,182.722,4.08,True,True,True,55.9994,0.791244,10.9988
heuristic,3,2,24,4.21672,10.1712,0.916667,40,0.864044,0.615345,186.046,20.23,0.743449,14.9864,63.1932,6.21297,5.69522,44.5874,0.872342,0.0680276,17.4625,10.528,207.998,179.72,4.08,True,True,True,56.0828,0.791244,10.9988
heuristic,3,2,25,4.4,10.1712,0.916667,40,0.86592,0.615386,186.058,20.23,0.746387,14.4188,63.4429,6.23752,5.71773,41.4374,0.873701,0.0674382,16.7692,10.3533,207.987,180.1,4.08,True,True,True,56.1039,0.791244,10.9988
heuristic,3,2,26,4.4,14.8378,0.916667,40,0.82077,0.615316,186.037,20.23,0.929828,17.9626,79.0354,5.32661,4.88273,80.1141,0.816837,0.089195,26.2856,9.18504,208.027,170.742,4.08,True,True,True,56.2063,0.791244,10.9988
heuristic,3,3,27,4.4,5.5045,0.916667,40,0.898999,0.615465,186.082,20.23,0.510207,9.85628,43.3676,7.87857,7.22202,13.2355,0.957151,0.044586,17.6319,11.4417,207.97,186.965,4.08,True,True,True,56.2063,0.791244,10.9988
heuristic,3,3,28,3.385,5.5045,0.916667,40,0.858104,0.615425,186.07,20.23,0.496372,12.4643,42.1916,7.66493,7.02619,20.5926,0.91785,0.0443817,18.9438,14.6497,208.017,178.5,4.06,True,True,True,56.6303,0.791244,10.9988
heuristic,3,3,29,3.385,5.5045,0.683333,40,0.865369,0.615133,185.982,20.23,0.571179,14.3427,48.5502,8.82009,6.02706,31.3766,0.893506,0.0612793,16.0408,12.9145,208.032,180.025,4.08,True,True,True,56.6303,0.791244,10.9988
heuristic,3,3,30,4.32303,8.97868,0.459324,75.6684,0.819518,0.615615,186.128,20.23,0.89436,17.585,76.0206,8.46679,3.889,73.8526,0.809583,0.126882,32.6395,4.79071,207.973,170.437,4.08,True,True,True,56.748,0.791244,10.9988
heuristic,3,3,31,4.4,8.97868,0.459324,75.6684,0.821633,0.61563,186.132,20.23,0.895365,17.2968,76.106,8.4763,3.89337,71.5323,0.811625,0.126273,31.6079,4.84112,207.97,170.875,4.08,True,True,True,56.7671,0.791244,10.9988
heuristic,3,3,32,3.30803,8.97868,0.459324,75.6684,0.811503,0.615096,185.971,20.23,0.876673,22.5261,74.5172,8.29934,3.81209,118.79,0.810369,0.137964,55.0525,5.66054,208.027,168.815,4.08,True,True,True,56.7966,0.791244,10.9988
heuristic,3,3,33,4.32303,8.97868,0.692657,75.6684,0.874076,0.615872,186.205,20.23,0.781648,15.3689,66.4401,7.39976,5.1255,49.3019,0.867422,0.0721337,17.3041,9.33618,207.972,181.783,4.08,True,True,True,56.7966,0.791244,10.9988
heuristic,3,3,34,4.32303,8.97868,0.459324,80,0.82651,0.615659,186.141,20.23,0.89372,17.5724,75.9662,8.46073,3.88622,73.6943,0.816302,0.125702,31.8048,5.04658,207.961,171.882,4.08,True,True,True,56.7966,0.791244,10.9988
heuristic,3,3,35,4.32303,8.97868,0.459324,61.6684,0.796779,0.615286,186.028,20.23,0.896263,17.6224,76.1823,8.4848,3.89727,74.3251,0.788843,0.131412,35.1858,5.10108,208.007,165.736,4.06,True,True,True,57.862,0.791244,10.9988
heuristic,3,4,36,4.32303,13.6453,0.459324,61.6684,0.716792,0.61428,185.724,20.23,1.10114,21.6507,93.5968,6.85924,3.15062,137.834,0.708411,0.195033,61.0307,6.70474,208.082,149.152,4.06,True,True,True,67.1396,0.716792,10.9988
heuristic,3,4,37,4.32303,8.97868,0.459324,61.6684,0.796779,0.615286,186.028,20.23,0.896263,17.6224,76.1823,8.4848,3.89727,74.3251,0.788843,0.131412,35.1858,5.10108,208.007,165.736,4.06,True,True,True,67.1396,0.716792,10.9988
heuristic,3,4,38,4.32303,13.6453,0.459324,75.6684,0.744835,0.614587,185.817,20.23,1.09889,21.6066,93.406,6.84526,3.14419,136.993,0.736557,0.189755,57.7507,5.97359,208.05,154.963,4.06,True,True,True,67.1787,0.716792,10.9988
heuristic,3,4,39,4.32303,13.6453,0.459324,47.6684,0.689705,0.613892,185.607,20.23,1.103,21.6873,93.7548,6.87082,3.15593,138.533,0.682029,0.200006,64.9412,7.32359,208.11,143.535,4.06,True,True,True,70.5351,0.689705,10.9988
heuristic,3,4,40,4.4,13.6453,0.459324,47.6684,0.695464,0.613985,185.635,20.23,1.10394,21.3261,93.8348,6.87669,3.15863,134.071,0.687897,0.199556,62.8964,7.17164,208.105,144.729,4.06,True,True,True,70.8713,0.689705,10.9988
heuristic,3,4,41,3.30803,13.6453,0.459324,47.6684,0.721283,0.612064,185.054,20.23,1.08647,27.9167,92.3495,6.76784,3.10863,226.107,0.724108,0.206533,104.662,10.4675,208.22,150.186,4.08,True,True,True,70.8713,0.689705,10.9988
heuristic,3,4,42,4.32303,13.6453,0.692657,47.6684,0.789388,0.615132,185.981,20.23,0.996374,19.5908,84.6918,6.20664,4.29907,102.116,0.784015,0.11123,34.5795,5.69858,208.038,164.222,4.06,True,True,True,71.0433,0.689705,10.9988
heuristic,3,4,43,4.4,13.6453,0.459324,47.6684,0.695464,0.613985,185.635,20.23,1.10394,21.3261,93.8348,6.87669,3.15863,134.071,0.687897,0.199556,62.8964,7.17164,208.105,144.729,4.06,True,True,True,71.0433,0.689705,10.9988
heuristic,3,4,44,3.30803,13.6453,0.459324,47.6684,0.721283,0.612064,185.054,20.23,1.08647,27.9167,92.3495,6.76784,3.10863,226.107,0.724108,0.206533,104.662,10.4675,208.22,150.186,4.08,True,True,True,71.0433,0.689705,10.9988
