strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,6,2,26,2.16329,5.6883,0.911971,48.4968,0.876716,0.614862,185.9,20.23,0.47788,18.7768,40.6198,7.14094,6.51233,44.9917,0.891258,0.053642,22.6681,23.2256,208.312,182.63,4.06,True,True,15,True,56.8844,0.754284,31.7519
lhs,6,3,27,3.31344,5.19079,0.542225,77.6695,0.904474,0.616042,186.257,20.23,0.598543,15.3545,50.8762,9.80124,5.31448,37.6821,0.914484,0.0703454,18.4587,12.6118,207.972,188.106,4.08,True,True,17,True,56.8844,0.754284,31.7519
lhs,6,3,28,4.34507,9.16514,0.853088,50.2465,0.872051,0.615561,186.111,20.23,0.724635,14.1756,61.594,6.72047,5.73315,38.8839,0.876282,0.0651809,16.3482,10.2762,207.992,181.38,4.08,True,True,17,True,57.0243,0.754284,31.7519
lhs,6,3,29,3.09786,14.5638,0.811027,69.695,0.832521,0.615274,186.025,20.23,0.938226,25.7433,79.7493,5.47585,4.44106,166.037,0.833871,0.102856,49.3201,6.77119,208.062,173.216,4.06,True,True,20,True,57.0243,0.754284,31.7519
lhs,6,3,30,3.29764,12.1728,0.535916,72.0126,0.777498,0.614571,185.812,20.23,0.99227,25.5768,84.3429,6.9288,3.71325,173.336,0.775982,0.144479,65.7092,6.47068,208.071,161.775,4.08,True,True,20,True,57.0243,0.754284,31.7519
lhs,6,3,31,4.0529,9.93103,0.427631,61.0619,0.748779,0.614794,185.879,20.23,0.958265,20.0974,81.4525,8.20182,3.50735,103.355,0.741588,0.162707,50.9519,6.03208,208.051,155.784,4.06,True,True,22,True,60.3813,0.748779,31.7519
lhs,6,3,32,3.1849,10.792,0.7894,63.3497,0.854719,0.615561,186.111,20.23,0.801695,21.396,68.144,6.31434,4.98454,98.0039,0.858096,0.0833565,33.0941,10.8821,208.068,177.839,4.06,True,True,22,True,60.3813,0.748779,31.7519
lhs,6,3,33,4.00257,17.1454,0.617963,76.8756,0.750855,0.614798,185.881,20.23,1.13205,24.0405,96.224,5.61225,3.46816,174.712,0.740968,0.157218,56.9202,5.72652,208.038,156.206,4.08,True,True,22,True,60.3813,0.748779,31.7519
lhs,6,3,34,2.01211,5.45894,0.767967,68.9815,0.858958,0.615645,186.137,20.23,0.501729,21.1951,42.6469,7.81231,5.9996,60.188,0.869111,0.0626826,34.2926,23.4316,208.231,178.861,4.06,True,True,23,True,60.4837,0.748779,31.7519
lhs,6,3,35,3.67865,8.44718,0.391045,59.881,0.753096,0.614509,185.793,20.23,0.890637,20.5793,75.7041,8.96206,3.50457,100.724,0.748946,0.166434,57.5459,6.55631,208.071,156.697,4.08,True,True,23,True,60.6124,0.748779,31.7519
lhs,6,4,36,2.73144,8.23779,0.742374,42.8519,0.84045,0.614823,185.888,20.23,0.689487,21.4562,58.6064,7.11433,5.2815,84.7618,0.834359,0.0802567,34.2714,15.5917,208.17,174.957,4.06,True,True,23,True,60.6124,0.748779,31.7519
lhs,6,4,37,2.90851,13.2907,0.713855,52.7897,0.801001,0.614096,185.668,20.23,0.935491,27.3394,79.5167,5.9829,4.27093,186.718,0.799986,0.116565,63.2842,7.6821,208.153,166.731,4.06,True,True,23,True,60.6124,0.748779,31.7519
lhs,6,4,38,2.45156,6.21475,0.774322,54.1906,0.844703,0.615144,185.985,20.23,0.559716,19.4064,47.5758,7.65531,5.92768,56.2893,0.851765,0.0632217,26.5623,18.4888,208.2,175.867,4.08,True,True,25,True,60.8305,0.748779,31.7519
lhs,6,4,39,3.11312,6.17866,0.47338,79.9051,0.886525,0.615896,186.213,20.23,0.691281,18.8746,58.7589,9.50998,4.50183,65.7625,0.893026,0.0994786,33.8954,11.6034,207.969,184.37,4.1,True,True,25,True,60.8305,0.748779,31.7519
lhs,6,4,40,1.74317,6.8834,0.463941,59.1104,0.805771,0.61111,184.766,20.23,0.697103,33.9919,59.2538,8.60821,3.9937,215.088,0.801793,0.140777,131.795,14.5873,208.388,167.913,4.06,True,True,27,True,60.8305,0.748779,31.7519
lhs,6,4,41,3.50108,10.6,0.696892,48.2594,0.820551,0.615054,185.958,20.23,0.845643,20.5307,71.8796,6.78108,4.72568,95.1838,0.82013,0.0956814,34.9671,8.69651,208.071,170.733,4.06,True,True,28,True,60.8305,0.748779,31.7519
lhs,6,4,42,2.36488,5.07065,0.58859,56.8103,0.846932,0.615298,186.032,20.23,0.55315,19.8817,47.0178,9.27253,5.45772,58.3871,0.85376,0.0751739,33.4125,18.4085,208.184,176.317,4.06,True,True,28,True,60.8305,0.748779,31.7519
lhs,6,4,43,4.2212,17.7242,0.885671,75.0204,0.826941,0.61564,186.135,20.23,1.0371,20.8835,88.1536,4.97363,4.405,120.781,0.817953,0.0971332,30.9111,6.68043,207.983,171.989,4.08,True,True,30,True,60.8305,0.748779,31.7519
lhs,6,4,44,2.69294,7.18723,0.686726,54.6392,0.850132,0.615254,186.018,20.23,0.654947,20.6728,55.6705,7.74575,5.31921,74.7432,0.865009,0.0775645,32.9448,14.8301,208.146,176.951,4.06,True,True,30,True,60.8305,0.748779,31.7519
