strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,0,1,12,1.61843,10.8768,0.836773,41.1448,0.847598,0.610635,184.622,20.23,0.710407,37.3105,60.3846,5.55171,4.64552,264.081,0.847174,0.105098,116.927,15.8974,208.475,176.703,4.04,False,True,0,False,53.7483,0.759614,33.1162
lhs,0,1,13,1.81586,7.25957,0.265389,54.221,0.684875,0.607764,183.754,20.23,0.825204,38.6276,70.1423,9.66205,2.5642,328.795,0.686027,0.275563,259.714,26.6134,208.592,142.859,4.06,False,True,0,False,53.7483,0.759614,33.1162
lhs,0,1,14,1.95203,8.00868,0.314233,79.9336,0.807669,0.608074,183.848,20.23,0.838271,36.502,71.253,8.89697,2.79572,298.254,0.811127,0.247399,219.244,16.6953,208.438,168.349,4.06,False,True,0,False,53.7483,0.759614,33.1162
lhs,0,1,15,2.98667,6.91153,0.456451,62.2822,0.833289,0.614903,185.912,20.23,0.748263,21.2954,63.6024,9.20236,4.20043,90.6142,0.842021,0.120569,50.2205,7.48579,208.07,173.382,4.08,True,True,0,True,53.7483,0.759614,33.1162
lhs,0,1,16,2.44312,16.3182,0.421054,75.498,0.676662,0.608878,184.091,20.23,1.15021,40.0175,97.7675,5.99133,2.52267,491.862,0.67884,0.273905,215.712,17.2095,208.415,141.026,4.06,False,True,0,False,53.7483,0.759614,33.1162
lhs,0,1,17,4.32128,6.08898,0.397731,70.6768,0.841701,0.615651,186.138,20.23,0.73703,14.4975,62.6476,10.2887,4.09213,41.3655,0.833159,0.117454,25.4789,6.05949,207.962,175.042,4.08,True,True,0,True,55.4865,0.759614,33.1162
lhs,0,2,18,3.92641,17.9522,0.333888,47.9289,0.553264,0.611066,184.752,20.23,1.26471,27.3787,107.5,5.98812,1.99936,253.154,0.55252,0.416716,157.153,15.3221,208.301,115.245,4.06,False,True,0,False,55.4865,0.759614,33.1162
lhs,0,2,19,2.11251,17.5747,0.521973,71.7902,0.718225,0.608343,183.929,20.23,1.12195,45.1432,95.3654,5.4263,2.83238,610.556,0.721376,0.228033,227.851,18.699,208.464,149.724,4.06,False,True,0,False,55.4865,0.759614,33.1162
lhs,0,2,20,2.83967,18.3175,0.791726,66.9318,0.784577,0.613674,185.541,20.23,1.05664,31.6286,89.8146,4.9032,3.88199,282.264,0.791551,0.135017,84.8337,8.10516,208.152,163.312,4.08,False,True,0,False,55.4865,0.759614,33.1162
lhs,0,2,21,4.38616,11.5651,0.736117,60.132,0.836026,0.615563,186.112,20.23,0.886536,17.1803,75.3556,6.5158,4.79639,69.8758,0.8299,0.0863841,24.1325,7.50515,208.005,173.898,4.08,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,2,22,2.5655,9.08674,0.896135,60.7184,0.861977,0.615469,186.084,20.23,0.662748,21.9581,56.3336,6.19954,5.55562,85.331,0.873896,0.0699633,32.765,17.1703,208.168,179.436,4.06,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,2,23,2.89577,5.11478,0.709458,73.3099,0.909616,0.615643,186.136,20.23,0.525919,15.4374,44.7031,8.73999,6.20066,33.4685,0.926755,0.0539975,17.5473,15.0261,207.998,189.198,4.08,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,2,24,3.22821,6.49766,0.477899,74.5975,0.871156,0.615781,186.178,20.23,0.714119,18.803,60.7001,9.34183,4.46446,67.4208,0.874229,0.101866,34.2898,10.0989,207.989,181.191,4.08,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,2,25,3.87886,9.34591,0.886728,75.5603,0.89518,0.615812,186.187,20.23,0.711697,15.5959,60.4942,6.47281,5.73962,46.2258,0.895067,0.0593232,16.6533,10.6054,207.987,186.186,4.08,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,2,26,3.5112,8.2942,0.864966,52.6048,0.879467,0.615374,186.055,20.23,0.663401,16.0598,56.3891,6.79862,5.88058,45.6904,0.894582,0.0627003,18.1573,12.7075,208.039,182.964,4.08,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,3,27,2.24484,10.1684,0.293406,46.6173,0.689289,0.608391,183.944,20.23,0.993866,37.6324,84.4786,8.30797,2.43761,375.855,0.687146,0.29986,246.915,23.7945,208.524,143.733,4.06,False,True,0,False,55.5516,0.759614,33.1162
lhs,0,3,28,2.96422,15.8469,0.360594,44.9653,0.633803,0.609569,184.299,20.23,1.19092,34.1501,101.228,6.38788,2.30343,370.882,0.632326,0.329792,201.392,18.8779,208.407,132.089,4.08,False,True,0,False,55.5516,0.759614,33.1162
lhs,0,3,29,1.504,7.41386,0.250193,57.6627,0.567327,0.60791,183.798,20.23,0.819544,46.3173,69.6613,9.39608,2.35084,469.492,0.567735,0.292072,324.688,38.3505,208.73,118.418,4.06,False,True,0,False,55.5516,0.759614,33.1162
lhs,0,3,30,2.70339,14.4526,0.546944,43.5048,0.784974,0.611088,184.759,20.23,1.05649,33.218,89.8013,6.21349,3.39843,311.3,0.785152,0.17752,125.339,12.638,208.302,163.512,4.08,False,True,0,False,55.5516,0.759614,33.1162
lhs,0,3,31,3.1727,14.5222,0.902263,45.4948,0.816893,0.614693,185.849,20.23,0.895986,24.0044,76.1588,5.24431,4.73175,137.864,0.81251,0.0964171,43.3629,9.23325,208.124,170.015,4.06,True,True,0,True,55.5516,0.759614,33.1162
lhs,0,3,32,2.27905,14.7845,0.747815,56.699,0.799889,0.612321,185.132,20.23,0.945158,35.2509,80.3385,5.43395,4.06359,313.627,0.795683,0.129526,105.603,11.1775,208.283,166.603,4.06,False,True,0,False,55.5516,0.759614,33.1162
lhs,0,3,33,1.71169,11.9935,0.345512,67.6167,0.636975,0.607919,183.801,20.23,1.00584,49.9487,85.4965,7.12857,2.46301,670.111,0.636544,0.273741,311.711,29.7869,208.652,132.906,4.06,False,True,0,False,55.5516,0.759614,33.1162
lhs,0,3,34,3.58019,15.5242,0.651422,64.249,0.755915,0.614649,185.836,20.23,1.0648,25.2802,90.508,5.83013,3.79787,181.718,0.751532,0.138015,59.2602,6.43593,208.076,157.287,4.08,True,True,0,True,55.8502,0.755915,33.1162
lhs,0,3,35,4.21714,11.125,0.6308,58.3756,0.814073,0.615368,186.053,20.23,0.917009,18.4831,77.9458,7.00637,4.41962,83.6548,0.80808,0.102757,30.4111,6.04694,208.014,169.339,4.08,True,True,0,True,55.8502,0.755915,33.1162
lhs,0,4,36,4.07395,5.64663,0.855931,44.1371,0.901117,0.615479,186.087,20.23,0.532818,11.1169,45.2896,8.02063,6.86511,17.5838,0.947366,0.0479928,17.3575,11.5995,207.947,187.385,4.08,True,True,0,True,57.9873,0.755915,17.5838
lhs,0,4,37,3.45511,16.2316,0.70723,66.4008,0.770987,0.614752,185.867,20.23,1.05784,26.0242,89.9164,5.5396,3.91777,191.312,0.767172,0.129832,58.7182,6.29972,208.072,160.421,4.08,True,True,0,True,57.9873,0.755915,17.5838
lhs,0,4,38,2.01807,14.0436,0.605376,55.995,0.77472,0.609862,184.388,20.23,0.977908,41.189,83.1222,5.91886,3.58314,443.026,0.774186,0.160953,161.769,16.1586,208.414,161.463,4.06,False,True,0,False,57.9873,0.755915,17.5838
lhs,0,4,39,2.49269,12.7194,0.620048,68.5725,0.816771,0.613251,185.413,20.23,0.944733,32.2152,80.3023,6.31339,3.9146,261.818,0.825847,0.136377,95.9963,8.94046,208.189,170.043,4.08,False,True,0,False,57.9873,0.755915,17.5838
lhs,0,4,40,2.78601,13.0991,0.56558,50.4765,0.785568,0.612489,185.182,20.23,1.00244,30.584,85.2071,6.50482,3.679,250.388,0.788697,0.154401,96.7406,10.1995,208.228,163.577,4.08,False,True,0,False,57.9873,0.755915,17.5838
lhs,0,4,41,3.37163,9.49758,0.399647,63.9015,0.73898,0.613864,185.598,20.23,0.936713,23.6148,79.6206,8.38325,3.35034,139.491,0.738807,0.179945,75.224,7.61283,208.113,153.792,4.08,True,True,0,True,61.3485,0.73898,17.5838
lhs,0,4,42,1.8287,8.717,0.514473,42.6399,0.83715,0.60994,184.412,20.23,0.78626,36.5463,66.8321,7.66687,3.9444,280.428,0.83586,0.141017,142.633,16.4573,208.44,174.496,4.06,False,True,0,False,61.3485,0.73898,17.5838
lhs,0,4,43,3.08721,10.3339,0.489434,69.8969,0.791936,0.614395,185.759,20.23,0.929222,25.5843,78.9839,7.64316,3.74082,162.418,0.796084,0.145389,70.0195,6.91773,208.09,164.794,4.08,True,True,0,True,61.3485,0.73898,17.5838
lhs,0,4,44,2.18777,15.2341,0.427812,77.1004,0.71716,0.608299,183.916,20.23,1.10318,42.8611,93.7702,6.15528,2.63331,541.18,0.719381,0.256339,234.175,18.3042,208.455,149.496,4.06,False,True,0,False,61.3485,0.73898,17.5838
