strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,6,1,10,4.07568,9.66667,0.916667,40,0.867896,0.615313,186.036,20.23,0.718719,14.9892,61.0912,6.31977,5.79313,43.1207,0.879158,0.0661062,16.9887,10.8283,208,180.523,4.08,True,True,True,55.031,0.790981,12.5365
heuristic,6,1,11,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,55.253,0.790981,10.9988
heuristic,6,1,12,4.4,5,0.916667,54,0.918436,0.615673,186.145,20.23,0.479786,9.2686,40.7818,8.15637,7.47667,11.0064,0.974422,0.0412107,17.8084,10.7732,207.921,190.962,4.08,True,True,True,55.253,0.790981,10.9988
heuristic,6,1,13,3.385,5,0.916667,40,0.849281,0.615465,186.082,20.23,0.466677,11.7186,39.6675,7.9335,7.27238,17.1134,0.91914,0.0412216,19.1118,14.6944,208.031,176.677,4.06,True,True,True,56.4532,0.790981,10.9988
heuristic,6,1,14,4.4,5,0.683333,40,0.894861,0.615422,186.069,20.23,0.550477,10.6342,46.7905,9.3581,6.3947,16.6233,0.922026,0.0553849,14.9035,11.4341,207.945,186.081,4.08,True,True,True,56.4532,0.790981,10.9988
heuristic,6,1,15,3.96461,10.7666,0.668312,44.8913,0.813935,0.615166,185.992,20.23,0.877296,18.8089,74.5701,6.92606,4.62877,82.8788,0.80951,0.0989818,31.1545,8.10461,208.043,169.333,4.08,True,True,True,57.3312,0.790981,10.9988
heuristic,6,1,16,3.96461,10.7666,0.668312,58.8913,0.825028,0.615414,186.067,20.23,0.876503,18.7919,74.5027,6.9198,4.62459,82.6543,0.820648,0.0948311,29.6492,6.95788,208.022,171.624,4.08,True,True,True,57.3349,0.790981,10.9988
heuristic,6,1,17,3.96461,10.7666,0.668312,40,0.818983,0.615174,185.994,20.23,0.877476,18.8128,74.5855,6.92749,4.62972,82.93,0.809733,0.100307,31.5506,9.20515,208.046,170.386,4.08,True,True,True,57.3349,0.790981,10.9988
heuristic,6,2,18,3.96461,15.4333,0.668312,44.8913,0.757241,0.614568,185.811,20.23,1.06498,22.8327,90.5229,5.86544,3.91994,148.26,0.751554,0.134509,50.447,6.50662,208.085,157.571,4.06,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,19,3.96461,6.09993,0.668312,44.8913,0.876998,0.615381,186.057,20.23,0.623723,13.3724,53.0164,8.69132,5.80851,29.7838,0.890596,0.0653217,14.9501,10.4114,207.99,182.407,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,20,3.96461,6.09993,0.901645,44.8913,0.900555,0.615503,186.094,20.23,0.543721,11.6572,46.2162,7.57652,6.83133,19.7303,0.946899,0.0482214,17.7849,11.8356,207.95,187.27,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,21,4.4,6.09993,0.901645,44.8913,0.90704,0.615579,186.117,20.23,0.549256,10.6106,46.6868,7.65366,6.90088,16.513,0.945681,0.0478772,17.328,10.801,207.936,188.607,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,22,3.385,6.09993,0.901645,44.8913,0.879466,0.615345,186.046,20.23,0.534496,13.4216,45.4322,7.44798,6.71543,25.7112,0.927151,0.0489032,18.6455,14.1678,207.998,182.927,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,23,4.4,6.09993,0.901645,58.8913,0.921808,0.615832,186.193,20.23,0.549286,10.6112,46.6893,7.65407,6.90126,16.5157,0.950929,0.04598,17.356,10.7607,207.907,191.65,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,24,4.4,6.09993,0.901645,40,0.900758,0.615464,186.082,20.23,0.549206,10.6097,46.6825,7.65296,6.90026,16.5085,0.943652,0.0483115,17.2985,11.4933,207.949,187.312,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,25,4.4,10.7666,0.901645,40,0.857452,0.615384,186.058,20.23,0.778232,15.034,66.1497,6.14398,5.53969,46.9708,0.862284,0.0713101,18.2868,9.88567,207.997,178.347,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,2,26,4.4,5,0.901645,40,0.895411,0.615453,186.079,20.23,0.483763,9.34543,41.1199,8.22398,7.41511,11.2824,0.963564,0.0427468,17.6281,11.4724,207.99,186.237,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,3,27,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,3,28,4.4,5,0.916667,54,0.918436,0.615673,186.145,20.23,0.479786,9.2686,40.7818,8.15637,7.47667,11.0064,0.974422,0.0412107,17.8084,10.7732,207.921,190.962,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,3,29,3.385,5,0.916667,40,0.849281,0.615465,186.082,20.23,0.466677,11.7186,39.6675,7.9335,7.27238,17.1134,0.91914,0.0412216,19.1118,14.6944,208.031,176.677,4.06,True,True,True,61.1875,0.757241,10.9988
heuristic,6,3,30,4.01194,6.86212,0.543105,63.474,0.858252,0.615679,186.147,20.23,0.723425,15.327,61.4911,8.96095,4.86674,45.3815,0.854343,0.0852929,21.5408,9.05915,207.993,178.51,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,3,31,4.4,6.86212,0.543105,63.474,0.85988,0.615714,186.157,20.23,0.728319,14.0698,61.9071,9.02157,4.89966,38.5005,0.85467,0.0830041,18.7844,8.62641,207.982,178.839,4.08,True,True,True,61.1875,0.757241,10.9988
heuristic,6,3,32,4.4,11.5288,0.543105,63.474,0.794605,0.615338,186.044,20.23,0.985919,19.0462,83.8031,7.26903,3.94785,95.5046,0.785759,0.125873,36.0401,5.0601,208.01,165.286,4.06,True,True,True,61.5586,0.757241,10.9988
heuristic,6,3,33,4.4,11.5288,0.543105,77.474,0.817949,0.615608,186.126,20.23,0.984215,19.0132,83.6583,7.25647,3.94103,95.0104,0.80795,0.121535,33.2861,4.64994,207.974,170.112,4.08,True,True,True,61.5586,0.757241,10.9988
heuristic,6,3,34,4.4,11.5288,0.543105,49.474,0.77476,0.615048,185.956,20.23,0.987284,19.0725,83.9192,7.2791,3.95332,95.9021,0.768207,0.130751,38.2406,5.66218,208.037,161.179,4.06,True,True,True,62.4761,0.757241,10.9988
heuristic,6,3,35,4.4,11.5288,0.776439,49.474,0.832772,0.615402,186.063,20.23,0.866204,16.7335,73.6273,6.38639,4.95864,64.7681,0.830263,0.0843994,23.4396,7.86642,208.015,173.229,4.08,True,True,True,62.6326,0.757241,10.9988
heuristic,6,4,36,3.385,11.5288,0.543105,49.474,0.77694,0.61411,185.672,20.23,0.968902,24.3299,82.3567,7.14357,3.87971,153.154,0.778921,0.139198,61.2132,7.30072,208.118,161.695,4.06,True,True,True,62.6326,0.757241,10.9988
heuristic,6,4,37,4.4,16.1955,0.543105,49.474,0.704403,0.614145,185.683,20.23,1.14744,22.1665,97.5327,6.02223,3.2707,150.555,0.696738,0.185298,60.4256,6.96184,208.098,146.585,4.06,True,True,True,68.5446,0.704403,10.9988
heuristic,6,4,38,4.4,16.1955,0.776439,49.474,0.785287,0.615152,185.988,20.23,1.04808,20.2469,89.0864,5.5007,4.27096,114.73,0.779555,0.111234,35.3575,5.60946,208.039,163.37,4.06,True,True,True,68.5446,0.704403,10.9988
heuristic,6,4,39,4.4,16.1955,0.543105,63.474,0.731604,0.614537,185.802,20.23,1.14593,22.1373,97.4039,6.01428,3.26638,149.959,0.723113,0.180041,56.9925,6.34432,208.069,152.224,4.06,True,True,True,68.5599,0.704403,10.9988
heuristic,6,4,40,4.4,16.1955,0.543105,40,0.700338,0.614016,185.644,20.23,1.14822,22.1815,97.5986,6.0263,3.27291,150.861,0.694714,0.188153,63.4924,7.33195,208.114,145.75,4.06,True,True,True,69.0135,0.700338,10.9988
heuristic,6,4,41,4.4,18.3333,0.543105,40,0.663864,0.61343,185.467,20.23,1.20178,23.2163,102.152,5.5719,3.02613,172.973,0.65881,0.215843,74.8124,8.14492,208.142,138.178,4.06,True,True,True,72.277,0.663864,10.9988
heuristic,6,4,42,4.4,18.3333,0.543105,54,0.689662,0.61369,185.545,20.23,1.20055,23.1924,102.047,5.56618,3.02302,172.441,0.682877,0.210852,69.5509,7.55067,208.118,143.531,4.06,True,True,True,72.2827,0.663864,10.9988
heuristic,6,4,43,4.4,18.3333,0.776439,40,0.761092,0.614893,185.909,20.23,1.10718,21.3888,94.1105,5.1333,3.98569,135.257,0.752734,0.130034,43.4985,6.24566,208.066,158.358,4.06,True,True,True,72.4604,0.663864,10.9988
heuristic,6,4,44,4.4,18.3333,0.776439,40,0.761092,0.614893,185.909,20.23,1.10718,21.3888,94.1105,5.1333,3.98569,135.257,0.752734,0.130034,43.4985,6.24566,208.066,158.358,4.06,True,True,True,72.4604,0.663864,10.9988
