strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
sobol,9,0,0,3.37286,10.8292,0.661642,50.536,0.811707,0.614879,185.905,20.23,0.870872,21.947,74.0241,6.83561,4.52273,112.014,0.810761,0.103874,41.3858,7.58624,208.083,168.903,4.06,True,True,0,True,34.1485,0.811707,112.014
sobol,9,0,1,1.96004,5.87546,0.91372,42.1007,0.946294,0.614679,185.845,20.23,0.479258,20.7837,40.737,6.9334,6.33519,55.2821,0.993082,0.0588758,35.7107,28.7351,208.426,197.233,4.06,True,True,1,True,39.3914,0.811707,55.2821
sobol,9,0,2,4.02867,13.344,0.466245,73.7136,0.727703,0.61442,185.766,20.23,1.0814,22.8162,91.9187,6.88838,3.21167,150.328,0.718237,0.184462,63.0789,6.33384,208.064,151.409,4.08,True,True,1,True,48.8097,0.727703,55.2821
sobol,9,0,3,4.08038,6.87274,0.295087,79.2095,0.752509,0.614843,185.894,20.23,0.831177,17.3146,70.65,10.2798,3.03342,66.5405,0.741517,0.210436,54.1259,5.67028,208.029,156.543,4.08,True,True,1,True,59.89,0.727703,55.2821
sobol,9,0,4,2.74639,9.83407,0.545862,68.2709,0.829379,0.614498,185.79,20.23,0.862639,26.6985,73.3243,7.45615,4.07003,164.199,0.839023,0.12645,69.3587,7.14505,208.112,172.603,4.08,True,True,2,True,59.89,0.727703,55.2821
sobol,9,0,5,3.2404,17.3006,0.823686,57.2428,0.779833,0.614494,185.789,20.23,1.03124,27.0507,87.6551,5.06659,4.17328,201.504,0.779829,0.118152,58.9253,6.88448,208.112,162.293,4.06,True,True,2,True,59.89,0.727703,55.2821
sobol,9,0,6,3.04236,5.04125,0.519315,49.1702,0.856036,0.615291,186.03,20.23,0.594677,16.6146,50.5475,10.0268,5.20706,43.8358,0.869776,0.081664,25.6605,14.1512,208.075,178.119,4.08,True,True,2,True,62.9971,0.727703,43.8358
sobol,9,0,7,2.94447,14.1767,0.777966,75.0035,0.844102,0.615207,186.004,20.23,0.934786,26.9851,79.4568,5.60476,4.36031,181.773,0.849258,0.10646,54.7782,6.13822,208.055,175.619,4.08,True,True,2,True,62.9971,0.727703,43.8358
sobol,9,0,8,4.2448,15.7857,0.693863,67.2034,0.789694,0.615358,186.05,20.23,1.06837,21.3936,90.8116,5.75279,3.99165,130.575,0.780631,0.121295,39.5529,5.09207,208.015,164.268,4.06,True,True,3,True,62.9971,0.727703,43.8358
sobol,9,1,9,3.84199,9.00182,0.854583,60.4972,0.879979,0.615825,186.191,20.23,0.707786,15.659,60.1618,6.6833,5.71143,46.3447,0.883243,0.06388,17.7221,11.4748,208.016,183.05,4.08,True,True,3,True,62.9971,0.727703,43.8358
sobol,9,1,10,2.26405,7.70534,0.606493,72.0614,0.880786,0.615221,186.008,20.23,0.700544,26.3008,59.5463,7.72792,4.68693,129.402,0.885637,0.0990266,60.7895,13.2167,208.134,183.321,4.08,True,True,4,True,62.9971,0.727703,43.8358
sobol,9,1,11,3.62103,7.93915,0.761025,69.1165,0.889175,0.615953,186.23,20.23,0.687014,16.127,58.3962,7.35547,5.5977,47.7133,0.892131,0.0644812,17.9773,11.3914,208.01,184.958,4.08,True,True,5,True,62.9971,0.727703,43.8358
sobol,9,1,12,2.12251,8.71298,0.679602,78.1685,0.894585,0.615174,185.994,20.23,0.712272,28.5242,60.5431,6.94861,4.72229,154.754,0.895639,0.0974904,67.6863,12.6048,208.131,186.191,4.08,True,True,6,True,62.9971,0.727703,43.8358
sobol,9,1,13,4.37339,11.0649,0.446553,40.5898,0.741115,0.614532,185.8,20.23,1.00933,19.617,85.793,7.75365,3.46242,103.721,0.736084,0.172242,52.4966,6.58363,208.081,154.212,4.06,True,True,7,True,63.5281,0.727703,43.8358
