strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
sobol,3,0,0,3.52828,12.1292,0.530215,55.5018,0.751364,0.614261,185.718,20.23,1.00159,24.1293,85.1348,7.01897,3.72156,155.72,0.745231,0.147775,61.9156,7.04412,208.101,156.36,4.06,True,True,0,True,30.6672,0.751364,155.72
sobol,3,0,1,2.6469,7.9843,0.799818,62.1206,0.86973,0.61558,186.117,20.23,0.650032,20.8745,55.2527,6.92017,5.53487,75.637,0.882799,0.0701027,30.6054,16.8949,208.141,181.026,4.06,True,True,0,True,44.1997,0.751364,75.637
sobol,3,0,2,3.77428,8.38584,0.658021,70.3255,0.869138,0.615932,186.223,20.23,0.757143,17.0515,64.3572,7.6745,5.04998,58.7858,0.865341,0.0775826,21.9846,11.1332,207.998,180.778,4.08,True,True,1,True,47.1046,0.751364,58.7858
sobol,3,0,3,4.15208,15.1664,0.912279,75.1476,0.849775,0.615735,186.164,20.23,0.937976,19.2019,79.7279,5.25687,4.79573,92.3526,0.841865,0.0821657,24.6378,9.00849,207.982,176.738,4.08,True,True,1,True,48.3316,0.751364,58.7858
sobol,3,0,4,3.1519,5.56346,0.27446,50.2847,0.791985,0.612927,185.315,20.23,0.738687,19.9208,62.7884,11.2858,3.09752,78.2785,0.793895,0.221089,86.2097,9.01936,208.161,164.861,4.08,True,True,3,True,53.0795,0.751364,58.7858
sobol,3,0,5,4.26895,6.82653,0.469753,69.6864,0.850545,0.615724,186.161,20.23,0.756435,15.0615,64.2969,9.41869,4.42445,45.8225,0.84301,0.100047,23.1639,7.14566,207.968,176.886,4.08,True,True,6,True,55.8811,0.751364,45.8225
sobol,3,0,6,1.50578,5.86188,0.620191,57.7726,0.791741,0.61272,185.252,20.23,0.551495,31.1313,46.8771,7.99694,4.95963,142.727,0.782215,0.0962996,89.1893,27.4482,208.421,165.016,4.06,True,True,7,True,55.8843,0.751364,45.8225
sobol,3,0,7,3.4654,10.4562,0.754314,49.7226,0.832712,0.615209,186.005,20.23,0.810656,19.8839,68.9057,6.58996,4.9709,85.5873,0.835952,0.0865964,30.8547,9.18722,208.071,173.263,4.08,True,True,8,True,55.8843,0.751364,45.8225
sobol,3,0,8,2.82985,10.0614,0.704068,51.9196,0.828194,0.614703,185.852,20.23,0.798441,23.9827,67.8674,6.74531,4.74916,122.633,0.8364,0.0964032,46.5131,10.6068,208.14,172.381,4.06,True,True,9,True,55.8843,0.751364,45.8225
sobol,3,1,9,3.95366,6.32233,0.838094,40.5945,0.88976,0.615286,186.028,20.23,0.576378,12.3916,48.9922,7.74906,6.49444,23.6337,0.92543,0.0533844,17.0681,12.0661,207.966,185.04,4.08,True,True,10,True,59.1893,0.751364,23.6337
