strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,4,0,0,3.20055,11.5779,0.650646,50.0798,0.803433,0.614499,185.79,20.23,0.906437,24.0731,77.0471,6.65469,4.32985,140.272,0.797814,0.113524,51.1793,6.95415,208.112,167.204,4.06,True,True,0,True,28.7447,0.803433,140.272
lhs,4,0,1,4.05598,6.34954,0.494012,66.673,0.859672,0.615741,186.166,20.23,0.711404,14.9087,60.4694,9.52342,4.70469,42.2246,0.854503,0.09022,21.6478,8.80293,207.979,178.794,4.08,True,True,0,True,46.2989,0.803433,42.2246
lhs,4,0,2,3.45161,11.8387,0.750271,69.5369,0.846008,0.615667,186.143,20.23,0.871871,21.4708,74.109,6.25991,4.69663,107.33,0.842573,0.0906233,33.8421,8.81318,208.024,175.99,4.06,True,True,0,True,46.7491,0.803433,42.2246
lhs,4,0,3,3.34049,15.5832,0.858694,56.1678,0.803454,0.614918,185.917,20.23,0.958937,24.4005,81.5096,5.2306,4.49148,152.46,0.803782,0.102806,45.6373,6.61848,208.088,167.189,4.06,True,True,0,True,46.7491,0.803433,42.2246
lhs,4,0,4,2.88312,5.66861,0.401017,73.7767,0.866417,0.61539,186.059,20.23,0.682657,20.1261,58.0259,10.2364,4.10495,73.8399,0.875104,0.124622,49.6777,7.68966,208.022,180.234,4.08,True,True,0,True,46.7491,0.803433,42.2246
lhs,4,0,5,1.62538,7.38357,0.668857,62.8435,0.81032,0.613187,185.393,20.23,0.622866,32.573,52.9436,7.17046,4.79601,176.474,0.817068,0.101121,94.5843,19.6339,208.366,168.843,4.06,True,True,0,True,46.7491,0.803433,42.2246
lhs,4,0,6,2.75235,16.7802,0.526802,41.1778,0.746135,0.610023,184.437,20.23,1.13701,35.114,96.6458,5.75952,3.03413,374.363,0.745505,0.213532,155.531,14.9105,208.353,155.46,4.06,False,True,0,False,46.7491,0.803433,42.2246
lhs,4,0,7,1.86414,9.18656,0.796813,73.965,0.875985,0.614857,185.898,20.23,0.670928,30.5925,57.0288,6.20786,4.9465,167.678,0.879793,0.0916922,74.8533,15.6324,208.227,182.404,4.08,True,True,0,True,46.7491,0.803433,42.2246
lhs,4,0,8,2.25338,11.5073,0.477848,77.6698,0.817196,0.610691,184.639,20.23,0.951472,35.8906,80.8751,7.02814,3.35838,327.284,0.820351,0.179544,148.158,11.5237,208.279,170.204,4.06,False,True,0,False,46.7491,0.803433,42.2246
lhs,4,1,9,3.7626,17.8261,0.816639,45.1355,0.769766,0.614577,185.814,20.23,1.06451,24.048,90.4832,5.07587,4.14516,164.391,0.76393,0.121038,49.4501,6.54496,208.094,160.184,4.06,True,True,0,True,50.0503,0.769766,42.2246
lhs,4,1,10,1.64989,12.8462,0.561339,76.8275,0.81529,0.6078,183.765,20.23,0.920007,47.3975,78.2006,6.08744,3.41711,551.913,0.819452,0.175013,224.195,17.9464,208.486,169.977,4.06,False,True,0,False,50.0503,0.769766,42.2246
lhs,4,1,11,3.84452,10.0384,0.460422,58.9867,0.759149,0.614766,185.871,20.23,0.946736,20.9318,80.4726,8.01648,3.69096,110.767,0.754112,0.14887,50.9093,6.11153,208.057,157.946,4.06,True,True,0,True,54.7222,0.759149,42.2246
lhs,4,1,12,2.38959,10.8317,0.83508,43.968,0.839823,0.613964,185.628,20.23,0.755778,26.8837,64.2411,5.93084,4.95272,145.862,0.836699,0.0914832,53.8617,15.3601,208.247,174.89,4.06,True,True,0,True,54.7222,0.759149,42.2246
lhs,4,1,13,3.09843,14.9391,0.250193,50.709,0.519686,0.61064,184.624,20.23,1.20767,33.1303,102.652,6.87138,1.71917,353.972,0.517532,0.496655,243.531,24.6318,208.454,108.331,4.08,False,True,0,False,54.7222,0.759149,42.2246
lhs,4,1,14,1.97741,10.4282,0.29862,47.0724,0.653728,0.608216,183.891,20.23,0.99317,42.6918,84.4195,8.09531,2.41742,483.373,0.651905,0.29274,284.045,28.8286,208.605,136.371,4.06,False,True,0,False,54.7222,0.759149,42.2246
lhs,4,1,15,2.9526,5.07329,0.413126,53.5475,0.845087,0.61495,185.926,20.23,0.638062,18.3686,54.2352,10.6904,4.41646,57.489,0.849339,0.112961,40.9629,11.7713,208.072,175.839,4.06,True,True,0,True,55.4524,0.759149,42.2246
lhs,4,1,16,2.64413,12.6556,0.716787,66.4341,0.833305,0.614522,185.797,20.23,0.89662,28.8234,76.2127,6.02207,4.31654,198.914,0.843715,0.112877,68.2834,7.29609,208.136,173.441,4.08,True,True,0,True,55.4524,0.759149,42.2246
lhs,4,1,17,2.56407,8.24524,0.588403,70.7717,0.870962,0.615288,186.029,20.23,0.750566,24.8816,63.7981,7.73756,4.5528,124.083,0.880107,0.102592,54.5508,10.499,208.093,181.241,4.08,True,True,0,True,55.4524,0.759149,42.2246
lhs,4,2,18,3.90145,7.16911,0.547429,54.5695,0.842402,0.615421,186.069,20.23,0.740001,16.1222,62.9001,8.77376,4.80301,51.3629,0.841804,0.090678,24.6382,8.17393,208.013,175.231,4.08,True,True,0,True,55.7012,0.759149,42.2246
lhs,4,2,19,3.60984,9.99994,0.770624,49.6178,0.841616,0.615325,186.04,20.23,0.785446,18.4947,66.7629,6.67633,5.14494,71.7432,0.845319,0.0808599,26.3572,9.53606,208.056,175.104,4.08,True,True,0,True,55.7319,0.759149,42.2246
lhs,4,2,20,3.9551,6.72467,0.357975,51.7978,0.777629,0.614792,185.879,20.23,0.799099,17.1736,67.9234,10.1006,3.61577,62.9352,0.770052,0.160476,44.8385,5.93297,208.043,161.78,4.06,True,True,0,True,58.7994,0.759149,42.2246
lhs,4,2,21,1.7953,17.1853,0.724998,43.5502,0.763607,0.608562,183.995,20.23,1.00003,47.3475,85.0028,4.94625,3.58602,598.657,0.761663,0.157399,196.716,21.3728,208.531,159.236,4.06,False,True,0,False,58.7994,0.759149,42.2246
lhs,4,2,22,4.23946,9.59379,0.310922,52.5039,0.662424,0.613211,185.401,20.23,0.991323,19.8757,84.2624,8.78302,2.73083,104.576,0.656185,0.262611,77.1864,8.19715,208.135,137.874,4.06,False,True,0,False,58.7994,0.759149,42.2246
lhs,4,2,23,4.33819,6.86638,0.443986,61.2478,0.830116,0.615464,186.082,20.23,0.772458,15.1351,65.6589,9.56238,4.24556,47.2514,0.823615,0.111713,26.1222,6.11056,207.985,172.652,4.08,True,True,0,True,59.0631,0.759149,42.2246
lhs,4,2,24,3.73095,14.325,0.510213,69.0283,0.710013,0.614091,185.667,20.23,1.09147,24.8664,92.7752,6.47646,3.30437,180.222,0.703441,0.177325,70.8642,7.00941,208.092,147.748,4.08,True,True,0,True,63.1032,0.710013,42.2246
lhs,4,2,25,2.4042,12.3894,0.852611,60.0166,0.835496,0.614511,185.794,20.23,0.810104,28.6411,68.8589,5.55788,4.73871,177.455,0.846986,0.0967114,61.8197,10.9598,208.195,173.946,4.06,True,True,0,True,63.1032,0.710013,42.2246
lhs,4,2,26,2.20752,15.2075,0.903559,42.033,0.842498,0.612193,185.093,20.23,0.877142,33.7741,74.5571,4.90264,4.42983,267.182,0.841714,0.112558,90.0989,11.4871,208.321,175.51,4.06,False,True,0,False,63.1032,0.710013,42.2246
lhs,4,3,27,1.91091,8.92312,0.394139,64.339,0.770013,0.609077,184.151,20.23,0.85932,38.2238,73.0422,8.18572,3.22631,335.267,0.76633,0.195882,188.332,17.3566,208.44,160.501,4.06,False,True,0,False,63.1032,0.710013,42.2246
lhs,4,3,28,2.31908,14.4889,0.353513,75.3926,0.659515,0.6086,184.007,20.23,1.12101,41.0879,95.2862,6.5765,2.32488,505.368,0.661115,0.30835,248.197,20.3045,208.478,137.494,4.06,False,True,0,False,63.1032,0.710013,42.2246
lhs,4,3,29,3.53711,18.2927,0.292338,61.9183,0.524644,0.611122,184.769,20.23,1.2773,30.6946,108.57,5.93517,1.73508,321.355,0.526058,0.485978,196.076,19.4731,208.368,109.319,4.08,False,True,0,False,63.1032,0.710013,42.2246
lhs,4,3,30,3.39634,5.94652,0.33043,63.8969,0.788644,0.614669,185.841,20.23,0.745302,18.6526,63.3507,10.6534,3.52021,69.2439,0.789929,0.168326,56.1638,6.38083,208.054,164.08,4.08,True,True,0,True,63.1032,0.710013,42.2246
lhs,4,3,31,2.01674,13.7435,0.637578,79.0513,0.853928,0.610668,184.632,20.23,0.944717,39.8173,80.301,5.84285,3.72527,399.958,0.855676,0.150541,148.833,11.4996,208.293,177.867,4.06,False,True,0,False,63.1032,0.710013,42.2246
lhs,4,3,32,2.10754,7.87226,0.894301,72.3805,0.867144,0.615855,186.2,20.23,0.588943,23.7529,50.0602,6.35906,5.68691,88.731,0.868252,0.0671862,39.4148,21.0758,208.193,180.534,4.06,True,True,0,True,63.1032,0.710013,42.2246
