seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,envelope_cap_cm3,pair_feasible,hv,best_obj1,best_obj2
1,2,22,4.4,5,0.25,40,0.763605,0.614665,185.84,20.23,0.712361,13.7615,60.5507,12.1101,3.02753,36.0248,0.760294,0.233078,50.7547,6.44231,208.063,158.878,4.06,True,True,36.0248,True,69.048,0.724771,29.4351
1,2,23,4.4,18.3333,0.916667,64.5328,0.814483,0.615517,186.098,20.23,1.04459,20.1795,88.7898,4.84308,4.43949,113.589,0.806135,0.0979924,30.8956,6.2021,208.007,169.418,4.08,True,True,113.589,True,69.048,0.724771,29.4351
1,2,24,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,10.9945,True,70.8905,0.724771,10.9945
1,2,25,3.44977,6.58892,0.304511,49.2704,0.769548,0.613424,185.465,20.23,0.807823,19.9042,68.6649,10.4213,3.17339,85.4621,0.773405,0.208523,75.612,8.17462,208.133,160.168,4.08,True,True,85.4621,True,70.8905,0.724771,10.9945
1,2,26,3.00514,8.53169,0.916667,80,0.902501,0.615953,186.23,20.23,0.643251,18.1943,54.6764,6.40862,5.87457,56.8615,0.915647,0.0572169,19.0959,13.2063,208.009,187.729,4.08,True,True,56.8615,True,70.8905,0.724771,10.9945
1,3,27,4.4,5,0.445951,44.9562,0.853548,0.61547,186.084,20.23,0.637708,12.3194,54.2052,10.841,4.83457,25.8444,0.852572,0.0920332,18.0969,8.92953,207.979,177.52,4.08,True,True,25.8444,True,71.5129,0.724771,10.9945
1,3,28,4.4,10.9993,0.382387,49.7566,0.695941,0.613963,185.628,20.23,1.03219,19.94,87.7362,7.97654,3.05013,109.593,0.688352,0.214368,62.8126,7.13771,208.101,144.826,4.06,True,True,109.593,True,76.2923,0.695941,10.9945
1,3,29,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,10.9988,True,76.9523,0.695941,10.9945
1,3,30,4.4,7.42299,0.305255,47.7468,0.717462,0.614287,185.726,20.23,0.872103,16.8475,74.1288,9.98638,3.04839,66.1006,0.711787,0.220859,56.0944,6.67576,208.079,149.289,4.06,True,True,66.1006,True,78.668,0.695941,10.9945
1,3,31,4.4,5,0.256023,58.9249,0.755461,0.614872,185.903,20.23,0.707894,13.6752,60.171,12.0342,3.08103,35.3513,0.746588,0.217452,43.5237,5.66813,208.029,157.158,4.06,True,True,35.3513,True,78.979,0.695941,10.9945
1,3,32,4.4,5,0.594601,50.5809,0.889569,0.615416,186.067,20.23,0.581315,11.23,49.4118,9.88236,5.87607,19.5766,0.898904,0.0628369,13.3267,10.7947,207.958,184.993,4.08,True,True,19.5766,True,79.0088,0.695941,10.9945
1,3,33,4.4,5,0.307917,80,0.836189,0.615717,186.158,20.23,0.686538,13.2627,58.3558,11.6712,3.59375,32.2475,0.82548,0.15071,28.2929,5.1421,207.948,173.884,4.08,True,True,32.2475,True,79.0627,0.695941,10.9945
1,3,34,4.4,9.11505,0.340093,48.7805,0.700694,0.614082,185.664,20.23,0.957603,18.4991,81.3962,8.92987,3.03699,87.5099,0.692446,0.219021,60.2277,6.96153,208.093,145.809,4.06,True,True,87.5099,True,79.433,0.695941,10.9945
1,3,35,3.56575,5,0.916667,53.3599,0.904723,0.615563,186.112,20.23,0.469585,11.1939,39.9147,7.98294,7.31769,15.7125,0.979574,0.0412927,18.8079,13.3199,207.927,188.117,4.08,True,True,15.7125,True,79.433,0.695941,10.9945
1,4,36,4.4,5,0.348989,53.1155,0.823482,0.615371,186.054,20.23,0.674675,13.0335,57.3474,11.4695,4.00272,30.6045,0.817823,0.130778,25.9593,6.58427,207.984,171.271,4.08,True,True,30.6045,True,79.5218,0.695941,10.9945
1,4,37,4.12068,5,0.916667,49.2532,0.907123,0.615545,186.106,20.23,0.476745,9.83414,40.5233,8.10467,7.42928,12.312,0.975659,0.0415822,18.0619,11.3031,207.945,188.632,4.08,True,True,12.312,True,79.5218,0.695941,10.9945
1,4,38,4.4,5.96945,0.271412,52.7983,0.729101,0.614522,185.797,20.23,0.782394,15.1144,66.5035,11.1406,3.02371,47.7286,0.719798,0.225575,50.693,6.23888,208.058,151.695,4.06,True,True,47.7286,True,80.0061,0.695941,10.9945
1,4,39,4.4,7.49031,0.916667,40,0.894239,0.615318,186.038,20.23,0.619418,11.966,52.6505,7.02916,6.44339,23.6839,0.919192,0.0545503,17.0322,11.8431,207.948,185.955,4.08,True,True,23.6839,True,80.0061,0.695941,10.9945
1,4,40,4.4,8.01674,0.314267,52.5305,0.710617,0.614228,185.708,20.23,0.904745,17.478,76.9034,9.59284,3.01472,73.8041,0.702258,0.222366,57.149,6.69575,208.08,147.865,4.06,True,True,73.8041,True,80.0999,0.695941,10.9945
1,4,41,4.4,9.75494,0.35135,52.8929,0.703128,0.614067,185.66,20.23,0.985634,19.0407,83.7789,8.58836,3.01752,95.422,0.695265,0.21901,60.7586,6.94525,208.092,146.315,4.06,True,True,95.422,True,80.0999,0.695941,10.9945
1,4,42,4.18029,5,0.373233,52.5388,0.831376,0.615377,186.056,20.23,0.663674,13.4948,56.4123,11.2825,4.21099,32.2744,0.827419,0.118939,25.4092,7.69103,207.988,172.916,4.08,True,True,32.2744,True,80.0999,0.695941,10.9945
1,4,43,4.22227,5,0.27785,53.4034,0.771698,0.614904,185.913,20.23,0.69989,14.0897,59.4907,11.8981,3.30589,37.1026,0.762053,0.192637,41.9652,5.66443,208.027,160.534,4.06,True,True,37.1026,True,80.0999,0.695941,10.9945
1,4,44,4.4,6.63896,0.284383,52.6198,0.720259,0.614394,185.758,20.23,0.82646,15.9657,70.2491,10.5813,3.00915,56.2557,0.711385,0.226078,53.4797,6.43371,208.067,149.862,4.06,True,True,56.2557,True,80.187,0.695941,10.9945
