strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,0,1,13,4.4,7.83674,0.683333,41.1799,0.857848,0.615396,186.061,20.23,0.726852,14.0415,61.7824,7.88369,5.38719,38.2683,0.861561,0.0750584,17.6575,9.24531,207.991,178.424,4.08,True,True,True,57.9647,0.744362,25.7584
heuristic,0,1,14,4.4,12.5034,0.916667,41.1799,0.841935,0.61538,186.056,20.23,0.843041,16.286,71.6585,5.73112,5.25352,59.71,0.842664,0.0780136,21.3793,9.49108,208.012,175.133,4.08,True,True,True,57.9647,0.744362,25.7584
heuristic,0,1,15,3.07024,8.99616,0.531791,41.1328,0.836748,0.614171,185.691,20.23,0.839721,23.2478,71.3763,7.93409,4.21928,121.19,0.842329,0.122963,56.2379,7.6588,208.137,174.158,4.06,True,True,True,57.9647,0.744362,25.7584
heuristic,0,1,16,3.07024,13.6628,0.531791,41.1328,0.779836,0.612294,185.123,20.23,1.04884,29.0373,89.1515,6.52512,3.47,236.152,0.782395,0.172174,98.9907,10.3492,208.228,162.384,4.08,True,True,True,57.9647,0.744362,25.7584
heuristic,0,1,17,3.07024,5,0.531791,41.1328,0.858017,0.615193,186,20.23,0.58785,16.2747,49.9673,9.99346,5.31443,41.5779,0.85949,0.079522,23.8317,15.1842,208.081,178.537,4.08,True,True,True,57.9647,0.744362,25.7584
heuristic,0,2,18,3.07024,5,0.765125,41.1328,0.848267,0.615256,186.019,20.23,0.505236,13.9875,42.945,8.58901,6.57166,26.3964,0.877098,0.0505102,18.0784,15.9766,208.058,176.489,4.08,True,True,True,58.6904,0.744362,25.7584
heuristic,0,2,19,3.07024,5,0.765125,55.1328,0.893309,0.615285,186.028,20.23,0.505058,13.9826,42.9299,8.58598,6.56935,26.3685,0.927136,0.0503819,18.0865,15.5595,208.009,185.816,4.08,True,True,True,58.6904,0.744362,25.7584
heuristic,0,2,20,3.07024,5,0.765125,40,0.844852,0.615273,186.024,20.23,0.505237,13.9876,42.9451,8.58903,6.57168,26.3966,0.872729,0.0504608,18.0953,16.0121,208.062,175.782,4.06,True,True,True,58.8042,0.744362,25.7584
heuristic,0,2,21,4.08524,5,0.765125,40,0.893287,0.615446,186.076,20.23,0.520397,10.8277,44.2337,8.84675,6.76887,16.2921,0.940562,0.0495676,16.4338,11.8839,207.957,185.765,4.08,True,True,True,60.1808,0.744362,16.2921
heuristic,0,2,22,2.05524,5,0.765125,40,0.948149,0.614842,185.894,20.23,0.47834,19.7831,40.6589,8.13179,6.22183,49.9913,0.994147,0.0602839,34.7284,27.0301,208.379,197.574,4.06,True,True,True,60.1808,0.744362,16.2921
heuristic,0,2,23,4.08524,5,0.765125,40,0.893287,0.615446,186.076,20.23,0.520397,10.8277,44.2337,8.84675,6.76887,16.2921,0.940562,0.0495676,16.4338,11.8839,207.957,185.765,4.08,True,True,True,60.1808,0.744362,16.2921
heuristic,0,2,24,2.05524,5,0.765125,40,0.948149,0.614842,185.894,20.23,0.47834,19.7831,40.6589,8.13179,6.22183,49.9913,0.994147,0.0602839,34.7284,27.0301,208.379,197.574,4.06,True,True,True,60.1808,0.744362,16.2921
heuristic,0,2,25,3.07024,5,0.765125,54,0.889622,0.615276,186.025,20.23,0.505083,13.9833,42.932,8.58641,6.56968,26.3725,0.923442,0.0504251,18.0713,15.5984,208.013,185.053,4.08,True,True,True,60.1809,0.744362,16.2921
heuristic,0,2,26,3.07024,5,0.916667,40,0.826151,0.615492,186.09,20.23,0.461209,12.7686,39.2028,7.84055,7.18718,20.0797,0.870611,0.0410218,19.719,16.6099,208.067,171.895,4.06,True,True,True,61.8975,0.744362,16.2921
heuristic,0,3,27,3.07024,9.66667,0.916667,40,0.845283,0.615019,185.947,20.23,0.696722,19.2889,59.2214,6.12635,5.61582,69.2216,0.857695,0.0706251,25.0135,13.6091,208.119,175.92,4.08,True,True,True,61.8975,0.744362,16.2921
heuristic,0,3,28,3.07024,5,0.916667,54,0.888041,0.615562,186.112,20.23,0.461365,12.773,39.2161,7.84321,7.18961,20.1001,0.938832,0.0416375,19.7826,15.4938,207.961,184.678,4.08,True,True,True,61.8975,0.744362,16.2921
heuristic,0,3,29,3.07024,5,0.683333,40,0.850978,0.615137,185.983,20.23,0.532117,14.7317,45.23,9.04599,6.18143,30.8379,0.870928,0.0578642,16.8655,15.264,208.072,177.065,4.08,True,True,True,61.8975,0.744362,16.2921
heuristic,0,3,30,4.39191,18.0778,0.707028,66.0184,0.772365,0.615195,186.001,20.23,1.12753,21.822,95.8401,5.30154,3.74833,143.379,0.762902,0.136897,44.0179,5.38396,208.027,160.673,4.06,True,True,True,61.8975,0.744362,16.2921
heuristic,0,3,31,4.39191,18.0778,0.916667,66.0184,0.818439,0.61556,186.111,20.23,1.0365,20.0603,88.1029,4.87354,4.46741,111.382,0.810019,0.0963482,30.1513,6.53022,208.003,170.238,4.08,True,True,True,61.8975,0.744362,16.2921
heuristic,0,3,32,4.39191,18.3333,0.707028,66.0184,0.769706,0.615165,185.992,20.23,1.13375,21.9423,96.3686,5.25647,3.71647,145.764,0.760252,0.139112,44.8493,5.43677,208.03,160.122,4.06,True,True,True,61.9754,0.744362,16.2921
heuristic,0,3,33,4.39191,18.3333,0.707028,80,0.795126,0.615377,186.056,20.23,1.13246,21.9174,96.2592,5.2505,3.71225,145.268,0.785415,0.134914,41.7525,4.75352,207.992,165.38,4.06,True,True,True,61.9754,0.744362,16.2921
heuristic,0,3,34,4.39191,18.3333,0.707028,52.0184,0.745147,0.614807,185.883,20.23,1.13472,21.9611,96.4511,5.26097,3.71965,146.139,0.737716,0.144061,47.511,6.03049,208.062,155.037,4.06,True,True,True,62.8049,0.744362,16.2921
heuristic,0,3,35,4.4,18.3333,0.707028,52.0184,0.745566,0.614811,185.885,20.23,1.13485,21.9233,96.4627,5.2616,3.7201,145.654,0.738104,0.144058,47.3928,6.0197,208.061,155.123,4.06,True,True,True,62.8169,0.744362,16.2921
heuristic,0,4,36,3.37691,18.3333,0.707028,52.0184,0.737819,0.61355,185.503,20.23,1.11293,28.0134,94.5987,5.15993,3.64821,233.22,0.739226,0.152735,76.2196,8.23931,208.152,153.579,4.08,True,True,True,63.0081,0.737819,16.2921
heuristic,0,4,37,4.39191,13.6667,0.707028,52.0184,0.798396,0.615248,186.017,20.23,0.990432,19.1686,84.1868,6.16001,4.3553,97.1795,0.792747,0.106776,32.3222,5.62768,208.027,166.088,4.08,True,True,True,63.2214,0.737819,16.2921
heuristic,0,4,38,4.39191,18.3333,0.707028,66.0184,0.769706,0.615165,185.992,20.23,1.13375,21.9423,96.3686,5.25647,3.71647,145.764,0.760252,0.139112,44.8493,5.43677,208.03,160.122,4.06,True,True,True,63.2214,0.737819,16.2921
heuristic,0,4,39,4.39191,18.3333,0.707028,40,0.740509,0.614635,185.831,20.23,1.13525,21.9714,96.4963,5.26344,3.7214,146.344,0.734063,0.147956,50.3757,6.52896,208.083,154.087,4.06,True,True,True,63.5826,0.737819,16.2921
heuristic,0,4,40,4.39191,18.3333,0.916667,40,0.790839,0.615146,185.986,20.23,1.04475,20.2198,88.8035,4.84383,4.44017,114.06,0.782166,0.106079,34.2666,6.97938,208.047,164.532,4.06,True,True,True,63.7951,0.737819,16.2921
heuristic,0,4,41,4.4,18.3333,0.707028,40,0.74058,0.614643,185.834,20.23,1.13538,21.9336,96.5077,5.26406,3.72183,145.858,0.734021,0.147885,50.2044,6.51986,208.082,154.102,4.06,True,True,True,63.7974,0.737819,16.2921
heuristic,0,4,42,3.385,18.3333,0.707028,40,0.765671,0.613214,185.402,20.23,1.114,27.9735,94.6902,5.16492,3.65174,232.781,0.769446,0.155273,80.0121,8.87032,208.18,159.398,4.06,True,True,True,63.7974,0.737819,16.2921
heuristic,0,4,43,4.4,18.3333,0.916667,40,0.79092,0.61515,185.987,20.23,1.0449,20.1856,88.8168,4.84455,4.44084,113.692,0.782329,0.105997,34.1444,6.97728,208.047,164.549,4.06,True,True,True,63.8002,0.737819,16.2921
heuristic,0,4,44,4.4,18.3333,0.707028,54,0.748752,0.614859,185.899,20.23,1.13474,21.9211,96.4529,5.26106,3.71972,145.61,0.740905,0.143367,47.0583,5.93784,208.057,155.783,4.06,True,True,True,63.8012,0.737819,16.2921
