strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
random,2,0,0,2.25868,8.97988,0.792817,43.6766,0.849894,0.614037,185.65,20.23,0.686706,25.8426,58.37,6.50009,5.15338,122.465,0.848386,0.0854175,49.5171,18.8851,208.274,177.011,4.06,True,True,0,True,26.4306,0.849894,122.465
random,2,0,1,3.24029,14.7141,0.375267,42.2059,0.658928,0.61021,184.493,20.23,1.15798,30.3764,98.4283,6.68937,2.5103,285.326,0.658303,0.29569,158.856,14.9521,208.329,137.274,4.08,False,True,0,False,26.4306,0.849894,122.465
random,2,0,2,2.29741,13.7658,0.624844,46.0025,0.81306,0.610974,184.725,20.23,0.977438,36.1634,83.0823,6.03542,3.7712,341.348,0.812197,0.148739,125.28,13.4081,208.343,169.395,4.06,False,True,0,False,26.4306,0.849894,122.465
random,2,0,3,2.75463,13.924,0.531856,65.3274,0.749759,0.612179,185.089,20.23,1.0429,32.1809,88.6465,6.36647,3.38605,288.409,0.75524,0.175012,113.553,10.2918,208.223,156.117,4.08,False,True,0,False,26.4306,0.849894,122.465
random,2,0,4,4.30556,14.1075,0.511083,47.4901,0.710227,0.614266,185.72,20.23,1.09651,21.6471,93.203,6.60661,3.37653,137.208,0.702315,0.17652,57.9691,6.83351,208.093,147.793,4.06,True,True,0,True,43.9222,0.710227,122.465
random,2,0,5,2.50329,11.8142,0.84414,71.0226,0.872007,0.615424,186.07,20.23,0.795112,26.9983,67.5845,5.72061,4.829,154.764,0.880146,0.0904568,52.5119,12.7436,208.118,181.481,4.06,True,True,0,True,43.9222,0.710227,122.465
random,2,0,6,2.42263,17.3229,0.56394,67.7504,0.729663,0.609899,184.399,20.23,1.1142,39.0926,94.7068,5.46715,3.08314,454.696,0.732429,0.202417,168.017,14.2261,208.346,152.023,4.06,False,True,0,False,43.9222,0.710227,122.465
random,2,0,7,1.8109,6.39391,0.384605,75.378,0.866187,0.610761,184.66,20.23,0.700782,32.8933,59.5665,9.31613,3.58303,202.473,0.874193,0.170621,152.964,12.9416,208.334,180.456,4.06,True,True,0,True,43.9222,0.710227,122.465
random,2,0,8,3.47145,16.3232,0.679624,56.2617,0.746081,0.614204,185.701,20.23,1.07399,26.2971,91.289,5.59261,3.80087,198.327,0.741868,0.140497,64.7101,7.20686,208.113,155.269,4.06,True,True,0,True,43.9222,0.710227,122.465
random,2,1,9,2.99808,12.9126,0.824745,57.5274,0.827389,0.614968,185.932,20.23,0.867137,24.5846,73.7066,5.70812,4.70775,139.954,0.834461,0.0953644,45.461,9.119,208.112,172.189,4.06,True,True,0,True,43.9222,0.710227,122.465
random,2,1,10,4.0875,13.1829,0.802904,59.9222,0.827152,0.615499,186.092,20.23,0.916101,19.0504,77.8686,5.90679,4.74258,88.7813,0.821752,0.0890111,28.0603,7.22933,208.021,172.065,4.08,True,True,0,True,51.3836,0.710227,88.7813
random,2,1,11,3.5083,9.52034,0.598552,48.6489,0.814486,0.614952,185.927,20.23,0.842109,20.4028,71.5793,7.51856,4.50025,93.609,0.810935,0.10531,38.1243,7.89252,208.068,169.468,4.06,True,True,0,True,51.9358,0.710227,88.7813
random,2,1,12,1.79204,5.51472,0.717966,58.2572,0.823627,0.614753,185.867,20.23,0.512325,24.3006,43.5476,7.89662,5.6695,80.7882,0.815093,0.0725955,47.3234,23.9753,208.357,171.608,4.06,True,True,0,True,53.672,0.710227,80.7882
