strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,0,0,0,3.65104,5.49755,0.582405,62.1485,0.886551,0.6157,186.153,20.23,0.611631,14.2394,51.9886,9.45668,5.50762,33.1162,0.891847,0.068855,17.0808,12.4102,208.002,184.405,4.08,True,True,0,True,34.8945,0.886551,33.1162
lhs,0,0,1,3.24683,12.6419,0.764643,49.4568,0.811373,0.614768,185.871,20.23,0.893944,23.4029,75.9852,6.0106,4.59596,130.743,0.810694,0.10098,43.8265,7.94186,208.105,168.851,4.06,True,True,1,True,44.7958,0.811373,33.1162
lhs,0,0,2,3.79004,12.3484,0.813986,54.7611,0.828754,0.615346,186.046,20.23,0.871376,19.5425,74.067,5.99809,4.88236,88.8661,0.827258,0.0868652,29.2718,7.91218,208.045,172.418,4.08,True,True,1,True,47.2161,0.811373,33.1162
lhs,0,0,3,4.09246,16.8921,0.640233,72.2513,0.759614,0.615013,185.945,20.23,1.11848,23.2306,95.0704,5.62811,3.6033,161.182,0.749891,0.147194,51.5921,5.60152,208.034,158.025,4.06,True,True,1,True,52.4574,0.759614,33.1162
lhs,0,0,4,3.36594,7.81484,0.46771,40.7955,0.832107,0.61456,185.808,20.23,0.810796,20.475,68.9177,8.81882,4.12465,90.7671,0.839165,0.128189,48.9306,7.1579,208.095,173.157,4.06,True,True,1,True,52.4574,0.759614,33.1162
lhs,0,0,5,3.74295,11.5041,0.679644,78.888,0.849805,0.615723,186.16,20.23,0.898326,20.4004,76.3577,6.63746,4.51111,99.8348,0.842503,0.0944369,30.6447,8.98951,207.972,176.735,4.08,True,True,1,True,52.4574,0.759614,33.1162
lhs,0,0,6,4.19446,9.88356,0.533518,64.9811,0.812529,0.615434,186.073,20.23,0.905259,18.3449,76.947,7.78536,4.15363,81.353,0.804703,0.11454,32.7496,5.30314,208,169.006,4.08,True,True,1,True,53.693,0.759614,33.1162
lhs,0,0,7,1.94029,6.272,0.804085,48.4251,0.871398,0.614411,185.764,20.23,0.533243,23.3602,45.3257,7.22667,5.81086,77.7048,0.88757,0.0686516,39.366,26.1566,208.374,181.576,4.06,True,True,2,True,53.7483,0.759614,33.1162
lhs,0,0,8,3.96563,13.455,0.671687,77.9166,0.822752,0.615594,186.121,20.23,0.990853,21.2381,84.2225,6.25955,4.20446,119.347,0.813811,0.107849,35.3346,5.77176,207.979,171.115,4.06,True,True,2,True,53.7483,0.759614,33.1162
lhs,0,1,9,2.64741,13.757,0.782875,52.0297,0.810636,0.613792,185.576,20.23,0.907228,29.1282,77.1144,5.60548,4.38839,205.547,0.808973,0.111981,68.6876,8.42154,208.194,168.77,4.06,True,True,2,True,53.7483,0.759614,33.1162
lhs,0,1,10,2.98667,6.91153,0.456451,62.2822,0.833289,0.614903,185.912,20.23,0.748263,21.2954,63.6024,9.20236,4.20043,90.6142,0.842021,0.120569,50.2205,7.48579,208.07,173.382,4.08,True,True,5,True,53.7483,0.759614,33.1162
lhs,0,1,11,4.32128,6.08898,0.397731,70.6768,0.841701,0.615651,186.138,20.23,0.73703,14.4975,62.6476,10.2887,4.09213,41.3655,0.833159,0.117454,25.4789,6.05949,207.962,175.042,4.08,True,True,6,True,55.4865,0.759614,33.1162
lhs,0,1,12,4.38616,11.5651,0.736117,60.132,0.836026,0.615563,186.112,20.23,0.886536,17.1803,75.3556,6.5158,4.79639,69.8758,0.8299,0.0863841,24.1325,7.50515,208.005,173.898,4.08,True,True,9,True,55.5516,0.759614,33.1162
lhs,0,1,13,2.5655,9.08674,0.896135,60.7184,0.861977,0.615469,186.084,20.23,0.662748,21.9581,56.3336,6.19954,5.55562,85.331,0.873896,0.0699633,32.765,17.1703,208.168,179.436,4.06,True,True,9,True,55.5516,0.759614,33.1162
lhs,0,1,14,2.89577,5.11478,0.709458,73.3099,0.909616,0.615643,186.136,20.23,0.525919,15.4374,44.7031,8.73999,6.20066,33.4685,0.926755,0.0539975,17.5473,15.0261,207.998,189.198,4.08,True,True,9,True,55.5516,0.759614,33.1162
lhs,0,1,15,3.22821,6.49766,0.477899,74.5975,0.871156,0.615781,186.178,20.23,0.714119,18.803,60.7001,9.34183,4.46446,67.4208,0.874229,0.101866,34.2898,10.0989,207.989,181.191,4.08,True,True,9,True,55.5516,0.759614,33.1162
lhs,0,1,16,3.87886,9.34591,0.886728,75.5603,0.89518,0.615812,186.187,20.23,0.711697,15.5959,60.4942,6.47281,5.73962,46.2258,0.895067,0.0593232,16.6533,10.6054,207.987,186.186,4.08,True,True,9,True,55.5516,0.759614,33.1162
lhs,0,1,17,3.5112,8.2942,0.864966,52.6048,0.879467,0.615374,186.055,20.23,0.663401,16.0598,56.3891,6.79862,5.88058,45.6904,0.894582,0.0627003,18.1573,12.7075,208.039,182.964,4.08,True,True,9,True,55.5516,0.759614,33.1162
lhs,0,2,18,3.1727,14.5222,0.902263,45.4948,0.816893,0.614693,185.849,20.23,0.895986,24.0044,76.1588,5.24431,4.73175,137.864,0.81251,0.0964171,43.3629,9.23325,208.124,170.015,4.06,True,True,13,True,55.5516,0.759614,33.1162
lhs,0,2,19,3.58019,15.5242,0.651422,64.249,0.755915,0.614649,185.836,20.23,1.0648,25.2802,90.508,5.83013,3.79787,181.718,0.751532,0.138015,59.2602,6.43593,208.076,157.287,4.08,True,True,15,True,55.8502,0.755915,33.1162
lhs,0,2,20,4.21714,11.125,0.6308,58.3756,0.814073,0.615368,186.053,20.23,0.917009,18.4831,77.9458,7.00637,4.41962,83.6548,0.80808,0.102757,30.4111,6.04694,208.014,169.339,4.08,True,True,15,True,55.8502,0.755915,33.1162
lhs,0,2,21,4.07395,5.64663,0.855931,44.1371,0.901117,0.615479,186.087,20.23,0.532818,11.1169,45.2896,8.02063,6.86511,17.5838,0.947366,0.0479928,17.3575,11.5995,207.947,187.385,4.08,True,True,15,True,57.9873,0.755915,17.5838
lhs,0,2,22,3.45511,16.2316,0.70723,66.4008,0.770987,0.614752,185.867,20.23,1.05784,26.0242,89.9164,5.5396,3.91777,191.312,0.767172,0.129832,58.7182,6.29972,208.072,160.421,4.08,True,True,15,True,57.9873,0.755915,17.5838
lhs,0,2,23,3.37163,9.49758,0.399647,63.9015,0.73898,0.613864,185.598,20.23,0.936713,23.6148,79.6206,8.38325,3.35034,139.491,0.738807,0.179945,75.224,7.61283,208.113,153.792,4.08,True,True,18,True,61.3485,0.73898,17.5838
lhs,0,2,24,3.08721,10.3339,0.489434,69.8969,0.791936,0.614395,185.759,20.23,0.929222,25.5843,78.9839,7.64316,3.74082,162.418,0.796084,0.145389,70.0195,6.91773,208.09,164.794,4.08,True,True,19,True,61.3485,0.73898,17.5838
lhs,0,2,25,3.81483,16.7479,0.709642,69.0019,0.771791,0.615089,185.969,20.23,1.08007,24.0655,91.8056,5.48162,3.88999,167.035,0.764031,0.128947,50.0964,5.6137,208.038,160.562,4.06,True,True,21,True,61.3485,0.73898,17.5838
lhs,0,2,26,3.57662,13.179,0.812235,43.4682,0.815197,0.614973,185.934,20.23,0.900652,21.4044,76.5554,5.80891,4.7182,110.187,0.808523,0.0964168,36.2956,8.92011,208.081,169.627,4.06,True,True,22,True,61.3485,0.73898,17.5838
lhs,0,3,27,2.90211,5.29916,0.790207,72.8768,0.914586,0.61562,186.129,20.23,0.511936,14.9941,43.5145,8.21159,6.48885,30.7344,0.936607,0.0496673,18.6238,15.0586,207.972,190.208,4.08,True,True,23,True,61.3485,0.73898,17.5838
lhs,0,3,28,3.85823,5.88482,0.411006,60.4357,0.831737,0.615353,186.048,20.23,0.712654,15.7004,60.5756,10.2935,4.2307,46.9102,0.828775,0.115567,29.9448,7.0121,207.996,172.998,4.08,True,True,23,True,61.6266,0.73898,17.5838
lhs,0,3,29,4.09426,12.361,0.571506,57.6383,0.773402,0.615036,185.952,20.23,1.00305,20.824,85.259,6.89744,3.94192,116.15,0.767082,0.129289,42.6551,5.60322,208.04,160.899,4.06,True,True,23,True,62.5297,0.73898,17.5838
lhs,0,3,30,1.59361,6.85081,0.910197,44.2329,0.902614,0.613172,185.389,20.23,0.509404,27.1706,43.2993,6.32032,5.75274,100.422,0.931606,0.0715359,63.834,31.4041,208.506,188.201,4.04,True,True,24,True,62.5297,0.73898,17.5838
lhs,0,3,31,2.69966,8.85636,0.78194,49.7922,0.837848,0.614997,185.941,20.23,0.702175,22.1083,59.6849,6.73921,5.26966,91.6485,0.849258,0.0795641,35.8524,13.8109,208.167,174.412,4.06,True,True,25,True,62.5297,0.73898,17.5838
lhs,0,3,32,3.92251,8.42643,0.370206,58.0865,0.736898,0.614489,185.787,20.23,0.901582,19.5371,76.6345,9.09454,3.36685,91.8954,0.730794,0.179322,55.9792,6.49521,208.069,153.326,4.06,True,True,26,True,65.4721,0.736898,17.5838
