strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,5,0,0,4.39019,17.9477,0.568364,79.6303,0.753803,0.614564,185.81,20.23,1.17838,22.815,100.162,5.58078,3.17191,163.793,0.74603,0.182917,57.3197,5.77109,208.043,156.824,4.06,True,True,1,True,28.1071,0.753803,163.793
lhs,5,0,1,3.57382,15.8238,0.878436,49.3538,0.798742,0.614906,185.913,20.23,0.964136,22.9311,81.9516,5.17902,4.54944,135.381,0.796444,0.101332,40.9069,6.60906,208.082,166.204,4.06,True,True,3,True,34.925,0.753803,135.381
lhs,5,0,2,2.22615,8.65891,0.890343,76.5497,0.880131,0.616037,186.255,20.23,0.631202,24.1009,53.6522,6.19618,5.51673,97.9049,0.879172,0.0696554,39.4059,19.1264,208.133,183.184,4.06,True,True,4,True,40.8679,0.753803,97.9049
lhs,5,0,3,2.68758,8.05416,0.556418,47.7836,0.838005,0.614154,185.686,20.23,0.763362,24.1429,64.8858,8.05618,4.4826,118.817,0.835107,0.110167,55.6112,11.5063,208.165,174.443,4.06,True,True,4,True,41.5656,0.753803,97.9049
lhs,5,0,4,3.67792,12.9311,0.750645,77.3646,0.84593,0.615704,186.155,20.23,0.921853,21.3049,78.3575,6.0596,4.5486,111.735,0.839048,0.0932932,32.1935,8.8404,207.983,175.939,4.08,True,True,8,True,41.8079,0.753803,97.9049
lhs,5,0,5,3.43169,16.0365,0.719829,60.0666,0.767932,0.614601,185.821,20.23,1.04681,25.9285,88.9787,5.54851,3.99398,187.928,0.765829,0.12701,58.1687,6.60407,208.091,159.799,4.06,True,True,8,True,41.8079,0.753803,97.9049
lhs,5,0,6,3.73702,14.0116,0.864537,43.387,0.814798,0.615075,185.964,20.23,0.910862,20.7179,77.4232,5.52564,4.77712,104.403,0.810337,0.093712,33.5261,8.98311,208.068,169.533,4.06,True,True,8,True,42.8917,0.753803,97.9049
lhs,5,0,7,3.21962,5.45176,0.399041,74.8986,0.866678,0.615673,186.145,20.23,0.673767,17.7878,57.2702,10.5049,4.19188,56.9279,0.87065,0.116683,37.5171,8.57589,207.982,180.253,4.08,True,True,8,True,50.0285,0.753803,56.9279
lhs,5,0,8,4.27491,5.75781,0.360818,71.6135,0.832614,0.615602,186.124,20.23,0.727084,14.4569,61.8022,10.7336,3.87288,40.5795,0.823616,0.131854,28.4135,5.50718,207.964,173.154,4.08,True,True,9,True,55.015,0.753803,40.5795
lhs,5,1,9,3.82535,9.30194,0.689537,59.3064,0.847831,0.61555,186.108,20.23,0.792342,17.606,67.3491,7.24033,4.99248,65.5846,0.845656,0.0823434,24.8312,8.92435,208.024,176.37,4.08,True,True,9,True,55.015,0.753803,40.5795
