strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,8,1,11,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,55.7756,0.791842,10.9988
heuristic,8,1,12,3.385,5,0.916667,40,0.849281,0.615465,186.082,20.23,0.466677,11.7186,39.6675,7.9335,7.27238,17.1134,0.91914,0.0412216,19.1118,14.6944,208.031,176.677,4.06,True,True,True,57.2007,0.791842,10.9988
heuristic,8,1,13,4.4,5,0.916667,54,0.918436,0.615673,186.145,20.23,0.479786,9.2686,40.7818,8.15637,7.47667,11.0064,0.974422,0.0412107,17.8084,10.7732,207.921,190.962,4.08,True,True,True,57.2007,0.791842,10.9988
heuristic,8,1,14,4.4,5,0.683333,40,0.894861,0.615422,186.069,20.23,0.550477,10.6342,46.7905,9.3581,6.3947,16.6233,0.922026,0.0553849,14.9035,11.4341,207.945,186.081,4.08,True,True,True,57.2007,0.791842,10.9988
heuristic,8,1,15,3.21362,13.057,0.681239,76.4543,0.830227,0.615301,186.033,20.23,0.950589,25.143,80.8001,6.18827,4.21569,160.471,0.829167,0.111931,50.2881,5.2985,208.025,172.708,4.08,True,True,True,57.2007,0.791842,10.9988
heuristic,8,1,16,3.21362,17.7236,0.681239,76.4543,0.759702,0.613976,185.632,20.23,1.10077,29.1153,93.5656,5.27914,3.59636,249.178,0.759012,0.150952,78.305,6.93917,208.092,158.088,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,1,17,3.21362,8.3903,0.681239,76.4543,0.887116,0.615989,186.241,20.23,0.734588,19.4298,62.44,7.44193,5.06973,74.0543,0.892663,0.0773697,26.4441,12.7928,208.003,184.523,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,18,4.22862,8.3903,0.681239,76.4543,0.879463,0.615895,186.212,20.23,0.754196,15.1602,64.1067,7.64057,5.20506,46.2874,0.873384,0.0701704,16.5927,9.59751,207.971,182.903,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,19,4.22862,8.3903,0.681239,80,0.884278,0.615916,186.219,20.23,0.753941,15.1551,64.085,7.63799,5.20329,46.2404,0.877643,0.0693014,15.892,9.25808,207.962,183.896,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,20,4.22862,8.3903,0.681239,62.4543,0.862678,0.615768,186.174,20.23,0.755061,15.1776,64.1802,7.64934,5.21102,46.4468,0.859174,0.0741698,18.9151,10.2279,207.998,179.435,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,21,4.22862,8.3903,0.914572,62.4543,0.897601,0.615595,186.122,20.23,0.662571,13.3184,56.3186,6.71235,6.13892,31.384,0.904809,0.0554397,16.9055,10.4788,207.97,186.674,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,22,4.4,8.3903,0.914572,62.4543,0.897124,0.615605,186.125,20.23,0.665054,12.8476,56.5296,6.73749,6.16192,29.3138,0.903656,0.05497,16.7765,10.2148,207.963,186.568,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,23,4.4,8.3903,0.914572,76.4543,0.906568,0.615732,186.163,20.23,0.664805,12.8428,56.5084,6.73497,6.15962,29.2809,0.908314,0.0519588,16.7187,9.18386,207.951,188.522,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,24,4.4,8.3903,0.914572,48.4543,0.890144,0.615397,186.062,20.23,0.665099,12.8485,56.5334,6.73795,6.16234,29.3197,0.90236,0.0578013,16.7683,10.8266,207.964,185.118,4.08,True,True,True,57.6271,0.759702,10.9988
heuristic,8,2,25,4.4,13.057,0.914572,48.4543,0.83843,0.615426,186.07,20.23,0.865398,16.7179,73.5589,5.63369,5.15241,64.5876,0.837013,0.0787776,22.2598,8.50306,208.017,174.408,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,2,26,4.4,5,0.914572,48.4543,0.90949,0.615583,186.118,20.23,0.480325,9.279,40.8276,8.16552,7.46796,11.0435,0.970855,0.0417978,17.7755,10.6346,207.949,189.127,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,27,4.4,5,0.916667,48.4543,0.909228,0.615581,186.117,20.23,0.479759,9.26808,40.7796,8.15591,7.47625,11.0045,0.970827,0.0417331,17.7903,10.6324,207.95,189.074,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,28,4.4,5,0.916667,62.4543,0.931144,0.615772,186.175,20.23,0.479784,9.26855,40.7816,8.15633,7.47663,11.0062,0.979933,0.0401865,17.7844,11.2518,207.885,193.571,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,29,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,30,2.64454,10.2441,0.661152,58.0907,0.82807,0.614478,185.784,20.23,0.821012,26.3887,69.786,6.81229,4.50396,152.671,0.839139,0.10635,59.252,8.88325,208.154,172.366,4.06,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,31,2.64454,10.2441,0.894485,58.0907,0.852029,0.615262,186.021,20.23,0.716415,23.0268,60.8953,5.9444,5.31718,101.438,0.86661,0.076497,36.7143,15.0761,208.162,177.36,4.06,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,32,2.64454,14.9108,0.894485,58.0907,0.820911,0.614401,185.76,20.23,0.893123,28.7065,75.9155,5.09131,4.5541,196.536,0.831994,0.103047,62.1775,8.20397,208.169,170.888,4.06,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,33,2.64454,5.57748,0.894485,58.0907,0.88131,0.615104,185.973,20.23,0.491414,15.7949,41.7702,7.48908,6.69887,32.7378,0.899862,0.048628,20.5295,18.7778,208.075,183.379,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,34,3.65954,5.57748,0.894485,58.0907,0.921563,0.615623,186.13,20.23,0.511491,11.8804,43.4768,7.79506,6.97257,19.2783,0.975892,0.044898,18.2843,12.7557,207.914,191.606,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,3,35,1.62954,5.57748,0.894485,58.0907,0.851827,0.614753,185.867,20.23,0.453336,23.6469,38.5335,6.90878,6.1798,67.692,0.849576,0.0632289,43.0739,28.8177,208.461,177.572,4.06,True,True,True,57.8853,0.759702,10.9988
heuristic,8,4,36,1.62954,5.57748,0.894485,72.0907,0.861692,0.615543,186.106,20.23,0.452792,23.6185,38.4873,6.90049,6.17238,67.4485,0.89024,0.062111,44.8829,29.4146,208.337,179.522,4.06,True,True,True,57.8853,0.759702,10.9988
heuristic,8,4,37,1.62954,5.57748,0.894485,44.0907,0.950725,0.613849,185.594,20.23,0.453485,23.6547,38.5462,6.91104,6.18183,67.7586,0.997269,0.0640327,51.9732,34.4015,208.54,198.264,4.04,True,True,True,57.8853,0.759702,10.9988
heuristic,8,4,38,1.62954,5.57748,0.894485,72.0907,0.861692,0.615543,186.106,20.23,0.452792,23.6185,38.4873,6.90049,6.17238,67.4485,0.89024,0.062111,44.8829,29.4146,208.337,179.522,4.06,True,True,True,57.8853,0.759702,10.9988
heuristic,8,4,39,1.62954,5.57748,0.894485,44.0907,0.950725,0.613849,185.594,20.23,0.453485,23.6547,38.5462,6.91104,6.18183,67.7586,0.997269,0.0640327,51.9732,34.4015,208.54,198.264,4.04,True,True,True,57.8853,0.759702,10.9988
heuristic,8,4,40,2.64454,5.57748,0.894485,58.0907,0.88131,0.615104,185.973,20.23,0.491414,15.7949,41.7702,7.48908,6.69887,32.7378,0.899862,0.048628,20.5295,18.7778,208.075,183.379,4.08,True,True,True,57.8853,0.759702,10.9988
heuristic,8,4,41,1.5,5.57748,0.894485,58.0907,0.838099,0.614252,185.715,20.23,0.445879,25.2664,37.8997,6.79513,6.07814,76.0105,0.844268,0.0658882,50.5084,32.9151,208.499,174.743,4.06,True,True,True,57.8905,0.759702,10.9988
heuristic,8,4,42,1.5,5.57748,0.916667,58.0907,0.843685,0.614297,185.729,20.23,0.439941,24.93,37.395,6.70464,6.14592,73.0141,0.851127,0.0647445,49.0472,32.9174,208.507,175.914,4.06,True,True,True,57.8905,0.759702,10.9988
heuristic,8,4,43,1.5,5.57748,0.661152,58.0907,0.797028,0.613298,185.427,20.23,0.519077,29.4144,44.1216,7.91067,5.23016,119.928,0.788393,0.08712,76.4208,33.2553,208.427,166.122,4.04,True,True,True,57.8905,0.759702,10.9988
heuristic,8,4,44,1.5,5,0.661152,58.0907,0.809825,0.613695,185.547,20.23,0.484591,27.4601,41.1902,8.23804,5.4466,97.5775,0.804871,0.080924,66.537,34.551,208.433,168.795,4.04,True,True,True,57.8905,0.759702,10.9988
