seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,envelope_cap_cm3,pair_feasible,hv,best_obj1,best_obj2
0,1,13,4.4,15.4881,0.560392,62.5331,0.745176,0.614808,185.884,20.23,1.11868,21.6108,95.0874,6.13938,3.44046,139.513,0.736057,0.163827,51.3921,5.98418,208.054,155.037,4.06,True,True,139.513,True,61.5011,0.745176,47.1261
0,1,14,3.4341,5,0.349045,73.3303,0.848459,0.615535,186.103,20.23,0.662066,16.3873,56.2756,11.2551,3.92854,47.477,0.848205,0.132889,37.8957,6.89381,207.978,176.461,4.08,True,True,47.477,True,61.6673,0.745176,47.1261
0,1,15,3.61689,5,0.916667,59.6341,0.922221,0.615735,186.164,20.23,0.470329,11.0531,39.9779,7.99559,7.32929,15.3441,0.994972,0.0409079,18.7661,14.0012,207.889,191.719,4.08,True,True,15.3441,True,65.3696,0.745176,15.3441
0,1,16,2.05416,9.55661,0.367005,40,0.767568,0.608293,183.914,20.23,0.924422,38.2521,78.5759,8.22215,3.01757,361.202,0.765609,0.218637,210.955,20.9265,208.499,160.037,4.06,False,True,361.202,False,65.3696,0.745176,15.3441
0,1,17,4.4,5,0.269497,40,0.784102,0.614928,185.92,20.23,0.705522,13.6294,59.9694,11.9939,3.23231,34.9971,0.780276,0.20555,44.4985,6.11153,208.044,163.128,4.06,True,True,34.9971,True,67.6944,0.745176,15.3441
0,2,18,2.51554,5,0.916667,80,0.908518,0.615608,186.126,20.23,0.448679,15.1609,38.1378,7.62755,6.99192,27.5393,0.939964,0.0446493,21.2806,15.2372,207.888,188.87,4.1,True,True,27.5393,True,67.7966,0.745176,15.3441
0,2,19,4.4,6.13654,0.274425,80,0.77342,0.61513,185.981,20.23,0.789274,15.2473,67.0883,10.9326,3.00018,48.9988,0.763182,0.214439,45.6558,5.23046,208.01,160.879,4.06,True,True,48.9988,True,67.8834,0.745176,15.3441
0,2,20,4.4,9.03237,0.343433,80,0.762934,0.614882,185.906,20.23,0.946608,18.2867,80.4617,8.90814,3.05935,84.5301,0.75404,0.201813,51.0777,5.48199,208.026,158.71,4.06,True,True,84.5301,True,67.8834,0.745176,15.3441
0,2,21,4.4,5,0.393133,80,0.876367,0.615869,186.204,20.23,0.654896,12.6514,55.6662,11.1332,4.37684,27.991,0.868009,0.0992841,18.0115,8.93952,207.932,182.225,4.08,True,True,27.991,True,68.1086,0.745176,15.3441
0,2,22,2.49738,5,0.916667,40,0.86772,0.615198,186.001,20.23,0.448465,15.2638,38.1195,7.62391,6.98858,27.9012,0.904551,0.0455817,21.3797,21.4878,208.21,180.668,4.06,True,True,27.9012,True,68.1729,0.745176,15.3441
0,2,23,4.4,7.21157,0.316719,40,0.748414,0.614529,185.799,20.23,0.855489,16.5265,72.7166,10.0833,3.19358,62.3943,0.743828,0.205466,53.0953,6.59389,208.075,155.726,4.06,True,True,62.3943,True,68.389,0.745176,15.3441
0,2,24,2.66244,5,0.642216,80,0.896839,0.615993,186.242,20.23,0.534804,17.0739,45.4583,9.09166,5.83881,41.6322,0.900533,0.0598589,20.9486,15.612,208.004,186.546,4.08,True,True,41.6322,True,68.389,0.745176,15.3441
0,2,25,4.4,5,0.25,80,0.784188,0.61529,186.029,20.23,0.706596,13.6502,60.0607,12.0121,3.00303,35.1573,0.77298,0.216857,41.571,5.02914,207.997,163.109,4.06,True,True,35.1573,True,68.389,0.745176,15.3441
0,2,26,4.4,9.53896,0.358332,48.438,0.705344,0.614167,185.69,20.23,0.972697,18.7907,82.6793,8.66753,3.10585,91.7137,0.696928,0.209706,58.7238,6.8566,208.089,146.774,4.06,True,True,91.7137,True,75.3444,0.705344,15.3441
0,3,27,4.4,6.115,0.276447,58.7329,0.738167,0.614654,185.837,20.23,0.790727,15.2754,67.2118,10.9913,3.03851,49.2698,0.728925,0.220431,49.0153,6.02944,208.048,153.574,4.06,True,True,49.2698,True,75.9905,0.705344,15.3441
0,3,28,4.04227,5,0.730061,40,0.891317,0.615414,186.067,20.23,0.531088,11.1676,45.1425,9.02849,6.59135,17.687,0.932065,0.052026,15.9779,12.0433,207.957,185.356,4.08,True,True,17.687,True,76.3012,0.705344,15.3441
0,3,29,4.4,7.63349,0.312173,56.4819,0.725216,0.614458,185.778,20.23,0.881596,17.0308,74.9357,9.8167,3.06451,68.2827,0.716398,0.214648,53.2064,6.35325,208.065,150.892,4.06,True,True,68.2827,True,76.6047,0.705344,15.3441
0,3,30,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,10.9988,True,77.2974,0.705344,10.9988
0,3,31,3.48559,5,0.779972,40,0.869151,0.615375,186.055,20.23,0.507726,12.3815,43.1567,8.63134,6.7322,20.7846,0.921344,0.0488484,17.4744,13.9754,207.999,180.783,4.08,True,True,20.7846,True,77.4551,0.705344,10.9988
0,3,32,4.4,8.50082,0.328313,55.6204,0.716564,0.614307,185.732,20.23,0.927287,17.9135,78.8194,9.27197,3.04411,79.459,0.708071,0.21626,56.2965,6.58037,208.075,149.099,4.06,True,True,79.459,True,77.5612,0.705344,10.9988
0,3,33,4.4,5,0.255012,60.1719,0.756185,0.614887,185.907,20.23,0.708058,13.6784,60.1849,12.037,3.06958,35.3759,0.747075,0.218374,43.5809,5.64893,208.029,157.308,4.06,True,True,35.3759,True,77.9461,0.705344,10.9988
0,3,34,4.4,8.79239,0.916667,40,0.881057,0.615347,186.047,20.23,0.683543,13.2048,58.1012,6.60812,6.05745,31.8273,0.895694,0.0608941,16.634,10.9817,207.967,183.231,4.08,True,True,31.8273,True,77.9461,0.705344,10.9988
0,3,35,3.26882,6.9141,0.916667,40,0.860959,0.61512,185.978,20.23,0.571043,14.849,48.5387,7.02024,6.43522,33.6225,0.896884,0.0533386,18.726,13.6691,208.043,179.117,4.08,True,True,33.6225,True,77.9554,0.705344,10.9988
0,4,36,4.4,6.82194,0.289968,56.5325,0.726599,0.614479,185.784,20.23,0.836568,16.161,71.1083,10.4235,3.02247,58.3452,0.71767,0.222031,52.3505,6.29725,208.061,151.177,4.06,True,True,58.3452,True,78.0704,0.705344,10.9988
0,4,37,4.4,5.495,0.260695,59.118,0.742654,0.614715,185.855,20.23,0.748054,14.451,63.5846,11.5713,3.01659,41.7157,0.73337,0.224929,47.3611,5.91732,208.042,154.503,4.06,True,True,41.7157,True,78.1726,0.705344,10.9988
0,4,38,4.4,5,0.367096,54.2774,0.83265,0.615424,186.07,20.23,0.667624,12.8973,56.7481,11.3496,4.1664,29.655,0.827989,0.120093,23.7528,7.06529,207.979,173.174,4.08,True,True,29.655,True,78.3507,0.705344,10.9988
0,4,39,4.4,5,0.446208,42.0033,0.854493,0.615465,186.082,20.23,0.637773,12.3206,54.2107,10.8421,4.83785,25.8523,0.851823,0.0926869,18.1652,9.32951,207.979,177.717,4.08,True,True,25.8523,True,78.4039,0.705344,10.9988
0,4,40,3.9205,5,0.870355,40,0.883459,0.615434,186.073,20.23,0.487032,10.5593,41.3977,8.27954,7.20614,14.5009,0.957233,0.0437973,17.8369,12.3308,207.986,183.747,4.06,True,True,14.5009,True,78.4629,0.705344,10.9988
0,4,41,4.4,5,0.315926,56.2233,0.80695,0.615271,186.023,20.23,0.686795,13.2676,58.3776,11.6755,3.6886,32.2837,0.800149,0.153051,30.4333,5.41443,207.99,167.838,4.08,True,True,32.2837,True,78.5326,0.705344,10.9988
0,4,42,4.4,9.1138,0.33787,52.6164,0.705366,0.61412,185.676,20.23,0.957814,18.5032,81.4142,8.93307,3.01822,87.568,0.697341,0.220063,59.5765,6.86247,208.088,146.778,4.06,True,True,87.568,True,78.579,0.705344,10.9988
0,4,43,4.4,7.93571,0.313693,54.4796,0.715457,0.614298,185.729,20.23,0.899804,17.3826,76.4834,9.63788,3.02334,72.6015,0.706965,0.220512,55.9905,6.58408,208.075,148.869,4.06,True,True,72.6015,True,78.6549,0.705344,10.9988
0,4,44,4.4,5,0.499251,40,0.865845,0.615429,186.071,20.23,0.617296,11.925,52.4702,10.494,5.23916,23.4413,0.868848,0.0799826,15.4772,9.85415,207.973,180.072,4.08,True,True,23.4413,True,78.6629,0.705344,10.9988
