strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,0,1,14,4.4,9.66667,0.916667,40,0.871397,0.615385,186.058,20.23,0.723939,13.9852,61.5348,6.36567,5.8352,37.81,0.881367,0.0650474,16.3144,10.6325,207.98,181.233,4.08,True,True,True,51.5302,0.825882,10.9988
heuristic,0,1,15,3.86598,5.03651,0.821603,41.3434,0.888364,0.615429,186.071,20.23,0.502803,11.055,42.7382,8.48568,6.97186,16.409,0.949793,0.0464463,17.3999,12.4058,207.969,184.752,4.08,True,True,True,51.5692,0.825882,10.9988
heuristic,0,1,16,4.4,5.03651,0.821603,41.3434,0.901692,0.615485,186.088,20.23,0.508977,9.8325,43.263,8.58987,7.05746,13.14,0.951645,0.0463587,16.8127,11.2153,207.954,187.511,4.08,True,True,True,51.5692,0.825882,10.9988
heuristic,0,1,17,2.85098,5.03651,0.821603,41.3434,0.831098,0.615208,186.004,20.23,0.485801,14.4838,41.2931,8.19874,6.73611,27.2142,0.847442,0.0472861,19.3035,17.7359,208.101,172.953,4.06,True,True,True,52.4079,0.825882,10.9988
heuristic,0,2,18,2.85098,5.03651,0.821603,55.3434,0.88347,0.615258,186.02,20.23,0.485738,14.482,41.2878,8.19769,6.73524,27.2036,0.909949,0.0478479,19.343,17.0797,208.03,183.789,4.08,True,True,True,52.4079,0.825882,10.9988
heuristic,0,2,19,2.85098,5.03651,0.821603,40,0.826615,0.615248,186.017,20.23,0.485791,14.4836,41.2923,8.19858,6.73598,27.2126,0.840924,0.047112,19.2884,17.839,208.108,172.025,4.06,True,True,True,52.5451,0.825882,10.9988
heuristic,0,2,20,2.85098,5.03651,0.916667,40,0.812632,0.615431,186.072,20.23,0.458967,13.6838,39.0122,7.74587,7.10039,22.949,0.835466,0.0437574,20.2505,18.3814,208.108,169.115,4.06,True,True,True,55.9095,0.812632,10.9988
heuristic,0,2,21,2.85098,9.70318,0.916667,40,0.83917,0.614896,185.91,20.23,0.691818,20.6261,58.8045,6.06033,5.55531,78.595,0.840338,0.0723959,28.4518,14.8211,208.159,174.681,4.06,True,True,True,55.9095,0.812632,10.9988
heuristic,0,2,22,2.85098,5,0.916667,40,0.811739,0.615442,186.075,20.23,0.456822,13.6198,38.8298,7.76597,7.11881,22.6287,0.834998,0.0435496,20.2661,18.3744,208.108,168.929,4.06,True,True,True,56.1477,0.811739,10.9988
heuristic,0,2,23,2.85098,9.66667,0.916667,40,0.839297,0.614898,185.911,20.23,0.690238,20.579,58.6702,6.06933,5.56356,78.0578,0.840575,0.0721965,28.3114,14.8255,208.159,174.707,4.06,True,True,True,56.1477,0.811739,10.9988
heuristic,0,2,24,3.86598,5,0.916667,40,0.876478,0.615425,186.07,20.23,0.473563,10.4121,40.2529,8.05057,7.37969,13.7095,0.960695,0.041737,18.3187,12.6382,208.007,182.314,4.06,True,True,True,56.2698,0.811739,10.9988
heuristic,0,2,25,1.83598,5,0.916667,40,1.01705,0.614628,185.829,20.23,0.426505,19.7458,36.2529,7.25058,6.64636,44.4062,1.09287,0.0593624,39.3706,32.4159,208.509,212.063,4.06,True,True,True,56.2698,0.811739,10.9988
heuristic,0,2,26,2.85098,5,0.916667,54,0.876703,0.615461,186.081,20.23,0.456985,13.6247,38.8437,7.76874,7.12135,22.653,0.91135,0.0422813,20.3309,16.7697,207.999,182.353,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,27,2.85098,5,0.683333,40,0.842086,0.615111,185.975,20.23,0.527685,15.7326,44.8532,8.97064,6.12994,34.8774,0.84486,0.058924,17.3899,16.7339,208.119,175.254,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,28,2.85098,5,0.916667,47,0.843351,0.615468,186.083,20.23,0.456935,13.6232,38.8394,7.76789,7.12056,22.6455,0.873431,0.0417886,20.331,17.532,208.053,175.462,4.06,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,29,2.85098,5,0.8,40,0.829278,0.615219,186.008,20.23,0.490005,14.6092,41.6505,8.33009,6.66407,27.9269,0.841976,0.0484184,19.0512,17.711,208.109,172.58,4.06,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,30,2.72579,5.3776,0.332856,66.825,0.827542,0.61417,185.691,20.23,0.687909,21.4515,58.4723,10.8733,3.61924,84.5307,0.836825,0.163958,74.1561,7.64404,208.107,172.217,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,31,3.74079,5.3776,0.332856,66.825,0.812321,0.615242,186.015,20.23,0.703903,15.9944,59.8318,11.1261,3.70339,48.086,0.808452,0.149976,39.7431,5.26139,207.999,168.962,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,32,3.74079,10.0443,0.332856,66.825,0.655677,0.613099,185.367,20.23,0.996517,22.6433,84.7039,8.43306,2.80699,136.437,0.652634,0.24372,87.2434,8.41373,208.142,136.474,4.08,False,True,False,56.2698,0.811739,10.9988
heuristic,0,3,33,3.74079,5,0.332856,66.825,0.824993,0.615328,186.041,20.23,0.673228,15.2974,57.2244,11.4449,3.80949,42.0694,0.821463,0.14209,36.0183,5.82957,207.988,171.589,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,34,3.74079,5.3776,0.566189,66.825,0.890996,0.615899,186.213,20.23,0.610421,13.8703,51.8858,9.64851,5.46288,31.3594,0.893825,0.0685223,16.1762,11.5193,207.988,185.316,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,3,35,3.74079,5.3776,0.25,66.825,0.724123,0.614135,185.68,20.23,0.735383,16.7097,62.5075,11.6237,2.90592,54.8301,0.721633,0.240223,65.6427,6.94215,208.079,150.675,4.08,False,True,False,56.2698,0.811739,10.9988
heuristic,0,4,36,3.74079,5.3776,0.332856,80,0.834726,0.615619,186.129,20.23,0.701477,15.9393,59.6256,11.0878,3.69063,47.5905,0.828022,0.145833,37.272,5.28012,207.961,173.59,4.08,True,True,True,56.2698,0.811739,10.9988
heuristic,0,4,37,3.74079,5.3776,0.332856,52.825,0.802626,0.614883,185.906,20.23,0.706196,16.0465,60.0267,11.1624,3.71545,48.5574,0.797801,0.15451,41.9971,5.88428,208.031,166.971,4.06,True,True,True,58.219,0.802626,10.9988
heuristic,0,4,38,3.74079,5.3776,0.332856,66.825,0.812321,0.615242,186.015,20.23,0.703903,15.9944,59.8318,11.1261,3.70339,48.086,0.808452,0.149976,39.7431,5.26139,207.999,168.962,4.08,True,True,True,58.219,0.802626,10.9988
heuristic,0,4,39,3.74079,5.3776,0.332856,40,0.830015,0.614855,185.898,20.23,0.707905,16.0853,60.1719,11.1894,3.72444,48.9107,0.833753,0.157597,45.1778,6.45297,208.053,172.687,4.06,True,True,True,58.219,0.802626,10.9988
heuristic,0,4,40,3.74079,5.3776,0.566189,52.825,0.874029,0.615491,186.09,20.23,0.611384,13.8921,51.9676,9.66373,5.4715,31.5081,0.882145,0.0719283,17.2926,11.8542,208.006,181.803,4.08,True,True,True,58.219,0.802626,10.9988
heuristic,0,4,41,3.74079,5.3776,0.25,52.825,0.741278,0.613671,185.54,20.23,0.738279,16.7755,62.7537,11.6695,2.91737,55.4805,0.744459,0.24482,69.7371,7.62565,208.108,154.266,4.08,False,True,False,58.219,0.802626,10.9988
heuristic,0,4,42,3.74079,10.0443,0.332856,52.825,0.674925,0.612607,185.218,20.23,0.999782,22.7175,84.9815,8.4607,2.81619,137.783,0.67761,0.248002,91.7919,9.29808,208.173,140.501,4.08,False,True,False,58.219,0.802626,10.9988
heuristic,0,4,43,3.74079,5,0.332856,52.825,0.813186,0.615014,185.946,20.23,0.6754,15.3468,57.409,11.4818,3.82178,42.4779,0.805931,0.146638,38.0879,6.89357,208.02,169.159,4.06,True,True,True,58.219,0.802626,10.9988
heuristic,0,4,44,4.4,5.3776,0.332856,52.825,0.803757,0.615245,186.016,20.23,0.711857,13.7518,60.5079,11.2518,3.74524,35.9484,0.796442,0.149234,30.9736,5.50029,207.998,167.18,4.08,True,True,True,58.3196,0.802626,10.9988
