strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
random,8,0,0,4.0227,10.2145,0.541921,54.91,0.791842,0.615098,185.971,20.23,0.916439,19.3644,77.8973,7.62617,4.13279,91.766,0.787118,0.119787,37.6175,5.5773,208.033,164.729,4.06,True,True,1,True,42.1354,0.791842,91.766
random,8,0,1,2.03572,7.58486,0.792552,56.9194,0.821822,0.614705,185.852,20.23,0.608906,25.4244,51.757,6.82372,5.40815,105.104,0.823954,0.077382,48.3571,19.3256,208.29,171.178,4.06,True,True,2,True,42.1354,0.791842,91.766
random,8,0,2,4.14293,7.00275,0.497591,51.3848,0.830949,0.615365,186.052,20.23,0.75565,15.5036,64.2302,9.17215,4.56398,48.5012,0.828552,0.100537,25.3651,7.54432,208.005,172.842,4.08,True,True,3,True,51.1241,0.791842,48.5012
random,8,0,3,3.28851,11.0302,0.654887,48.9224,0.809538,0.614695,185.849,20.23,0.881703,22.7899,74.9448,6.7945,4.44963,122.286,0.804716,0.107877,45.2902,7.31005,208.098,168.464,4.06,True,True,4,True,51.1241,0.791842,48.5012
random,8,0,4,2.83452,14.5865,0.828017,42.0734,0.826256,0.61382,185.585,20.23,0.922675,27.6687,78.4274,5.3767,4.452,188.623,0.829085,0.109907,61.5538,8.22292,208.188,172.017,4.06,True,True,5,True,51.1241,0.791842,48.5012
random,8,0,5,4.27268,14.6014,0.909182,44.7511,0.819796,0.615292,186.03,20.23,0.922573,18.3535,78.4187,5.37065,4.8829,82.9867,0.81749,0.0881643,26.8449,8.25862,208.032,170.544,4.08,True,True,5,True,51.222,0.791842,48.5012
random,8,0,6,2.58756,11.6967,0.748149,52.4412,0.820255,0.6141,185.67,20.23,0.840456,27.6085,71.4388,6.10759,4.56939,171.068,0.823565,0.104406,61.4848,9.57051,208.19,170.768,4.06,True,True,5,True,51.222,0.791842,48.5012
random,8,0,7,2.80472,8.68212,0.549443,60.399,0.828777,0.614647,185.835,20.23,0.803418,24.3484,68.2906,7.86565,4.32173,127.19,0.83913,0.114458,56.7926,7.65294,208.114,172.48,4.08,True,True,5,True,51.222,0.791842,48.5012
random,8,0,8,2.24441,5.86498,0.498215,56.1512,0.841602,0.614235,185.71,20.23,0.639983,24.2373,54.3985,9.27515,4.62102,100.393,0.840866,0.105941,60.5666,14.6251,208.2,175.222,4.08,True,True,7,True,51.222,0.791842,48.5012
random,8,1,9,2.91747,5.93143,0.727122,52.7573,0.869003,0.615109,185.974,20.23,0.5726,16.6826,48.671,8.20561,5.96648,42.5548,0.89047,0.0615898,19.9483,16.1104,208.097,180.836,4.08,True,True,7,True,52.2312,0.791842,42.5548
random,8,1,10,3.04113,7.88263,0.350576,47.3659,0.789966,0.61251,185.189,20.23,0.866634,24.2226,73.6639,9.34509,3.27617,135.783,0.791883,0.195665,94.5304,9.80505,208.198,164.469,4.08,True,True,8,True,52.4688,0.789966,42.5548
random,8,1,11,2.48798,7.26745,0.568522,78.6947,0.895644,0.615703,186.154,20.23,0.700342,23.9266,59.529,8.19118,4.65687,107.063,0.899003,0.0972029,50.1071,13.7376,208.047,186.336,4.08,True,True,8,True,52.4688,0.789966,42.5548
random,8,1,12,3.64477,9.1459,0.454304,71.2845,0.793881,0.615183,185.997,20.23,0.896608,20.9099,76.2117,8.33288,3.78566,104.683,0.787926,0.139025,48.3846,5.49349,208.022,165.144,4.08,True,True,8,True,52.4688,0.789966,42.5548
random,8,1,13,1.95731,10.7894,0.843607,48.1072,0.832759,0.61281,185.279,20.23,0.727594,31.5972,61.8455,5.73205,4.83559,193.98,0.829086,0.0969845,76.4019,16.0452,208.343,173.5,4.06,True,True,9,True,52.4688,0.789966,42.5548
random,8,1,14,2.78102,13.4298,0.882167,65.1765,0.84906,0.615241,186.015,20.23,0.851599,26.0285,72.3859,5.38993,4.75481,154.065,0.858938,0.0926568,48.6427,10.1218,208.112,176.699,4.06,True,True,9,True,52.4688,0.789966,42.5548
random,8,1,15,3.91394,11.2217,0.867847,47.5127,0.844482,0.615375,186.055,20.23,0.803165,17.4425,68.269,6.08365,5.27968,65.2518,0.847149,0.0767808,23.1161,8.96735,208.037,175.684,4.08,True,True,10,True,52.4688,0.789966,42.5548
random,8,1,16,3.34968,6.2273,0.622373,55.4482,0.870516,0.615499,186.092,20.23,0.639605,16.2303,54.3664,8.73033,5.43352,44.9921,0.881974,0.0727987,21.4563,13.1332,208.046,181.107,4.08,True,True,11,True,52.4688,0.789966,42.5548
