strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
sobol,2,0,0,2.82138,6.50386,0.610797,44.3423,0.846336,0.614983,185.937,20.23,0.65093,19.6106,55.329,8.50711,5.19612,66.8474,0.845772,0.0829236,31.9533,15.571,208.135,176.152,4.06,True,True,0,True,37.6281,0.846336,66.8474
sobol,2,0,1,3.95437,13.3569,0.552418,77.7031,0.777801,0.615186,185.998,20.23,1.04313,22.4223,88.666,6.63821,3.66706,140.045,0.768168,0.142166,48.7877,5.19901,208.011,161.791,4.08,True,True,0,True,46.0169,0.777801,66.8474
sobol,2,0,2,3.4853,10.0596,0.794031,51.6988,0.84579,0.615347,186.047,20.23,0.775019,18.9013,65.8766,6.54863,5.19982,73.9372,0.850712,0.0790098,26.7543,10.3099,208.065,175.98,4.08,True,True,0,True,46.053,0.777801,66.8474
sobol,2,0,3,2.49675,12.3934,0.899226,46.6572,0.826926,0.614124,185.677,20.23,0.794319,27.042,67.5171,5.4478,4.89881,155.111,0.816627,0.0924421,53.6306,13.4519,208.222,172.184,4.06,True,True,4,True,46.053,0.777801,66.8474
sobol,2,0,4,4.20076,15.6313,0.8533,60.8959,0.81596,0.615454,186.079,20.23,0.984169,19.9141,83.6544,5.35173,4.56663,104.222,0.809209,0.0947677,30.537,6.56562,208.019,169.735,4.08,True,True,5,True,47.1215,0.777801,66.8474
sobol,2,0,5,3.23891,5.69211,0.425479,49.7122,0.837495,0.614965,185.931,20.23,0.68505,17.978,58.2292,10.2298,4.35257,59.1254,0.83237,0.115433,38.6141,10.5881,208.059,174.248,4.06,True,True,5,True,48.9892,0.777801,59.1254
sobol,2,0,6,1.75866,6.70867,0.786613,75.9373,0.8686,0.615627,186.131,20.23,0.550485,26.6063,46.7913,6.97474,5.48642,104.06,0.875629,0.0756375,56.6538,24.1101,208.235,180.873,4.06,True,True,6,True,48.9892,0.777801,59.1254
sobol,2,0,7,3.82444,9.8546,0.636521,68.2681,0.843057,0.615681,186.148,20.23,0.844653,18.7728,71.7955,7.28547,4.63736,79.4886,0.837242,0.0920853,28.5445,7.91878,208.001,175.357,4.08,True,True,7,True,48.9892,0.777801,59.1254
sobol,2,0,8,2.74524,9.5829,0.874816,72.149,0.888259,0.616042,186.257,20.23,0.698587,21.6301,59.3799,6.19645,5.42075,87.2785,0.899154,0.0700972,30.3835,15.8037,208.084,184.832,4.06,True,True,8,True,48.9892,0.777801,59.1254
sobol,2,1,9,3.56211,7.18891,0.722802,64.5056,0.888009,0.615894,186.212,20.23,0.660433,15.7595,56.1368,7.80881,5.64422,43.8006,0.893941,0.0649134,18.1099,12.2851,208.018,184.722,4.08,True,True,9,True,51.2987,0.777801,43.8006
sobol,2,1,10,2.14982,5.3909,0.398144,51.095,0.860593,0.612712,185.25,20.23,0.649359,25.6745,55.1955,10.2386,4.07646,114.303,0.859981,0.136766,86.944,10.5609,208.256,179.224,4.08,True,True,10,True,51.2987,0.777801,43.8006
sobol,2,1,11,3.19147,14.7488,0.766358,67.1122,0.813264,0.615067,185.962,20.23,0.971345,25.8703,82.5643,5.59803,4.29009,173.598,0.812952,0.110223,52.429,5.96516,208.069,169.215,4.06,True,True,10,True,51.2987,0.777801,43.8006
sobol,2,1,12,4.06832,11.3791,0.506516,43.4516,0.761863,0.614602,185.821,20.23,0.992633,20.7392,84.3738,7.41482,3.75572,114.01,0.757995,0.147514,49.7064,6.43906,208.077,158.526,4.06,True,True,10,True,54.658,0.761863,43.8006
sobol,2,1,13,2.53284,8.1024,0.573972,68.9404,0.865129,0.61511,185.975,20.23,0.748828,25.13,63.6504,7.85574,4.50898,126.281,0.875064,0.105321,57.2979,9.87375,208.108,180.04,4.08,True,True,11,True,54.658,0.761863,43.8006
sobol,2,1,14,4.2995,12.0436,0.590626,53.077,0.784926,0.615129,185.981,20.23,0.983024,19.4341,83.5571,6.93787,4.09769,99.1433,0.778943,0.120736,36.6853,5.49656,208.032,163.289,4.06,True,True,11,True,55.2287,0.761863,43.8006
