strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,2,1,10,4.28868,5,0.916667,54,0.918162,0.615663,186.142,20.23,0.478624,9.48616,40.6831,8.13661,7.45856,11.5012,0.976971,0.0411948,17.9277,10.9184,207.92,190.904,4.08,True,True,True,50.7935,0.830608,11.493
heuristic,2,1,11,4.28868,5,0.683333,40,0.893285,0.615401,186.063,20.23,0.549332,10.8876,46.6932,9.33865,6.38141,17.3886,0.92155,0.0555046,15.029,11.4344,207.949,185.757,4.08,True,True,True,50.7935,0.830608,11.493
heuristic,2,1,12,4.28868,9.66667,0.916667,40,0.870272,0.615359,186.05,20.23,0.722225,14.3142,61.3891,6.3506,5.82138,39.5164,0.880615,0.0653675,16.4407,10.6091,207.987,181.005,4.08,True,True,True,50.7935,0.830608,11.493
heuristic,2,1,13,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,50.8649,0.830608,10.9988
heuristic,2,1,14,4.4,5,0.916667,54,0.918436,0.615673,186.145,20.23,0.479786,9.2686,40.7818,8.15637,7.47667,11.0064,0.974422,0.0412107,17.8084,10.7732,207.921,190.962,4.08,True,True,True,50.8649,0.830608,10.9988
heuristic,2,1,15,3.40656,12.4969,0.350042,57.3052,0.641652,0.611269,184.814,20.23,1.09197,27.2467,92.8174,7.42725,2.59985,216.475,0.643575,0.276588,125.5,11.8729,208.25,133.624,4.08,False,True,False,50.8649,0.830608,10.9988
heuristic,2,1,16,3.40656,17.1635,0.350042,57.3052,0.552474,0.610521,184.588,20.23,1.23282,30.7612,104.79,6.10536,2.13713,311.511,0.552141,0.364816,170.94,16.1315,208.336,115.1,4.08,False,True,False,50.8649,0.830608,10.9988
heuristic,2,1,17,3.40656,7.83021,0.350042,57.3052,0.748852,0.613714,185.553,20.23,0.867723,21.6513,73.7564,9.41947,3.29721,108.622,0.749732,0.189733,73.0515,7.7991,208.119,155.851,4.08,True,True,True,63.5078,0.748852,10.9988
heuristic,2,2,18,3.40656,7.83021,0.350042,71.3052,0.755279,0.614258,185.717,20.23,0.864266,21.5651,73.4626,9.38195,3.28407,107.329,0.755631,0.186056,70.0751,6.89436,208.079,157.158,4.08,True,True,True,63.619,0.748852,10.9988
heuristic,2,2,19,3.40656,7.83021,0.350042,43.3052,0.782301,0.613309,185.43,20.23,0.870615,21.7235,74.0023,9.45087,3.3082,109.712,0.786114,0.192652,78.3807,8.50431,208.152,162.837,4.08,True,True,True,63.619,0.748852,10.9988
heuristic,2,2,20,4.4,7.83021,0.350042,57.3052,0.75292,0.614867,185.901,20.23,0.879841,16.9969,74.7865,9.55102,3.34325,67.8757,0.744514,0.181142,45.2701,5.78181,208.039,156.637,4.06,True,True,True,67.106,0.748852,10.9988
heuristic,2,2,21,4.4,7.83021,0.583375,57.3052,0.847897,0.615541,186.105,20.23,0.770115,14.8772,65.4598,8.3599,4.87696,45.5164,0.843724,0.0854798,20.7158,8.12295,207.994,176.358,4.08,True,True,True,67.106,0.748852,10.9988
heuristic,2,2,22,4.4,7.83021,0.25,57.3052,0.670903,0.613125,185.375,20.23,0.9142,17.6607,77.707,9.924,2.481,76.1421,0.666113,0.312913,77.3438,8.22675,208.134,139.638,4.06,False,True,False,67.106,0.748852,10.9988
heuristic,2,2,23,4.4,7.83021,0.583375,57.3052,0.847897,0.615541,186.105,20.23,0.770115,14.8772,65.4598,8.3599,4.87696,45.5164,0.843724,0.0854798,20.7158,8.12295,207.994,176.358,4.08,True,True,True,67.106,0.748852,10.9988
heuristic,2,2,24,4.4,7.83021,0.25,57.3052,0.670903,0.613125,185.375,20.23,0.9142,17.6607,77.707,9.924,2.481,76.1421,0.666113,0.312913,77.3438,8.22675,208.134,139.638,4.06,False,True,False,67.106,0.748852,10.9988
heuristic,2,2,25,4.4,7.83021,0.350042,71.3052,0.777113,0.615223,186.009,20.23,0.877621,16.954,74.5978,9.52692,3.33482,67.3631,0.76672,0.175644,42.6966,5.25477,208.011,161.648,4.06,True,True,True,67.1389,0.748852,10.9988
heuristic,2,2,26,4.4,7.83021,0.350042,43.3052,0.751548,0.614667,185.841,20.23,0.881675,17.0323,74.9423,9.57092,3.35022,68.3009,0.746383,0.185712,48.8283,6.26711,208.063,156.369,4.06,True,True,True,67.1942,0.748852,10.9988
heuristic,2,3,27,3.385,7.83021,0.350042,57.3052,0.749749,0.613675,185.541,20.23,0.867376,21.7805,73.727,9.41571,3.29589,109.878,0.750818,0.18994,73.9013,7.86628,208.122,156.039,4.08,True,True,True,67.1942,0.748852,10.9988
heuristic,2,3,28,4.4,12.4969,0.350042,57.3052,0.672266,0.613064,185.356,20.23,1.10486,21.3439,93.9131,7.51492,2.63053,134.407,0.667346,0.272549,80.2802,8.38418,208.142,139.927,4.06,False,True,False,67.1942,0.748852,10.9988
heuristic,2,3,29,4.4,5,0.350042,57.3052,0.827951,0.615407,186.065,20.23,0.673838,13.0173,57.2762,11.4552,4.00981,30.4908,0.822359,0.12862,25.3913,6.37817,207.978,172.195,4.08,True,True,True,67.6837,0.748852,10.9988
heuristic,2,3,30,4.30556,14.1075,0.511083,47.4901,0.710227,0.614266,185.72,20.23,1.09651,21.6471,93.203,6.60661,3.37653,137.208,0.702315,0.17652,57.9691,6.83351,208.093,147.793,4.06,True,True,True,72.521,0.710227,10.9988
heuristic,2,3,31,4.30556,18.3333,0.511083,47.4901,0.655366,0.613031,185.346,20.23,1.21252,23.9375,103.064,5.62169,2.87315,185.53,0.649701,0.233238,81.6614,8.58338,208.153,136.417,4.06,False,True,False,72.521,0.710227,10.9988
heuristic,2,3,32,4.30556,9.44086,0.511083,47.4901,0.793483,0.615134,185.982,20.23,0.896527,17.6991,76.2048,8.0718,4.12536,74.9957,0.786742,0.122198,33.9583,5.71728,208.027,165.066,4.06,True,True,True,72.521,0.710227,10.9988
heuristic,2,3,33,4.30556,14.1075,0.744417,47.4901,0.795858,0.615171,185.993,20.23,0.986613,19.4776,83.8621,5.94449,4.42518,99.951,0.791063,0.105199,32.8551,6.20415,208.037,165.568,4.08,True,True,True,72.521,0.710227,10.9988
heuristic,2,3,34,4.30556,14.1075,0.27775,47.4901,0.595793,0.611538,184.895,20.23,1.18695,23.4327,100.891,7.15158,1.98635,174.04,0.594889,0.433739,132.732,13.2305,208.253,124.076,4.06,False,True,False,72.521,0.710227,10.9988
heuristic,2,3,35,4.4,14.1075,0.511083,47.4901,0.715559,0.614366,185.75,20.23,1.09778,21.2072,93.3116,6.61431,3.38047,131.841,0.707724,0.175909,55.732,6.66997,208.086,148.898,4.06,True,True,True,72.6997,0.710227,10.9988
heuristic,2,4,36,3.29056,14.1075,0.511083,47.4901,0.739644,0.612575,185.209,20.23,1.07823,27.8523,91.6497,6.49651,3.32026,223.358,0.743775,0.183982,93.9617,9.69265,208.199,153.993,4.08,True,True,True,72.6997,0.710227,10.9988
heuristic,2,4,37,4.30556,14.1075,0.511083,61.4901,0.734142,0.614644,185.834,20.23,1.09488,21.6151,93.0651,6.59684,3.37153,136.6,0.725008,0.17159,54.5649,6.23811,208.064,152.749,4.06,True,True,True,72.6997,0.710227,10.9988
heuristic,2,4,38,4.30556,14.1075,0.511083,40,0.719685,0.614181,185.694,20.23,1.09718,21.6604,93.2601,6.61066,3.3786,137.46,0.71492,0.178635,60.3139,7.12316,208.106,149.771,4.06,True,True,True,72.6997,0.710227,10.9988
heuristic,2,4,39,4.4,14.1075,0.511083,47.4901,0.715559,0.614366,185.75,20.23,1.09778,21.2072,93.3116,6.61431,3.38047,131.841,0.707724,0.175909,55.732,6.66997,208.086,148.898,4.06,True,True,True,72.6997,0.710227,10.9988
heuristic,2,4,40,3.79806,14.1075,0.511083,47.4901,0.716649,0.613583,185.513,20.23,1.08856,24.3619,92.528,6.55877,3.35208,172.522,0.716525,0.179994,72.7035,7.96581,208.136,149.161,4.06,True,True,True,72.6997,0.710227,10.9988
heuristic,2,4,41,4.30556,16.4409,0.511083,47.4901,0.675767,0.613589,185.515,20.23,1.16622,23.0234,99.1287,6.02941,3.08153,165.078,0.668742,0.207199,70.9804,7.77014,208.127,140.645,4.06,True,True,True,76.055,0.675767,10.9988
heuristic,2,4,42,4.30556,16.4409,0.511083,54.4901,0.689845,0.613772,185.57,20.23,1.16544,23.0081,99.0628,6.0254,3.07948,164.748,0.68245,0.204828,68.5067,7.4564,208.114,143.566,4.06,True,True,True,76.0617,0.675767,10.9988
heuristic,2,4,43,4.30556,16.4409,0.511083,40.4901,0.676822,0.613501,185.488,20.23,1.16687,23.0363,99.1842,6.03279,3.08326,165.355,0.67238,0.209389,73.597,8.05604,208.139,140.873,4.06,True,True,True,76.0617,0.675767,10.9988
heuristic,2,4,44,4.30556,16.4409,0.62775,47.4901,0.730001,0.614564,185.81,20.23,1.11754,22.0623,94.9906,5.77771,3.62696,145.255,0.72256,0.153565,51.8352,6.43125,208.079,151.898,4.06,True,True,True,76.0617,0.675767,10.9988
