strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
random,7,0,0,3.31278,16.9629,0.767124,49.0083,0.772433,0.614048,185.654,20.23,1.04999,26.9408,89.2489,5.26143,4.03617,203.505,0.773219,0.127937,62.9451,7.50361,208.135,160.77,4.06,True,True,0,True,15.6947,0.772433,203.505
random,7,0,1,3.8115,11.2391,0.452022,51.137,0.72979,0.614037,185.651,20.23,1.00559,22.4256,85.4752,7.60514,3.43769,135.045,0.727146,0.172643,63.8607,7.24647,208.106,151.873,4.06,True,True,1,True,39.3567,0.72979,135.045
random,7,0,2,4.38695,15.5688,0.664786,79.5584,0.810551,0.615534,186.103,20.23,1.07539,20.8364,91.4085,5.87125,3.90313,124.676,0.800592,0.122553,36.5014,4.49667,207.978,168.576,4.06,True,True,2,True,41.7225,0.72979,124.676
random,7,0,3,2.1244,7.13616,0.65836,41.7577,0.879945,0.613706,185.55,20.23,0.644564,25.7899,54.788,7.67751,5.05456,114.481,0.883521,0.0900203,55.7286,20.8588,208.299,183.292,4.06,True,True,2,True,43.3411,0.72979,114.481
random,7,0,4,3.32476,11.8549,0.581249,49.9006,0.783452,0.61421,185.703,20.23,0.960675,24.5604,81.6574,6.88807,4.00368,154.745,0.784026,0.131138,58.8437,7.17467,208.116,163.049,4.06,True,True,3,True,43.3411,0.72979,114.481
random,7,0,5,1.5342,7.56536,0.711355,48.0243,0.828498,0.611518,184.889,20.23,0.610392,33.8178,51.8833,6.85801,4.87847,186.409,0.829956,0.0976919,96.1646,20.7005,208.465,172.713,4.04,True,True,3,True,43.3411,0.72979,114.481
random,7,0,6,2.57166,5.04979,0.803365,46.1784,0.838864,0.615002,185.942,20.23,0.485476,16.0463,41.2654,8.17171,6.56487,33.3798,0.839217,0.0507476,19.9391,19.3023,208.163,174.62,4.06,True,True,3,True,59.9677,0.72979,33.3798
random,7,0,7,3.86738,10.0593,0.902499,63.5997,0.876924,0.615883,186.209,20.23,0.737778,16.2154,62.7111,6.23416,5.62632,51.8024,0.877608,0.0646083,18.3644,11.0934,208.018,182.416,4.08,True,True,7,True,59.9677,0.72979,33.3798
random,7,0,8,3.25466,13.5066,0.700967,46.0315,0.798932,0.614269,185.721,20.23,0.962652,25.141,81.8254,6.05817,4.24658,162.481,0.801874,0.118029,55.1074,7.16232,208.127,166.279,4.06,True,True,7,True,59.9677,0.72979,33.3798
random,7,1,9,2.77691,8.19419,0.518332,43.8682,0.84543,0.613869,185.6,20.23,0.793771,24.297,67.4705,8.23395,4.26792,125.132,0.847993,0.121329,61.4934,8.44861,208.168,175.991,4.06,True,True,7,True,59.9677,0.72979,33.3798
random,7,1,10,4.3067,7.86672,0.697843,52.0168,0.863874,0.615542,186.105,20.23,0.720866,14.2275,61.2736,7.78897,5.43548,38.9656,0.865164,0.0714699,17.4617,9.62992,207.998,179.684,4.08,True,True,7,True,59.9677,0.72979,33.3798
random,7,1,11,4.24035,17.0522,0.629813,45.8184,0.719889,0.614362,185.749,20.23,1.1322,22.6955,96.2369,5.64366,3.55445,155.73,0.711991,0.160069,56.2442,6.76658,208.093,149.804,4.06,True,True,8,True,61.0243,0.719889,33.3798
random,7,1,12,4.06376,13.5543,0.629796,55.0515,0.772746,0.614994,185.94,20.23,1.02147,21.3657,86.8252,6.40574,4.03431,124.518,0.767177,0.124142,42.5373,5.69039,208.048,160.768,4.06,True,True,9,True,61.4267,0.719889,33.3798
random,7,1,13,2.85642,12.3018,0.464776,70.053,0.746406,0.612365,185.145,20.23,1.01722,30.2699,86.4636,7.02853,3.26669,248.889,0.753201,0.185992,110.249,9.6332,208.196,155.399,4.08,True,True,10,True,61.4267,0.719889,33.3798
random,7,1,14,4.30473,13.7701,0.53548,60.9496,0.749363,0.614878,185.905,20.23,1.07319,21.191,91.2215,6.62459,3.54733,128.691,0.74034,0.156007,49.2611,5.89445,208.05,155.905,4.06,True,True,11,True,61.5753,0.719889,33.3798
random,7,1,15,4.03115,9.58948,0.643527,67.3474,0.847103,0.615731,186.163,20.23,0.831688,17.5368,70.6935,7.37199,4.74408,68.3016,0.840941,0.0875195,24.9375,8.4683,207.996,176.194,4.08,True,True,11,True,61.5753,0.719889,33.3798
random,7,1,16,2.5307,11.9213,0.760165,76.3672,0.87505,0.615195,186.001,20.23,0.83867,28.1689,71.2869,5.97979,4.54563,177.705,0.881074,0.101003,60.5207,8.64011,208.087,182.086,4.08,True,True,11,True,61.5753,0.719889,33.3798
random,7,1,17,3.85053,6.82352,0.529269,72.6103,0.869159,0.615909,186.216,20.23,0.723805,15.9779,61.5234,9.01637,4.77209,49.3435,0.864125,0.0863446,22.2536,10.5581,207.974,180.763,4.08,True,True,12,True,61.5753,0.719889,33.3798
random,7,2,18,3.60496,8.01898,0.382347,54.5251,0.761233,0.614289,185.727,20.23,0.869038,20.4907,73.8682,9.21167,3.52206,97.4364,0.759098,0.167564,59.067,6.87287,208.085,158.401,4.08,True,True,13,True,63.7257,0.719889,33.3798
random,7,2,19,2.02028,9.61415,0.882083,62.9333,0.838161,0.61479,185.878,20.23,0.666359,28.036,56.6405,5.89137,5.19667,139.865,0.844588,0.0827148,57.8561,18.6294,208.263,174.558,4.06,True,True,13,True,63.7257,0.719889,33.3798
random,7,2,20,2.4862,8.62033,0.884693,57.7791,0.850703,0.615343,186.045,20.23,0.643107,21.987,54.6641,6.3413,5.6101,83.0205,0.860945,0.0694966,33.1324,17.2939,208.194,177.112,4.06,True,True,13,True,63.7257,0.719889,33.3798
random,7,2,21,4.34314,11.8736,0.597444,75.8616,0.826015,0.615651,186.138,20.23,0.969946,18.9829,82.4454,6.94357,4.1484,93.3343,0.816441,0.110018,30.8154,5.68588,207.973,171.789,4.08,True,True,13,True,63.7784,0.719889,33.3798
random,7,2,22,3.65403,12.742,0.534433,75.1275,0.767723,0.614903,185.912,20.23,1.02274,23.791,86.933,6.82253,3.64619,154.582,0.760328,0.146383,56.881,5.7672,208.037,159.715,4.08,True,True,13,True,63.7784,0.719889,33.3798
random,7,2,23,3.46177,14.5611,0.669748,78.8624,0.804528,0.615187,185.998,20.23,1.02159,25.0842,86.8355,5.96351,3.99405,171.651,0.79845,0.122036,51.484,5.19841,208.014,167.353,4.08,True,True,15,True,63.7784,0.719889,33.3798
random,7,2,24,3.25096,11.3893,0.646457,66.371,0.823415,0.615223,186.009,20.23,0.899725,23.5243,76.4766,6.71478,4.34082,132.957,0.823165,0.10828,46.3965,6.37966,208.054,171.315,4.06,True,True,17,True,63.7784,0.719889,33.3798
random,7,2,25,3.71569,15.8696,0.736659,44.5282,0.774002,0.614524,185.798,20.23,1.04307,23.8611,88.6605,5.58681,4.11558,158.585,0.770626,0.123331,50.4278,6.63877,208.098,161.068,4.06,True,True,19,True,63.7784,0.719889,33.3798
random,7,2,26,4.14873,15.6938,0.835128,60.9322,0.811144,0.615412,186.066,20.23,0.994447,20.3744,84.528,5.38607,4.49806,110.236,0.804416,0.097805,32.2546,6.17767,208.022,168.735,4.08,True,True,19,True,63.7784,0.719889,33.3798
random,7,3,27,4.15534,5.62203,0.270193,40.8086,0.76396,0.614388,185.757,20.23,0.755906,15.4625,64.252,11.4286,3.08793,48.261,0.762927,0.222961,56.7986,6.81162,208.081,158.965,4.06,True,True,19,True,67.4091,0.719889,33.3798
random,7,3,28,2.23303,8.31426,0.375002,62.6822,0.786213,0.610625,184.619,20.23,0.852564,32.4528,72.468,8.7161,3.26856,239.772,0.783559,0.193793,147.065,13.6281,208.331,163.793,4.06,True,True,19,True,67.4091,0.719889,33.3798
random,7,3,29,1.56112,9.14094,0.875561,61.5359,0.790299,0.613233,185.408,20.23,0.618875,33.6966,52.6044,5.75482,5.03869,187.648,0.795408,0.0917071,89.9148,24.4907,208.403,164.701,4.04,True,True,20,True,67.4091,0.719889,33.3798
random,7,3,30,3.8536,13.7737,0.657167,47.6501,0.771916,0.614733,185.861,20.23,1.01242,22.3312,86.0554,6.24782,4.10586,134.819,0.763086,0.123065,45.8893,6.20458,208.075,160.616,4.06,True,True,20,True,67.4091,0.719889,33.3798
random,7,3,31,3.16574,5.52915,0.784443,78.4028,0.918204,0.615639,186.135,20.23,0.533054,14.3125,45.3096,8.19467,6.42825,29.1587,0.942809,0.0489748,17.8761,12.3116,207.933,190.925,4.08,True,True,20,True,67.9178,0.719889,29.1587
random,7,3,32,3.97663,5.67613,0.475773,52.7201,0.848735,0.61546,186.081,20.23,0.672179,14.3678,57.1352,10.0659,4.78907,37.0537,0.849074,0.0922011,22.0188,8.69142,207.999,176.536,4.08,True,True,20,True,67.9178,0.719889,29.1587
random,7,3,33,4.0596,7.63043,0.632427,65.55,0.867233,0.615836,186.194,20.23,0.731357,15.3132,62.1654,8.14703,5.15241,45.7962,0.863658,0.0754316,19.2356,10.5884,207.995,180.38,4.08,True,True,22,True,67.9178,0.719889,29.1587
random,7,3,34,3.26707,6.28328,0.690794,65.2782,0.895453,0.615799,186.183,20.23,0.614154,15.9786,52.2031,8.30826,5.7393,41.8717,0.910822,0.0634252,18.61,14.1559,208.03,186.281,4.08,True,True,22,True,67.9178,0.719889,29.1587
random,7,3,35,3.38734,7.86235,0.625806,77.7922,0.885315,0.615947,186.228,20.23,0.734237,18.4245,62.4102,7.93785,4.96756,66.5576,0.886518,0.0796922,24.7841,11.8179,207.982,184.13,4.08,True,True,24,True,67.9178,0.719889,29.1587
random,7,4,36,2.60003,8.37033,0.55434,66.2898,0.850178,0.61482,185.887,20.23,0.776082,25.3716,65.9669,7.88105,4.36878,133.405,0.861577,0.11219,60.8371,8.35986,208.116,176.936,4.08,True,True,24,True,67.9178,0.719889,29.1587
random,7,4,37,3.9086,10.0247,0.497816,61.5809,0.784227,0.615093,185.97,20.23,0.927661,20.1738,78.8512,7.86568,3.91566,100.817,0.778402,0.131463,43.0095,5.53174,208.032,163.144,4.06,True,True,25,True,67.9178,0.719889,29.1587
