strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
sobol,1,0,0,3.09647,16.8507,0.815557,58.9807,0.786873,0.614417,185.765,20.23,1.01589,27.8867,86.3504,5.12443,4.17926,210.965,0.789185,0.118153,62.4649,7.09815,208.122,163.766,4.06,True,True,2,True,12.9649,0.786873,210.965
sobol,1,0,1,2.3311,9.36983,0.433248,74.8085,0.822968,0.6118,184.974,20.23,0.880502,32.1061,74.8427,7.98762,3.46062,242.367,0.828286,0.172761,126.695,10.4429,208.236,171.371,4.06,True,True,2,True,12.9649,0.786873,210.965
sobol,1,0,2,3.58823,11.461,0.688944,50.3961,0.809006,0.615012,185.945,20.23,0.890765,21.1009,75.7151,6.60629,4.55136,105.91,0.807494,0.101682,37.6546,7.12528,208.067,168.327,4.06,True,True,3,True,37.0965,0.786873,105.91
sobol,1,0,3,3.933,14.6525,0.555551,65.3535,0.733299,0.614608,185.823,20.23,1.08694,23.491,92.3902,6.30543,3.50298,160.169,0.725204,0.159308,58.7803,6.35596,208.067,152.576,4.06,True,True,3,True,43.7001,0.733299,105.91
sobol,1,0,4,1.72044,5.48131,0.859768,40.9357,0.971592,0.61412,185.676,20.23,0.462988,22.8743,39.3539,7.17965,6.17284,64.6894,1.02341,0.063921,50.8234,33.4986,208.515,202.591,4.04,True,True,3,True,46.4667,0.733299,64.6894
sobol,1,0,5,3.79853,9.08129,0.876494,79.9949,0.901267,0.615797,186.183,20.23,0.70163,15.7004,59.6386,6.56719,5.7561,46.185,0.902787,0.0581076,16.6964,10.1341,207.975,187.441,4.08,True,True,4,True,51.9088,0.733299,46.185
sobol,1,0,6,2.60755,8.09504,0.714128,68.8303,0.879596,0.615757,186.17,20.23,0.688211,22.4341,58.4979,7.22639,5.16056,92.4927,0.889507,0.0793778,37.3094,15.6317,208.104,183.047,4.06,True,True,5,True,52.1995,0.733299,46.185
sobol,1,0,7,2.46838,13.5891,0.759359,60.5387,0.817161,0.61377,185.57,20.23,0.904116,31.1337,76.8499,5.65526,4.29437,234.02,0.827254,0.116041,79.6805,8.7222,208.2,170.133,4.08,True,True,5,True,52.1995,0.733299,46.185
sobol,1,0,8,3.14045,6.06914,0.491969,45.7503,0.846468,0.615045,185.955,20.23,0.68129,18.4399,57.9097,9.54166,4.69419,61.8614,0.840407,0.10041,34.8156,12.7262,208.078,176.132,4.06,True,True,5,True,54.3226,0.733299,46.185
sobol,1,1,9,4.38154,15.9297,0.586459,70.629,0.764169,0.615066,185.962,20.23,1.11943,21.7165,95.1517,5.97322,3.50305,140.977,0.754751,0.155096,48.4413,5.5203,208.03,158.97,4.06,True,True,5,True,55.1831,0.733299,46.185
sobol,1,1,10,4.28241,10.8264,0.507404,41.9695,0.7726,0.614894,185.909,20.23,0.971407,19.2811,82.5696,7.62672,3.86983,96.4347,0.766346,0.139454,42.5722,6.10296,208.056,160.744,4.06,True,True,7,True,57.1596,0.733299,46.185
sobol,1,1,11,3.25656,13.8808,0.747548,76.9245,0.837315,0.615445,186.076,20.23,0.949511,24.7833,80.7084,5.81438,4.34653,155.735,0.835233,0.10472,45.7074,6.57855,208.016,174.174,4.08,True,True,7,True,57.1596,0.733299,46.185
sobol,1,1,12,2.57317,6.40241,0.334601,51.8645,0.823963,0.612063,185.054,20.23,0.764808,25.2641,65.0087,10.1538,3.39747,130.355,0.82502,0.186251,104.377,10.8375,208.236,171.579,4.08,True,True,7,True,57.1596,0.733299,46.185
