strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
sobol,5,0,0,3.33092,8.15805,0.599941,66.0332,0.857066,0.61562,186.129,20.23,0.762683,19.4625,64.828,7.94651,4.76743,77.1454,0.857765,0.0902878,31.5277,9.93545,208.03,178.295,4.08,True,True,0,True,33.6587,0.857066,77.1454
sobol,5,0,1,2.57641,10.3399,0.754264,72.8201,0.877751,0.615587,186.119,20.23,0.776406,25.6149,65.9945,6.38253,4.81411,136.033,0.885933,0.0904036,48.6791,12.9181,208.091,182.652,4.06,True,True,1,True,33.6587,0.857066,77.1454
sobol,5,0,2,4.35106,9.18586,0.463911,54.3738,0.785161,0.615131,185.981,20.23,0.906956,17.7178,77.0912,8.39238,3.89332,76.0281,0.778634,0.134252,36.3853,5.41599,208.022,163.331,4.06,True,True,2,True,47.266,0.785161,76.0281
sobol,5,0,3,2.74785,14.1129,0.691885,79.8673,0.83896,0.614408,185.763,20.23,0.969431,29.9877,82.4016,5.83874,4.03974,232.794,0.844979,0.124126,74.4157,6.49063,208.079,174.57,4.08,True,True,2,True,47.266,0.785161,76.0281
sobol,5,0,4,1.55713,5.54579,0.307047,47.4105,0.72639,0.60786,183.783,20.23,0.679781,37.1076,57.7813,10.419,3.19911,249.955,0.728841,0.200553,217.976,24.74,208.578,151.509,4.06,True,True,2,True,48.0001,0.72639,76.0281
sobol,5,0,5,3.13703,17.7513,0.870898,61.8299,0.794471,0.614669,185.842,20.23,1.01694,27.5547,86.44,4.8695,4.24084,206.185,0.795951,0.113899,58.8373,6.67275,208.105,165.333,4.06,True,True,2,True,48.0001,0.72639,76.0281
sobol,5,0,6,2.87601,6.6738,0.436778,63.595,0.835009,0.614787,185.877,20.23,0.739052,21.8426,62.8194,9.41284,4.11132,94.1569,0.845319,0.126366,55.513,7.09304,208.08,173.749,4.08,True,True,4,True,48.0001,0.72639,76.0281
sobol,5,0,7,4.1847,16.5907,0.740095,48.1014,0.764218,0.614898,185.911,20.23,1.07226,21.7799,91.1423,5.49358,4.06577,135.826,0.758113,0.123544,42.7395,5.9337,208.06,159.003,4.06,True,True,4,True,50.3904,0.72639,76.0281
sobol,5,0,8,4.01327,6.19706,0.802718,44.8361,0.895226,0.615366,186.052,20.23,0.581841,12.3232,49.4565,7.98064,6.4062,23.5951,0.922789,0.0544575,16.6241,11.9233,207.96,186.172,4.08,True,True,4,True,57.9137,0.72639,23.5951
sobol,5,1,9,1.90186,9.00375,0.635394,56.623,0.814319,0.612507,185.188,20.23,0.739036,33.0297,62.818,6.97688,4.43307,215.3,0.805089,0.114587,98.3297,11.8668,208.33,169.647,4.06,True,True,5,True,57.9137,0.72639,23.5951
sobol,5,1,10,3.57235,14.295,0.522039,72.3001,0.722428,0.614069,185.66,20.23,1.08139,25.7305,91.9184,6.43012,3.35677,191.183,0.717171,0.171883,73.1738,6.96194,208.09,150.33,4.08,True,True,5,True,60.4193,0.722428,23.5951
sobol,5,1,11,3.65225,8.56249,0.886739,45.5163,0.872893,0.615323,186.039,20.23,0.671155,15.62,57.0482,6.66257,5.90796,43.7277,0.890229,0.0631927,17.3187,11.2217,208.027,181.586,4.08,True,True,5,True,61.1406,0.722428,23.5951
sobol,5,1,12,2.26291,6.57606,0.716813,53.7289,0.831165,0.61501,185.945,20.23,0.594386,22.3264,50.5228,7.68285,5.50717,79.1183,0.832429,0.0741414,37.7222,18.3025,208.242,173.084,4.06,True,True,6,True,61.1406,0.722428,23.5951
sobol,5,1,13,4.12758,7.11477,0.335355,74.7149,0.778211,0.615225,186.01,20.23,0.834683,17.1888,70.9481,9.97195,3.34415,65.8538,0.767897,0.175348,45.1287,5.26746,208.007,161.873,4.08,True,True,7,True,62.5196,0.722428,23.5951
sobol,5,1,14,2.79681,16.1564,0.821101,59.2137,0.799814,0.614092,185.667,20.23,0.978395,29.7351,83.1635,5.14741,4.22654,231.006,0.807391,0.11735,70.79,7.85016,208.159,166.488,4.08,True,True,7,True,62.5196,0.722428,23.5951
sobol,5,1,15,3.09581,12.2964,0.657696,42.2504,0.817847,0.614009,185.642,20.23,0.931839,25.585,79.2064,6.44145,4.23651,162.885,0.824074,0.120283,59.5797,7.7086,208.151,170.236,4.06,True,True,8,True,62.5196,0.722428,23.5951
sobol,5,1,16,3.2622,5.14399,0.548423,55.9788,0.872932,0.615497,186.092,20.23,0.594105,15.48,50.4989,9.81706,5.38391,38.0166,0.88737,0.0744973,21.1138,13.776,208.04,181.605,4.08,True,True,8,True,62.6469,0.722428,23.5951
sobol,5,1,17,2.64601,9.63038,0.388953,42.9413,0.799243,0.610775,184.664,20.23,0.936713,30.0908,79.6206,8.26765,3.21572,226.486,0.799379,0.200063,132.787,13.132,208.31,166.491,4.06,True,True,9,True,62.6469,0.722428,23.5951
sobol,5,2,18,4.226,13.6618,0.788583,68.4426,0.834144,0.615677,186.146,20.23,0.944165,18.9905,80.2541,5.87432,4.63239,90.9267,0.82645,0.0899192,27.091,7.45039,207.996,173.499,4.08,True,True,9,True,62.6469,0.722428,23.5951
sobol,5,2,19,3.69204,10.7422,0.684539,64.2398,0.835649,0.615536,186.104,20.23,0.861466,19.8331,73.2246,6.81656,4.6662,90.4875,0.831409,0.0925148,31.2549,7.61166,208.023,173.834,4.08,True,True,9,True,62.6469,0.722428,23.5951
sobol,5,2,20,2.21527,7.71385,0.836257,77.4525,0.87948,0.616077,186.267,20.23,0.605905,23.2487,51.502,6.67656,5.58332,87.4519,0.878389,0.0680269,37.3708,19.2669,208.124,183.041,4.06,True,True,10,True,62.6469,0.722428,23.5951
sobol,5,2,21,3.44891,10.0372,0.421775,41.4031,0.774505,0.613331,185.437,20.23,0.959595,23.6497,81.5655,8.12629,3.42747,143.32,0.778415,0.178238,77.8365,8.53355,208.158,161.22,4.08,True,True,11,True,62.6469,0.722428,23.5951
sobol,5,2,22,3.75598,15.2202,0.910795,73.8581,0.845474,0.615739,186.165,20.23,0.931698,21.0848,79.1943,5.20323,4.73907,110.607,0.838805,0.0861105,29.6617,9.62276,207.998,175.857,4.08,True,True,13,True,62.6469,0.722428,23.5951
sobol,5,2,23,4.28694,5.64029,0.639841,78.3765,0.907704,0.615719,186.159,20.23,0.60706,12.0366,51.6001,9.14848,5.85357,23.4859,0.907901,0.0566949,13.9792,9.39175,207.946,188.754,4.08,True,True,13,True,62.6612,0.722428,23.4859
sobol,5,2,24,1.59779,9.50192,0.798027,60.1632,0.789552,0.612479,185.179,20.23,0.667119,35.4897,56.7051,5.96775,4.76243,224.376,0.791653,0.101656,103.352,19.029,208.403,164.545,4.06,True,True,14,True,62.6612,0.722428,23.4859
sobol,5,2,25,3.0686,6.98295,0.770631,52.1806,0.869137,0.615271,186.024,20.23,0.620826,17.1968,52.7702,7.55701,5.82366,49.027,0.891433,0.064474,20.9968,14.7449,208.088,180.857,4.08,True,True,15,True,62.7244,0.722428,23.4859
sobol,5,2,26,2.82385,11.4694,0.583819,48.9673,0.807439,0.613372,185.45,20.23,0.92718,27.9088,78.8103,6.87135,4.01162,192.848,0.810294,0.133025,75.7556,8.78504,208.186,168.098,4.08,True,True,16,True,62.7244,0.722428,23.4859
sobol,5,3,27,4.05257,11.8034,0.571991,64.648,0.792482,0.615286,186.028,20.23,0.977053,20.493,83.0495,7.03608,4.02457,109.572,0.784818,0.12202,39.5329,5.21357,208.019,164.851,4.06,True,True,16,True,62.7244,0.722428,23.4859
sobol,5,3,28,2.29296,14.3895,0.854528,43.1731,0.838361,0.612537,185.197,20.23,0.87774,32.5378,74.6079,5.18489,4.43064,248.148,0.83767,0.112381,84.4641,10.783,208.295,174.626,4.06,True,True,17,True,62.7244,0.722428,23.4859
