strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,9,0,0,2.26267,6.39257,0.587315,46.3548,0.856203,0.614173,185.692,20.23,0.63701,23.93,54.1458,8.47012,4.97462,97.4096,0.853695,0.0922869,50.3847,19.5793,208.242,178.297,4.06,True,True,0,True,30.1204,0.856203,97.4096
lhs,9,0,1,3.84305,8.73045,0.444227,76.4444,0.808117,0.615455,186.079,20.23,0.880425,19.4731,74.8361,8.57186,3.80785,89.1524,0.799639,0.134881,41.4964,4.91497,207.989,168.079,4.08,True,True,1,True,39.9603,0.808117,89.1524
lhs,9,0,2,3.46795,16.7239,0.598163,71.7152,0.721519,0.61387,185.6,20.23,1.1182,27.4073,95.047,5.68329,3.39953,224.296,0.717641,0.167662,77.6983,7.25826,208.104,150.151,4.08,True,True,2,True,43.264,0.721519,89.1524
lhs,9,0,3,2.32253,5.98527,0.68567,74.0126,0.884216,0.616022,186.251,20.23,0.572088,20.9373,48.6275,8.12452,5.57074,66.9689,0.885267,0.0687932,32.9877,19.1627,208.113,184.017,4.06,True,True,2,True,46.6913,0.721519,66.9689
lhs,9,0,4,2.04867,13.6872,0.907195,52.1415,0.812864,0.612727,185.255,20.23,0.813832,33.7662,69.1757,5.05405,4.58501,247.781,0.807032,0.105795,87.5351,11.1206,208.318,169.334,4.06,True,True,2,True,46.6913,0.721519,66.9689
lhs,9,0,5,4.07387,10.3388,0.614176,60.4351,0.820961,0.615414,186.067,20.23,0.885137,18.4681,75.2367,7.2771,4.46942,80.6167,0.815312,0.100613,30.2005,6.33248,208.012,170.77,4.08,True,True,2,True,47.2312,0.721519,66.9689
lhs,9,0,6,1.54344,8.88114,0.845082,46.0258,0.838549,0.611579,184.907,20.23,0.618938,34.0859,52.6097,5.92376,5.00606,192.029,0.841999,0.0925429,93.3706,21.6145,208.475,174.816,4.04,True,True,2,True,47.2312,0.721519,66.9689
lhs,9,0,7,3.2384,7.54245,0.31899,70.657,0.73866,0.613463,185.477,20.23,0.855877,22.4646,72.7495,9.64534,3.07676,115.34,0.74345,0.211541,85.9793,8.02517,208.125,153.734,4.08,True,True,3,True,54.799,0.721519,66.9689
lhs,9,0,8,3.59375,5.64758,0.796097,51.488,0.901676,0.6154,186.063,20.23,0.544922,12.8886,46.3184,8.20146,6.52915,24.1721,0.940035,0.051603,17.2815,12.8568,207.969,187.521,4.08,True,True,5,True,60.6636,0.721519,24.1721
lhs,9,1,9,4.24743,7.95998,0.395698,79.0126,0.810947,0.615559,186.111,20.23,0.863046,17.2713,73.3589,9.21597,3.64674,68.7472,0.800488,0.144636,36.3618,4.6373,207.973,168.655,4.06,True,True,6,True,61.6187,0.721519,24.1721
lhs,9,1,10,2.08249,8.53438,0.660735,62.6266,0.84139,0.614198,185.699,20.23,0.712708,29.0903,60.5802,7.09837,4.69014,161.056,0.849292,0.101494,72.8404,12.7904,208.237,175.209,4.08,True,True,7,True,61.6187,0.721519,24.1721
lhs,9,1,11,2.19737,8.22629,0.47507,40.1429,0.867031,0.61134,184.835,20.23,0.799771,30.9372,67.9805,8.26382,3.92589,204.408,0.866661,0.143481,112.441,12.7028,208.331,180.629,4.06,True,True,7,True,61.6187,0.721519,24.1721
lhs,9,1,12,2.84767,11.918,0.499693,48.9944,0.783682,0.612276,185.118,20.23,0.99094,29.5786,84.2299,7.06743,3.53155,231.511,0.786679,0.166923,100.37,10.4345,208.231,163.187,4.08,True,True,7,True,61.6187,0.721519,24.1721
lhs,9,1,13,4.28735,15.3387,0.875379,72.571,0.840889,0.615718,186.159,20.23,0.964312,19.1182,81.9666,5.34379,4.67784,94.1201,0.832679,0.0865549,25.7528,8.43015,207.985,174.893,4.08,True,True,8,True,61.6187,0.721519,24.1721
lhs,9,1,14,3.3639,14.4029,0.826693,53.8224,0.806581,0.614922,185.918,20.23,0.933831,23.5963,79.3756,5.51109,4.55598,138.843,0.80713,0.100806,43.2277,6.95902,208.088,167.84,4.06,True,True,9,True,61.6187,0.721519,24.1721
lhs,9,1,15,2.46876,5.29288,0.3782,43.4846,0.883531,0.613287,185.424,20.23,0.661897,22.7893,56.2612,10.6296,4.02012,91.7954,0.884685,0.14021,75.012,9.22925,208.202,183.953,4.08,True,True,10,True,61.6187,0.721519,24.1721
lhs,9,1,16,4.38553,16.3124,0.799555,45.3046,0.785881,0.615121,185.978,20.23,1.03956,20.1487,88.3627,5.4169,4.33111,112.697,0.780062,0.109734,34.976,5.83462,208.043,163.497,4.06,True,True,11,True,61.6775,0.721519,24.1721
lhs,9,1,17,3.96279,10.2436,0.43504,58.2632,0.739335,0.6146,185.821,20.23,0.96927,20.7904,82.388,8.04286,3.49897,111.877,0.733351,0.164628,54.352,6.35632,208.067,153.831,4.06,True,True,11,True,61.857,0.721519,24.1721
lhs,9,2,18,3.11904,17.8419,0.899398,55.7398,0.790418,0.614466,185.78,20.23,1.00485,27.3842,85.4123,4.78718,4.30558,201.219,0.792007,0.112307,58.2444,7.00515,208.124,164.505,4.06,True,True,11,True,61.857,0.721519,24.1721
lhs,9,2,19,3.51231,9.56664,0.464266,73.0654,0.793287,0.615083,185.967,20.23,0.911793,22.0659,77.5024,8.10131,3.76116,118.552,0.788513,0.140791,52.8721,5.65978,208.029,165.027,4.08,True,True,11,True,61.857,0.721519,24.1721
lhs,9,2,20,3.80552,9.44427,0.771767,61.0878,0.862454,0.615717,186.158,20.23,0.762201,17.0245,64.7871,6.85994,5.29427,58.9913,0.861321,0.0731931,21.6289,11.2314,208.025,179.412,4.08,True,True,12,True,62.2085,0.721519,24.1721
