strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,9,0,0,2.26267,6.39257,0.587315,46.3548,0.856203,0.614173,185.692,20.23,0.63701,23.93,54.1458,8.47012,4.97462,97.4096,0.853695,0.0922869,50.3847,19.5793,208.242,178.297,4.06,True,True,0,True,30.1204,0.856203,97.4096
lhs,9,0,1,2.34609,17.0106,0.536973,54.3694,0.728843,0.609262,184.207,20.23,1.11938,40.5555,95.1469,5.59337,3.00349,491.637,0.727836,0.211584,185.026,17.4701,208.421,151.906,4.06,False,True,0,False,30.1204,0.856203,97.4096
lhs,9,0,2,3.84305,8.73045,0.444227,76.4444,0.808117,0.615455,186.079,20.23,0.880425,19.4731,74.8361,8.57186,3.80785,89.1524,0.799639,0.134881,41.4964,4.91497,207.989,168.079,4.08,True,True,0,True,39.9603,0.808117,89.1524
lhs,9,0,3,2.53572,16.2046,0.837264,68.8739,0.829897,0.614002,185.64,20.23,0.958865,32.1421,81.5035,5.02966,4.21115,264.53,0.839272,0.117823,81.3864,7.94032,208.161,172.752,4.08,False,True,0,False,39.9603,0.808117,89.1524
lhs,9,0,4,3.46795,16.7239,0.598163,71.7152,0.721519,0.61387,185.6,20.23,1.1182,27.4073,95.047,5.68329,3.39953,224.296,0.717641,0.167662,77.6983,7.25826,208.104,150.151,4.08,True,True,0,True,43.264,0.721519,89.1524
lhs,9,0,5,2.32253,5.98527,0.68567,74.0126,0.884216,0.616022,186.251,20.23,0.572088,20.9373,48.6275,8.12452,5.57074,66.9689,0.885267,0.0687932,32.9877,19.1627,208.113,184.017,4.06,True,True,0,True,46.6913,0.721519,66.9689
lhs,9,0,6,2.04867,13.6872,0.907195,52.1415,0.812864,0.612727,185.255,20.23,0.813832,33.7662,69.1757,5.05405,4.58501,247.781,0.807032,0.105795,87.5351,11.1206,208.318,169.334,4.06,True,True,0,True,46.6913,0.721519,66.9689
lhs,9,0,7,4.07387,10.3388,0.614176,60.4351,0.820961,0.615414,186.067,20.23,0.885137,18.4681,75.2367,7.2771,4.46942,80.6167,0.815312,0.100613,30.2005,6.33248,208.012,170.77,4.08,True,True,0,True,47.2312,0.721519,66.9689
lhs,9,0,8,1.54344,8.88114,0.845082,46.0258,0.838549,0.611579,184.907,20.23,0.618938,34.0859,52.6097,5.92376,5.00606,192.029,0.841999,0.0925429,93.3706,21.6145,208.475,174.816,4.04,True,True,0,True,47.2312,0.721519,66.9689
lhs,9,1,9,1.68633,15.04,0.671124,79.4471,0.842465,0.608182,183.88,20.23,0.943409,47.5527,80.1898,5.33177,3.57828,569.666,0.844336,0.161882,208.151,15.9674,208.441,175.604,4.06,False,True,0,False,47.2312,0.721519,66.9689
