seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,envelope_cap_cm3,pair_feasible,hv,best_obj1,best_obj2
2,2,20,4.31255,5,0.916667,40,0.892158,0.615439,186.074,20.23,0.478765,9.43642,40.695,8.139,7.46075,11.3843,0.96622,0.0421056,17.8303,11.6723,207.998,185.567,4.06,True,True,11.3843,True,71.0486,0.714157,11.3843
2,2,21,4.20467,5,0.251193,40,0.76923,0.614499,185.79,20.23,0.710948,14.3723,60.4306,12.0861,3.03595,39.2154,0.768386,0.232452,54.8815,6.6967,208.074,160.057,4.06,True,True,39.2154,True,72.434,0.714157,11.3843
2,2,22,4.4,8.28179,0.305608,53.957,0.699795,0.613988,185.636,20.23,0.923179,17.8341,78.4702,9.47504,2.89565,78.4078,0.692056,0.238382,61.7694,7.01391,208.092,145.622,4.06,False,True,78.4078,False,72.434,0.714157,11.3843
2,2,23,4.4,5,0.916667,80,0.93879,0.615893,186.212,20.23,0.479614,9.26527,40.7672,8.15344,7.47398,10.9945,0.98859,0.0382891,17.7726,8.25269,207.838,195.116,4.08,True,True,10.9945,True,72.473,0.714157,10.9945
2,2,24,3.61531,5,0.916667,80,0.931908,0.615819,186.189,20.23,0.470062,11.0517,39.9553,7.99105,7.32513,15.3314,0.993177,0.0388427,18.7075,9.82274,207.804,193.654,4.1,True,True,15.3314,True,72.473,0.714157,10.9945
2,2,25,4.39867,14.4375,0.463499,40,0.683085,0.613699,185.548,20.23,1.12921,21.8209,95.9829,6.64816,3.08142,143.578,0.677942,0.210951,69.5302,7.75343,208.128,142.169,4.06,True,True,143.578,True,76.197,0.683085,10.9945
2,2,26,4.18054,5,0.434684,40,0.854063,0.61545,186.078,20.23,0.640526,13.0234,54.4447,10.8889,4.73324,29.0103,0.845169,0.0977364,20.4707,10.2776,207.99,177.636,4.08,True,True,29.0103,True,76.4601,0.683085,10.9945
2,3,27,4.4,7.92828,0.314598,46.42,0.712276,0.614186,185.695,20.23,0.900209,17.3904,76.5178,9.65125,3.03626,72.6996,0.706928,0.222049,58.3826,6.85126,208.087,148.215,4.06,True,True,72.6996,True,79.1599,0.683085,10.9945
2,3,28,4.4,6.17427,0.277451,40,0.74633,0.61446,185.778,20.23,0.797306,15.4025,67.771,10.9764,3.0454,50.5099,0.742444,0.227099,54.8307,6.69917,208.078,155.295,4.06,True,True,50.5099,True,79.6681,0.683085,10.9945
2,3,29,4.4,9.52213,0.346896,45.2912,0.697003,0.613972,185.631,20.23,0.976686,18.8678,83.0183,8.71846,3.02439,92.8466,0.691508,0.221288,62.8287,7.18919,208.103,145.048,4.06,True,True,92.8466,True,80.4429,0.683085,10.9945
2,3,30,3.64326,6.67462,0.916667,40,0.879618,0.615254,186.018,20.23,0.565518,13.194,48.069,7.20175,6.60161,26.2885,0.926023,0.0512855,18.1713,12.8206,207.989,182.951,4.08,True,True,26.2885,True,80.477,0.683085,10.9945
2,3,31,4.4,5,0.251225,40,0.764991,0.614684,185.846,20.23,0.711938,13.7533,60.5147,12.1029,3.04056,35.9607,0.761637,0.231122,50.3028,6.41747,208.062,159.165,4.06,True,True,35.9607,True,80.5971,0.683085,10.9945
2,3,32,4.4,7.02925,0.297137,41.6344,0.732958,0.614329,185.739,20.23,0.850143,16.4232,72.2621,10.2802,3.05463,61.2318,0.728452,0.223169,56.8621,6.80189,208.084,152.517,4.06,True,True,61.2318,True,80.7505,0.683085,10.9945
2,3,33,4.3565,5,0.368058,40,0.839285,0.615436,186.073,20.23,0.668146,13.0362,56.7924,11.3585,4.18058,30.3211,0.834722,0.124277,25.5952,8.63595,207.993,174.566,4.08,True,True,30.3211,True,80.8332,0.683085,10.9945
2,3,34,4.4,8.5969,0.325771,40,0.713277,0.614038,185.651,20.23,0.935809,18.0781,79.5438,9.25261,3.01423,81.67,0.708872,0.226376,63.0041,7.26751,208.105,148.437,4.06,True,True,81.67,True,80.8332,0.683085,10.9945
2,3,35,4.4,10.2568,0.363649,52.7257,0.702114,0.614047,185.654,20.23,1.00526,19.4199,85.4474,8.33084,3.0295,101.237,0.694332,0.216749,61.2502,6.98441,208.094,146.106,4.06,True,True,101.237,True,80.8332,0.683085,10.9945
2,4,36,4.3058,5,0.655574,40,0.890555,0.61537,186.054,20.23,0.559015,11.0354,47.5163,9.50326,6.23009,18.179,0.914435,0.0580338,14.5432,11.2516,207.951,185.191,4.08,True,True,18.179,True,80.8462,0.683085,10.9945
2,4,37,4.4,11.4409,0.384437,40.0095,0.688772,0.613723,185.556,20.23,1.05163,20.3155,89.3884,7.81305,3.00362,115.901,0.684075,0.223843,69.0127,7.70417,208.124,143.35,4.06,True,True,115.901,True,81.074,0.683085,10.9945
2,4,38,4.37652,5,0.312758,40,0.816538,0.615264,186.021,20.23,0.68951,13.3915,58.6084,11.7217,3.66604,33.0195,0.813451,0.160943,34.253,6.12043,208.014,169.851,4.06,True,True,33.0195,True,81.1399,0.683085,10.9945
2,4,39,4.4,5.5251,0.259929,40,0.752747,0.61453,185.799,20.23,0.753364,14.5536,64.0359,11.59,3.01258,42.6104,0.74923,0.233618,53.5062,6.61307,208.072,156.626,4.06,True,True,42.6104,True,81.2366,0.683085,10.9945
2,4,40,4.28878,5,0.748777,40,0.8973,0.615466,186.082,20.23,0.52784,10.4613,44.8664,8.97327,6.71898,15.4257,0.937176,0.0505471,15.9906,11.5018,207.948,186.592,4.08,True,True,15.4257,True,81.2366,0.683085,10.9945
2,4,41,2.50331,5,0.916667,40,0.866332,0.615202,186.003,20.23,0.44862,15.2329,38.1327,7.62655,6.991,27.7981,0.902515,0.0455752,21.3271,21.4637,208.208,180.377,4.06,True,True,27.7981,True,81.2527,0.683085,10.9945
2,4,42,3.27278,5,0.916667,40,0.84119,0.61548,186.087,20.23,0.464828,12.0724,39.5103,7.90207,7.24356,18.0904,0.902978,0.0411261,19.31,15.3515,208.042,175.003,4.06,True,True,18.0904,True,81.7629,0.683085,10.9945
2,4,43,4.4,14.7757,0.462451,40,0.675577,0.613578,185.512,20.23,1.14027,22.028,96.9234,6.55965,3.03352,147.751,0.67058,0.21684,71.8612,7.92069,208.134,140.61,4.06,True,True,147.751,True,82.624,0.675577,10.9945
2,4,44,4.4,6.535,0.282587,45.2784,0.729055,0.614345,185.744,20.23,0.820825,15.8568,69.7701,10.6764,3.017,55.1129,0.724125,0.2281,55.4781,6.65112,208.077,151.7,4.06,True,True,55.1129,True,82.7745,0.675577,10.9945
