strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
random,0,1,14,2.89196,8.09831,0.784587,76.9412,0.89793,0.616078,186.267,20.23,0.668145,19.638,56.7923,7.01287,5.5022,68.807,0.909435,0.0665019,24.7843,14.5337,208.034,186.8,4.08,True,True,11,True,64.3642,0.703658,21.0682
random,0,1,15,3.58574,5.21322,0.755301,60.5103,0.91741,0.615653,186.139,20.23,0.530583,12.5775,45.0996,8.651,6.53411,22.4136,0.954037,0.0504265,16.9142,12.5065,207.946,190.772,4.08,True,True,13,True,64.3642,0.703658,21.0682
random,0,1,16,4.1944,5.8811,0.810878,42.6676,0.898573,0.6154,186.062,20.23,0.562679,11.4027,47.8277,8.13244,6.59442,19.5366,0.931479,0.0519388,16.652,11.7925,207.948,186.856,4.08,True,True,13,True,64.5788,0.703658,19.5366
random,0,1,17,2.4985,10.7373,0.894041,62.4893,0.857065,0.615288,186.029,20.23,0.731131,24.8734,62.1461,5.78787,5.17459,120.791,0.868606,0.0804088,43.2978,15.1183,208.167,178.413,4.06,True,True,13,True,64.5788,0.703658,19.5366
random,0,2,18,2.25071,8.22234,0.842079,49.0348,0.827052,0.614605,185.822,20.23,0.63126,23.8401,53.6571,6.52576,5.49521,95.806,0.812616,0.074694,40.0839,19.0948,208.272,172.252,4.06,True,True,13,True,64.6797,0.703658,19.5366
random,0,2,19,1.86121,8.84441,0.640749,62.1636,0.824215,0.612937,185.318,20.23,0.724917,33.1064,61.6179,6.96688,4.46402,212.169,0.830027,0.113181,99.2442,11.5843,208.314,171.695,4.06,True,True,13,True,64.6797,0.703658,19.5366
random,0,2,20,3.84816,12.473,0.442281,56.5159,0.689725,0.613685,185.544,20.23,1.05968,23.4066,90.0726,7.2214,3.19388,155.032,0.683428,0.194494,72.6524,7.71444,208.121,143.546,4.08,True,True,13,True,66.1763,0.689725,19.5366
random,0,2,21,3.87255,13.3534,0.889385,54.7762,0.831567,0.61539,186.06,20.23,0.877636,19.2636,74.5991,5.58652,4.96856,86.9673,0.829653,0.0836339,27.693,8.02882,208.042,173.001,4.08,True,True,13,True,66.2853,0.689725,19.5366
random,0,2,22,3.10257,12.919,0.815527,45.8189,0.819585,0.614636,185.831,20.23,0.875675,23.9905,74.4324,5.76147,4.69864,134.584,0.814529,0.0981568,44.7318,9.50154,208.128,170.579,4.06,True,True,13,True,66.2853,0.689725,19.5366
random,0,2,23,4.23702,6.69089,0.826519,42.3786,0.893258,0.615311,186.036,20.23,0.605103,12.1391,51.4337,7.68713,6.35355,23.8107,0.91672,0.0556331,16.5082,11.7955,207.955,185.758,4.08,True,True,16,True,66.3563,0.689725,19.5366
random,0,2,24,2.60423,10.7303,0.5759,79.0585,0.85513,0.614393,185.758,20.23,0.882664,28.8094,75.0265,6.99201,4.02669,195.629,0.86029,0.127432,77.1007,6.78507,208.09,177.944,4.08,True,True,16,True,66.3563,0.689725,19.5366
random,0,2,25,3.7495,9.1181,0.429891,74.5248,0.785663,0.61518,185.996,20.23,0.909108,20.6092,77.2742,8.47482,3.64325,103.111,0.777967,0.148231,49.2938,5.40867,208.015,163.43,4.08,True,True,16,True,67.552,0.689725,19.5366
random,0,2,26,4.05579,11.8094,0.47953,79.7967,0.775385,0.615151,185.987,20.23,1.01682,21.3103,86.4301,7.31874,3.50956,123.309,0.765091,0.154379,49.0093,5.17854,208.008,161.286,4.08,True,True,16,True,67.7127,0.689725,19.5366
random,0,3,27,2.41624,7.43617,0.836732,72.4934,0.882809,0.616053,186.26,20.23,0.600467,21.1236,51.0397,6.86371,5.74309,71.5476,0.884932,0.0639806,30.207,18.5084,208.126,183.736,4.08,True,True,16,True,67.7127,0.689725,19.5366
random,0,3,28,3.43688,17.7788,0.867143,69.9299,0.80554,0.61524,186.014,20.23,1.02891,25.4468,87.4577,4.9192,4.26565,177.916,0.800643,0.108909,48.1215,5.47574,208.043,167.587,4.06,True,True,16,True,67.7127,0.689725,19.5366
random,0,3,29,3.99603,8.29529,0.344164,66.8025,0.731314,0.614565,185.81,20.23,0.903445,19.2173,76.7928,9.2574,3.18607,89.095,0.722799,0.195248,58.0336,6.34108,208.06,152.157,4.08,True,True,16,True,70.8718,0.689725,19.5366
random,0,3,30,3.57239,7.22737,0.513705,76.4102,0.867118,0.615855,186.2,20.23,0.751221,17.8742,63.8538,8.83499,4.53858,64.0901,0.863202,0.0957452,28.2989,10.0942,207.97,180.335,4.08,True,True,16,True,70.8718,0.689725,19.5366
random,0,3,31,3.01796,6.18581,0.904628,62.8558,0.911118,0.61544,186.075,20.23,0.530891,14.9524,45.1257,7.29504,6.5993,31.6953,0.943577,0.0491765,19.4227,15.7737,207.999,189.511,4.08,True,True,17,True,70.8718,0.689725,19.5366
random,0,3,32,2.42708,7.5001,0.698351,47.8043,0.835098,0.614632,185.83,20.23,0.658997,23.0791,56.0147,7.46853,5.21565,93.7323,0.824942,0.0827046,41.3299,17.7054,208.217,173.881,4.06,True,True,18,True,70.8718,0.689725,19.5366
random,0,3,33,3.17529,13.0299,0.891615,42.8906,0.827986,0.614857,185.898,20.23,0.846587,22.6624,71.9599,5.5227,4.92412,116.106,0.824238,0.0901158,38.0213,10.8728,208.121,172.321,4.06,True,True,18,True,70.8718,0.689725,19.5366
random,0,3,34,4.03322,11.2973,0.858415,70.6367,0.866676,0.615857,186.201,20.23,0.812177,17.1166,69.035,6.11073,5.24554,63.5412,0.861708,0.0708027,20.0207,10.3774,208.001,180.269,4.08,True,True,20,True,70.8718,0.689725,19.5366
random,0,3,35,4.15444,6.69871,0.299042,42.8131,0.748884,0.614253,185.716,20.23,0.825266,16.885,70.1476,10.4718,3.13151,62.8295,0.746722,0.213816,58.6225,6.91471,208.087,155.833,4.06,True,True,20,True,73.341,0.689725,19.5366
random,0,4,36,4.01968,13.4543,0.581048,46.5417,0.752525,0.614583,185.815,20.23,1.03922,21.9752,88.3334,6.56545,3.81484,134.011,0.745452,0.141566,50.3862,6.42725,208.079,156.585,4.06,True,True,20,True,73.341,0.689725,19.5366
random,0,4,37,3.45383,9.24023,0.72392,58.4142,0.853037,0.615504,186.094,20.23,0.766129,18.8547,65.1209,7.04754,5.10186,72.7295,0.855256,0.0803547,27.1706,10.5562,208.052,177.476,4.08,True,True,20,True,73.341,0.689725,19.5366
random,0,4,38,3.85925,13.038,0.686747,76.5476,0.82836,0.615623,186.13,20.23,0.96348,21.2207,81.8958,6.28132,4.31368,115.859,0.820116,0.103251,34.6046,6.76222,207.983,172.285,4.06,True,True,23,True,73.341,0.689725,19.5366
random,0,4,39,4.38268,15.4159,0.57369,56.9051,0.739941,0.614742,185.863,20.23,1.1113,21.5531,94.4604,6.12747,3.51527,137.854,0.731329,0.159473,50.7063,6.1041,208.061,153.953,4.06,True,True,24,True,73.341,0.689725,19.5366
random,0,4,40,4.04483,6.15753,0.722279,71.5662,0.908975,0.615682,186.148,20.23,0.607458,12.7654,51.6339,8.38549,6.05666,26.4334,0.915727,0.0551512,15.4647,10.577,207.956,189.027,4.08,True,True,24,True,73.341,0.689725,19.5366
random,0,4,41,3.81767,9.29716,0.781093,49.0131,0.853393,0.615404,186.064,20.23,0.751713,16.7368,63.8956,6.8726,5.36814,56.2298,0.857802,0.0744959,21.6639,9.80834,208.035,177.536,4.08,True,True,24,True,73.341,0.689725,19.5366
random,0,4,42,2.55069,10.566,0.61094,44.5045,0.837716,0.613075,185.36,20.23,0.860645,28.6804,73.1549,6.92363,4.22992,189.044,0.83902,0.122682,77.0869,9.51095,208.23,174.437,4.08,True,True,24,True,73.341,0.689725,19.5366
random,0,4,43,2.68015,5.00401,0.746254,74.075,0.903023,0.615631,186.133,20.23,0.501892,15.9173,42.6608,8.52533,6.36206,33.9562,0.915841,0.052033,18.7085,16.3892,208.007,187.835,4.08,True,True,24,True,73.341,0.689725,19.5366
random,0,4,44,3.94699,10.6548,0.903126,78.9594,0.888467,0.615925,186.221,20.23,0.764342,16.4604,64.969,6.09766,5.50695,55.3015,0.8843,0.0628498,16.315,10.0334,207.981,184.784,4.08,True,True,25,True,73.341,0.689725,19.5366
