seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,envelope_cap_cm3,pair_feasible,hv,best_obj1,best_obj2
7,1,13,4.4,13.2663,0.457732,40,0.703072,0.614008,185.642,20.23,1.09212,21.0978,92.8302,6.99743,3.20295,129.811,0.697679,0.197447,63.5686,7.32335,208.112,146.318,4.06,True,True,129.811,True,69.7789,0.703072,25.468
7,1,14,4.4,9.19591,0.383492,80,0.785546,0.615291,186.03,20.23,0.940156,18.1621,79.9132,8.69008,3.33258,82.8134,0.775458,0.17091,43.4279,4.99025,207.998,163.392,4.06,True,True,82.8134,True,70.0199,0.703072,25.468
7,1,15,4.4,6.27307,0.271568,40,0.736039,0.614307,185.732,20.23,0.80634,15.577,68.5389,10.9259,2.96713,52.2463,0.732404,0.238367,57.9691,6.90833,208.087,153.16,4.06,False,True,52.2463,False,70.0199,0.703072,25.468
7,1,16,2.22507,5,0.916667,80,0.9144,0.61566,186.141,20.23,0.440294,16.8197,37.4249,7.48499,6.86124,33.2619,0.94941,0.0472317,22.3281,18.1994,207.982,190.178,4.08,True,True,33.2619,True,70.0199,0.703072,25.468
7,1,17,4.15727,5,0.916667,40,0.887651,0.615426,186.07,20.23,0.477065,9.75413,40.5506,8.11011,7.43427,12.1206,0.966486,0.0420714,17.995,11.9673,208,184.632,4.06,True,True,12.1206,True,72.0361,0.703072,12.1206
7,2,18,3.72435,5,0.276724,40,0.809469,0.614367,185.75,20.23,0.698586,15.9437,59.3798,11.876,3.28636,47.4205,0.813394,0.201288,58.2668,6.9747,208.085,168.438,4.08,True,True,47.4205,True,72.7621,0.703072,12.1206
7,2,19,3.77489,8.1555,0.332899,45.057,0.741161,0.613517,185.493,20.23,0.901132,20.291,76.5962,9.39197,3.12658,99.0748,0.743127,0.211592,73.591,8.02153,208.131,154.259,4.08,True,True,99.0748,True,72.8974,0.703072,12.1206
7,2,20,3.32419,7.29352,0.916667,40,0.863989,0.615075,185.964,20.23,0.591593,15.1271,50.2854,6.89453,6.31999,36.1496,0.898535,0.055506,18.522,12.9351,208.042,179.746,4.08,True,True,36.1496,True,72.8974,0.703072,12.1206
7,2,21,4.4,5,0.270143,40,0.784569,0.614934,185.922,20.23,0.705291,13.6249,59.9498,11.99,3.239,34.9629,0.780724,0.204703,44.2893,6.10349,208.043,163.224,4.06,True,True,34.9629,True,74.3497,0.703072,12.1206
7,2,22,3.77668,9.6848,0.362384,44.3467,0.725156,0.613228,185.406,20.23,0.972221,21.8813,82.6388,8.53284,3.09216,124.303,0.726783,0.213592,79.526,8.47316,208.15,150.941,4.06,True,True,124.303,True,74.4379,0.703072,12.1206
7,2,23,4.4,5,0.407998,40,0.848325,0.615483,186.088,20.23,0.652844,12.6118,55.4917,11.0983,4.52811,27.7287,0.837496,0.106027,20.9764,9.56068,207.984,176.438,4.08,True,True,27.7287,True,74.4379,0.703072,12.1206
7,2,24,3.89632,6.77919,0.305001,42.0918,0.761123,0.613974,185.631,20.23,0.826609,18.0329,70.2617,10.3643,3.16113,71.7792,0.762363,0.210764,65.0559,7.40607,208.107,158.395,4.06,True,True,71.7792,True,74.8237,0.703072,12.1206
7,2,25,3.4264,5,0.279388,61.0934,0.778067,0.61437,185.751,20.23,0.6911,17.1444,58.7435,11.7487,3.28244,54.2442,0.774912,0.195672,59.8843,6.76131,208.067,161.89,4.08,True,True,54.2442,True,74.9378,0.703072,12.1206
7,2,26,4.4,8.40647,0.916667,40,0.885231,0.61528,186.026,20.23,0.665062,12.8478,56.5302,6.72461,6.16423,29.3148,0.902362,0.0589893,16.7177,11.0688,207.961,184.094,4.08,True,True,29.3148,True,74.9378,0.703072,12.1206
7,3,27,4.4,6.96983,0.295347,52.4943,0.721247,0.614409,185.763,20.23,0.845334,16.3303,71.8534,10.3092,3.04479,60.1987,0.712494,0.220466,53.3195,6.4232,208.067,150.068,4.06,True,True,60.1987,True,77.067,0.703072,12.1206
7,3,28,4.39586,9.94534,0.357863,47.821,0.695085,0.613985,185.635,20.23,0.993197,19.2048,84.4218,8.48858,3.03775,97.8195,0.687074,0.21798,62.2516,7.12347,208.1,144.647,4.06,True,True,97.8195,True,78.9632,0.695085,12.1206
7,3,29,4.4,5,0.252793,60.4729,0.754054,0.614863,185.9,20.23,0.708769,13.6921,60.2454,12.0491,3.04592,35.4826,0.744791,0.221584,44.2237,5.6844,208.03,156.866,4.06,True,True,35.4826,True,79.6787,0.695085,12.1206
7,3,30,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,True,59.2039,True,79.6787,0.695085,12.1206
7,3,31,4.23082,11.3351,0.390217,50.3004,0.68296,0.613746,185.563,20.23,1.04168,20.928,88.5426,7.81139,3.04814,121.831,0.675159,0.214368,67.7011,7.48938,208.114,142.133,4.06,True,True,121.831,True,81.3838,0.68296,12.1206
7,3,32,4.4,8.4803,0.328729,49.6312,0.707363,0.614195,185.698,20.23,0.926871,17.9055,78.784,9.29024,3.05397,79.3522,0.698856,0.21746,57.9006,6.78308,208.085,147.192,4.06,True,True,79.3522,True,81.6401,0.68296,12.1206
7,3,33,4.4,5,0.895541,80,0.939045,0.615885,186.209,20.23,0.485315,9.37541,41.2518,8.25036,7.38854,11.3913,0.98524,0.0389707,17.5619,8.32155,207.842,195.173,4.08,True,True,11.3913,True,81.7128,0.68296,11.3913
7,3,34,2.70199,5,0.809549,40,0.827438,0.615155,185.989,20.23,0.483764,15.2184,41.12,8.22399,6.65772,29.9186,0.824446,0.0480754,19.6231,18.987,208.149,172.23,4.06,True,True,29.9186,True,81.7257,0.68296,11.3913
7,3,35,4.17808,12.1324,0.405271,50.2142,0.674361,0.613582,185.513,20.23,1.06762,21.72,90.7479,7.47977,3.03133,134.495,0.669785,0.215775,71.1666,7.74857,208.123,140.35,4.06,True,True,134.495,True,82.8259,0.674361,11.3913
7,4,36,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,10.9988,True,82.9152,0.674361,10.9988
7,4,37,4.4,5.92209,0.27137,59.9755,0.74124,0.614699,185.851,20.23,0.777783,15.0254,66.1116,11.1635,3.02945,46.8896,0.731793,0.221517,48.3231,5.96037,208.045,154.211,4.06,True,True,46.8896,True,83.0857,0.674361,10.9988
7,4,38,4.31427,10.3561,0.363169,48.2451,0.685295,0.613803,185.58,20.23,1.00994,19.8979,85.8447,8.2893,3.01041,106.777,0.679607,0.221104,66.0839,7.39631,208.11,142.617,4.06,True,True,106.777,True,83.2331,0.674361,10.9988
7,4,39,4.4,5,0.765087,40,0.89967,0.615487,186.089,20.23,0.523849,10.1198,44.5271,8.90543,6.81343,14.3258,0.940963,0.0494087,16.1365,11.2592,207.947,187.084,4.08,True,True,14.3258,True,83.2331,0.674361,10.9988
7,4,40,2.04465,5,0.271279,66.4606,0.808633,0.610321,184.527,20.23,0.664179,27.6112,56.4552,11.291,3.06302,135.215,0.8059,0.225368,155.921,14.3255,208.348,168.477,4.06,True,True,135.215,True,83.2331,0.674361,10.9988
7,4,41,3.17217,5,0.916667,40,0.833775,0.615494,186.091,20.23,0.463078,12.4084,39.3616,7.87232,7.2163,19.0395,0.887399,0.041046,19.5354,15.8868,208.054,173.47,4.06,True,True,19.0395,True,83.5794,0.674361,10.9988
7,4,42,3.59981,5,0.916667,54.8238,0.909735,0.615558,186.11,20.23,0.470084,11.0998,39.9571,7.99142,7.32547,15.4658,0.984345,0.0412401,18.8003,13.1229,207.917,189.149,4.08,True,True,15.4658,True,83.5794,0.674361,10.9988
7,4,43,4.4,5,0.313905,79.9992,0.840186,0.615736,186.164,20.23,0.684378,13.2209,58.1721,11.6344,3.6521,31.944,0.829629,0.145648,27.2586,5.49814,207.945,174.713,4.08,True,True,31.944,True,83.5794,0.674361,10.9988
7,4,44,4.4,8.90506,0.333097,47.9462,0.698559,0.614054,185.656,20.23,0.949069,18.3343,80.6709,9.05899,3.01752,85.1912,0.691702,0.222184,60.7643,7.01234,208.095,145.366,4.06,True,True,85.1912,True,83.6906,0.674361,10.9988
