strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,1,0,0,3.1626,15.0955,0.790546,60.2296,0.801742,0.614779,185.875,20.23,0.970896,26.0944,82.5261,5.46693,4.32186,176.537,0.803565,0.110499,53.9416,6.47018,208.098,166.841,4.06,True,True,0,True,20.3577,0.801742,176.537
lhs,1,0,1,4.16797,14.2645,0.896775,63.0543,0.837003,0.615653,186.139,20.23,0.913921,18.6382,77.6833,5.4459,4.88375,84.7783,0.830986,0.0828096,25.5293,8.01144,208.014,174.108,4.08,True,True,0,True,38.8661,0.801742,84.7783
lhs,1,0,2,3.75805,6.38456,0.388809,42.9946,0.819806,0.614897,185.91,20.23,0.759713,17.1833,64.5756,10.1143,3.93255,59.9004,0.82212,0.139855,41.6754,6.44196,208.049,170.56,4.06,True,True,0,True,45.8899,0.801742,59.9004
lhs,1,0,3,2.80972,5.61015,0.457941,54.8533,0.84517,0.614904,185.913,20.23,0.656054,19.847,55.7646,9.93994,4.55191,69.0081,0.853878,0.106331,42.9523,11.7749,208.095,175.876,4.06,True,True,4,True,45.8899,0.801742,59.9004
lhs,1,0,4,3.75305,18.1531,0.648362,75.9088,0.733745,0.614467,185.781,20.23,1.13966,25.8113,96.8713,5.33636,3.45989,202.752,0.725026,0.159182,64.9605,6.22582,208.06,152.663,4.08,True,True,5,True,49.9489,0.733745,59.9004
lhs,1,0,5,4.03051,14.0421,0.50728,46.8837,0.710243,0.613896,185.608,20.23,1.09198,23.0289,92.8184,6.61003,3.35314,154.643,0.707024,0.179677,65.9183,7.44076,208.116,147.813,4.06,True,True,5,True,56.1493,0.710243,59.9004
lhs,1,0,6,2.1187,9.48441,0.728951,73.5418,0.88091,0.615003,185.942,20.23,0.727772,29.1974,61.8607,6.52235,4.75447,165.674,0.883951,0.0966475,68.7498,12.6081,208.168,183.377,4.08,True,True,7,True,56.1493,0.710243,59.9004
lhs,1,0,7,4.25628,8.5346,0.406125,56.9735,0.768436,0.614993,185.94,20.23,0.897101,17.9155,76.2536,8.93464,3.62858,76.89,0.761392,0.154153,42.131,5.59363,208.032,159.859,4.06,True,True,7,True,60.1434,0.710243,59.9004
lhs,1,0,8,4.08987,10.0568,0.493919,66.2578,0.793523,0.615308,186.035,20.23,0.933727,19.4057,79.3668,7.89185,3.89793,93.896,0.785381,0.130116,39.3393,5.16145,208.011,165.062,4.06,True,True,7,True,60.1434,0.710243,59.9004
lhs,1,1,9,3.84286,7.59393,0.804874,50.6368,0.882176,0.61536,186.05,20.23,0.656374,14.5183,55.7918,7.34689,5.91332,36.9446,0.894093,0.0621992,16.4206,11.808,208.006,183.497,4.08,True,True,8,True,63.7368,0.710243,36.9446
