strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
sobol,3,1,10,1.88924,12.6425,0.866801,53.0237,0.807049,0.61226,185.113,20.23,0.78396,35.2716,66.6366,5.27085,4.56877,260.444,0.802286,0.107305,97.3164,12.3351,208.358,168.155,4.06,False,True,0,False,53.0795,0.751364,58.7858
sobol,3,1,11,4.26895,6.82653,0.469753,69.6864,0.850545,0.615724,186.161,20.23,0.756435,15.0615,64.2969,9.41869,4.42445,45.8225,0.84301,0.100047,23.1639,7.14566,207.968,176.886,4.08,True,True,0,True,55.8811,0.751364,45.8225
sobol,3,1,12,3.93203,13.3923,0.392214,64.8601,0.656407,0.612951,185.322,20.23,1.11384,24.0782,94.6762,7.06946,2.77274,172.44,0.650207,0.244718,88.4665,8.60924,208.15,136.631,4.08,False,True,0,False,55.8811,0.751364,45.8225
sobol,3,1,13,1.50578,5.86188,0.620191,57.7726,0.791741,0.61272,185.252,20.23,0.551495,31.1313,46.8771,7.99694,4.95963,142.727,0.782215,0.0962996,89.1893,27.4482,208.421,165.016,4.06,True,True,0,True,55.8843,0.751364,45.8225
sobol,3,1,14,2.89679,16.3248,0.565303,72.5963,0.733215,0.612144,185.078,20.23,1.10464,32.4133,93.8943,5.75163,3.25141,309.909,0.73919,0.184147,114.235,9.64166,208.198,152.654,4.08,False,True,0,False,55.8843,0.751364,45.8225
sobol,3,1,15,3.4654,10.4562,0.754314,49.7226,0.832712,0.615209,186.005,20.23,0.810656,19.8839,68.9057,6.58996,4.9709,85.5873,0.835952,0.0865964,30.8547,9.18722,208.071,173.263,4.08,True,True,0,True,55.8843,0.751364,45.8225
sobol,3,1,16,3.35031,15.8594,0.309649,65.4574,0.524217,0.610563,184.6,20.23,1.21142,30.7347,102.971,6.49274,2.01047,305.579,0.524502,0.396132,179.492,16.6625,208.346,109.218,4.08,False,True,0,False,55.8843,0.751364,45.8225
sobol,3,1,17,2.82985,10.0614,0.704068,51.9196,0.828194,0.614703,185.852,20.23,0.798441,23.9827,67.8674,6.74531,4.74916,122.633,0.8364,0.0964032,46.5131,10.6068,208.14,172.381,4.06,True,True,0,True,55.8843,0.751364,45.8225
sobol,3,2,18,1.66618,13.792,0.482834,77.0961,0.759298,0.607185,183.579,20.23,0.992898,50.6527,84.3963,6.11923,2.95457,680.265,0.764151,0.214447,274.694,22.1259,208.566,158.364,4.06,False,True,0,False,55.8843,0.751364,45.8225
sobol,3,2,19,3.95366,6.32233,0.838094,40.5945,0.88976,0.615286,186.028,20.23,0.576378,12.3916,48.9922,7.74906,6.49444,23.6337,0.92543,0.0533844,17.0681,12.0661,207.966,185.04,4.08,True,True,0,True,59.1893,0.751364,23.6337
sobol,3,2,20,4.3352,13.0899,0.591606,45.1823,0.765518,0.614925,185.919,20.23,1.02679,20.1322,87.2772,6.66751,3.94454,111.131,0.756826,0.132425,41.5326,5.95056,208.053,159.269,4.06,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,2,21,2.00364,7.23927,0.405174,72.4309,0.847364,0.611462,184.872,20.23,0.7572,32.1226,64.362,8.89068,3.60227,208.641,0.854846,0.166394,136.461,11.8695,208.292,176.499,4.06,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,2,22,2.49379,16.829,0.782898,57.2934,0.789072,0.612677,185.239,20.23,1.00672,34.3137,85.5711,5.08474,3.98083,316.528,0.789234,0.132667,99.2564,10.2746,208.245,164.321,4.08,False,True,0,False,60.3663,0.751364,23.6337
sobol,3,2,23,2.96736,9.30666,0.552342,60.006,0.818063,0.614668,185.841,20.23,0.840318,24.0709,71.4271,7.67483,4.23913,130.016,0.825305,0.117694,55.5724,6.72407,208.101,170.24,4.08,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,2,24,3.3123,14.3009,0.828565,74.5351,0.844918,0.615607,186.125,20.23,0.926311,23.7709,78.7364,5.50571,4.56184,139.771,0.842095,0.0951386,39.5916,8.76206,208.018,175.758,4.06,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,2,25,2.33586,5.16892,0.517092,48.0677,0.856565,0.614581,185.815,20.23,0.58831,21.4081,50.0063,9.67442,5.00256,71.9996,0.850997,0.0913974,43.8663,20.509,208.204,178.34,4.06,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,2,26,2.0667,15.566,0.629273,62.8914,0.767668,0.609854,184.386,20.23,1.01569,41.7737,86.3336,5.54631,3.49014,473.299,0.765819,0.167117,167.346,15.3631,208.392,159.976,4.06,False,True,0,False,60.3663,0.751364,23.6337
sobol,3,3,27,4.08515,11.4291,0.357091,59.3976,0.665315,0.613232,185.407,20.23,1.05568,21.9656,89.7329,7.85129,2.80363,136.016,0.658513,0.244858,79.7568,8.21196,208.136,138.476,4.06,False,True,0,False,60.3663,0.751364,23.6337
sobol,3,3,28,3.75334,17.9818,0.447609,54.8056,0.600135,0.611621,184.92,20.23,1.22064,27.6433,103.755,5.76997,2.58269,249.078,0.602357,0.275148,116.668,11.266,208.231,124.966,4.08,False,True,0,False,60.3663,0.751364,23.6337
sobol,3,3,29,1.69083,8.79839,0.883735,67.5622,0.832845,0.614534,185.801,20.23,0.610574,30.6943,51.8988,5.89867,5.21286,153.611,0.841585,0.084701,73.3324,21.6625,208.325,173.502,4.04,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,3,30,2.71316,11.7217,0.261541,42.6993,0.621203,0.609274,184.21,20.23,1.08954,34.1341,92.6113,7.90086,2.0664,338.994,0.618583,0.391663,243.065,23.5813,208.481,129.509,4.08,False,True,0,False,60.3663,0.751364,23.6337
sobol,3,3,31,3.64268,7.53331,0.74176,79.9822,0.902859,0.615854,186.2,20.23,0.672632,15.6955,57.1738,7.58946,5.62956,44.2485,0.907221,0.0610519,15.7178,10.8493,207.973,187.77,4.08,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,3,32,3.596,17.836,0.863114,61.0735,0.787991,0.615044,185.955,20.23,1.03794,24.5342,88.225,4.94647,4.26937,166.834,0.783953,0.110366,46.6592,5.80333,208.063,163.952,4.06,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,3,33,2.75976,8.74323,0.468311,56.3248,0.805104,0.613569,185.509,20.23,0.848833,26.1438,72.1508,8.25219,3.8646,154.928,0.801201,0.143122,77.5633,8.53098,208.165,167.595,4.08,True,True,0,True,60.3663,0.751364,23.6337
sobol,3,3,34,1.73768,12.4083,0.679371,71.461,0.832695,0.610357,184.538,20.23,0.851229,41.6386,72.3545,5.83114,3.96151,394.102,0.839146,0.138528,157.382,14.0482,208.383,173.519,4.06,False,True,0,False,60.3663,0.751364,23.6337
sobol,3,3,35,3.70655,8.31072,0.323849,46.2485,0.730039,0.613154,185.384,20.23,0.912645,20.9291,77.5748,9.33431,3.02291,106.751,0.732655,0.224232,80.8742,8.54804,208.15,151.957,4.08,True,True,0,True,64.4955,0.730039,23.6337
sobol,3,4,36,4.03856,14.8765,0.579804,40.7965,0.74178,0.614219,185.705,20.23,1.08804,22.9001,92.4833,6.21675,3.6045,152.366,0.739242,0.158502,59.3083,7.12253,208.108,154.37,4.06,True,True,0,True,64.4955,0.730039,23.6337
sobol,3,4,37,2.11339,5.62768,0.765934,76.8343,0.874357,0.616148,186.289,20.23,0.51553,20.7345,43.8201,7.78652,5.96396,59.1847,0.879443,0.0608134,31.8975,20.813,208.137,181.986,4.08,True,True,0,True,64.4955,0.730039,23.6337
sobol,3,4,38,2.38262,15.309,0.378035,51.659,0.658751,0.608813,184.071,20.23,1.1499,41.0228,97.7419,6.38462,2.41361,516.752,0.656668,0.293646,242.574,23.0748,208.506,137.354,4.06,False,True,0,False,64.4955,0.730039,23.6337
sobol,3,4,39,3.26542,11.0554,0.608248,65.6606,0.815408,0.615106,185.974,20.23,0.905075,23.5594,76.9314,6.95875,4.23264,134.147,0.81526,0.11409,48.9304,5.85292,208.057,169.652,4.06,True,True,0,True,64.4955,0.730039,23.6337
sobol,3,4,40,3.01422,12.7281,0.342805,78.9391,0.646318,0.610426,184.559,20.23,1.08792,30.679,92.4732,7.2653,2.49058,273.431,0.649028,0.286734,153.511,12.2628,208.276,134.612,4.08,False,True,0,False,64.4955,0.730039,23.6337
sobol,3,4,41,2.44701,6.96881,0.653894,43.6826,0.85149,0.614539,185.802,20.23,0.649276,22.5535,55.1885,7.91936,5.17842,88.1911,0.847575,0.0845335,40.7263,18.528,208.216,177.294,4.06,True,True,0,True,64.4955,0.730039,23.6337
sobol,3,4,42,1.95697,17.3012,0.531701,68.5466,0.70946,0.608058,183.843,20.23,1.10181,47.8568,93.6542,5.41318,2.87819,673.851,0.711068,0.221284,243.851,21.0145,208.515,147.933,4.06,False,True,0,False,64.4955,0.730039,23.6337
sobol,3,4,43,4.38181,9.8705,0.803621,53.7638,0.858111,0.615582,186.118,20.23,0.778806,15.1076,66.1986,6.70671,5.38965,47.4666,0.857153,0.0716139,18.6723,9.74106,208.005,178.491,4.08,True,True,0,True,64.4955,0.730039,23.6337
sobol,3,4,44,4.00042,16.6511,0.725032,59.2103,0.766884,0.614999,185.941,20.23,1.07589,22.8603,91.4508,5.49218,3.98201,150.141,0.760387,0.125431,45.9862,5.74893,208.051,159.551,4.06,True,True,0,True,64.4955,0.730039,23.6337
