strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
random,9,1,15,2.48905,10.2319,0.583601,62.7542,0.82345,0.613825,185.586,20.23,0.85378,29.1562,72.5713,7.09266,4.13928,193.81,0.833624,0.125084,80.4425,8.54413,208.181,171.426,4.08,True,True,12,True,56.0914,0.723027,38.1597
random,9,1,16,3.1386,14.5394,0.912786,69.9529,0.850739,0.615604,186.124,20.23,0.889846,24.099,75.6369,5.20222,4.74851,138,0.851912,0.0896896,39.7608,9.56756,208.052,176.998,4.06,True,True,12,True,56.0914,0.723027,38.1597
random,9,1,17,2.95267,11.4452,0.81606,64.352,0.85496,0.615468,186.083,20.23,0.810368,23.3285,68.8813,6.01837,4.91135,117.767,0.86281,0.0864695,39.1313,11.0586,208.09,177.908,4.06,True,True,13,True,56.0914,0.723027,38.1597
random,9,2,18,3.88264,9.91902,0.619079,65.9534,0.834629,0.615577,186.116,20.23,0.85785,18.7803,72.9173,7.35126,4.55101,80.7955,0.828751,0.0961312,29.7399,7.11952,208.005,173.607,4.08,True,True,13,True,56.2846,0.723027,38.1597
random,9,2,19,2.72244,9.95286,0.628456,44.9999,0.835497,0.613904,185.61,20.23,0.827995,25.8516,70.3796,7.07129,4.444,147.766,0.836277,0.111533,59.9285,9.36934,208.181,173.935,4.06,True,True,18,True,56.2846,0.723027,38.1597
random,9,2,20,3.54437,12.1841,0.871138,75.4323,0.870597,0.615868,186.204,20.23,0.832055,19.9541,70.7247,5.80469,5.05668,88.4677,0.86713,0.0761903,25.348,11.4068,208.002,181.086,4.08,True,True,20,True,56.2846,0.723027,38.1597
random,9,2,21,2.32518,9.30876,0.680134,71.7102,0.875579,0.615136,185.983,20.23,0.752075,27.4931,63.9264,6.86733,4.67071,151.801,0.88103,0.0987129,61.9727,11.6265,208.136,182.239,4.08,True,True,20,True,56.2846,0.723027,38.1597
random,9,2,22,4.33952,7.97309,0.528403,62.5723,0.839103,0.615567,186.113,20.23,0.803055,15.7298,68.2596,8.56125,4.52379,53.0589,0.832578,0.0973221,24.1098,6.74957,207.987,174.523,4.08,True,True,24,True,56.7956,0.723027,38.1597
random,9,2,23,3.73272,14.3863,0.528634,77.5334,0.735623,0.614457,185.778,20.23,1.08396,24.6835,92.1367,6.4045,3.38563,176.359,0.72701,0.166642,65.1684,6.18618,208.057,153.051,4.08,True,True,24,True,57.6868,0.723027,38.1597
random,9,2,24,4.34722,16.3497,0.553009,72.7765,0.748612,0.614742,185.864,20.23,1.14413,22.3708,97.2507,5.94815,3.28938,152.899,0.739971,0.174067,55.2577,5.8902,208.047,155.747,4.06,True,True,24,True,58.0831,0.723027,38.1597
random,9,2,25,4.33038,8.96484,0.729704,50.5361,0.854092,0.615492,186.09,20.23,0.765873,15.0331,65.0992,7.26161,5.29882,46.2195,0.854302,0.0749946,19.1897,9.54384,208.005,177.655,4.08,True,True,25,True,58.1227,0.723027,38.1597
random,9,2,26,3.73976,7.23561,0.595372,71.6619,0.875494,0.61597,186.235,20.23,0.718679,16.3346,61.0877,8.44264,5.02652,51.2062,0.872273,0.0783475,21.1659,11.1477,207.988,182.092,4.08,True,True,25,True,58.1227,0.723027,38.1597
random,9,3,27,4.31213,13.9831,0.708765,56.2459,0.79864,0.615274,186.024,20.23,1.00053,19.7223,85.0448,6.08197,4.31069,103.923,0.792161,0.107668,33.5568,5.43991,208.025,166.137,4.08,True,True,25,True,58.5429,0.723027,38.1597
random,9,3,28,2.39817,5.69058,0.348819,61.3131,0.828495,0.613002,185.338,20.23,0.69839,24.7535,59.3632,10.4318,3.63882,114.272,0.824891,0.165215,94.2521,9.73696,208.199,172.492,4.08,True,True,26,True,58.5429,0.723027,38.1597
random,9,3,29,2.41941,6.75379,0.465339,71.9403,0.870366,0.614742,185.863,20.23,0.715439,25.1352,60.8123,9.00419,4.19,120.7,0.878018,0.123163,69.8507,7.45262,208.112,181.134,4.08,True,True,26,True,58.5429,0.723027,38.1597
random,9,3,30,3.60858,11.1975,0.496026,79.653,0.785681,0.615063,185.961,20.23,0.975653,22.9815,82.9305,7.40616,3.67365,137.601,0.778324,0.143884,54.0126,5.37975,208.015,163.434,4.08,True,True,26,True,58.6149,0.723027,38.1597
random,9,3,31,2.9806,13.9979,0.80835,60.2983,0.819132,0.614843,185.894,20.23,0.915548,26.1093,77.8216,5.55953,4.49404,166.664,0.825068,0.103554,52.5601,7.18067,208.111,170.47,4.06,True,True,26,True,58.6149,0.723027,38.1597
random,9,3,32,3.31327,10.9452,0.808129,70.5224,0.868078,0.615884,186.209,20.23,0.802978,20.6,68.2532,6.23592,5.03943,90.9924,0.868341,0.0790944,28.9284,12.1243,208.032,180.588,4.08,True,True,26,True,58.6149,0.723027,38.1597
random,9,3,33,3.44985,6.71331,0.869436,40.8755,0.87202,0.61513,185.981,20.23,0.579434,14.2765,49.2519,7.33645,6.37858,31.5368,0.910247,0.054603,18.0052,12.9299,208.018,181.396,4.08,True,True,27,True,59.7189,0.723027,31.5368
random,9,3,34,4.19792,8.84911,0.844209,52.272,0.875065,0.615589,186.12,20.23,0.710664,14.3896,60.4064,6.82627,5.7628,39.2945,0.879722,0.064328,16.3849,10.9131,207.997,182.011,4.08,True,True,27,True,59.7189,0.723027,31.5368
random,9,3,35,3.7657,12.1069,0.541169,61.5997,0.762644,0.614828,185.89,20.23,0.999824,22.5682,84.9851,7.01956,3.79877,135.984,0.757524,0.139149,51.9265,6.0751,208.058,158.674,4.06,True,True,27,True,59.933,0.723027,31.5368
random,9,4,36,4.20781,6.62647,0.306544,66.3233,0.755476,0.614923,185.918,20.23,0.814495,16.4533,69.2321,10.4478,3.20272,58.8791,0.745906,0.195234,48.0511,5.73887,208.032,157.163,4.06,True,True,28,True,65.1015,0.723027,31.5368
random,9,4,37,2.04607,5.09871,0.680558,44.083,0.903886,0.61459,185.818,20.23,0.511939,21.2675,43.5149,8.53449,5.80822,61.833,0.925831,0.06897,37.0459,26.5385,208.34,188.316,4.06,True,True,28,True,65.1015,0.723027,31.5368
random,9,4,38,2.86451,5.7525,0.586229,47.8417,0.8497,0.615162,185.99,20.23,0.613975,18.2188,52.1879,9.0722,5.31839,54.4199,0.860819,0.0787174,27.9956,14.8968,208.115,176.836,4.08,True,True,29,True,65.1015,0.723027,31.5368
random,9,4,39,3.06529,6.3982,0.439633,74.7239,0.863784,0.615565,186.112,20.23,0.721097,19.9959,61.2933,9.57976,4.21158,76.9917,0.869932,0.116127,43.5601,8.15621,208.004,179.671,4.08,True,True,29,True,65.1015,0.723027,31.5368
random,9,4,40,2.82466,11.9424,0.569555,47.7909,0.80353,0.613009,185.34,20.23,0.957264,28.8061,81.3675,6.81335,3.88058,212.114,0.80729,0.141278,83.3278,9.34602,208.204,167.298,4.08,True,True,30,True,65.1015,0.723027,31.5368
random,9,4,41,2.81746,11.0388,0.578983,62.3211,0.806175,0.614175,185.692,20.23,0.907321,27.373,77.1223,6.98648,4.04505,181.541,0.814716,0.128237,71.111,7.63699,208.136,167.794,4.08,True,True,31,True,65.1015,0.723027,31.5368
random,9,4,42,4.11444,5.23873,0.657424,43.0207,0.88806,0.615283,186.027,20.23,0.572851,11.8345,48.6923,9.29468,6.11055,21.4245,0.908781,0.0596981,14.6818,11.0498,207.963,184.684,4.08,True,True,31,True,66.6249,0.723027,21.4245
random,9,4,43,3.82105,11.9701,0.833216,75.5117,0.865615,0.615843,186.196,20.23,0.846723,18.8355,71.9714,6.01262,5.00981,80.2168,0.859684,0.0766406,23.264,10.4145,207.989,180.039,4.08,True,True,32,True,66.6249,0.723027,21.4245
random,9,4,44,4.34738,5.79626,0.508568,47.8817,0.854375,0.61548,186.087,20.23,0.671546,13.1301,57.0815,9.84798,5.00836,30.9158,0.855083,0.0849246,18.209,8.49486,207.987,177.699,4.08,True,True,32,True,66.8071,0.723027,21.4245
