strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
random,5,0,0,3.83451,15.7725,0.59355,51.4321,0.718032,0.614048,185.654,20.23,1.10449,24.4833,93.8816,5.95222,3.53294,176.796,0.712313,0.161501,64.5411,7.28708,208.112,149.431,4.06,True,True,0,True,27.4661,0.718032,176.796
random,5,0,1,2.63797,11.5736,0.701126,42.4321,0.839211,0.613549,185.503,20.23,0.861822,27.7694,73.2549,6.32946,4.43775,177.467,0.840469,0.111898,66.1086,8.76486,208.212,174.734,4.06,True,True,3,True,27.4661,0.718032,176.796
random,5,0,2,3.11123,8.61935,0.836434,42.5686,0.849226,0.615092,185.969,20.23,0.680904,18.6026,57.8768,6.71475,5.61645,62.9216,0.865279,0.0703855,24.0653,13.4283,208.107,176.73,4.08,True,True,3,True,49.0435,0.718032,62.9216
random,5,0,3,4.02937,5.2469,0.721664,40.048,0.889573,0.615353,186.048,20.23,0.550213,11.6068,46.7681,8.91348,6.43253,19.7936,0.923847,0.054484,15.807,11.7163,207.96,184.996,4.08,True,True,4,True,55.4754,0.718032,19.7936
random,5,0,4,2.95976,10.8222,0.385502,52.9977,0.737492,0.61139,184.85,20.23,0.999782,28.7123,84.9815,7.85249,3.02715,220.095,0.73878,0.217796,121.113,11.7187,208.258,153.589,4.08,True,True,4,True,55.4754,0.718032,19.7936
random,5,0,5,3.83802,9.21936,0.349359,67.9405,0.703317,0.61405,185.654,20.23,0.949761,21.0342,80.7297,8.75654,3.05918,112.211,0.696822,0.209342,69.489,7.067,208.091,146.354,4.08,True,True,4,True,66.1594,0.703317,19.7936
random,5,0,6,3.81965,11.7609,0.58759,49.4478,0.777972,0.614789,185.878,20.23,0.963682,21.4452,81.913,6.96485,4.09248,118.348,0.770745,0.124045,44.573,6.07666,208.067,161.87,4.06,True,True,5,True,66.1594,0.703317,19.7936
random,5,0,7,3.11286,8.2018,0.744281,66.9756,0.881824,0.615923,186.221,20.23,0.696323,19.0138,59.1874,7.21639,5.37102,67.2231,0.891699,0.0716397,25.4563,14.2332,208.058,183.471,4.08,True,True,7,True,66.1594,0.703317,19.7936
random,5,0,8,3.4842,11.1843,0.397926,65.6376,0.693191,0.613253,185.413,20.23,1.018,24.835,86.5301,7.73673,3.07864,167.667,0.692059,0.206583,86.8624,8.34571,208.142,144.282,4.08,True,True,7,True,67.1191,0.693191,19.7936
random,5,1,9,3.81572,7.58701,0.510306,71.9174,0.850989,0.615742,186.166,20.23,0.779785,17.3707,66.2817,8.73622,4.45814,62.8317,0.844879,0.0993725,27.9607,8.04259,207.979,176.988,4.08,True,True,8,True,67.1226,0.693191,19.7936
random,5,1,10,4.37586,14.649,0.789229,46.1146,0.800426,0.615208,186.005,20.23,0.985069,19.1347,83.7309,5.7158,4.51108,96.3118,0.795712,0.101568,31.1794,6.74391,208.034,166.516,4.08,True,True,9,True,67.8984,0.693191,19.7936
random,5,1,11,3.56738,16.3017,0.517484,62.13,0.667701,0.612974,185.329,20.23,1.14539,27.2912,97.3582,5.97229,3.09056,227.808,0.663572,0.202098,91.0271,8.80677,208.161,138.989,4.08,True,True,9,True,68.7814,0.667701,19.7936
random,5,1,12,4.17866,9.36466,0.909241,47.507,0.875285,0.615476,186.086,20.23,0.709649,14.4353,60.3201,6.44125,5.85665,39.4877,0.883492,0.0635134,16.5854,10.3994,207.994,182.054,4.08,True,True,11,True,69.1149,0.667701,19.7936
random,5,1,13,3.88743,7.09679,0.520066,42.9389,0.834773,0.615287,186.029,20.23,0.748627,16.369,63.6333,8.96648,4.66316,53.5645,0.827263,0.0995634,27.3397,9.35811,208.026,173.655,4.08,True,True,11,True,69.9744,0.667701,19.7936
random,5,1,14,4.00669,8.71595,0.548082,42.2903,0.817731,0.615181,185.996,20.23,0.833482,17.6819,70.846,8.12831,4.45498,69.5864,0.808017,0.107853,31.546,8.40547,208.035,170.117,4.08,True,True,13,True,70.4298,0.667701,19.7936
random,5,1,15,4.08021,11.4067,0.553173,66.6797,0.795689,0.615345,186.046,20.23,0.969033,20.1871,82.3678,7.22101,3.99447,105.452,0.787493,0.123238,38.9406,5.11229,208.012,165.513,4.06,True,True,14,True,70.4618,0.667701,19.7936
random,5,1,16,3.99039,9.4973,0.779103,55.9595,0.857982,0.615578,186.116,20.23,0.765173,16.2991,65.0397,6.84823,5.33548,54.2818,0.85775,0.0731565,20.6245,10.0636,208.021,178.479,4.08,True,True,14,True,70.4618,0.667701,19.7936
random,5,1,17,3.22276,14.8329,0.584238,67.631,0.74637,0.613816,185.584,20.23,1.06323,28.0426,90.3746,6.09285,3.55967,223.272,0.747305,0.156973,79.6528,7.64424,208.122,155.336,4.08,True,True,14,True,70.4618,0.667701,19.7936
random,5,2,18,3.52221,5.07617,0.276044,45.9615,0.801556,0.614011,185.643,20.23,0.702728,16.9586,59.7319,11.7671,3.24824,53.9682,0.805298,0.204339,64.0188,7.33912,208.098,166.802,4.08,True,True,14,True,71.4129,0.667701,19.7936
random,5,2,19,2.70855,14.0712,0.773516,77.6383,0.855861,0.614917,185.916,20.23,0.923435,28.9793,78.492,5.57819,4.31482,207.086,0.862926,0.109925,64.3781,6.10914,208.072,178.081,4.08,True,True,16,True,71.4129,0.667701,19.7936
random,5,2,20,3.05148,9.21495,0.579535,42.018,0.836853,0.614389,185.757,20.23,0.825894,23.0056,70.201,7.61816,4.41499,116.724,0.841302,0.112616,50.4626,9.32987,208.132,174.176,4.06,True,True,18,True,71.4129,0.667701,19.7936
random,5,2,21,3.61578,11.9965,0.625359,59.6714,0.794285,0.615033,185.952,20.23,0.948236,22.2912,80.6,6.71861,4.20154,125.821,0.791167,0.11544,44.2803,5.742,208.053,165.254,4.06,True,True,20,True,71.4129,0.667701,19.7936
random,5,2,22,3.2841,8.30836,0.618409,66.8955,0.86086,0.615671,186.144,20.23,0.761251,19.7029,64.7063,7.7881,4.81623,78.9146,0.862272,0.0883757,31.4314,10.4724,208.032,179.086,4.08,True,True,20,True,71.4129,0.667701,19.7936
random,5,2,23,1.54836,8.28997,0.824175,46.5478,0.842292,0.611844,184.987,20.23,0.601347,33.012,51.1145,6.16583,5.08172,175,0.847719,0.0901888,87.8685,23.2336,208.47,175.593,4.04,True,True,22,True,71.4129,0.667701,19.7936
random,5,2,24,3.46599,11.6887,0.616021,58.1266,0.793617,0.61488,185.905,20.23,0.936163,22.9585,79.5739,6.80773,4.1937,131.767,0.792249,0.117177,47.6424,6.04884,208.069,165.127,4.06,True,True,23,True,71.4129,0.667701,19.7936
random,5,2,25,2.29561,11.5113,0.864964,48.0598,0.826737,0.613808,185.581,20.23,0.765778,28.3546,65.0911,5.65454,4.89097,164.407,0.819201,0.0934139,59.9004,14.9349,208.259,172.176,4.06,True,True,23,True,71.4129,0.667701,19.7936
random,5,2,26,3.62493,8.3484,0.378944,52.9538,0.753775,0.614086,185.665,20.23,0.890507,20.8813,75.6931,9.06678,3.4358,103.686,0.754423,0.175638,62.9494,7.17767,208.099,156.86,4.08,True,True,23,True,71.7786,0.667701,19.7936
random,5,3,27,1.5,5.8057,0.393101,56.7061,0.758573,0.609269,184.209,20.23,0.647295,36.6799,55.02,9.4769,3.72538,232.556,0.757426,0.158941,171.02,19.9552,208.509,158.17,4.06,True,True,24,True,71.7786,0.667701,19.7936
random,5,3,28,3.24455,18.0804,0.843651,49.6902,0.777063,0.614121,185.676,20.23,1.045,27.3767,88.8251,4.91278,4.14468,209.145,0.775739,0.121548,61.5092,7.43818,208.137,161.736,4.06,True,True,24,True,71.7786,0.667701,19.7936
random,5,3,29,2.97035,6.39228,0.756535,72.9178,0.904659,0.615897,186.213,20.23,0.58946,16.8681,50.1041,7.83821,5.92988,44.7873,0.921746,0.0583176,18.9125,14.6614,208.029,188.195,4.08,True,True,26,True,71.7786,0.667701,19.7936
