strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,6,1,10,4.07568,9.66667,0.916667,40,0.867896,0.615313,186.036,20.23,0.718719,14.9892,61.0912,6.31977,5.79313,43.1207,0.879158,0.0661062,16.9887,10.8283,208,180.523,4.08,True,True,True,55.031,0.790981,12.5365
heuristic,6,1,11,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,55.253,0.790981,10.9988
heuristic,6,1,12,4.4,5,0.916667,54,0.918436,0.615673,186.145,20.23,0.479786,9.2686,40.7818,8.15637,7.47667,11.0064,0.974422,0.0412107,17.8084,10.7732,207.921,190.962,4.08,True,True,True,55.253,0.790981,10.9988
heuristic,6,1,13,3.385,5,0.916667,40,0.849281,0.615465,186.082,20.23,0.466677,11.7186,39.6675,7.9335,7.27238,17.1134,0.91914,0.0412216,19.1118,14.6944,208.031,176.677,4.06,True,True,True,56.4532,0.790981,10.9988
heuristic,6,1,14,4.4,5,0.683333,40,0.894861,0.615422,186.069,20.23,0.550477,10.6342,46.7905,9.3581,6.3947,16.6233,0.922026,0.0553849,14.9035,11.4341,207.945,186.081,4.08,True,True,True,56.4532,0.790981,10.9988
heuristic,6,1,15,1.65001,16.3359,0.255931,79.1507,0.480583,0.610994,184.73,20.23,1.16825,60.1823,99.3016,6.07874,1.55574,1129.91,0.478755,0.449379,438.398,49.4894,208.794,100.343,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,1,16,1.65001,16.3359,0.489264,79.1507,0.7258,0.60728,183.608,20.23,1.06494,54.8602,90.5201,5.54118,2.7111,855.873,0.729561,0.237445,313.487,25.2415,208.619,151.415,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,1,17,1.65001,16.3359,0.25,79.1507,0.47215,0.611132,184.772,20.23,1.17044,60.2946,99.487,6.09009,1.52252,1136.25,0.470329,0.459719,441.295,50.6907,208.798,98.5838,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,18,1.65001,18.3333,0.255931,79.1507,0.445128,0.611686,184.94,20.23,1.21508,62.5942,103.281,5.63353,1.44179,1271.28,0.443313,0.480199,451.073,54.6857,208.809,92.9468,4.08,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,19,1.65001,11.6692,0.255931,79.1507,0.588219,0.609091,184.155,20.23,1.01673,52.3766,86.4222,7.406,1.89542,744.818,0.587258,0.379126,392.515,37.3519,208.736,122.783,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,20,1.65001,16.3359,0.255931,80,0.485722,0.61098,184.726,20.23,1.16733,60.1344,99.2227,6.07391,1.5545,1127.22,0.483763,0.45061,439.688,49.0125,208.793,101.415,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,21,1.65001,16.3359,0.255931,65.1507,0.415889,0.611206,184.795,20.23,1.18372,60.979,100.616,6.15921,1.57633,1175.38,0.413918,0.430461,420.438,57.8728,208.809,86.8414,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,22,2.66501,16.3359,0.255931,79.1507,0.51217,0.610549,184.596,20.23,1.22061,38.931,103.752,6.35115,1.62545,494.011,0.51107,0.497962,284.129,26.2543,208.51,106.793,4.08,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,23,1.5,16.3359,0.255931,79.1507,0.449821,0.611408,184.856,20.23,1.15394,65.3898,98.0847,6.00425,1.53667,1317.56,0.448141,0.437566,462.529,56.7218,208.842,93.9414,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,24,1.65001,18.3333,0.255931,79.1507,0.445128,0.611686,184.94,20.23,1.21508,62.5942,103.281,5.63353,1.44179,1271.28,0.443313,0.480199,451.073,54.6857,208.809,92.9468,4.08,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,25,1.65001,14.0026,0.255931,79.1507,0.529416,0.61013,184.469,20.23,1.10081,56.7079,93.5689,6.68228,1.7102,945.299,0.527786,0.41423,419.164,43.4411,208.77,110.526,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,2,26,1.65001,16.3359,0.255931,80,0.485722,0.61098,184.726,20.23,1.16733,60.1344,99.2227,6.07391,1.5545,1127.22,0.483763,0.45061,439.688,49.0125,208.793,101.415,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,27,1.65001,16.3359,0.255931,72.1507,0.442476,0.611101,184.763,20.23,1.17597,60.5798,99.9576,6.1189,1.56601,1152.45,0.440316,0.439635,428.506,53.6511,208.802,92.3899,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,28,1.65001,16.3359,0.372597,79.1507,0.623941,0.608622,184.013,20.23,1.11974,57.6829,95.1776,5.82629,2.17086,994.897,0.623816,0.31143,376.547,33.6278,208.709,130.222,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,29,1.65001,16.3359,0.25,79.1507,0.47215,0.611132,184.772,20.23,1.17044,60.2946,99.487,6.09009,1.52252,1136.25,0.470329,0.459719,441.295,50.6907,208.798,98.5838,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,30,2.10157,16.3315,0.53833,65.0987,0.727055,0.608751,184.052,20.23,1.08341,43.8194,92.0897,5.63876,3.03551,555.512,0.723056,0.206697,206.488,18.1532,208.45,151.555,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,31,2.10157,16.3315,0.53833,79.0987,0.777302,0.6085,183.976,20.23,1.07734,43.5738,91.5736,5.60716,3.0185,546.225,0.778841,0.208518,207.843,15.6115,208.404,161.993,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,32,2.10157,16.3315,0.53833,51.0987,0.733325,0.608643,184.02,20.23,1.08873,44.0346,92.5419,5.66645,3.05042,563.736,0.731793,0.204697,207.846,20.3732,208.489,152.89,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,33,2.10157,18.3333,0.53833,65.0987,0.697886,0.608434,183.956,20.23,1.13513,45.9111,96.4856,5.26285,2.83315,638.923,0.695338,0.226987,230.033,20.2992,208.49,145.502,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,34,2.10157,11.6649,0.53833,65.0987,0.796021,0.610863,184.691,20.23,0.925473,37.4316,78.6652,6.74377,3.63037,346.265,0.800248,0.158998,144.204,13.2276,208.335,165.839,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,3,35,2.10157,16.3315,0.771663,65.0987,0.803148,0.611436,184.864,20.23,0.973267,39.3646,82.7277,5.06551,3.90887,402.729,0.809732,0.138114,131.523,12.293,208.317,167.309,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,36,2.10157,16.3315,0.304997,65.0987,0.549277,0.609676,184.332,20.23,1.19056,48.1533,101.198,6.19646,1.8899,737.179,0.548561,0.387166,329.469,33.7146,208.639,114.6,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,37,3.11657,16.3315,0.53833,65.0987,0.697847,0.612276,185.118,20.23,1.12556,30.6979,95.6723,5.85813,3.15361,283.239,0.699846,0.195295,109.149,9.92775,208.203,145.294,4.08,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,38,1.5,16.3315,0.53833,65.0987,0.628743,0.607655,183.721,20.23,1.03411,58.5997,87.8995,5.38219,2.8974,948.259,0.626399,0.209747,307.803,31.1087,208.681,131.207,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,39,2.60907,16.3315,0.53833,65.0987,0.722272,0.610631,184.621,20.23,1.10843,36.111,94.2163,5.76898,3.10561,385.971,0.722309,0.201032,148.085,12.9509,208.305,150.453,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,40,1.59407,16.3315,0.53833,65.0987,0.656894,0.607573,183.696,20.23,1.04397,55.6673,88.7378,5.43352,2.92503,863.892,0.656147,0.20988,289.943,28.1803,208.642,137.055,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,41,2.10157,18.3333,0.53833,65.0987,0.697886,0.608434,183.956,20.23,1.13513,45.9111,96.4856,5.26285,2.83315,638.923,0.695338,0.226987,230.033,20.2992,208.49,145.502,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,42,2.10157,13.9982,0.53833,65.0987,0.761539,0.609544,184.292,20.23,1.01165,40.917,85.9902,6.14294,3.30693,452.28,0.761634,0.183008,176.548,15.6723,208.397,158.702,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,43,2.10157,16.3315,0.654997,65.0987,0.772759,0.610013,184.434,20.23,1.0274,41.5539,87.3286,5.34724,3.50242,473.73,0.775771,0.16582,163.801,14.6375,208.374,161.022,4.06,False,True,False,56.4532,0.790981,10.9988
heuristic,6,4,44,2.10157,16.3315,0.421663,65.0987,0.656809,0.608368,183.936,20.23,1.13917,46.0749,96.8298,5.929,2.50004,645.784,0.656185,0.2719,262.43,23.7514,208.542,136.972,4.06,False,True,False,56.4532,0.790981,10.9988
