strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,rejected_before,pair_feasible,hv,best_obj1,best_obj2
lhs,5,0,0,2.04871,9.62554,0.520031,57.3984,0.80665,0.611337,184.834,20.23,0.838809,34.8019,71.2988,7.40725,3.85199,271.292,0.804466,0.146,126.293,13.1625,208.338,168.056,4.06,False,True,0,False,0,inf,inf
lhs,5,0,1,4.39019,17.9477,0.568364,79.6303,0.753803,0.614564,185.81,20.23,1.17838,22.815,100.162,5.58078,3.17191,163.793,0.74603,0.182917,57.3197,5.77109,208.043,156.824,4.06,True,True,0,True,28.1071,0.753803,163.793
lhs,5,0,2,1.65494,9.74704,0.382104,44.1594,0.685515,0.607733,183.744,20.23,0.90214,46.3351,76.6819,7.8672,3.00609,517.206,0.684525,0.20901,260.276,28.303,208.626,143.016,4.06,False,True,0,False,28.1071,0.753803,163.793
lhs,5,0,3,2.62215,10.6346,0.394309,66.8451,0.742665,0.611097,184.762,20.23,0.973,31.5409,82.705,7.77696,3.06652,258.481,0.744575,0.210507,137.258,12.0085,208.275,154.678,4.06,False,True,0,False,28.1071,0.753803,163.793
lhs,5,0,4,3.57382,15.8238,0.878436,49.3538,0.798742,0.614906,185.913,20.23,0.964136,22.9311,81.9516,5.17902,4.54944,135.381,0.796444,0.101332,40.9069,6.60906,208.082,166.204,4.06,True,True,0,True,34.925,0.753803,135.381
lhs,5,0,5,2.96817,17.4954,0.472989,51.0448,0.678773,0.61016,184.478,20.23,1.18376,33.8995,100.62,5.75121,2.72026,363.262,0.67831,0.251443,157.999,14.7958,208.336,141.413,4.08,False,True,0,False,34.925,0.753803,135.381
lhs,5,0,6,2.22615,8.65891,0.890343,76.5497,0.880131,0.616037,186.255,20.23,0.631202,24.1009,53.6522,6.19618,5.51673,97.9049,0.879172,0.0696554,39.4059,19.1264,208.133,183.184,4.06,True,True,0,True,40.8679,0.753803,97.9049
lhs,5,0,7,2.68758,8.05416,0.556418,47.7836,0.838005,0.614154,185.686,20.23,0.763362,24.1429,64.8858,8.05618,4.4826,118.817,0.835107,0.110167,55.6112,11.5063,208.165,174.443,4.06,True,True,0,True,41.5656,0.753803,97.9049
lhs,5,0,8,3.36237,17.1755,0.467372,63.5008,0.630168,0.611528,184.892,20.23,1.18465,29.9478,100.696,5.86276,2.74009,283.721,0.629412,0.246732,122.949,11.2185,208.236,131.224,4.08,False,True,0,False,41.5656,0.753803,97.9049
lhs,5,1,9,1.88321,7.26918,0.28668,68.5837,0.740721,0.607991,183.823,20.23,0.809949,36.5576,68.8457,9.4709,2.71511,289.055,0.740874,0.25889,230.502,20.4834,208.505,154.444,4.06,False,True,0,False,41.5656,0.753803,97.9049
lhs,5,1,10,2.14898,16.9137,0.449439,48.0571,0.675241,0.60846,183.964,20.23,1.15211,45.5701,97.9293,5.78994,2.60223,638.886,0.673027,0.25773,256.744,25.0452,208.552,140.823,4.06,False,True,0,False,41.5656,0.753803,97.9049
lhs,5,1,11,1.70206,18.1186,0.264253,56.7462,0.386565,0.611663,184.933,20.23,1.23463,61.6567,104.943,5.792,1.53055,1253.33,0.384593,0.439611,419.417,63.1188,208.809,80.7181,4.08,False,True,0,False,41.5656,0.753803,97.9049
lhs,5,1,12,3.67792,12.9311,0.750645,77.3646,0.84593,0.615704,186.155,20.23,0.921853,21.3049,78.3575,6.0596,4.5486,111.735,0.839048,0.0932932,32.1935,8.8404,207.983,175.939,4.08,True,True,0,True,41.8079,0.753803,97.9049
lhs,5,1,13,3.43169,16.0365,0.719829,60.0666,0.767932,0.614601,185.821,20.23,1.04681,25.9285,88.9787,5.54851,3.99398,187.928,0.765829,0.12701,58.1687,6.60407,208.091,159.799,4.06,True,True,0,True,41.8079,0.753803,97.9049
lhs,5,1,14,3.73702,14.0116,0.864537,43.387,0.814798,0.615075,185.964,20.23,0.910862,20.7179,77.4232,5.52564,4.77712,104.403,0.810337,0.093712,33.5261,8.98311,208.068,169.533,4.06,True,True,0,True,42.8917,0.753803,97.9049
lhs,5,1,15,3.21962,5.45176,0.399041,74.8986,0.866678,0.615673,186.145,20.23,0.673767,17.7878,57.2702,10.5049,4.19188,56.9279,0.87065,0.116683,37.5171,8.57589,207.982,180.253,4.08,True,True,0,True,50.0285,0.753803,56.9279
lhs,5,1,16,2.55292,14.9289,0.697303,72.1597,0.819853,0.6134,185.458,20.23,0.989312,32.9393,84.0916,5.63282,3.92778,286.637,0.827616,0.133639,93.9271,8.38489,208.167,170.667,4.08,False,True,0,False,50.0285,0.753803,56.9279
lhs,5,1,17,4.27491,5.75781,0.360818,71.6135,0.832614,0.615602,186.124,20.23,0.727084,14.4569,61.8022,10.7336,3.87288,40.5795,0.823616,0.131854,28.4135,5.50718,207.964,173.154,4.08,True,True,0,True,55.015,0.753803,40.5795
lhs,5,2,18,3.82535,9.30194,0.689537,59.3064,0.847831,0.61555,186.108,20.23,0.792342,17.606,67.3491,7.24033,4.99248,65.5846,0.845656,0.0823434,24.8312,8.92435,208.024,176.37,4.08,True,True,0,True,55.015,0.753803,40.5795
lhs,5,2,19,2.79886,6.30513,0.737897,45.9032,0.846483,0.615109,185.975,20.23,0.588151,17.8618,49.9928,7.92892,5.85073,50.1084,0.857537,0.0649251,22.4294,15.8602,208.14,176.187,4.08,True,True,0,True,55.015,0.753803,40.5795
lhs,5,2,20,2.86104,12.1418,0.769275,46.7814,0.822399,0.614323,185.737,20.23,0.859175,25.5257,73.0299,6.01473,4.62698,149.487,0.816338,0.101812,51.8687,10.1601,208.16,171.19,4.06,True,True,0,True,55.015,0.753803,40.5795
lhs,5,2,21,1.81749,11.5202,0.675906,62.7338,0.804787,0.611307,184.825,20.23,0.825585,38.6109,70.1747,6.09144,4.11724,328.662,0.809118,0.129627,133.114,13.7295,208.371,167.695,4.06,False,True,0,False,55.015,0.753803,40.5795
lhs,5,2,22,2.50565,14.3476,0.535551,55.7632,0.760023,0.610793,184.67,20.23,1.04818,35.5576,89.0951,6.20974,3.32563,353.891,0.761003,0.182273,138.784,13.2959,208.319,158.328,4.06,False,True,0,False,55.015,0.753803,40.5795
lhs,5,2,23,1.93481,10.9508,0.512655,52.2254,0.788118,0.609622,184.315,20.23,0.903084,39.6743,76.7621,7.00975,3.59358,379.59,0.786554,0.162176,162.583,17.0151,208.436,164.272,4.06,False,True,0,False,55.015,0.753803,40.5795
lhs,5,2,24,4.06745,13.4639,0.62994,64.54,0.788941,0.615276,186.025,20.23,1.01738,21.2609,86.4774,6.4229,4.04604,122.804,0.781095,0.120143,40.3072,5.24581,208.023,164.118,4.06,True,True,0,True,55.6187,0.753803,40.5795
lhs,5,2,25,3.43691,7.05776,0.43934,44.7894,0.825559,0.614712,185.855,20.23,0.77747,19.228,66.085,9.36345,4.11374,76.7576,0.830468,0.128304,44.8665,7.30001,208.073,171.776,4.06,True,True,0,True,55.8137,0.753803,40.5795
lhs,5,2,26,2.42253,15.2561,0.344783,70.4776,0.621697,0.608939,184.109,20.23,1.15499,40.5255,98.174,6.43507,2.2187,506.527,0.618089,0.329554,248.92,21.5781,208.485,129.615,4.06,False,True,0,False,55.8137,0.753803,40.5795
lhs,5,3,27,3.10131,11.8354,0.612413,58.1167,0.793796,0.614441,185.773,20.23,0.935109,25.6293,79.4843,6.71582,4.11286,164.022,0.796387,0.123415,60.1885,7.00573,208.112,165.199,4.08,True,True,0,True,55.8137,0.753803,40.5795
lhs,5,3,28,4.2593,10.0836,0.796985,40.7546,0.847959,0.615365,186.052,20.23,0.789843,15.7624,67.1367,6.65802,5.30634,52.4027,0.850107,0.0771552,20.4411,9.7674,208.011,176.384,4.08,True,True,0,True,55.8137,0.753803,40.5795
lhs,5,3,29,3.14011,16.4667,0.318302,53.3197,0.559994,0.61013,184.469,20.23,1.22437,33.1426,104.071,6.3201,2.0117,359.131,0.557893,0.396591,208.419,19.8778,208.405,116.706,4.08,False,True,0,False,55.8137,0.753803,40.5795
lhs,5,3,30,1.98336,15.5996,0.333031,69.4252,0.591163,0.608957,184.115,20.23,1.14966,49.2704,97.7207,6.26432,2.08621,745.26,0.589939,0.340648,324.775,30.7928,208.633,123.336,4.06,False,True,0,False,55.8137,0.753803,40.5795
lhs,5,3,31,4.15523,16.6614,0.6585,74.1803,0.776301,0.615226,186.01,20.23,1.10562,22.6166,93.9773,5.64042,3.71422,151.018,0.766477,0.137881,46.5617,5.22025,208.016,161.483,4.06,True,True,0,True,55.9752,0.753803,40.5795
lhs,5,3,32,2.3715,10.368,0.824631,61.6404,0.848388,0.614958,185.929,20.23,0.739104,26.4912,62.8238,6.05937,4.99675,138.508,0.858785,0.0872637,51.912,14.2153,208.188,176.624,4.06,True,True,0,True,55.9752,0.753803,40.5795
lhs,5,3,33,2.33116,5.0494,0.828878,75.6454,0.894848,0.615895,186.212,20.23,0.470316,17.1489,39.9769,7.91715,6.56236,36.9346,0.912585,0.0502087,21.2836,19.3174,208.043,186.167,4.08,True,True,0,True,56.4996,0.753803,36.9346
lhs,5,3,34,2.72937,7.4038,0.910535,60.7298,0.881858,0.615299,186.032,20.23,0.584479,18.2022,49.6807,6.71016,6.10984,51.7114,0.897287,0.057758,21.8647,17.8974,208.121,183.533,4.08,True,True,0,True,56.4996,0.753803,36.9346
lhs,5,3,35,3.25109,12.4521,0.417816,50.0808,0.716641,0.611853,184.99,20.23,1.06001,27.7139,90.1006,7.23577,3.02322,217.407,0.71899,0.217116,109.581,10.8023,208.228,149.225,4.08,True,True,0,True,58.1733,0.716641,36.9346
lhs,5,4,36,3.00726,7.89927,0.265526,73.295,0.684828,0.61112,184.769,20.23,0.891719,25.2044,75.7961,9.59532,2.54781,151.269,0.687951,0.290725,134.01,11.4047,208.245,142.612,4.08,False,True,0,False,58.1733,0.716641,36.9346
lhs,5,4,37,2.10929,9.0345,0.48731,68.4359,0.830442,0.612003,185.035,20.23,0.82526,33.2563,70.1471,7.76436,3.78365,243.729,0.837826,0.150209,122.845,11.2822,208.275,172.96,4.06,True,True,0,True,58.1733,0.716641,36.9346
lhs,5,4,38,3.54533,13.8796,0.595603,64.9816,0.759946,0.614659,185.839,20.23,1.0357,24.831,88.0342,6.34271,3.77774,170.526,0.755948,0.139841,59.3357,6.41962,208.074,158.125,4.08,True,True,0,True,58.1733,0.716641,36.9346
lhs,5,4,39,4.07939,13.217,0.643328,42.4492,0.780493,0.614886,185.907,20.23,1.00193,20.8767,85.1642,6.44355,4.14532,116.609,0.773318,0.121854,41.5423,6.15169,208.064,162.392,4.06,True,True,0,True,58.6242,0.716641,36.9346
lhs,5,4,40,3.75832,8.35837,0.804772,41.77,0.863591,0.615275,186.025,20.23,0.694553,15.7084,59.037,7.06321,5.68428,45.7652,0.87579,0.0684833,18.5172,10.8358,208.025,179.648,4.08,True,True,0,True,58.6242,0.716641,36.9346
lhs,5,4,41,1.53507,14.7569,0.762194,54.8156,0.726172,0.608779,184.061,20.23,0.879402,48.6943,74.7492,5.06537,3.86079,556.817,0.722978,0.141057,191.006,21.6842,208.55,151.443,4.06,False,True,0,False,58.6242,0.716641,36.9346
lhs,5,4,42,4.00842,6.64027,0.846667,78.5722,0.922733,0.615794,186.182,20.23,0.591723,12.5477,50.2964,7.57446,6.41304,24.878,0.939929,0.0486506,16.9534,9.3461,207.921,191.856,4.08,True,True,0,True,60.0225,0.716641,24.878
lhs,5,4,43,3.88532,11.3899,0.306696,54.1306,0.605159,0.611794,184.972,20.23,1.07216,23.4558,91.1332,8.00122,2.45394,157.517,0.606666,0.30908,110.063,10.7938,208.213,126.002,4.06,False,True,0,False,60.0225,0.716641,24.878
lhs,5,4,44,1.62458,6.14541,0.57962,66.5617,0.83325,0.613563,185.507,20.23,0.59032,30.8863,50.1772,8.16499,4.7326,150.379,0.843413,0.104616,94.03,18.3535,208.334,173.594,4.06,True,True,0,True,60.0225,0.716641,24.878
