arm_name,print_id,metric,observed,observed_sem,predicted,predicted_sem
18_0,drran2,t180_per_g,0.0535199,7.24263e-06,0.0540436443,0.00113354923
27_0,2dran2,e_reb_mJ_per_g,0.227807,0.0108438,0.767320844,0.0179785637
27_0,2dran2,t180_per_g,0.0554692,6.66667e-05,0.0531857473,4.98278275e-05
19_0,drran3,e_reb_mJ_per_g,0.212447,0.00553012,0.436676289,0.188199127
19_0,drran3,t180_per_g,0.0521541,1.30522e-05,0.0531564006,0.00610609495
28_0,2dran3,e_reb_mJ_per_g,0.467936,0.0715573,0.433303457,0.189077312
28_0,2dran3,t180_per_g,0.0522739,3.82134e-05,0.0530850321,0.00600083891
1_0,6nheas,e_reb_mJ_per_g,0.601489,0.0126608,0.419684667,0.205291061
1_0,6nheas,t180_per_g,0.0458817,1.47262e-05,0.0523601448,0.00597272575
20_0,drran4,e_reb_mJ_per_g,0.456608,0.0104925,0.394947656,0.205127346
20_0,drran4,t180_per_g,0.0519257,1.85743e-05,0.0531879033,0.00620002507
29_0,2dran4,e_reb_mJ_per_g,0.554151,0.0132377,0.433085162,0.205595507
29_0,2dran4,t180_per_g,0.0516756,2.87271e-05,0.0530246087,0.00607406021
21_0,drran5,e_reb_mJ_per_g,0.249924,0.00689386,0.444396998,0.208659737
21_0,drran5,t180_per_g,0.0521796,2.666e-05,0.0526170446,0.00557249616
30_0,2dran5,e_reb_mJ_per_g,0.246144,0.00949604,0.442810368,0.208506048
30_0,2dran5,t180_per_g,0.0524446,1.53314e-05,0.0526728729,0.0054358047
22_0,drran6,e_reb_mJ_per_g,0.247718,0.00624168,0.437192533,0.211687199
22_0,drran6,t180_per_g,0.054422,4.5738e-05,0.0529710342,0.00623524615
31_0,2dran6,e_reb_mJ_per_g,0.396029,0.0383286,0.437708887,0.2115615
31_0,2dran6,t180_per_g,0.0555732,0.000223644,0.0514803509,0.00590548369
23_0,drran7,e_reb_mJ_per_g,0.407331,0.0100434,0.41782703,0.224808746
23_0,drran7,t180_per_g,0.0623774,0.000107178,0.0520151966,0.00614836978
32_0,2dran7,e_reb_mJ_per_g,0.572454,0.0129547,0.417824954,0.224809347
32_0,2dran7,t180_per_g,0.0506206,1.77165e-05,0.0520247552,0.00617016861
24_0,drran8,e_reb_mJ_per_g,0.580811,0.0334457,0.490871958,0.236052149
24_0,drran8,t180_per_g,0.0507474,5.90062e-05,0.0531631054,0.00529458099
33_0,2dran8,e_reb_mJ_per_g,0.507494,0.01192,0.435636946,0.219986367
33_0,2dran8,t180_per_g,0.0518119,1.23014e-05,0.0530825287,0.00564048443
25_0,drran9,e_reb_mJ_per_g,0.26894,0.00642968,0.562087216,0.139757925
25_0,drran9,t180_per_g,0.0539033,1.08583e-05,0.0534260141,0.00150293186
34_0,2dran9,e_reb_mJ_per_g,0.769768,0.0180265,0.228337199,0.0108305816
34_0,2dran9,t180_per_g,0.0531858,2.6972e-05,0.0554687883,6.66622294e-05
2_0,9hhbkp,e_reb_mJ_per_g,0.321342,0.00682146,0.429605264,0.208164946
2_0,9hhbkp,t180_per_g,0.0471018,7.86309e-06,0.0521467449,0.00696635778
35_0,corny1,e_reb_mJ_per_g,0.428861,0.0113579,0.427032917,0.196364894
35_0,corny1,t180_per_g,0.0517792,3.21782e-05,0.0526024674,0.00528927357
36_0,corny2,e_reb_mJ_per_g,0.456419,0.0106779,0.427939399,0.197691073
36_0,corny2,t180_per_g,0.0536675,3.31519e-05,0.0522872614,0.00464612013
37_0,corny3,e_reb_mJ_per_g,0.434322,0.00997568,0.413019176,0.219180424
37_0,corny3,t180_per_g,0.0531246,1.48883e-05,0.0520351062,0.00574430314
38_0,corny4,e_reb_mJ_per_g,0.209798,0.0047714,0.441503405,0.199357147
38_0,corny4,t180_per_g,0.0509484,2.6751e-05,0.0527963399,0.00104689975
39_0,corny5,e_reb_mJ_per_g,0.411927,0.0127167,0.412236824,0.20540343
39_0,corny5,t180_per_g,0.0528455,0.000107386,0.0509419938,0.000776231694
3_0,autv5r,e_reb_mJ_per_g,0.400678,0.00839746,0.42892612,0.20631219
3_0,autv5r,t180_per_g,0.0472064,1.54265e-05,0.0522636679,0.00589475452
40_0,corny6,e_reb_mJ_per_g,0.294412,0.0283625,0.546843635,0.251635524
40_0,corny6,t180_per_g,0.0468175,0.000208226,0.0496384542,0.00524383548
41_0,corny7,e_reb_mJ_per_g,0.4774,0.0439021,0.45831417,0.20083601
41_0,corny7,t180_per_g,0.0409332,2.85423e-05,0.0483537058,0.00155246461
42_0,corny8,e_reb_mJ_per_g,0.893097,0.0590667,0.426416999,0.194986431
42_0,corny8,t180_per_g,0.0485504,2.80041e-05,0.04112132,0.00120687474
43_0,corny9,e_reb_mJ_per_g,0.929789,0.0457996,0.369540044,0.168735217
43_0,corny9,t180_per_g,0.0450452,4.21377e-05,0.0514987158,0.00558964304
4_0,bag26v,e_reb_mJ_per_g,0.360155,0.00768721,0.409068054,0.20258532
4_0,bag26v,t180_per_g,0.0495621,2.38095e-05,0.0524198975,0.00647328923
5_0,bpx68c,e_reb_mJ_per_g,0.305509,0.00691893,0.423342118,0.202355546
5_0,bpx68c,t180_per_g,0.0499787,1.13693e-05,0.0530925615,0.00603896354
6_0,nvxsrv,e_reb_mJ_per_g,0.397001,0.00894192,0.431657003,0.208339077
6_0,nvxsrv,t180_per_g,0.0497362,2.12972e-05,0.0529904717,0.0062310757
7_0,ajhby6,e_reb_mJ_per_g,0.297113,0.00668485,0.447719156,0.216042003
7_0,ajhby6,t180_per_g,0.0493259,1.85095e-05,0.0515242344,0.00557106982
8_0,r2d2c1,e_reb_mJ_per_g,0.3078,0.00752838,0.430087996,0.199939044
8_0,r2d2c1,t180_per_g,0.0512977,2.32198e-05,0.0533523018,0.00542470767
9_0,r2d2c2,e_reb_mJ_per_g,0.313171,0.0083853,0.434557815,0.20067936
9_0,r2d2c2,t180_per_g,0.057966,0.000187082,0.0527643081,0.00588769296
