seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,hv,best_t180,best_e_reb_mJ
7,0,0,27.992096915841103,68.54661017656326,69.97427701950073,7.10588264465332,4.376306116580963,0.7356847223357829,202.5006785331547,22.072912890757344,1.9596027489127608,0.7356847223357829,202.5006785331547
7,0,1,35.98638941068202,103.03660485893488,48.29545620828867,10.84101921133697,3.3774130204692483,0.7376218080702271,173.89749820678728,18.970893726442085,5.693639017600629,0.7356847223357829,173.89749820678728
7,0,2,37.75246272329241,81.02927598170936,76.00026592612267,8.23971776291728,3.7939865766093135,0.7068954675428539,189.19658304661112,20.646019589401707,6.528256308361984,0.7068954675428539,173.89749820678728
7,0,3,29.75815588142723,90.50668286159635,56.975270323455334,10.457179762423038,5.451450750231743,0.7708931414212857,192.2020673779316,20.945882725494535,6.528256308361984,0.7068954675428539,173.89749820678728
7,0,4,30.903942501172423,73.93534247763455,40.83711303770542,9.421865902841091,5.0129868551157415,0.6781311808825079,193.27738942885622,21.078110095080323,7.21901945086694,0.6781311808825079,173.89749820678728
7,0,5,38.84697260335088,94.52421184629202,62.437198646366596,8.633434172719717,3.980665704701096,0.7153208003475122,187.8680795016276,20.498750092733758,7.248646418683271,0.6781311808825079,173.89749820678728
7,0,6,33.34737788885832,61.403896464034915,54.516926407814026,11.282178534194827,3.1905760844238102,0.6200659585235808,172.86027354363884,18.878255747078565,11.02360204014503,0.6200659585235808,172.86027354363884
7,0,7,25.40436220355332,107.00535321608186,73.46318688243628,6.023117261007428,4.814326092135161,0.8396297316771036,214.3173701471226,23.340945316282195,11.02360204014503,0.6200659585235808,172.86027354363884
7,0,8,26.8041748739779,83.3894425444305,50.85603840649128,8.611981088295579,3.5389631586149335,0.7645197553712736,182.00188645585484,19.84878951737707,11.02360204014503,0.6200659585235808,172.86027354363884
7,1,9,36.38347657678903,60.0,40.0,11.22046944948451,3.0,0.5431540395278632,171.2872363081452,18.7056650077167,14.952190448074493,0.5431540395278632,171.2872363081452
