seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,hv,best_t180,best_e_reb_mJ
2,0,0,36.663799583911896,108.44324290752411,40.79047113656998,9.84019160270691,5.401198446750641,0.7313237268804428,193.97362945915637,21.147720038885005,3.190985466994244,0.7313237268804428,193.97362945915637
2,0,1,26.07278164010495,80.86208630353212,68.46732653677464,8.070004127919674,3.8137451158836484,0.7896640901826391,188.01565141607165,20.497125711006323,3.658710037982384,0.7313237268804428,188.01565141607165
2,0,2,29.407159481197596,97.19642176292837,59.49915084987879,10.678703092038631,3.3634422924369574,0.7907307800496374,174.1193758800426,18.989198798217256,4.7347989831567086,0.7313237268804428,174.1193758800426
2,0,3,34.285231032408774,68.72022425755858,72.49308865517378,7.408378422260284,4.284380769357085,0.6786063575948001,200.8622322181137,21.90827233141323,5.6009331185917635,0.6786063575948001,174.1193758800426
2,0,4,34.524486688897014,88.09289679862559,64.17576931416988,6.510754980146885,4.686719071585685,0.7262774835758915,210.7077906477817,22.968097970642358,5.6009331185917635,0.6786063575948001,174.1193758800426
2,0,5,32.01979999896139,65.6657500565052,46.488230377435684,11.584177449345589,3.098055985290557,0.6390522155760575,171.11197206834103,18.68262457056717,10.580573324281621,0.6390522155760575,171.11197206834103
2,0,6,27.736934013664722,99.38023108057678,75.54559614509344,8.661257341504097,4.215163234155625,0.8249704843979364,188.82779822699177,20.57921202078908,10.580573324281621,0.6390522155760575,171.11197206834103
2,0,7,39.76316411513835,77.86473216488957,52.54036445170641,9.234816826879978,5.1373332920484245,0.6272561746772143,197.40171103387985,21.54087519348395,10.815199986415784,0.6272561746772143,171.11197206834103
2,0,8,38.73366878833622,93.62403162755072,78.4314739331603,11.66084368340671,3.636848686262965,0.7465847514840068,175.08591063587048,19.10303403482288,10.815199986415784,0.6272561746772143,171.11197206834103
2,1,9,39.82573801213788,60.0,40.0,12.0,3.16921061169243,0.509801873961728,171.2194574528251,18.699479502876052,16.535465187544705,0.509801873961728,171.11197206834103
2,1,10,38.80930305769771,60.0,40.0,12.0,4.95783796800853,0.6253676941079384,183.8906967934036,20.09099152658158,16.535465187544705,0.509801873961728,171.11197206834103
2,1,11,35.17360505555594,60.0,40.0,12.0,3.0,0.5581346155516144,169.94960928566263,18.558136364125577,16.904533914365487,0.509801873961728,169.94960928566263
2,1,12,40.0,60.0,40.0,9.317503134575368,3.0,0.49952418035178403,175.91448994687238,19.212539589346868,17.329799285033914,0.49952418035178403,169.94960928566263
2,1,13,40.0,60.0,51.78844830158008,12.0,3.0,0.5344148342153118,170.7720843379428,18.64838214565464,17.340410877494666,0.49952418035178403,169.94960928566263
2,1,14,36.38442905648766,60.0,40.0,12.0,3.9353607342569816,0.5500327665102773,176.07382698483002,19.237947298062615,17.340410877494666,0.49952418035178403,169.94960928566263
2,1,15,37.268308635613614,60.0,40.0,12.0,5.5,0.6799263736975951,187.99771657791698,20.530558015560832,17.340410877494666,0.49952418035178403,169.94960928566263
2,1,16,40.0,69.86059921835405,40.0,12.0,3.0,0.5613184553818109,169.9543218433919,18.55330619629827,17.340410877494666,0.49952418035178403,169.94960928566263
2,1,17,40.0,60.0,40.0,12.0,5.5,0.6710530319856863,188.2676045952992,20.56533777399312,17.340410877494666,0.49952418035178403,169.94960928566263
2,2,18,40.0,60.0,40.0,11.40551333669839,3.0,0.5056816804687155,171.16625784701023,18.69157682418579,17.361283912279255,0.49952418035178403,169.94960928566263
2,2,19,40.0,60.0,40.0,10.612162151081336,3.170434186870455,0.5044101276124664,173.95182484743592,19.000471940118533,17.363779544692306,0.49952418035178403,169.94960928566263
2,2,20,37.83306778861507,60.0,40.0,11.502681614068148,3.0,0.5282951403616531,170.88087455856171,18.66060674735523,17.36552600304856,0.49952418035178403,169.94960928566263
2,2,21,40.0,60.0,40.0,10.18155605248482,3.2336328002665398,0.5034174158210839,175.50598641405293,19.17195908160026,17.36593152932241,0.49952418035178403,169.94960928566263
2,2,22,40.0,60.0,40.0,10.886698710900106,3.0680334114917898,0.5046681119379103,172.60600692903262,18.851142656620343,17.367295608012697,0.49952418035178403,169.94960928566263
2,2,23,37.26314885535349,62.51691699788505,40.0,11.497656818618458,3.0,0.548888978389794,170.78577424087814,18.64897292392186,17.367295608012697,0.49952418035178403,169.94960928566263
2,2,24,38.99641089219491,60.0,40.0,11.501845391190948,3.0,0.5161270984856904,170.94640641492668,18.667575599895933,17.36997076944478,0.49952418035178403,169.94960928566263
2,2,25,40.0,60.0,40.0,10.313239488454604,3.175627820205858,0.5035502580732075,174.70362285287968,19.083196722449475,17.370660697430445,0.49952418035178403,169.94960928566263
2,2,26,40.0,60.0,40.0,10.944527213518429,3.0,0.5044851688410376,172.01221543824028,18.78488490249189,17.371617383951413,0.49952418035178403,169.94960928566263
2,3,27,40.0,60.0,40.0,12.0,3.0,0.5072164141941127,170.20073164004285,18.584970474344043,17.40700891254174,0.49952418035178403,169.94960928566263
2,3,28,37.59627007800085,60.0,40.0,12.0,3.0,0.5318899623627348,170.07780733129596,18.571957963659077,17.410235018393283,0.49952418035178403,169.94960928566263
2,3,29,36.39003469693343,60.0,40.0,12.0,3.0,0.5447575152793058,170.01444165074622,18.56516324033867,17.411082667455823,0.49952418035178403,169.94960928566263
2,3,30,38.79569838313482,60.0,40.0,12.0,3.0,0.5194123298658686,170.13974034253485,18.57853964226515,17.411843694451637,0.49952418035178403,169.94960928566263
2,3,31,36.99380844072196,60.0,40.0,12.0,3.0,0.5383066370161367,170.04622883229231,18.56858612674543,17.412047403504445,0.49952418035178403,169.94960928566263
2,3,32,35.78341595465979,60.0,40.0,12.0,3.0,0.5513808196289121,169.98219767885124,18.561680665635055,17.41226517271036,0.49952418035178403,169.94960928566263
2,3,33,38.19569702264993,60.0,40.0,12.0,3.0,0.5255778839885782,170.10893657312576,18.575269175189796,17.41245960851709,0.49952418035178403,169.94960928566263
2,3,34,39.556910962682366,60.0000073454356,40.0,12.0,3.0,0.5116220766702838,170.17848723859402,18.582625192988463,17.41263289803656,0.49952418035178403,169.94960928566263
2,3,35,40.0,110.0,40.0,12.0,3.0,0.7089555544275626,169.3874747324711,18.472432784606184,17.502131714990952,0.49952418035178403,169.3874747324711
