strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
heuristic,5,0,0,37.0750438561807,100.3970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.7395898406466995,182.34422852635606,19.893199652648438,0.9313896064453615,True,4.49352012958092,0.7395898406466995,182.34422852635606
heuristic,5,0,1,40.0,100.3970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.7175025115401704,182.65403802749793,19.929804971896026,0.9273500069439838,True,5.258580195247014,0.7175025115401704,182.34422852635606
heuristic,5,0,2,36.25,100.3970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.7457587212430985,182.25862243024335,19.882968439250398,0.9324977391611153,True,5.269059175729366,0.7175025115401704,182.25862243024335
heuristic,5,0,3,40.0,110.0,60.61302244168568,7.71480828052885,3.134826755954141,0.742221466183109,182.29740205930884,19.886162551314385,0.90419720234498,True,5.269224812886869,0.7175025115401704,182.25862243024335
heuristic,5,0,4,40.0,87.8970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.6776469215140533,183.24972338945318,20.00163681748146,0.9607134567530372,True,6.625999833032501,0.6776469215140533,182.25862243024335
heuristic,5,0,5,36.25,87.8970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.7097244334684312,182.78896029845234,19.947515424640457,0.9672883417885088,True,6.629583684326881,0.6776469215140533,182.25862243024335
heuristic,5,0,6,40.0,100.3970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.7175025115401704,182.65403802749793,19.929804971896026,0.9273500069439838,True,6.629583684326881,0.6776469215140533,182.25862243024335
heuristic,5,0,7,40.0,75.3970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.6263392625278901,184.04644948601722,20.096144159120836,0.9982309258825626,True,8.335335052905576,0.6263392625278901,182.25862243024335
heuristic,5,0,8,36.25,75.3970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.6626012190712053,183.51207160340985,20.03412791668663,1.0068055819864175,True,8.343375143519324,0.6263392625278901,182.25862243024335
heuristic,5,1,9,40.0,87.8970394868247,60.61302244168568,7.71480828052885,3.134826755954141,0.6776469215140533,183.24972338945318,20.00163681748146,0.9607134567530372,True,8.343375143519324,0.6263392625278901,182.25862243024335
heuristic,5,1,10,40.0,62.897039486824696,60.61302244168568,7.71480828052885,3.134826755954141,0.5596829827654916,185.1364402197851,20.22121701704912,1.0403576427897008,True,10.486745132145858,0.5596829827654916,182.25862243024335
heuristic,5,1,11,36.25,62.897039486824696,60.61302244168568,7.71480828052885,3.134826755954141,0.6000835341601665,184.5123872448211,20.151752921605436,1.0517889058240255,True,10.503130097543584,0.5596829827654916,182.25862243024335
heuristic,5,1,12,25.73136566090752,109.95880575325357,66.09476446351951,7.407061210018943,4.087368880562855,0.8377879443556056,193.83238751147235,21.11817318679484,0.9034800189837437,True,10.503130097543584,0.5596829827654916,182.25862243024335
heuristic,5,1,13,25.73136566090752,109.95880575325357,66.09476446351951,7.407061210018943,4.712368880562855,0.8365936400308635,201.12307254116385,21.908003152846984,0.877427204609689,True,10.503130097543584,0.5596829827654916,182.25862243024335
heuristic,5,1,14,25.73136566090752,109.95880575325357,66.09476446351951,7.407061210018943,3.462368880562855,0.8386587482031664,186.40827164193357,20.315157213154666,0.9285114048596002,True,10.503130097543584,0.5596829827654916,182.25862243024335
heuristic,5,1,15,25.73136566090752,109.95880575325357,66.09476446351951,7.407061210018943,4.087368880562855,0.8377879443556056,193.83238751147235,21.11817318679484,0.9034800189837437,True,10.503130097543584,0.5596829827654916,182.25862243024335
heuristic,5,1,16,25.73136566090752,109.95880575325357,66.09476446351951,7.407061210018943,3.0,0.838828846530543,181.03368321540717,19.731637513883957,0.945887557384241,True,10.53906877715842,0.5596829827654916,181.03368321540717
heuristic,5,1,17,25.73136566090752,109.95880575325357,66.09476446351951,7.407061210018943,3.625,0.8384870615601737,188.33315030996252,20.52371971829262,0.9221402262675301,True,10.53906877715842,0.5596829827654916,181.03368321540717
heuristic,5,2,18,25.73136566090752,109.95880575325357,76.09476446351951,7.407061210018943,3.0,0.8481778964108811,181.14063177026415,19.741729841871305,0.9477797869945275,True,10.53906877715842,0.5596829827654916,181.03368321540717
heuristic,5,2,19,25.73136566090752,109.95880575325357,56.09476446351951,7.407061210018943,3.0,0.8284527353485399,180.89410310811803,19.717529431321505,0.9438548165344706,True,10.557322343543822,0.5596829827654916,180.89410310811803
heuristic,5,2,20,25.73136566090752,109.95880575325357,56.09476446351951,7.407061210018943,3.625,0.8280485573805069,188.1620647355415,20.5060273190713,0.9203001298430857,True,10.557322343543822,0.5596829827654916,180.89410310811803
