seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,hv,best_t180,best_e_reb_mJ
9,0,0,32.99674242734909,71.60198450088501,72.83570051193237,6.131310034543276,5.4326446652412415,0.7175239024301737,225.03858769038405,24.522579607283046,0.0,0.7175239024301737,225.03858769038405
9,0,1,28.662506956607103,93.92136697657406,58.040373623371124,11.20973620377481,3.2254745829850435,0.7872808523406676,172.05673309919382,18.764642154043464,3.658951713214824,0.7175239024301737,172.05673309919382
9,0,2,29.290624149143696,73.07462709955871,61.338311322033405,8.707917166873813,3.781128518283367,0.7267244049770483,185.2590459702656,20.210730079708984,5.598753607817674,0.7175239024301737,172.05673309919382
9,0,3,39.9857989884913,101.4510334841907,46.525827310979366,9.945909272879362,4.581427967175841,0.6992029361337747,186.8473442780637,20.38781495442786,6.436635251713133,0.6992029361337747,172.05673309919382
9,0,4,36.396221057511866,80.21295535378158,54.01299308985472,9.292504185810685,4.409157975576818,0.6728174360732779,189.18017746291414,20.64619011962221,7.178379746966087,0.6728174360732779,172.05673309919382
9,0,5,31.82735287118703,107.20924003049731,78.90486095100641,8.054499059915543,4.23293946031481,0.8183306129429412,192.61150996807228,20.99335766638083,7.178379746966087,0.6728174360732779,172.05673309919382
9,0,6,25.190102220512927,66.03818446397781,40.48358961939812,11.868988282978535,3.377606484107673,0.7085900618196777,171.7617187780092,18.746232687572874,8.293160707154357,0.6728174360732779,171.7617187780092
9,0,7,35.65064445603639,86.58825074322522,65.35830043256283,6.790600614622235,4.95946775842458,0.7161819023978715,212.00938082896175,23.109944766535,8.293160707154357,0.6728174360732779,171.7617187780092
9,0,8,35.083098066970706,77.19739157706499,44.218131713569164,7.569122297689319,3.0169027410447598,0.6457325823275496,181.65169766641685,19.83062482471457,9.50588797520199,0.6457325823275496,171.7617187780092
9,1,9,38.12287316839944,65.64952705890539,40.0,12.0,3.055492862848929,0.55847620646216,170.2853732749245,18.59273296586938,14.557566538652397,0.55847620646216,170.2853732749245
9,1,10,37.656545162831726,63.60254366291765,40.0,9.759287663988555,3.0,0.5468229111138946,174.37853119312854,19.0440022629675,15.057649865077446,0.5468229111138946,170.2853732749245
9,1,11,40.0,80.79053079645871,40.0,12.0,3.233136050848384,0.6130609817714939,171.0984251854202,18.676836486450185,15.057649865077446,0.5468229111138946,170.2853732749245
9,1,12,34.779265308377695,60.0,40.0,12.0,3.0,0.5624603304659334,169.92853803116344,18.55582157169878,15.166737135855259,0.5468229111138946,169.92853803116344
9,1,13,40.0,60.0,40.0,12.0,3.0,0.5072164141941127,170.20073164004285,18.584970474344043,17.080879665969736,0.5072164141941127,169.92853803116344
9,1,14,40.0,60.0,68.7885746279277,12.0,3.0,0.57314939518487,171.55525339992076,18.734061125110443,17.080879665969736,0.5072164141941127,169.92853803116344
9,1,15,40.0,68.45093469261394,40.0,8.96647445010299,3.0,0.5469512748917005,176.61816995559033,19.28747108174352,17.080879665969736,0.5072164141941127,169.92853803116344
9,1,16,40.0,95.39764701246361,40.0,12.0,3.21507200908151,0.6673219401928615,170.7530168318098,18.631315779233066,17.080879665969736,0.5072164141941127,169.92853803116344
9,1,17,36.83197761349123,75.64727292416688,40.0,12.0,3.0,0.6202417277033979,169.69284448422002,18.521405448255138,17.139314288467784,0.5072164141941127,169.69284448422002
9,2,18,37.35203060603907,60.0,40.0,12.0,3.0,0.534446362931166,170.06506506122426,18.570596291122563,17.14311484760236,0.5072164141941127,169.69284448422002
9,2,19,32.323380557295216,60.0,40.0,12.0,3.0,0.590575911100795,169.79583001789157,18.541017559418435,17.147051739185777,0.5072164141941127,169.69284448422002
9,2,20,38.660967203057055,60.0,40.0,12.0,3.0,0.5207703180493626,170.13287427584012,18.577809093532817,17.147979759544175,0.5072164141941127,169.69284448422002
9,2,21,36.05869789543268,60.0,40.0,12.0,3.0,0.5483728295002053,169.99684660975504,18.563266423700117,17.148940787045127,0.5072164141941127,169.69284448422002
9,2,22,31.054052120215687,60.0,40.0,12.0,3.0,0.6056093481691607,169.72712954739177,18.533120244789004,17.149946038403662,0.5072164141941127,169.69284448422002
9,2,23,33.57585154769045,60.029576747815256,40.0,12.0,3.0,0.5762670668359939,169.86287235835053,18.548549462741857,17.150885638289488,0.5072164141941127,169.69284448422002
