strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,3,0,0,32.04764618035682,62.44887429639431,40.22080614977067,6.569639660655938,4.035129955399972,0.6136520994257201,201.4369596207792,21.98141563264364,1.0857795443759466,True,4.035359880758958,0.6136520994257201,201.4369596207792
lhs,3,0,1,38.986197108234805,103.77909541924885,52.044734539292136,8.210903808098465,3.269883887505458,0.7192970659029898,181.3802971423377,19.790161678159517,0.8811045150087919,True,7.021213958793,0.6136520994257201,181.3802971423377
lhs,3,0,2,27.753654920626808,80.1156386352481,63.96596886620647,8.56886690476031,3.7126501536602667,0.7678038551238104,184.6392222224261,20.135487095826345,0.9329666540178007,True,7.021213958793,0.6136520994257201,181.3802971423377
lhs,3,0,3,37.518221977151626,94.32749838368224,69.27939199213353,10.383964000554975,4.646338836874133,0.7414834998096499,186.7471739961273,20.370438522245973,0.7702340923769614,True,7.021213958793,0.6136520994257201,181.3802971423377
lhs,3,0,4,27.08271246520465,104.48130517393554,71.89066530775904,8.947668999660944,3.63252006455242,0.8316024701874409,181.4320930246274,19.776547103729683,0.8471245369088679,True,7.021213958793,0.6136520994257201,181.3802971423377
lhs,3,0,5,39.75618210837879,73.2342921316919,59.14080332261243,10.828275665389588,4.825905201690582,0.6269064139838769,187.8389232016088,20.508226945375355,0.7906424821334629,True,8.277545408379993,0.6136520994257201,181.3802971423377
lhs,3,0,6,34.84406506938397,93.20714900902186,41.48833325841345,7.678089357543108,3.6106117244388196,0.7013683668287507,187.25747512363728,20.431031805578883,0.9294394284110533,True,8.287970015997239,0.6136520994257201,181.3802971423377
lhs,3,0,7,33.48746241675611,85.97477348519803,45.842492577700746,10.046305865309648,3.540366984404944,0.704755582123891,177.3132600700933,19.350998322697112,0.8260332962498718,True,9.038037265846413,0.6136520994257201,177.3132600700933
lhs,3,0,8,27.154213802385705,102.1421497071205,61.46355676904406,11.696654041638244,3.873015770534829,0.8180141735782542,175.18288361995505,19.099188943959916,0.7260059362500881,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,9,35.51720605785212,65.72433307685243,76.55297786453103,6.358371943755641,5.125421713011644,0.6679624857534167,221.31107530027265,24.123350136935027,1.0263232220634855,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,10,33.13346503186989,61.18564643089139,77.00174850561433,8.45133689733536,4.258948670153223,0.6696448422468012,194.79166243135344,21.25233793836192,0.9842539566562966,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,11,36.96859400960497,78.66415316842932,58.444826420966166,7.3978484180162605,4.375233386126936,0.6625655360230409,200.5422175970943,21.878017777680668,0.956496370563883,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,12,29.924880191315378,88.12936057548633,43.60864064625636,10.572170354257848,3.908258355744241,0.74116223169787,178.37981762492748,19.459430504325987,0.7941504254190423,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,13,29.080927063237908,64.37374843806715,48.70112520963657,6.67260704651762,4.415021338325961,0.660483552539664,205.72630382813475,22.43435909864941,1.0648524537920219,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,14,30.997131754995827,66.98533505120469,79.12551920690137,11.368347087318575,5.287910155703405,0.7321438239655352,189.86745488206972,20.701524484918217,0.8052112173650045,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,15,30.26279737246066,100.1598683719924,49.78496935392721,8.797688834884642,5.440372088044034,0.7733915420849705,200.10256780329058,21.80345298648613,0.8009182872795577,True,9.14488379653962,0.6136520994257201,175.18288361995505
lhs,3,1,16,34.11385209178404,95.69894754390354,66.11905891230629,9.025089931468411,3.002414484664071,0.7607469928433612,176.0643531962862,19.20514778637449,0.8742705035011752,True,9.216405172202982,0.6136520994257201,175.18288361995505
lhs,3,1,17,37.204939678880315,84.70321219523535,57.17224146504667,11.215673492835519,3.8297303800189844,0.6923291081310383,177.1723641856082,19.339838718468464,0.772808083687647,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,18,25.550048263656638,71.98849745119571,47.12255523691199,7.221744453143056,4.967421701656532,0.7353828624337044,206.52798099501757,22.50777266851985,0.9834631643062577,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,19,28.115395926864228,91.17397578824293,78.6687225404294,7.917468768077432,4.10240211995519,0.8129509450651572,192.14577174825666,20.941981497330147,0.9252712646749385,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,20,38.13302208253081,98.14410427004194,60.250994648544086,9.934389201167635,5.359749970933915,0.7300932114658562,194.7471447734934,21.235944305909186,0.7561928004603063,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,21,39.363437527827706,106.93717709381933,52.50971386311737,8.101883794930544,4.779133808046334,0.7238227752356448,198.54206050695166,21.650453496012993,0.82707433191752,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,22,34.20439392509613,81.6764299389511,55.16794269205383,6.9419967107736245,5.397169057617877,0.6961322986147737,215.1569587485457,23.454149056815048,0.925262072159975,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,23,36.21112828802025,77.29618415563095,70.08730281996246,6.072846322520044,3.295561791156212,0.6844337095534417,196.759136699289,21.469503938830577,1.1261732479762967,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,24,32.52202472368097,86.60817307347372,74.72888184043057,7.0311393768009065,3.4291570109981278,0.7611457141701037,190.2942072576858,20.75512218213759,1.0195785067032452,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,25,26.56093533551582,109.33060687890503,68.50809249926832,7.623044451061891,4.6964200289498175,0.834449195243145,199.58687431139202,21.741975031604724,0.8679918356340809,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,2,26,31.53421419881628,100.80742146420465,72.68620385525361,9.31593350426967,4.219276551975064,0.8009260766341479,186.1970883416428,20.299576555252404,0.8183945380440185,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,3,27,26.08756046917491,68.74076054013835,56.56874128465513,9.47184030459,4.561625176669757,0.7374844409751155,189.22712885788448,20.628695311916758,0.8965473199996826,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,3,28,36.49808594631341,75.74257405530317,74.07460368027128,10.300463538609169,5.157510734495542,0.7005853680007428,193.31568413135653,21.08560790421558,0.8100726231631297,True,9.354872359922396,0.6136520994257201,175.18288361995505
lhs,3,3,29,30.731709794448733,63.962410684120506,65.24456205075754,11.110045937108577,4.164922500509767,0.6868651674217158,180.87774299192066,19.742669884530414,0.8453212311326558,True,9.392907835855041,0.6136520994257201,175.18288361995505
lhs,3,3,30,25.19320147872337,73.97648076990598,43.19331238720543,6.264139231186108,3.370266844372641,0.7320675928422172,193.12975418422832,21.05931864930882,1.1323745316013534,True,9.392907835855041,0.6136520994257201,175.18288361995505
lhs,3,3,31,35.048035423964414,82.22249579404833,67.6181811707248,9.743783712595448,4.466583296616285,0.7202041785582536,188.09798454111092,20.51993005699669,0.8339605924356106,True,9.392907835855041,0.6136520994257201,175.18288361995505
