seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,hv,best_t180,best_e_reb_mJ
1,0,0,29.01588201522827,78.08772683143616,68.49377632141113,6.186079300940037,4.3571396470069885,0.7515544956181953,209.29625493053686,22.80905545408656,0.9324118526936335,0.7515544956181953,209.29625493053686
1,0,1,38.10163485817611,102.0878179371357,54.2411782592535,10.208712989464402,4.141421245411038,0.7305337606619698,182.09274959017293,19.867495690454472,4.844622055425397,0.7305337606619698,182.09274959017293
1,0,2,33.65944660734385,71.98334526270628,74.29706420749426,8.826019724830985,3.1144635234959424,0.7037931388423412,179.0666161604806,19.545275040969692,6.283292161319218,0.7037931388423412,179.0666161604806
1,0,3,25.518644731491804,95.69061383605003,48.589333556592464,10.80336531624198,5.398743943776935,0.8020447731244166,189.30736130907428,20.624644824386078,6.283292161319218,0.7037931388423412,179.0666161604806
1,0,4,27.88618473801762,62.161960350349545,58.082623556256294,11.374064527451992,5.04794887220487,0.6985629658286887,186.65068680289968,20.355535266834863,6.443551530705565,0.6985629658286887,179.0666161604806
1,0,5,34.97962330467999,85.18849433399737,64.80598159134388,7.902211407199502,3.465582248289138,0.720338906802327,185.883497260441,20.28309452325717,6.443551530705565,0.6985629658286887,179.0666161604806
1,0,6,38.47701502498239,80.86221878416836,44.750324599444866,9.61311042867601,3.790626769885421,0.6362687663579276,181.44514229721372,19.811672746394756,8.703828733237929,0.6362687663579276,179.0666161604806
1,0,7,32.32827369123697,103.98665041662753,77.98729490488768,7.084982883185148,4.708258963190019,0.8066077452469309,205.07419925695018,22.344437227743263,8.703828733237929,0.6362687663579276,179.0666161604806
1,0,8,31.5044329687953,68.19235718809068,41.0007656365633,7.507826752960682,4.09064718009904,0.6376439381737966,194.78803544648886,21.255264136296553,8.703828733237929,0.6362687663579276,179.0666161604806
1,1,9,36.13168282441054,60.0,44.87708332609194,9.471155242231116,3.0,0.5528668522028097,175.47821889485098,19.16664285050944,13.183933176193955,0.5528668522028097,175.47821889485098
1,1,10,40.0,60.0,67.54174778606948,9.520721613330961,3.0,0.5636030435023317,177.19551881675434,19.354265572786055,13.183933176193955,0.5528668522028097,175.47821889485098
1,1,11,28.494248606044618,60.0,40.0,9.592993417360024,3.0,0.6335424598258858,174.27016202573452,19.029599927085332,13.467374171671453,0.5528668522028097,174.27016202573452
