strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
random,7,0,0,34.37643199907001,104.86069004847877,71.02742760980775,7.351243139943551,3.7504157122780635,0.7846192772202443,191.51289436794818,20.882345665044333,0.9259710367288453,True,2.153811349962339,0.7846192772202443,191.51289436794818
random,7,0,1,38.10330168094393,60.26326522827873,72.84913673531065,10.782416572512277,4.169837382109302,0.6055889818417625,184.11906068937216,20.108228855124608,0.8624602297595394,True,8.710517833607462,0.6055889818417625,184.11906068937216
random,7,0,2,29.545486402289704,73.92128060503866,50.19478350616498,8.67045783529588,4.261370647394884,0.7067809693294853,189.96402884956635,20.719754661272813,0.9188704448582524,True,8.710517833607462,0.6055889818417625,184.11906068937216
random,7,0,3,33.30246028111739,109.77501417171963,71.70647676855012,9.733075376646976,5.472400369204712,0.8047865088617554,195.9146126227526,21.34793887209741,0.7453618124657265,True,8.710517833607462,0.6055889818417625,184.11906068937216
random,7,0,4,28.229630473533984,68.01060169289222,64.50158417092123,6.2636520477683,3.0892006969339905,0.7163153322105053,191.01335652415352,20.839091295888714,1.1785794639432028,True,8.710517833607462,0.6055889818417625,184.11906068937216
random,7,0,5,32.72333230407055,83.31030126626445,76.68671092771409,9.775357526946063,4.285294116498784,0.7605509596281782,186.08279608849392,20.29479755188486,0.8419242498184749,True,8.710517833607462,0.6055889818417625,184.11906068937216
random,7,0,6,32.453101530902565,72.37574610136654,40.47176102170023,7.154412863911864,4.730080302204598,0.6446505994206927,204.89485650436396,22.3455557635473,0.9746525341673633,True,8.710517833607462,0.6055889818417625,184.11906068937216
random,7,0,7,28.009100859804928,78.47681553011034,40.14936968208304,10.980286378810472,3.3861527026536,0.7223714297147833,173.44836544720704,18.926302849027685,0.8137888888800523,True,10.266268602473918,0.6055889818417625,173.44836544720704
random,7,0,8,29.013989568456783,104.01660769904143,60.39163239473693,11.082901478195216,4.5992929173563155,0.8083636286337601,182.23901496615238,19.86531161962934,0.7298425377689837,True,10.266268602473918,0.6055889818417625,173.44836544720704
random,7,1,9,36.12656421042786,64.57478025315228,61.64575285505955,9.046633417802099,5.178348441732202,0.6202314542483268,200.4540232941244,21.871581455584646,0.8857599947173123,True,10.266268602473918,0.6055889818417625,173.44836544720704
random,7,1,10,30.418960885212364,89.90920336036065,42.370065693820145,8.325790806664372,3.8075908656455164,0.7351394261392926,185.88543087687552,20.2745009262037,0.901289539635966,True,10.266268602473918,0.6055889818417625,173.44836544720704
random,7,1,11,27.252995936056777,100.81690519095378,55.1778468620125,11.87248730646733,4.474979232526525,0.8083597895042551,178.83870440235714,19.495370656289737,0.7116961962622627,True,10.266268602473918,0.6055889818417625,173.44836544720704
random,7,1,12,34.07584380744777,91.8998290394166,67.05800975251154,6.904728115010212,4.100783667970469,0.7482209508054628,199.66346729521413,21.76960436503819,0.9716379497542565,True,10.266268602473918,0.6055889818417625,173.44836544720704
random,7,1,13,28.593459427442852,80.12491490519908,43.868163757269826,11.806968306292928,3.5375100933897,0.7300767104051662,172.88250163812648,18.864364728597668,0.7730992261133908,True,10.344409465604896,0.6055889818417625,172.88250163812648
random,7,1,14,35.076477439169274,75.02100407395352,74.96308104598018,9.973288430030722,3.3290395395207644,0.7065548305721546,177.38574318155906,19.36180387251096,0.8798174394124659,True,10.450907649526018,0.6055889818417625,172.88250163812648
random,7,1,15,37.676114813118296,107.24740855724897,76.15667152783706,9.418314887155663,3.3636498844023173,0.7789128813633514,178.26408055314826,19.442529458150638,0.8167731829382735,True,10.450907649526018,0.6055889818417625,172.88250163812648
random,7,1,16,27.886952424524985,106.39528423722622,62.09305950669055,7.08331499069347,5.210142235491174,0.8132129195460365,209.6179019119905,22.83285969708955,0.8772742888702402,True,10.450907649526018,0.6055889818417625,172.88250163812648
random,7,1,17,34.62357557833721,88.48471372369039,55.051513445196804,8.465731692942779,3.598723031704612,0.7174136807658446,184.02672448467442,20.08023525651394,0.9021424168124571,True,10.450907649526018,0.6055889818417625,172.88250163812648
random,7,2,18,25.570859300368586,103.81094040546355,58.70920867256385,9.285811195282411,3.8054082744505626,0.8256845776140483,181.45732972963046,19.77809333365256,0.8257607062659498,True,10.450907649526018,0.6055889818417625,172.88250163812648
random,7,2,19,36.26987379782392,61.25984354008802,54.88741090260816,6.18210176630467,3.3072302555125233,0.5674821425001582,196.56782324166375,21.46388868557937,1.1642259823840837,True,11.240640523742947,0.5674821425001582,172.88250163812648
random,7,2,20,39.507223530960516,92.88803650192571,57.12880985557925,9.142440647462882,5.182023021411936,0.6954291519558147,197.5803704553364,21.549095550053877,0.7994376636373662,True,11.240640523742947,0.5674821425001582,172.88250163812648
random,7,2,21,30.163160004940394,89.51454911448573,67.34737493358175,8.132482662141072,4.297746216239975,0.7765927326435508,193.24906046132162,21.067427790859227,0.904520482137745,True,11.240640523742947,0.5674821425001582,172.88250163812648
random,7,2,22,36.478710749177836,105.45896569952751,46.04249112307262,11.600516353844572,3.0129471645385806,0.7354630015449724,170.08310332342685,18.54921929410172,0.7222485742114936,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,2,23,36.29466255396631,100.52634151586226,45.47056206170326,8.513421905479111,5.038140694987614,0.7188978917619843,198.25329798390172,21.6154180673973,0.8151758578817762,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,2,24,25.21406784526916,91.42309739331453,71.72094632392137,9.07802149693325,4.814623551377718,0.8230455208214754,192.66488168593946,20.990403269745514,0.8419661002690124,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,2,25,28.396352240457162,69.92605739963363,54.525078022014064,7.076436165402879,3.8651535977811964,0.7057800596696173,195.27530344422192,21.29733166666177,1.0526920846940857,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,2,26,39.22186092116222,88.66663588055604,53.602722696833595,7.629147718852712,5.380098726768805,0.6703881158449826,209.63418864201023,22.859873473572605,0.8645293494322295,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,27,31.667173144706698,109.01973754402948,60.62090676425084,9.126996774157345,5.2413513092900015,0.7971248791856765,196.47845356206946,21.409353960899672,0.7754929410706429,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,28,36.14151127322559,89.03264319264113,57.06598015345033,11.269127156509683,4.029115374767221,0.7158838835549398,178.28243857899895,19.456832718387997,0.7581857703661151,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,29,38.84139364252701,63.43576760609308,57.19987447604652,9.117088919267154,5.377345488954624,0.6331716178216998,202.31757454966882,22.081760590734095,0.8673962287952599,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,30,28.764988699971372,100.30195736310543,67.05884799994374,10.302515425686739,4.574055457100509,0.8110944576050589,184.99108355997484,20.16384404466244,0.769656779102012,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,31,39.5734106269237,76.63407296056624,55.93102238717482,7.217470513281097,3.126760138180676,0.6235575833799464,186.1257797202328,20.320903322944854,1.0272395341558986,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,32,28.193622924630088,105.77321985619541,73.60675268633558,6.674434448955473,4.509447563292163,0.82510247034217,205.08822437632986,22.34220001515072,0.9366004175764232,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,33,32.18794742334437,89.73424352441393,66.37100026436252,7.839956945333231,5.403377111841142,0.7598387447188031,207.72445885817294,22.63533404748165,0.8697365240590063,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,34,31.987600525916875,91.40504274324535,65.40904735598852,7.103336379058147,3.1546635453909353,0.762133831625636,185.65710017402986,20.250986446254032,1.0084621228064143,True,11.612134672770168,0.5674821425001582,170.08310332342685
random,7,3,35,31.172752352469622,98.20150442192343,72.60887153167087,10.37993549401239,3.2830123813130574,0.7975694300478838,174.53342174380128,19.03340472542673,0.7983869753228938,True,11.612134672770168,0.5674821425001582,170.08310332342685
