strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
lhs,2,0,0,4.06092,9.05971,0.534234,47.9183,0.846416,0.615559,186.111,20.23,0.860082,18.0026,73.107,8.06946,4.31098,74.4351,True,True,0.0012796,0.846416,186.111,0.615559
lhs,2,0,1,2.42799,14.8582,0.884253,58.6176,0.75481,0.613972,185.631,20.23,0.88596,31.016,75.3066,5.06835,4.48171,227.59,True,True,0.00428239,0.75481,185.631,0.613972
lhs,2,0,2,1.61117,13.3978,0.64167,63.8666,0.621055,0.613592,185.516,20.23,0.901558,47.5633,76.6325,5.71978,3.67021,544.636,False,True,0.00428239,0.75481,185.631,0.613972
lhs,2,0,3,4.24323,5.98687,0.717811,46.5483,0.862884,0.616637,186.437,20.23,0.60177,12.0546,51.1504,8.54376,6.1328,23.351,True,True,0.00428239,0.75481,185.631,0.613972
lhs,2,0,4,1.95321,13.0939,0.421976,64.7224,0.682347,0.61479,185.878,20.23,1.0288,44.7714,87.4479,6.67851,2.81817,550.68,False,True,0.00428239,0.75481,185.631,0.613972
lhs,2,0,5,1.86437,5.44117,0.37013,45.5328,0.67499,0.61331,185.431,20.23,0.6572,29.9629,55.862,10.2666,3.79996,157.556,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,0,6,2.83283,5.61505,0.554135,75.8278,0.814564,0.615685,186.149,20.23,0.613718,18.4148,52.1661,9.2904,5.14814,55.5741,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,0,7,3.49087,7.33939,0.632194,48.9916,0.830933,0.61629,186.332,20.23,0.706086,17.1927,60.0173,8.17742,5.16972,55.733,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,0,8,4.35619,18.0817,0.729342,74.3053,0.864703,0.615471,186.084,20.23,1.11731,21.8014,94.971,5.25233,3.83074,141.811,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,9,4.17338,14.6019,0.45945,68.0549,0.855402,0.615553,186.109,20.23,1.12941,23.003,96.0002,6.57448,3.02065,159.585,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,10,2.53806,9.85519,0.400676,55.5573,0.756383,0.61448,185.784,20.23,0.935013,31.3138,79.4761,8.06438,3.23121,244.826,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,11,4.09759,6.97362,0.286699,77.1411,0.85964,0.615524,186.1,20.23,0.841263,17.4511,71.5074,10.254,2.9398,68.4139,False,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,12,3.62018,17.7293,0.861823,40.4832,0.822174,0.615052,185.957,20.23,1.03649,24.3363,88.1017,4.96927,4.28263,163.924,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,13,3.89103,16.9007,0.777628,43.579,0.834563,0.615179,185.996,20.23,1.05916,23.1374,90.0286,5.32692,4.14236,151.412,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,14,2.29962,16.6249,0.584708,50.4923,0.71724,0.614469,185.781,20.23,1.08477,40.096,92.2056,5.54623,3.24293,465.703,False,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,15,2.77782,15.3167,0.744758,54.1221,0.779601,0.614275,185.722,20.23,0.990102,30.2967,84.1587,5.49458,4.09213,242.683,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,16,1.69205,13.6421,0.604083,68.9328,0.643218,0.613893,185.607,20.23,0.934862,46.9627,79.4633,5.82487,3.5187,550.582,False,True,0.00698221,0.67499,185.431,0.61331
lhs,2,1,17,2.49963,6.2977,0.331422,72.9446,0.775637,0.61447,185.781,20.23,0.749254,25.4784,63.6866,10.1127,3.35157,129.88,True,True,0.00698221,0.67499,185.431,0.61331
lhs,2,2,18,3.7072,16.3853,0.492707,51.1053,0.826506,0.615336,186.043,20.23,1.16274,26.6597,98.8327,6.03178,2.9719,220.679,False,True,0.00698221,0.67499,185.431,0.61331
