strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,4,0,0,4.23486,11.8177,0.900829,43.2334,0.844868,0.615378,186.056,20.23,0.819666,16.4519,69.6716,5.89553,5.31086,59.2432,0.846869,0.0763629,21.3374,9.20472,208.018,175.748,4.08,True,True,0.00991382,0.844868,186.056,0.0763629
heuristic,4,0,1,4.4,11.8177,0.900829,43.2334,0.846596,0.615408,186.065,20.23,0.82249,15.889,69.9116,5.91584,5.32916,55.4489,0.848166,0.0755879,20.3805,9.21701,208.009,176.1,4.08,True,True,0.00994943,0.844868,186.056,0.0755879
heuristic,4,0,2,4.4,16.4844,0.900829,43.2334,0.803246,0.615222,186.009,20.23,0.993795,19.1983,84.4726,5.12441,4.61621,97.8119,0.798412,0.0978064,30.3099,7.58283,208.036,167.104,4.08,True,True,0.0177132,0.803246,186.009,0.0755879
heuristic,4,0,3,4.4,7.15103,0.900829,43.2334,0.898599,0.615418,186.068,20.23,0.607099,11.728,51.6034,7.21621,6.50057,22.2987,0.923281,0.0533402,17.0132,11.3504,207.944,186.859,4.08,True,True,0.0177132,0.803246,186.009,0.0533402
heuristic,4,0,4,4.4,7.15103,0.916667,43.2334,0.899858,0.615435,186.073,20.23,0.601867,11.627,51.1587,7.15403,6.55786,21.7272,0.926266,0.0525417,17.1461,11.3007,207.942,187.119,4.08,True,True,0.0177132,0.803246,186.009,0.0525417
heuristic,4,0,5,4.4,7.15103,0.916667,57.2334,0.910454,0.615732,186.163,20.23,0.601921,11.628,51.1633,7.15467,6.55845,21.733,0.928965,0.0504564,17.205,10.5437,207.931,189.312,4.08,True,True,0.0177132,0.803246,186.009,0.0504564
heuristic,4,0,6,4.4,11.8177,0.916667,57.2334,0.856488,0.615672,186.145,20.23,0.815751,15.7588,69.3388,5.86737,5.37842,54.0971,0.853856,0.0705992,19.2766,9.69154,208.008,178.156,4.08,True,True,0.0178931,0.803246,186.009,0.0504564
heuristic,4,0,7,4.4,5,0.916667,57.2334,0.923731,0.615715,186.158,20.23,0.479792,9.2687,40.7823,8.15646,7.47675,11.0068,0.976902,0.0408248,17.7857,10.9969,207.906,192.049,4.08,True,True,0.0178931,0.803246,186.009,0.0408248
heuristic,4,0,8,3.385,5,0.916667,57.2334,0.910621,0.615512,186.096,20.23,0.466826,11.7224,39.6802,7.93604,7.27471,17.1299,0.980611,0.0412366,19.1406,14.4534,207.911,189.328,4.08,True,True,0.0178931,0.803246,186.009,0.0408248
heuristic,4,1,9,3.385,5,0.683333,57.2334,0.902325,0.615315,186.037,20.23,0.537151,13.4883,45.6578,9.13156,6.2399,26.0962,0.932572,0.0556031,16.2124,13.8389,207.991,187.676,4.08,True,True,0.0178931,0.803246,186.009,0.0408248
heuristic,4,1,10,3.385,5,0.916667,71.2334,0.936218,0.615876,186.206,20.23,0.46672,11.7197,39.6712,7.93424,7.27305,17.1182,1.00162,0.0401931,19.1427,13.0816,207.836,194.58,4.1,True,True,0.0178931,0.803246,186.009,0.0401931
heuristic,4,1,11,3.385,5,0.916667,43.2334,0.861756,0.615389,186.059,20.23,0.466728,11.7199,39.6719,7.93438,7.27318,17.1191,0.93169,0.0412714,19.0897,14.3381,208.008,179.252,4.06,True,True,0.0187958,0.803246,186.009,0.0401931
heuristic,4,1,12,3.385,5,0.916667,57.2334,0.910621,0.615512,186.096,20.23,0.466826,11.7224,39.6802,7.93604,7.27471,17.1299,0.980611,0.0412366,19.1406,14.4534,207.911,189.328,4.08,True,True,0.0187958,0.803246,186.009,0.0401931
heuristic,4,1,13,3.385,5,0.916667,40,0.849281,0.615465,186.082,20.23,0.466677,11.7186,39.6675,7.9335,7.27238,17.1134,0.91914,0.0412216,19.1118,14.6944,208.031,176.677,4.06,True,True,0.0191997,0.803246,186.009,0.0401931
heuristic,4,1,14,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,0.0191997,0.803246,186.009,0.0401931
heuristic,4,1,15,3.07743,17.0295,0.568102,57.2199,0.710996,0.61203,185.044,20.23,1.13163,31.2561,96.1883,5.64832,3.20883,295.216,0.712881,0.191358,110.77,10.6258,208.228,148.049,4.08,False,True,0.0191997,0.803246,186.009,0.0401931
heuristic,4,1,16,4.09243,17.0295,0.568102,57.2199,0.696663,0.614013,185.643,20.23,1.15391,23.9667,98.082,5.75953,3.272,176.993,0.688153,0.182599,66.4823,7.2127,208.105,144.979,4.06,True,True,0.0300433,0.696663,185.643,0.0401931
heuristic,4,1,17,4.09243,18.3333,0.568102,57.2199,0.680163,0.613642,185.531,20.23,1.18573,24.6276,100.787,5.49747,3.12312,192.043,0.672191,0.198204,73.2742,7.71823,208.123,141.557,4.06,True,True,0.0314646,0.680163,185.531,0.0401931
heuristic,4,2,18,4.09243,12.3629,0.568102,57.2199,0.771276,0.615011,185.945,20.23,1.00462,20.866,85.3925,6.90718,3.92398,116.801,0.765041,0.130611,43.1726,5.64669,208.042,160.458,4.06,True,True,0.0331266,0.680163,185.531,0.0401931
heuristic,4,2,19,4.09243,12.3629,0.801436,57.2199,0.831876,0.615465,186.082,20.23,0.883988,18.3605,75.139,6.07779,4.87096,79.5762,0.827754,0.0855518,26.3033,7.6163,208.024,173.05,4.08,True,True,0.0332859,0.680163,185.531,0.0401931
heuristic,4,2,20,4.09243,12.3629,0.801436,71.2199,0.850766,0.615794,186.182,20.23,0.883333,18.3469,75.0833,6.07329,4.86735,79.3995,0.843893,0.0813473,23.9715,9.71832,207.992,176.953,4.08,True,True,0.0332859,0.680163,185.531,0.0401931
heuristic,4,2,21,4.09243,12.3629,0.801436,43.2199,0.822227,0.615265,186.022,20.23,0.884316,18.3673,75.1669,6.08005,4.87277,79.6649,0.819755,0.0896772,27.5409,8.86914,208.037,171.054,4.08,True,True,0.0333643,0.680163,185.531,0.0401931
heuristic,4,2,22,4.09243,12.3629,0.801436,71.2199,0.850766,0.615794,186.182,20.23,0.883333,18.3469,75.0833,6.07329,4.86735,79.3995,0.843893,0.0813473,23.9715,9.71832,207.992,176.953,4.08,True,True,0.0333643,0.680163,185.531,0.0401931
heuristic,4,2,23,4.09243,12.3629,0.801436,43.2199,0.822227,0.615265,186.022,20.23,0.884316,18.3673,75.1669,6.08005,4.87277,79.6649,0.819755,0.0896772,27.5409,8.86914,208.037,171.054,4.08,True,True,0.0333643,0.680163,185.531,0.0401931
heuristic,4,2,24,4.09243,12.3629,0.916667,57.2199,0.849352,0.61559,186.12,20.23,0.831962,17.2799,70.7168,5.72009,5.24342,66.3368,0.846867,0.0745404,22.1511,9.26524,208.024,176.686,4.08,True,True,0.0333643,0.680163,185.531,0.0401931
heuristic,4,2,25,4.09243,17.0295,0.916667,57.2199,0.807359,0.615327,186.04,20.23,0.99751,20.7183,84.7884,4.9789,4.56399,114.339,0.801891,0.0962906,32.8239,6.3092,208.034,167.958,4.08,True,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,2,26,4.09243,7.6962,0.916667,57.2199,0.903972,0.615591,186.12,20.23,0.625628,12.9943,53.1784,6.90969,6.33388,28.2093,0.919353,0.0536951,17.3045,10.9722,207.959,187.989,4.08,True,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,3,27,4.4,7.6962,0.916667,57.2199,0.903569,0.615664,186.142,20.23,0.629989,12.1702,53.5491,6.95786,6.37804,24.9173,0.917131,0.0529386,17.0227,10.4721,207.946,187.893,4.08,True,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,3,28,3.385,7.6962,0.916667,57.2199,0.897898,0.615312,186.036,20.23,0.613065,15.3945,52.1105,6.77094,6.2067,38.7979,0.923463,0.0559517,18.302,13.8385,208.022,186.783,4.08,True,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,3,29,4.4,7.6962,0.683333,57.2199,0.867818,0.615693,186.151,20.23,0.718503,13.8802,61.0727,7.93544,5.42255,36.9647,0.866848,0.0702141,16.7383,10.1007,207.992,180.499,4.08,True,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,3,30,2.01531,13.118,0.71991,77.7121,0.872478,0.612297,185.124,20.23,0.877378,37.0053,74.5771,5.68509,4.09275,320.836,0.874692,0.128268,119.372,9.86568,208.24,181.685,4.06,False,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,3,31,2.01531,17.7847,0.71991,77.7121,0.824991,0.609591,184.306,20.23,1.02716,43.3225,87.3082,4.90918,3.53416,514.792,0.827029,0.162685,171.929,13.2074,208.345,171.883,4.06,False,True,0.0333868,0.680163,185.531,0.0401931
heuristic,4,3,32,2.01531,8.45135,0.71991,77.7121,0.891694,0.615301,186.033,20.23,0.676576,28.536,57.5089,6.8047,4.89877,147.12,0.89281,0.0916003,66.0702,15.9888,208.155,185.61,4.08,True,True,0.0333868,0.680163,185.531,0.0401931
