strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,8,3,27,3.34968,6.2273,0.622373,55.4482,0.830529,0.616542,186.408,20.23,0.639605,16.2303,54.3664,8.73033,5.43352,44.9921,True,True,0.0063199,0.69461,185.462,0.613415
random,8,3,28,2.0361,15.9218,0.726233,72.34,0.710685,0.613921,185.615,20.23,0.976054,40.7469,82.9646,5.21075,3.78422,432.745,False,True,0.0063199,0.69461,185.462,0.613415
random,8,3,29,3.26962,14.3019,0.707762,50.1534,0.811248,0.614772,185.873,20.23,0.990246,25.7434,84.1709,5.8853,4.16539,175.244,True,True,0.0063199,0.69461,185.462,0.613415
random,8,3,30,3.12351,16.6336,0.496548,46.6651,0.789959,0.615132,185.982,20.23,1.15633,31.4671,98.2879,5.90901,2.93411,305.748,False,True,0.0063199,0.69461,185.462,0.613415
random,8,3,31,1.5637,6.05344,0.540333,40.789,0.621595,0.612657,185.233,20.23,0.604147,32.8404,51.3525,8.48319,4.58375,173.991,True,True,0.00890311,0.621595,185.233,0.612657
random,8,3,32,3.4678,14.6545,0.873177,69.7158,0.836112,0.615298,186.032,20.23,0.92235,22.6079,78.3998,5.34987,4.67138,125.889,True,True,0.00890311,0.621595,185.233,0.612657
random,8,3,33,2.73749,15.3538,0.755801,42.6235,0.767015,0.61419,185.697,20.23,0.984577,30.5715,83.6891,5.4507,4.11965,245.727,True,True,0.00890311,0.621595,185.233,0.612657
random,8,3,34,1.57747,7.58579,0.8825,55.2353,0.647381,0.613359,185.445,20.23,0.550747,29.6764,46.8135,6.17121,5.44609,129.522,True,True,0.00890311,0.621595,185.233,0.612657
random,8,3,35,3.87191,9.86128,0.683207,54.9303,0.845518,0.615862,186.202,20.23,0.824253,18.0948,70.0615,7.10471,4.85399,72.0673,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,36,3.88099,11.8733,0.879822,72.4912,0.85485,0.615942,186.226,20.23,0.823625,18.0387,70.0081,5.89625,5.18765,71.5665,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,37,4.34261,9.42013,0.434664,65.8778,0.861269,0.615448,186.077,20.23,0.933045,18.2629,79.3088,8.41908,3.65947,83.1021,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,38,3.54343,10.6803,0.35104,49.9628,0.819996,0.615268,186.023,20.23,1.02011,24.4704,86.7091,8.11858,2.84995,163.116,False,True,0.00890311,0.621595,185.233,0.612657
random,8,4,39,4.39641,9.08459,0.471514,60.5643,0.860766,0.615552,186.108,20.23,0.897084,17.3442,76.2521,8.39357,3.95768,72.0626,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,40,1.83756,7.00912,0.778774,59.6764,0.698837,0.614176,185.692,20.23,0.574668,26.5824,48.8468,6.96903,5.4273,108.437,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,41,2.13424,17.0835,0.428195,67.4314,0.709751,0.615271,186.023,20.23,1.15634,46.0533,98.2889,5.75345,2.4636,654.9,False,True,0.00890311,0.621595,185.233,0.612657
random,8,4,42,3.51756,6.26402,0.301614,70.9141,0.838263,0.615148,185.986,20.23,0.781513,18.8849,66.4286,10.6048,3.19855,74.4276,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,43,1.89415,7.60837,0.831408,62.0335,0.70865,0.614335,185.74,20.23,0.588276,26.3989,50.0035,6.57217,5.46415,109.476,True,True,0.00890311,0.621595,185.233,0.612657
random,8,4,44,4.09376,16.8244,0.736592,43.4541,0.841017,0.615249,186.017,20.23,1.07859,22.3951,91.6802,5.44924,4.01387,144.455,True,True,0.00890311,0.621595,185.233,0.612657
