strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
heuristic,2,0,0,28.9242,74.9246,72.569,6.5515,4.50025,0.752337,208.327,22.7026,1.03941,True,1.03841,0.752337,208.327
heuristic,2,0,1,28.9242,74.9246,80,6.5515,4.50025,0.769809,208.614,22.7304,1.04245,True,1.03841,0.752337,208.327
heuristic,2,0,2,28.9242,74.9246,58.569,6.5515,4.50025,0.72538,207.591,22.6276,1.03364,True,1.38523,0.72538,207.591
heuristic,2,0,3,34.1742,74.9246,58.569,6.5515,4.50025,0.671228,208.73,22.762,1.01888,True,1.84888,0.671228,207.591
heuristic,2,0,4,34.1742,74.9246,58.569,6.5515,5.37525,0.688094,219.272,23.9042,0.966178,True,1.84888,0.671228,207.591
heuristic,2,0,5,34.1742,74.9246,58.569,6.5515,3.62525,0.67154,196.844,21.4772,1.0723,True,4.02328,0.671228,196.844
heuristic,2,0,6,34.1742,74.9246,58.569,8.6515,3.62525,0.680119,184.317,20.1189,0.93343,True,6.37896,0.671228,184.317
heuristic,2,0,7,34.1742,92.4246,58.569,8.6515,3.62525,0.739503,183.406,20.0092,0.882635,True,6.49617,0.671228,183.406
heuristic,2,0,8,34.1742,60,58.569,8.6515,3.62525,0.606222,185.509,20.2595,0.984884,True,8.66669,0.606222,183.406
heuristic,2,1,9,34.1742,60,58.569,8.6515,4.50025,0.606109,195.306,21.3184,0.949754,True,8.66918,0.606109,183.406
heuristic,2,1,10,34.1742,60,58.569,8.6515,3,0.604966,178.743,19.522,1.00794,True,10.1463,0.604966,178.743
heuristic,2,1,11,34.1742,60,58.569,10.7515,3,0.610384,172.895,18.8814,0.88862,True,11.6537,0.604966,172.895
heuristic,2,1,12,33.434,67.5031,57.3052,10.0158,4.05696,0.6565,183.369,20.0189,0.873668,True,11.6537,0.604966,172.895
heuristic,2,1,13,33.434,67.5031,57.3052,12,4.05696,0.660922,177.318,19.3612,0.790336,True,11.6537,0.604966,172.895
heuristic,2,1,14,33.434,67.5031,57.3052,12,4.93196,0.662515,183.972,20.0788,0.773013,True,11.6537,0.604966,172.895
heuristic,2,1,15,33.434,67.5031,57.3052,12,3.18196,0.657618,171.346,18.7074,0.805484,True,11.9798,0.604966,171.346
heuristic,2,1,16,38.684,67.5031,57.3052,12,3.18196,0.603969,171.769,18.7561,0.795224,True,12.1162,0.603969,171.346
heuristic,2,1,17,38.684,85.0031,57.3052,12,3.18196,0.679929,171.182,18.6817,0.750598,True,12.147,0.603969,171.182
heuristic,2,2,18,38.684,60,57.3052,12,3.18196,0.562121,172.116,18.7986,0.816857,True,14.0375,0.562121,171.182
heuristic,2,2,19,38.684,60,71.3052,12,3.18196,0.592514,172.77,18.8692,0.832051,True,14.0375,0.562121,171.182
heuristic,2,2,20,38.684,60,43.3052,12,3.18196,0.529045,171.405,18.7205,0.802035,True,15.6045,0.529045,171.182
heuristic,2,2,21,38.684,77.5,43.3052,12,3.18196,0.618794,170.916,18.6576,0.758959,True,15.6831,0.529045,170.916
heuristic,2,2,22,38.684,60,43.3052,12,4.05696,0.533095,177.364,19.3801,0.786797,True,15.6831,0.529045,170.916
heuristic,2,2,23,38.684,60,43.3052,12,3,0.52809,170.288,18.595,0.804867,True,15.9849,0.52809,170.288
heuristic,2,2,24,30.1894,85.5533,75.6484,10.6534,3.79537,0.783254,178.195,19.4354,0.811127,True,15.9849,0.52809,170.288
heuristic,2,2,25,30.1894,85.5533,80,10.6534,3.79537,0.791314,178.267,19.4421,0.812578,True,15.9849,0.52809,170.288
heuristic,2,2,26,30.1894,85.5533,61.6484,10.6534,3.79537,0.761555,177.886,19.4048,0.806034,True,15.9849,0.52809,170.288
heuristic,2,3,27,30.1894,85.5533,61.6484,12,3.79537,0.762799,174.593,19.0471,0.752449,True,15.9849,0.52809,170.288
heuristic,2,3,28,30.1894,103.053,61.6484,12,3.79537,0.800749,174.195,18.996,0.712198,True,15.9849,0.52809,170.288
heuristic,2,3,29,30.1894,68.0533,61.6484,12,3.79537,0.704572,175.246,19.1292,0.802143,True,15.9849,0.52809,170.288
heuristic,2,3,30,35.4394,68.0533,61.6484,12,3.79537,0.651252,175.815,19.1994,0.792807,True,15.9849,0.52809,170.288
heuristic,2,3,31,35.4394,68.0533,61.6484,12,4.67037,0.652913,182.424,19.9159,0.77571,True,15.9849,0.52809,170.288
heuristic,2,3,32,35.4394,68.0533,61.6484,12,3,0.648413,170.497,18.6123,0.806286,True,15.9849,0.52809,170.288
heuristic,2,3,33,35.4394,68.0533,61.6484,12,3.875,0.651462,176.39,19.2621,0.79134,True,15.9849,0.52809,170.288
heuristic,2,3,34,40,68.0533,61.6484,12,3,0.60312,170.86,18.6534,0.798058,True,15.9849,0.52809,170.288
heuristic,2,3,35,40,85.5533,61.6484,12,3,0.679179,170.27,18.5789,0.752837,True,15.9884,0.52809,170.27
