strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
lhs,3,1,16,4.21175,13.5316,0.252209,40.7387,0.835571,0.616059,186.262,20.23,1.17701,23.754,100.046,7.39349,1.8647,177.346,False,True,0.0069822,0.676055,185.381,0.613146
lhs,3,1,17,3.37119,17.2596,0.344713,49.8039,0.804767,0.615824,186.191,20.23,1.23844,31.2257,105.268,6.09906,2.10242,322.455,False,True,0.0069822,0.676055,185.381,0.613146
lhs,3,2,18,4.0915,18.0993,0.397347,72.5606,0.853381,0.615969,186.235,20.23,1.24312,25.8255,105.665,5.83809,2.31974,221.401,False,True,0.0069822,0.676055,185.381,0.613146
lhs,3,2,19,1.68786,7.90562,0.706091,53.459,0.657812,0.612976,185.33,20.23,0.639627,32.2113,54.3683,6.87717,4.85591,177.22,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,20,4.00516,16.1713,0.598254,78.356,0.856929,0.615438,186.074,20.23,1.11373,23.6363,94.6674,5.85403,3.5022,166.154,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,21,3.11335,10.4198,0.646834,62.6267,0.814904,0.614968,185.932,20.23,0.851171,23.2385,72.3496,6.94346,4.49127,122.744,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,22,2.74339,13.8735,0.580668,73.4504,0.790985,0.614618,185.826,20.23,1.01595,31.4777,86.3557,6.2245,3.61437,268.81,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,23,3.45977,12.5053,0.625272,43.9795,0.817682,0.614935,185.922,20.23,0.968582,23.7962,82.3295,6.58356,4.11651,146.461,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,24,3.84869,16.7931,0.420442,46.1107,0.827044,0.615638,186.135,20.23,1.20586,26.6319,102.498,6.10357,2.56619,228.386,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,25,2.11346,6.0263,0.564458,61.8723,0.736924,0.614278,185.723,20.23,0.615809,24.7668,52.3437,8.68588,4.90281,100.868,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,2,26,2.4654,9.58437,0.765478,55.3411,0.765557,0.614621,185.827,20.23,0.734517,25.324,62.4339,6.51414,4.98643,125.787,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,27,3.34384,12.8873,0.488378,60.0951,0.818774,0.61496,185.929,20.23,1.04457,26.5527,88.7881,6.8896,3.36473,196.663,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,28,4.0553,6.37836,0.450285,68.3615,0.857695,0.615788,186.18,20.23,0.732242,15.348,62.2405,9.75807,4.39391,46.0601,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,29,3.26921,14.2085,0.508327,54.4499,0.809109,0.614936,185.922,20.23,1.08111,28.1091,91.8946,6.46759,3.28765,228.105,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,30,2.98563,9.19493,0.535274,44.6105,0.793814,0.614647,185.835,20.23,0.846129,24.0891,71.921,7.82181,4.18681,131.113,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,31,1.57604,11.7396,0.850267,59.2509,0.625784,0.612594,185.214,20.23,0.732521,39.5069,62.2643,5.30377,4.50962,305.305,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,32,1.99869,5.12695,0.289735,41.2279,0.686325,0.613844,185.592,20.23,0.676885,28.7865,57.5352,11.2221,3.25144,149.783,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,33,3.52469,10.0061,0.65826,64.5424,0.837195,0.615438,186.074,20.23,0.835648,20.1521,71.0301,7.09867,4.67278,90.6222,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,34,4.29002,14.1591,0.277127,42.211,0.839429,0.616023,186.251,20.23,1.18957,23.5695,101.113,7.14125,1.97903,176.465,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,3,35,2.69837,8.06212,0.304328,66.4914,0.782336,0.614966,185.931,20.23,0.882278,27.7922,74.9936,9.30197,2.83085,181.978,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,36,3.75995,14.7055,0.870043,65.529,0.84525,0.615473,186.085,20.23,0.93343,21.1018,79.3415,5.39536,4.6942,110.991,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,37,2.50922,10.8592,0.316129,70.2783,0.763355,0.615318,186.038,20.23,1.01201,34.2818,86.0205,7.92142,2.50419,317.599,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,38,3.74743,11.3955,0.773435,77.4358,0.852877,0.615684,186.149,20.23,0.848208,19.2392,72.0977,6.32685,4.89341,83.8388,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,39,2.33779,7.32781,0.479077,47.2167,0.741307,0.613894,185.607,20.23,0.748037,27.198,63.5832,8.67697,4.15694,147.763,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,40,1.56103,10.159,0.365942,76.6508,0.619319,0.61469,185.848,20.23,0.897416,48.8655,76.2804,7.50863,2.74772,572.225,False,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,41,2.14846,7.50717,0.916534,47.054,0.73781,0.615471,186.084,20.23,0.567035,22.4337,48.198,6.42026,5.88438,76.2044,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,42,3.59988,11.8601,0.616863,66.9608,0.839073,0.615174,185.994,20.23,0.945513,22.3254,80.3686,6.77641,4.18011,125.844,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,43,2.63388,6.99551,0.461794,69.9482,0.788621,0.61452,185.796,20.23,0.740088,23.884,62.9075,8.99256,4.15271,112.737,True,True,0.00762102,0.657812,185.33,0.612976
lhs,3,4,44,2.05603,5.66213,0.820441,51.7476,0.736704,0.615605,186.125,20.23,0.499515,20.6508,42.4588,7.49873,6.15227,56.8842,True,True,0.00762102,0.657812,185.33,0.612976
