R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,sim_fn_hz,sim_zeta,sim_zeta_pct,sim_r2,sim_dominant_frac,sim_n_cycles,sim_amp0_g,sim_t180,sim_e_rebound,sim_in_180_g
39.12585327401757,99.6643633954227,66.31310310214758,11.404237870126963,5.318819991778582,71.1816074321527,0.09307743571463997,9.307743571463996,0.8321421820408221,0.885826532033335,12.166360342302971,18.118342830900293,0.7732285531359122,0.6142392271986926,208.20053595487894
26.883495366200805,81.3926849886775,53.19676626473665,6.11813934892416,4.163379007484764,78.71673321742014,0.21934387593322385,21.934387593322384,0.9010950735021461,0.705274322584967,13.45426404152082,15.440446917811611,0.799096360986368,0.6145718096589077,208.17170025508096
28.83840743917972,85.74796150438488,74.84817430377007,10.07268076390028,3.5178772541694343,50.76671646149805,0.1272509646154762,12.725096461547619,0.8552226218164152,0.8848523256902813,8.67704717759884,10.707301414047365,0.8100529930770272,0.6150067045995734,208.17292015428725
33.47860268782824,67.28096985258162,45.48204444348812,7.836398039013147,4.712223102804273,58.64062069066686,0.07529797863158154,7.529797863158154,0.9544117823065275,0.9582740433079092,10.02285488844831,84.10919319644198,0.6969866375919995,0.6133514900163335,208.24500087964395
35.53604905959219,92.91642316617072,57.58609466254711,8.989605411887169,4.365395481698215,68.7527355050139,0.17478015471667713,17.478015471667714,0.8564228616832523,0.7076977997449203,11.751217552516426,18.145656463099133,0.7686312591919486,0.6142475681871136,208.2003274921574
30.793777094222605,62.755144191905856,61.972639709711075,9.657773282378912,3.1709825033321977,33.73605367473118,0.2028684918974779,20.28684918974779,0.894281434653412,0.7950686851725209,5.766166294084783,32.91305813340497,0.7085126514707654,0.6141061411861249,208.25072880612254
25.19185491837561,103.80547758191824,41.238599605858326,7.239102657884359,3.816828473471105,77.23000702319936,0.10626798201383944,10.626798201383943,0.7644457470303294,0.7713630038383394,13.200152800404616,16.214870395181777,0.8385548608392798,0.6152351502412484,208.1348052979819
37.3321358859539,73.83951036259532,79.3747853860259,11.044977620244026,4.972335991449654,28.93280413560655,0.26776317816512785,26.776317816512783,0.1150024603944384,0.8367262979140185,4.94519488285764,7.041612903167197,0.7226622425593583,0.6137882686242734,208.24723211274576
37.47441398445517,91.82321074418724,62.935967445373535,10.256231032311916,3.026517326477915,47.55794490480633,0.09989606285200421,9.989606285200422,0.824572991387249,0.9303377900090828,8.128603943129116,16.091652342168228,0.7523467864654014,0.6150595766133985,208.21915268711973
25.341575085185468,60.876139709725976,57.31978811323643,8.016329292207956,4.493075352627784,46.12581824465809,0.07763463060104399,7.763463060104399,0.730291002346849,0.967322849142639,7.883824854376591,16.86683200423691,0.7593738581164211,0.6142424497785641,208.20016000532928
