strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,6,0,0,37.2758,72.0232,58.4788,10.2709,4.18143,0.641846,183.847,20.0738,0.837694,True,7.56928,0.641846,183.847
lhs,6,0,1,35.5697,72.9523,44.0778,7.05335,4.79702,0.634779,207.274,22.6102,0.966936,True,7.64008,0.634779,183.847
lhs,6,0,2,33.3118,106.041,45.5457,9.50354,3.42868,0.75854,177.545,19.3654,0.807576,True,8.33093,0.634779,177.545
lhs,6,0,3,35.9228,69.6554,59.7695,10.3584,5.26163,0.647748,193.581,21.1214,0.814467,True,8.33093,0.634779,177.545
lhs,6,0,4,39.7386,87.6079,54.2374,9.08379,4.61393,0.669836,192.296,20.985,0.830303,True,8.33093,0.634779,177.545
lhs,6,0,5,32.2751,65.4071,72.3709,6.14339,4.84447,0.685843,218.696,23.8381,1.06743,True,8.33093,0.634779,177.545
lhs,6,0,6,31.0055,77.6123,60.6466,9.35217,5.39902,0.728339,198.426,21.6295,0.838312,True,8.33093,0.634779,177.545
lhs,6,0,7,38.1086,78.0965,46.36,11.6842,4.01654,0.636907,177.202,19.3505,0.759137,True,9.29244,0.634779,177.202
lhs,6,0,8,29.4533,108.776,63.2606,7.52222,4.67863,0.810681,200.392,21.8336,0.871165,True,9.29244,0.634779,177.202
lhs,6,1,9,32.5439,100.195,77.5124,10.7041,3.87244,0.801533,178.402,19.4547,0.768511,True,9.29244,0.634779,177.202
lhs,6,1,10,27.9145,97.9269,42.4447,8.0044,5.07287,0.773583,200.892,21.8887,0.855768,True,9.29244,0.634779,177.202
lhs,6,1,11,34.4784,81.0537,75.4535,10.9543,3.66307,0.736525,177.03,19.3185,0.809409,True,9.31514,0.634779,177.03
lhs,6,1,12,36.4924,93.9684,56.8126,6.89479,4.34347,0.714884,202.603,22.0932,0.945491,True,9.31514,0.634779,177.03
lhs,6,1,13,33.9199,84.7072,51.7226,8.66874,4.11741,0.705618,188.503,20.5662,0.883646,True,9.31514,0.634779,177.03
lhs,6,1,14,28.8469,60.6477,79.0346,8.39485,3.31961,0.714332,183.278,20.0007,1.04149,True,9.31514,0.634779,177.03
lhs,6,1,15,38.9474,105.558,63.808,11.1144,3.3624,0.749488,173.692,18.9472,0.740213,True,9.71132,0.634779,173.692
lhs,6,1,16,25.0719,107.231,73.5167,8.99012,5.17192,0.846891,196.027,21.3515,0.795423,True,9.71132,0.634779,173.692
lhs,6,1,17,26.7466,87.9552,78.3426,9.75401,3.93536,0.816759,181.809,19.8195,0.845598,True,9.71132,0.634779,173.692
lhs,6,2,18,34.9354,90.6153,55.57,10.1228,5.43352,0.726106,194.25,21.1783,0.766385,True,9.71132,0.634779,173.692
lhs,6,2,19,28.2466,80.7156,46.9642,7.36393,5.34724,0.736308,209.558,22.837,0.922008,True,9.71132,0.634779,173.692
lhs,6,2,20,27.1026,66.3893,66.4601,7.78324,3.8255,0.730709,190.906,20.82,1.03073,True,9.71132,0.634779,173.692
lhs,6,2,21,25.5117,104.048,41.4519,7.25652,4.10243,0.801323,194.563,21.1996,0.922846,True,9.71132,0.634779,173.692
lhs,6,2,22,28.5053,101.712,68.6835,11.5062,4.93625,0.817981,183.643,20.0152,0.715791,True,9.71132,0.634779,173.692
lhs,6,2,23,30.1765,62.5367,40.0045,11.2417,3.56446,0.63251,174.64,19.0719,0.841326,True,10.1638,0.63251,173.692
lhs,6,2,24,37.6219,95.4881,71.9338,6.18798,3.00797,0.738243,190.335,20.7631,1.0712,True,10.1638,0.63251,173.692
lhs,6,2,25,38.4233,63.046,76.6203,9.9635,3.72538,0.623161,182.794,19.9634,0.906124,True,10.4863,0.623161,173.692
lhs,6,2,26,29.9673,92.5135,54.503,8.27437,5.10484,0.765036,200.477,21.8461,0.855064,True,10.4863,0.623161,173.692
lhs,6,3,27,33.6659,96.3938,47.8928,10.5308,4.49717,0.739615,183.542,20.02,0.760297,True,10.4863,0.623161,173.692
lhs,6,3,28,30.6882,101.55,50.1689,6.6827,4.55844,0.767172,205.446,22.3892,0.93584,True,10.4863,0.623161,173.692
lhs,6,3,29,25.9316,74.9613,66.9378,11.4584,3.08826,0.775279,171.072,18.6617,0.822738,True,10.7296,0.623161,171.072
lhs,6,3,30,39.5783,83.0768,69.7353,8.65993,3.19031,0.684447,180.416,19.6931,0.920242,True,10.7296,0.623161,171.072
lhs,6,3,31,36.7006,76.2465,65.4262,7.88887,3.22415,0.672355,183.99,20.0854,0.990999,True,10.7296,0.623161,171.072
lhs,6,3,32,31.9397,69.8289,49.2254,9.24374,4.95163,0.664902,194.634,21.2296,0.873111,True,10.7296,0.623161,171.072
lhs,6,3,33,31.3296,67.4941,53.0541,11.9129,3.51246,0.671925,173.321,18.9239,0.804824,True,10.8415,0.623161,171.072
lhs,6,3,34,26.293,89.2516,62.154,6.57888,4.25436,0.793649,202.85,22.1022,1.00457,True,10.8415,0.623161,171.072
lhs,6,3,35,35.2371,85.342,70.8558,6.35481,4.44622,0.724665,209.801,22.8714,1.00508,True,10.8415,0.623161,171.072
