strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
random,9,0,0,38.0537,74.3409,64.1259,10.6652,4.79019,0.657876,188.162,20.5381,0.801506,True,6.12571,0.657876,188.162
random,9,0,1,38.7307,103.02,76.7295,6.15953,4.09312,0.75911,206.292,22.4896,0.985705,True,6.12571,0.657876,188.162
random,9,0,2,32.2742,63.2577,40.225,10.9837,5.45826,0.67033,190.849,20.824,0.801194,True,6.12571,0.657876,188.162
random,9,0,3,36.7691,75.7802,68.2133,7.79509,4.85187,0.677101,204.369,22.2874,0.926882,True,6.12571,0.657876,188.162
random,9,0,4,29.1962,99.1295,79.5096,11.9174,5.20716,0.825496,184.69,20.1275,0.704666,True,6.27389,0.657876,184.69
random,9,0,5,38.6922,95.4103,62.1799,11.5394,3.22433,0.722425,172.109,18.7777,0.746672,True,8.46533,0.657876,172.109
random,9,0,6,30.552,90.2969,59.1092,10.7571,3.48772,0.766534,175.07,19.0978,0.793836,True,8.46533,0.657876,172.109
random,9,0,7,25.9338,66.3259,78.5113,6.79665,3.56525,0.764433,194.14,21.1671,1.12482,True,8.46533,0.657876,172.109
random,9,0,8,30.6558,91.1711,71.2838,6.47189,5.32809,0.780582,217.955,23.7426,0.938725,True,8.46533,0.657876,172.109
random,9,1,9,36.4419,76.0482,47.5733,9.57572,4.48672,0.64294,188.449,20.5708,0.843726,True,8.89612,0.64294,172.109
random,9,1,10,29.012,68.4696,70.6587,10.0361,5.00062,0.734469,192.041,20.935,0.859011,True,8.89612,0.64294,172.109
random,9,1,11,28.2937,96.1604,42.9842,6.04403,3.44859,0.762993,195.499,21.3123,1.05988,True,8.89612,0.64294,172.109
random,9,1,12,36.7306,87.0035,64.6682,9.55516,4.58971,0.715727,189.95,20.7216,0.822069,True,8.89612,0.64294,172.109
random,9,1,13,29.8436,96.0302,40.5867,8.26332,3.13666,0.752362,178.935,19.5168,0.910371,True,8.89612,0.64294,172.109
random,9,1,14,26.8873,105.229,64.1018,10.7456,4.5143,0.826853,182.527,19.8928,0.74379,True,8.89612,0.64294,172.109
random,9,1,15,33.5784,99.7483,64.926,9.06189,4.39136,0.773324,189.174,20.6272,0.823208,True,8.89612,0.64294,172.109
random,9,1,16,33.5338,77.1013,66.7104,8.44119,4.63629,0.710857,196.705,21.4518,0.906089,True,8.89612,0.64294,172.109
random,9,1,17,32.2716,97.4217,67.7224,6.23668,4.95539,0.773176,215.58,23.4875,0.951604,True,8.89612,0.64294,172.109
random,9,2,18,38.4503,76.5515,69.3172,11.0718,4.24702,0.67507,182.087,19.8781,0.795815,True,9.18382,0.64294,172.109
random,9,2,19,26.9363,96.573,73.5475,7.8692,3.54638,0.82158,185.572,20.2283,0.933358,True,9.18382,0.64294,172.109
random,9,2,20,36.4999,85.8087,40.6008,7.17384,3.54335,0.656865,189.755,20.7105,0.981039,True,9.18382,0.64294,172.109
random,9,2,21,33.7243,87.9516,60.6821,8.04631,3.98098,0.732585,190.555,20.785,0.917849,True,9.18382,0.64294,172.109
random,9,2,22,32.506,88.4427,62.6014,10.2927,5.48545,0.752813,194.009,21.1466,0.769898,True,9.18382,0.64294,172.109
random,9,2,23,36.2323,84.5276,79.0806,6.75062,5.38171,0.739543,218.333,23.7892,0.932014,True,9.18382,0.64294,172.109
random,9,2,24,32.5138,84.1694,73.9636,9.6528,5.054,0.759834,193.855,21.1332,0.821431,True,9.18382,0.64294,172.109
random,9,2,25,30.5339,87.6809,65.9534,7.41748,4.90959,0.765005,205.205,22.3622,0.920472,True,9.18382,0.64294,172.109
random,9,2,26,27.3326,66.6584,50.7829,10.8595,4.1888,0.708215,180.565,19.7008,0.8451,True,9.20544,0.64294,172.109
random,9,3,27,25.5253,69.8879,62.5412,6.36527,3.79023,0.748599,199.559,21.7529,1.12218,True,9.20544,0.64294,172.109
random,9,3,28,28.1728,94.4758,45.802,8.22243,4.12361,0.771145,189.597,20.6691,0.888763,True,9.20544,0.64294,172.109
random,9,3,29,38.5217,80.2003,45.4396,8.52919,3.92866,0.63129,187.542,20.4756,0.89622,True,9.57625,0.63129,172.109
random,9,3,30,33.5153,66.2499,56.8926,9.92434,4.02528,0.648432,183.496,20.034,0.882402,True,9.68402,0.63129,172.109
random,9,3,31,39.194,78.1846,74.9177,7.99971,3.99948,0.6805,193.542,21.1196,0.946659,True,9.68402,0.63129,172.109
random,9,3,32,35.5743,86.9402,77.2683,11.3148,3.71136,0.749651,176.366,19.2437,0.777324,True,9.68402,0.63129,172.109
random,9,3,33,29.8474,92.2601,71.7102,6.6715,5.26537,0.789308,215.19,23.441,0.930667,True,9.68402,0.63129,172.109
random,9,3,34,30.3167,67.1584,50.612,10.7903,3.63976,0.6752,176.633,19.2838,0.851929,True,9.91996,0.63129,172.109
random,9,3,35,26.7638,89.8561,76.5116,7.87971,4.27667,0.815545,194.163,21.1587,0.925453,True,9.91996,0.63129,172.109
