strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
sobol,1,0,0,27.332,89.4374,64.3013,7.4544,5.11422,0.791883,206.439,22.4895,0.909202,True,0.827921,0.791883,206.439
sobol,1,0,1,35.1173,83.1235,45.8422,11.6589,3.01086,0.679731,170.223,18.575,0.769544,True,8.86957,0.679731,170.223
sobol,1,0,2,39.1526,109.384,74.8155,8.64606,3.66684,0.771988,184.205,20.0921,0.841014,True,8.86957,0.679731,170.223
sobol,1,0,3,32.2029,65.4728,55.0326,10.4907,4.53485,0.657054,185.763,20.2748,0.847249,True,9.58453,0.657054,170.223
sobol,1,0,4,29.8991,98.097,40.5411,9.19851,4.71165,0.758863,190.426,20.7575,0.809351,True,9.58453,0.657054,170.223
sobol,1,0,5,37.7139,66.9968,69.6207,7.66478,4.1538,0.628268,198.278,21.6392,0.994742,True,10.1319,0.628268,170.223
sobol,1,0,6,32.8427,93.0931,50.9576,10.6538,3.5024,0.741636,175.324,19.1286,0.785289,True,10.1319,0.628268,170.223
sobol,1,0,7,25.864,74.3951,78.8697,6.23289,5.28584,0.79793,220.242,23.9873,1.02027,True,10.1319,0.628268,170.223
sobol,1,0,8,26.347,105.249,53.0128,7.93419,3.25537,0.814734,181.412,19.7762,0.911034,True,10.1319,0.628268,170.223
sobol,1,1,9,34.2346,61.4533,77.1368,9.70249,4.90697,0.665185,195.286,21.303,0.893714,True,10.1319,0.628268,170.223
sobol,1,1,10,36.2922,87.696,43.4562,6.66637,4.30928,0.666981,203.445,22.1899,0.972615,True,10.1319,0.628268,170.223
sobol,1,1,11,29.4457,81.3027,66.4029,10.9469,3.93209,0.764,178.35,19.4544,0.805336,True,10.1319,0.628268,170.223
sobol,1,1,12,30.782,94.7856,71.8319,11.366,4.06556,0.794662,177.977,19.4087,0.751456,True,10.1319,0.628268,170.223
sobol,1,1,13,38.6987,76.167,58.3385,7.0207,4.76267,0.632646,208.811,22.7781,0.959989,True,10.1319,0.628268,170.223
sobol,1,1,14,35.6002,102.281,62.3339,9.98687,5.35516,0.762296,193.957,21.1444,0.749767,True,10.1319,0.628268,170.223
sobol,1,1,15,28.7242,71.0651,47.5069,8.3764,3.39341,0.697755,182.021,19.8646,0.977058,True,10.1319,0.628268,170.223
sobol,1,1,16,27.816,101.54,76.2122,10.7897,4.47281,0.830347,182.408,19.8807,0.752788,True,10.1319,0.628268,170.223
sobol,1,1,17,35.981,70.2441,53.93,6.07357,3.77831,0.616052,203.489,22.2068,1.10656,True,10.3005,0.616052,170.223
sobol,1,2,18,38.4936,97.2669,65.4032,9.06336,3.10647,0.731345,177.229,19.3363,0.860209,True,10.3005,0.616052,170.223
sobol,1,2,19,31.3972,78.3732,44.4436,7.82333,5.06561,0.690985,203.531,22.1892,0.91024,True,10.3005,0.616052,170.223
sobol,1,2,20,29.0063,85.2151,59.8751,8.86319,5.20619,0.765367,198.386,21.6179,0.847565,True,10.3005,0.616052,170.223
sobol,1,2,21,37.1418,79.0961,70.2879,10.2501,3.55213,0.695529,178.381,19.4719,0.842606,True,10.3005,0.616052,170.223
sobol,1,2,22,33.5608,105.991,49.1247,7.23648,4.22916,0.756626,197.231,21.5018,0.903613,True,10.3005,0.616052,170.223
sobol,1,2,23,26.4935,62.2739,60.7039,11.9002,4.60881,0.719433,181.323,19.7774,0.815903,True,10.3005,0.616052,170.223
sobol,1,2,24,25.073,92.3699,47.3518,9.76972,3.82557,0.796341,179.896,19.6121,0.829036,True,10.3005,0.616052,170.223
sobol,1,2,25,33.1064,73.5557,62.799,8.61702,4.38589,0.693628,192.935,21.048,0.916748,True,10.3005,0.616052,170.223
sobol,1,2,26,37.626,100.597,56.6185,11.5839,4.96038,0.737283,184.228,20.0962,0.703173,True,10.3005,0.616052,170.223
sobol,1,3,27,30.3971,69.1846,73.2418,6.77939,3.17448,0.71788,189.419,20.6674,1.12277,True,10.3005,0.616052,170.223
sobol,1,3,28,31.8807,106.885,68.7478,6.53054,3.34863,0.799404,191.25,20.8513,0.997845,True,10.3005,0.616052,170.223
sobol,1,3,29,39.885,63.2845,41.4213,11.1062,5.44937,0.667912,191.247,20.8856,0.775642,True,10.3005,0.616052,170.223
sobol,1,3,30,34.5606,90.1609,77.9168,8.06935,4.8703,0.76564,201.213,21.9314,0.880356,True,10.3005,0.616052,170.223
sobol,1,3,31,27.3613,83.9625,51.9227,9.54395,4.00491,0.764795,182.849,19.9393,0.856697,True,10.3005,0.616052,170.223
sobol,1,3,32,27.6988,108.662,43.0315,11.983,5.32367,0.802962,184.207,20.0726,0.675881,True,10.3005,0.616052,170.223
sobol,1,3,33,34.692,65.0735,67.1107,7.13024,3.51339,0.641027,192.845,21.0498,1.07747,True,10.3876,0.616052,170.223
sobol,1,3,34,39.5483,88.7633,53.467,10.1644,4.11108,0.677325,182.608,19.9332,0.794623,True,10.3951,0.616052,170.223
sobol,1,3,35,31.7488,82.5775,76.3798,8.97229,4.64694,0.764795,193.359,21.0808,0.870866,True,10.3951,0.616052,170.223
