strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,1,0,0,2.30479,6.19986,0.781198,41.8234,0.873796,0.614792,185.879,20.23,0.551914,20.3544,46.9127,7.56674,5.91112,61.0601,0.890625,0.0650156,28.9509,21.507,208.279,181.994,4.06,True,True,0.00411006,0.873796,185.879,0.0650156
lhs,1,0,1,2.83324,16.4301,0.385886,69.8585,0.614284,0.609708,184.342,20.23,1.18425,35.5286,100.661,6.12661,2.36417,399.179,0.612471,0.305759,191.096,16.3127,208.371,127.999,4.08,False,True,0.00411006,0.873796,185.879,0.0650156
lhs,1,0,2,3.20458,7.9548,0.653652,47.5217,0.842178,0.615164,185.991,20.23,0.72561,19.2465,61.6769,7.75342,5.06804,71.7752,0.849804,0.0851631,30.3619,11.4982,208.087,175.247,4.08,True,True,0.0104076,0.842178,185.879,0.0650156
lhs,1,0,3,2.89653,17.8034,0.808471,60.9302,0.781589,0.613865,185.599,20.23,1.0394,30.5016,88.3486,4.96245,4.012,258.222,0.787135,0.128014,77.1006,8.04108,208.156,162.692,4.08,False,True,0.0104076,0.842178,185.879,0.0650156
lhs,1,0,4,3.29581,7.25093,0.484023,74.4335,0.857619,0.615665,186.143,20.23,0.761402,19.6368,64.7192,8.92564,4.32022,78.4018,0.85797,0.108339,37.6811,8.34928,207.993,178.379,4.08,True,True,0.0104076,0.842178,185.879,0.0650156
lhs,1,0,5,2.74053,8.47247,0.82059,77.3505,0.895638,0.616079,186.268,20.23,0.667945,20.7169,56.7754,6.70116,5.4989,76.5526,0.904015,0.0670392,27.458,15.1737,208.049,186.337,4.08,True,True,0.0104076,0.842178,185.879,0.0650156
lhs,1,0,6,2.08247,10.4149,0.256797,65.5317,0.621293,0.608664,184.026,20.23,1.00268,40.9262,85.2276,8.18326,2.10143,448.47,0.620726,0.356864,290.045,27.7023,208.588,129.594,4.06,False,True,0.0104076,0.842178,185.879,0.0650156
lhs,1,0,7,3.80965,16.5645,0.360873,60.3415,0.587263,0.611318,184.828,20.23,1.21943,27.2078,103.652,6.25749,2.25816,241.053,0.585525,0.339182,132.141,12.5839,208.256,122.301,4.08,False,True,0.0104076,0.842178,185.879,0.0650156
lhs,1,0,8,3.52204,15.1402,0.670548,70.2957,0.780266,0.614973,185.933,20.23,1.04248,25.1588,88.6104,5.85264,3.92448,176.204,0.774723,0.12813,54.8315,5.85166,208.049,162.334,4.08,True,True,0.0200788,0.780266,185.879,0.0650156
lhs,1,1,9,2.20634,17.5841,0.865417,68.389,0.823819,0.612423,185.163,20.23,0.96998,37.3689,82.4483,4.68879,4.05776,361.703,0.831205,0.128246,112.754,10.3784,208.256,171.566,4.06,False,True,0.0200788,0.780266,185.879,0.0650156
lhs,1,1,10,2.03867,12.7474,0.493068,53.991,0.759544,0.609029,184.136,20.23,0.990703,41.3062,84.2098,6.60605,3.25723,451.382,0.758354,0.187984,185.925,18.349,208.455,158.331,4.06,False,True,0.0200788,0.780266,185.879,0.0650156
lhs,1,1,11,4.34587,14.3305,0.612802,78.4418,0.805189,0.615504,186.094,20.23,1.05773,20.6879,89.9072,6.27382,3.84461,120.887,0.795176,0.127095,37.8659,4.61623,207.983,167.466,4.06,True,True,0.0201171,0.780266,185.879,0.0650156
lhs,1,1,12,1.94158,5.34974,0.699136,58.8559,0.828757,0.615067,185.962,20.23,0.515787,22.5805,43.8419,8.19514,5.72952,70.2275,0.830466,0.0701464,40.4709,22.2779,208.307,172.636,4.06,True,True,0.0213562,0.780266,185.879,0.0650156
lhs,1,1,13,3.8721,9.7993,0.69161,52.372,0.833818,0.61535,186.048,20.23,0.817354,17.9425,69.4751,7.0898,4.90338,70.266,0.833324,0.0870998,26.7017,8.06382,208.034,173.462,4.08,True,True,0.0213562,0.780266,185.879,0.0650156
lhs,1,1,14,2.99155,10.6707,0.874051,72.4694,0.8835,0.616,186.244,20.23,0.753701,21.4152,64.0646,6.00377,5.2476,92.3019,0.893206,0.0736564,29.6345,14.1272,208.054,183.816,4.08,True,True,0.0213562,0.780266,185.879,0.0650156
lhs,1,1,15,1.54678,14.1831,0.447841,41.1379,0.588697,0.608317,183.921,20.23,1.03699,56.9856,88.1444,6.21475,2.78322,899.237,0.588458,0.219129,318.776,37.351,208.719,122.872,4.06,False,True,0.0213562,0.780266,185.879,0.0650156
lhs,1,1,16,1.83282,15.5831,0.469034,54.5428,0.666689,0.608081,183.85,20.23,1.08398,50.2714,92.1383,5.91269,2.77325,731.528,0.666,0.229375,268.31,27.2676,208.605,139.075,4.06,False,True,0.0213562,0.780266,185.879,0.0650156
lhs,1,1,17,4.15479,11.5293,0.64777,44.9047,0.800924,0.615133,185.982,20.23,0.926662,18.958,78.7662,6.83184,4.42546,88.9351,0.794798,0.107087,33.0211,6.87587,208.039,166.624,4.08,True,True,0.0219175,0.780266,185.879,0.0650156
lhs,1,2,18,4.2779,16.134,0.74497,76.4227,0.816791,0.615586,186.119,20.23,1.05718,21.0057,89.8604,5.56962,4.1492,124.564,0.807195,0.10927,34.0746,5.08425,207.981,169.877,4.08,True,True,0.0219175,0.780266,185.879,0.0650156
lhs,1,2,19,2.68104,12.4314,0.400714,79.2129,0.729842,0.61044,184.563,20.23,1.04178,33.0285,88.551,7.12318,2.85436,303.474,0.732479,0.231317,150.74,11.6442,208.268,152.003,4.06,False,True,0.0219175,0.780266,185.879,0.0650156
lhs,1,2,20,3.64855,13.8161,0.890466,51.3674,0.821864,0.615209,186.005,20.23,0.889266,20.7171,75.5876,5.47097,4.87171,101.92,0.822044,0.0884236,32.109,8.30551,208.064,171.001,4.08,True,True,0.0220461,0.780266,185.879,0.0650156
lhs,1,2,21,3.95976,17.1296,0.726659,57.6315,0.757454,0.614867,185.902,20.23,1.0875,23.3441,92.4372,5.39636,3.92131,158.253,0.751531,0.129875,48.8903,5.98747,208.061,157.597,4.06,True,True,0.0255698,0.757454,185.879,0.0650156
lhs,1,2,22,3.92471,11.4247,0.506425,77.1746,0.787893,0.615297,186.031,20.23,0.987599,21.3891,83.9459,7.34778,3.7211,120.652,0.778541,0.139159,46.0181,5.08017,208.003,163.884,4.08,True,True,0.0255698,0.757454,185.879,0.0650156
lhs,1,2,23,3.47224,11.2205,0.423889,50.2923,0.730877,0.613058,185.354,20.23,1.01146,24.7604,85.9741,7.66224,3.24794,165.59,0.735225,0.192655,84.0063,8.79689,208.163,152.141,4.08,True,True,0.0280064,0.730877,185.354,0.0650156
