strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,7,0,0,2.10416,15.6971,0.297768,73.5776,0.571564,0.609473,184.271,20.23,1.17049,47.2832,99.4915,6.3382,1.88731,698.796,0.571126,0.392047,330.576,30.946,208.621,119.24,4.06,False,True,0,inf,inf,inf
lhs,7,0,1,2.31843,7.11154,0.264737,63.27,0.739403,0.609179,184.182,20.23,0.830184,30.4368,70.5656,9.9227,2.6269,205.372,0.739405,0.278449,185.276,16.7921,208.4,154.092,4.06,False,True,0,inf,inf,inf
lhs,7,0,2,4.1553,17.6021,0.823288,53.0858,0.779099,0.615078,185.965,20.23,1.06464,21.7781,90.4946,5.14113,4.23263,134.838,0.773609,0.112596,39.3835,5.60011,208.047,162.09,4.06,True,True,0.0194819,0.779099,185.965,0.112596
lhs,7,0,3,3.61024,10.7941,0.746229,79.508,0.87246,0.615841,186.196,20.23,0.831096,19.5674,70.6431,6.54464,4.8838,84.9743,0.867644,0.0806447,25.4207,10.6006,207.975,181.45,4.08,True,True,0.0201233,0.779099,185.965,0.0806447
lhs,7,0,4,3.88473,14.5429,0.359301,66.6765,0.626715,0.611971,185.026,20.23,1.16335,25.4547,98.8848,6.79952,2.44307,201.287,0.623489,0.299661,110.602,10.3496,208.202,130.484,4.08,False,True,0.0201233,0.779099,185.965,0.0806447
lhs,7,0,5,3.67724,13.8414,0.907592,65.7387,0.844051,0.615692,186.151,20.23,0.882695,20.4037,75.0291,5.42062,4.91971,98.1288,0.839722,0.082488,28.8489,9.36978,208.03,175.588,4.08,True,True,0.0209787,0.779099,185.965,0.0806447
lhs,7,0,6,1.69103,12.2548,0.465315,40.9625,0.69921,0.607836,183.776,20.23,0.969451,48.7296,82.4033,6.72414,3.12885,614.723,0.697073,0.194751,254.823,27.4913,208.617,145.867,4.06,False,True,0.0209787,0.779099,185.965,0.0806447
lhs,7,0,7,3.39278,8.69952,0.879676,76.2244,0.902874,0.615894,186.212,20.23,0.674231,16.8916,57.3097,6.58768,5.79502,51.3714,0.914964,0.0589721,17.4993,12.1649,208.002,187.8,4.08,True,True,0.0209787,0.779099,185.965,0.0589721
lhs,7,0,8,4.39924,18.2763,0.669377,74.4883,0.774937,0.615184,185.997,20.23,1.14681,22.1582,97.4792,5.33363,3.57021,150.359,0.765551,0.147514,46.5519,5.24934,208.018,161.201,4.06,True,True,0.0215481,0.774937,185.965,0.0589721
lhs,7,1,9,3.86063,5.29519,0.84511,52.3071,0.912798,0.615604,186.124,20.23,0.51197,11.2721,43.5174,8.2183,6.94537,17.371,0.96359,0.0460191,17.6082,11.8885,207.928,189.796,4.08,True,True,0.0215481,0.774937,185.965,0.0460191
