strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
heuristic,1,0,0,32.6773,107.523,45.7664,11.6919,3.77958,0.76931,174.503,19.0329,0.708045,True,4.23001,0.76931,174.503
heuristic,1,0,1,32.6773,107.523,59.7664,11.6919,3.77958,0.790219,174.78,19.0613,0.711869,True,4.23001,0.76931,174.503
heuristic,1,0,2,32.6773,107.523,40,11.6919,3.77958,0.759862,174.376,19.0194,0.706454,True,4.64809,0.759862,174.376
heuristic,1,0,3,32.6773,107.523,40,12,3.77958,0.760039,173.743,18.9504,0.695695,True,4.71651,0.759862,173.743
heuristic,1,0,4,32.6773,107.523,40,12,4.65458,0.762065,179.592,19.5848,0.682736,True,4.71651,0.759862,173.743
heuristic,1,0,5,32.6773,107.523,40,12,3,0.758003,169.196,18.4489,0.705609,True,5.2985,0.758003,169.196
heuristic,1,0,6,32.6773,110,40,12,3,0.763173,169.181,18.4463,0.701014,True,5.30005,0.758003,169.181
heuristic,1,0,7,32.6773,90.0232,40,12,3,0.713202,169.333,18.4722,0.741349,True,7.44862,0.713202,169.181
heuristic,1,0,8,37.9273,90.0232,40,12,3,0.666312,169.523,18.4956,0.733469,True,9.6885,0.666312,169.181
heuristic,1,1,9,37.9273,107.523,40,12,3,0.718321,169.346,18.4681,0.699971,True,9.6885,0.666312,169.181
heuristic,1,1,10,37.9273,72.5232,40,12,3,0.594933,169.801,18.5352,0.772363,True,13.0783,0.594933,169.181
heuristic,1,1,11,37.9273,72.5232,40,9.9,3,0.59119,173.759,18.9711,0.867269,True,13.2413,0.59119,169.181
heuristic,1,1,12,25.4134,97.6757,61.5257,7.97839,4.97107,0.817571,200.321,21.8208,0.86888,True,13.2413,0.59119,169.181
heuristic,1,1,13,25.4134,97.6757,61.5257,10.0784,4.97107,0.820949,188.96,20.5879,0.777147,True,13.2413,0.59119,169.181
heuristic,1,1,14,25.4134,110,61.5257,10.0784,4.97107,0.837535,188.616,20.5489,0.749557,True,13.2413,0.59119,169.181
heuristic,1,1,15,25.4134,80.1757,61.5257,10.0784,4.97107,0.78715,189.695,20.6705,0.823722,True,13.2413,0.59119,169.181
heuristic,1,1,16,30.6634,80.1757,61.5257,10.0784,4.97107,0.741909,190.533,20.7722,0.815541,True,13.2413,0.59119,169.181
heuristic,1,1,17,30.6634,80.1757,75.5257,10.0784,4.97107,0.767123,191.04,20.8259,0.820878,True,13.2413,0.59119,169.181
heuristic,1,2,18,30.6634,80.1757,47.5257,10.0784,4.97107,0.717073,189.833,20.6995,0.810057,True,13.2413,0.59119,169.181
heuristic,1,2,19,30.6634,80.1757,47.5257,10.0784,5.5,0.717665,194.591,21.2136,0.795663,True,13.2413,0.59119,169.181
heuristic,1,2,20,30.6634,80.1757,47.5257,10.0784,4.09607,0.716387,181.981,19.8555,0.832634,True,13.2413,0.59119,169.181
heuristic,1,2,21,35.9134,80.1757,47.5257,10.0784,4.09607,0.665773,182.483,19.9206,0.822504,True,13.2413,0.59119,169.181
heuristic,1,2,22,35.9134,80.1757,61.5257,10.0784,4.09607,0.693938,183.227,19.998,0.830407,True,13.2413,0.59119,169.181
heuristic,1,2,23,35.9134,80.1757,40,10.0784,4.09607,0.650115,182.046,19.8741,0.818347,True,13.2413,0.59119,169.181
heuristic,1,2,24,28.9347,97.5182,51.2164,8.91115,5.45184,0.780526,199.53,21.7398,0.804169,True,13.2413,0.59119,169.181
heuristic,1,2,25,28.9347,110,51.2164,8.91115,5.45184,0.802633,199.096,21.6895,0.776823,True,13.2413,0.59119,169.181
heuristic,1,2,26,28.9347,80.0182,51.2164,8.91115,5.45184,0.737684,200.41,21.8416,0.848842,True,13.2413,0.59119,169.181
heuristic,1,3,27,28.9347,80.0182,65.2164,8.91115,5.45184,0.761919,201.11,21.9153,0.853419,True,13.2413,0.59119,169.181
heuristic,1,3,28,28.9347,80.0182,40,8.91115,5.45184,0.718784,199.73,21.7699,0.845335,True,13.2413,0.59119,169.181
heuristic,1,3,29,28.9347,80.0182,40,11.0111,5.45184,0.723104,189.43,20.6508,0.764172,True,13.2413,0.59119,169.181
heuristic,1,3,30,34.1847,80.0182,40,11.0111,5.45184,0.671537,189.955,20.7197,0.753801,True,13.2413,0.59119,169.181
heuristic,1,3,31,34.1847,80.0182,40,11.0111,5.5,0.671668,190.354,20.7626,0.752698,True,13.2413,0.59119,169.181
heuristic,1,3,32,34.1847,80.0182,40,11.0111,4.57684,0.669866,182.751,19.9453,0.773161,True,13.2413,0.59119,169.181
heuristic,1,3,33,34.1847,80.0182,40,12,4.57684,0.671859,179.756,19.6204,0.737484,True,13.2413,0.59119,169.181
heuristic,1,3,34,34.1847,97.5182,40,12,4.57684,0.727057,179.303,19.5615,0.700809,True,13.2413,0.59119,169.181
heuristic,1,3,35,34.1847,62.5182,40,12,4.57684,0.59176,180.444,19.7082,0.780415,True,13.2413,0.59119,169.181
