cable_zeta_in,sim_fn_hz,sim_zeta,sim_zeta_pct,sim_r2,sim_dominant_frac,sim_n_cycles,sim_amp0_g,sim_t180,sim_e_rebound,sim_in_180_g
0.005,64.5751912141486,0.12085772528282437,12.085772528282437,0.9124281692559909,0.8403209917326812,11.037191682321762,24.775261365074037,0.7841459038671611,0.6145172708305444,208.1891913598522
0.01,62.7568434125812,0.12065685779131564,12.065685779131565,0.9031697503922536,0.8398126979231683,10.726399676077875,19.710467882330125,0.7843148799838127,0.6145256294937429,208.18903017349814
0.02,68.22689866373108,0.16114616169420665,16.114616169420664,0.9096317831863201,0.7123742480260749,11.66134151960437,16.279685313121814,0.7846501788233232,0.6145421551043926,208.18870882401026
0.05,59.936036024472855,0.16574365744225047,16.574365744225048,0.9335393015341727,0.8356266468151511,10.24426727730242,11.073283719000822,0.7856400249038203,0.6145906110305052,208.18774851422583
0.1,53.46173506926989,0.22925187353522136,22.925187353522137,0.9310497956265709,0.8318945488600156,9.137679758039182,6.5640424858071595,0.787243299905185,0.6146671173201359,208.18615788447812
0.2,34.00388257403994,0.29723474616098267,29.723474616098265,0.9497457763546093,0.9240453097040072,5.811943609554635,4.761908190833922,0.7902963983852008,0.6148028991754857,208.1830180133769
0.4,41.57778263930908,0.6006082298738531,60.06082298738531,0.7673896639599677,0.39739485276037695,7.106474608710375,2.7959570987914404,0.7958652012565459,0.615012916094672,208.17692559471263
0.8,23.754913777348747,0.4496841672228842,44.96841672228842,0.9530920291914686,0.9731852924551643,4.060189862824258,1.9372875251812314,0.8053337899529025,0.6152671633184918,208.16559963420747
