strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,0,0,0,3.34719,8.59716,0.277316,40.6611,0.802241,0.615315,186.037,20.23,0.943635,23.9631,80.209,9.32971,2.58728,144.697,False,True,0,inf,inf,inf
random,0,0,1,3.85848,17.1701,0.654424,69.1799,0.847007,0.615235,186.013,20.23,1.11557,24.5754,94.8239,5.52262,3.61414,179.916,True,True,0.00127501,0.847007,186.013,0.615235
random,0,0,2,3.07651,17.4676,0.793902,40.1095,0.789463,0.614513,185.794,20.23,1.0448,28.8665,88.8081,5.08415,4.03632,232.483,True,True,0.00311817,0.789463,185.794,0.614513
random,0,0,3,3.98647,5.44781,0.736437,47.0262,0.86391,0.6166,186.425,20.23,0.557784,11.8931,47.4117,8.70289,6.40913,21.0682,True,True,0.00311817,0.789463,185.794,0.614513
random,0,0,4,4.00322,12.2195,0.449808,56.9075,0.844561,0.615272,186.024,20.23,1.04895,22.2722,89.1604,7.29658,3.28206,138.946,True,True,0.00311817,0.789463,185.794,0.614513
random,0,0,5,1.58213,6.65711,0.697083,65.8876,0.652769,0.613181,185.392,20.23,0.570088,30.6281,48.4575,7.27906,5.07411,142.807,True,True,0.00773938,0.652769,185.392,0.613181
random,0,0,6,3.28462,10.1157,0.914807,79.2334,0.838923,0.616003,186.245,20.23,0.721879,18.6809,61.3597,6.06579,5.54903,67.2715,True,True,0.00773938,0.652769,185.392,0.613181
random,0,0,7,3.48807,13.6728,0.708964,55.5569,0.826932,0.615035,185.952,20.23,0.970568,23.6515,82.4983,6.03375,4.27772,144.982,True,True,0.00773938,0.652769,185.392,0.613181
random,0,0,8,1.89178,14.6198,0.600236,52.4097,0.659987,0.613977,185.632,20.23,0.991825,44.5639,84.3051,5.76649,3.46125,525.982,False,True,0.00773938,0.652769,185.392,0.613181
random,0,1,9,2.90892,16.8598,0.872696,54.3118,0.791205,0.614456,185.777,20.23,0.979699,28.6272,83.2744,4.93922,4.31044,214.398,True,True,0.00773938,0.652769,185.392,0.613181
random,0,1,10,3.15744,9.29159,0.6462,53.5164,0.813916,0.615224,186.009,20.23,0.798171,21.4872,67.8445,7.30171,4.71837,98.4068,True,True,0.00773938,0.652769,185.392,0.613181
random,0,1,11,2.6357,16.8703,0.401438,64.9275,0.766657,0.615494,186.091,20.23,1.18497,38.2149,100.723,5.97042,2.39675,462.108,False,True,0.00773938,0.652769,185.392,0.613181
random,0,1,12,1.74364,16.1019,0.774732,49.5748,0.632585,0.613429,185.467,20.23,0.938995,45.7746,79.8146,4.95684,3.84022,525.389,False,True,0.00773938,0.652769,185.392,0.613181
random,0,1,13,4.0418,5.78091,0.474078,46.0112,0.847774,0.616367,186.355,20.23,0.681726,14.3368,57.9467,10.0238,4.75207,37.4184,True,True,0.00773938,0.652769,185.392,0.613181
random,0,1,14,2.80598,15.6177,0.403761,42.0809,0.758138,0.615333,186.042,20.23,1.16313,35.2339,98.8657,6.33038,2.55596,385.581,False,True,0.00773938,0.652769,185.392,0.613181
random,0,1,15,2.6732,7.64684,0.310502,63.2133,0.778421,0.614791,185.878,20.23,0.855813,27.2124,72.7441,9.51297,2.9538,169.231,False,True,0.00773938,0.652769,185.392,0.613181
random,0,1,16,2.36622,13.9599,0.38301,77.6845,0.752634,0.615385,186.058,20.23,1.09195,39.2254,92.8159,6.64874,2.54654,448.65,False,True,0.00773938,0.652769,185.392,0.613181
random,0,1,17,2.55882,6.4066,0.669405,77.0862,0.796221,0.615592,186.121,20.23,0.610694,20.2863,51.909,8.10242,5.4238,67.1116,True,True,0.00773938,0.652769,185.392,0.613181
random,0,2,18,2.77709,17.7279,0.583264,57.0091,0.774328,0.614831,185.89,20.23,1.13309,34.681,96.3123,5.43282,3.16877,363.927,False,True,0.00773938,0.652769,185.392,0.613181
random,0,2,19,3.29862,18.268,0.882629,58.4018,0.817621,0.614811,185.884,20.23,1.0325,26.6058,87.7623,4.80417,4.2403,195.169,True,True,0.00773938,0.652769,185.392,0.613181
random,0,2,20,3.69741,11.6323,0.602875,71.4314,0.845457,0.615267,186.022,20.23,0.944325,21.7091,80.2676,6.90041,4.16008,118.843,True,True,0.00773938,0.652769,185.392,0.613181
random,0,2,21,2.7025,14.7931,0.724095,77.2824,0.793216,0.614485,185.786,20.23,0.975939,30.6956,82.9548,5.60766,4.06048,245.551,True,True,0.00773938,0.652769,185.392,0.613181
random,0,2,22,1.8333,14.7202,0.868283,78.717,0.690724,0.613411,185.461,20.23,0.848523,39.3412,72.1245,4.89969,4.25432,350.694,False,True,0.00773938,0.652769,185.392,0.613181
random,0,2,23,1.54265,16.5152,0.90413,78.2884,0.625504,0.613319,185.433,20.23,0.86173,47.4814,73.2471,4.43513,4.00994,518.784,False,True,0.00773938,0.652769,185.392,0.613181
random,0,2,24,1.93142,17.9684,0.84329,72.895,0.694423,0.613765,185.568,20.23,0.972473,42.7977,82.6602,4.60031,3.8794,475.65,False,True,0.00773938,0.652769,185.392,0.613181
random,0,2,25,2.89196,8.09831,0.784587,76.9412,0.817894,0.615835,186.194,20.23,0.668145,19.638,56.7923,7.01287,5.5022,68.807,True,True,0.00773938,0.652769,185.392,0.613181
random,0,2,26,2.27178,12.1858,0.545169,77.2407,0.749044,0.614315,185.734,20.23,0.948033,35.4713,80.5828,6.61285,3.60512,318.526,False,True,0.00773938,0.652769,185.392,0.613181
random,0,3,27,1.61748,14.7601,0.659582,41.1346,0.591793,0.6137,185.549,20.23,0.946444,49.7364,80.4477,5.45036,3.59496,625.191,False,True,0.00773938,0.652769,185.392,0.613181
random,0,3,28,3.58574,5.21322,0.755301,60.5103,0.857694,0.616548,186.41,20.23,0.530583,12.5775,45.0996,8.651,6.53411,22.4136,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,29,4.1944,5.8811,0.810878,42.6676,0.872822,0.616568,186.416,20.23,0.562679,11.4027,47.8277,8.13244,6.59442,19.5366,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,30,2.4985,10.7373,0.894041,62.4893,0.774078,0.614865,185.901,20.23,0.731131,24.8734,62.1461,5.78787,5.17459,120.791,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,31,2.25071,8.22234,0.842079,49.0348,0.745735,0.615076,185.965,20.23,0.63126,23.8401,53.6571,6.52576,5.49521,95.806,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,32,1.86121,8.84441,0.640749,62.1636,0.687893,0.613188,185.394,20.23,0.724917,33.1064,61.6179,6.96688,4.46402,212.169,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,33,3.84816,12.473,0.442281,56.5159,0.838371,0.615245,186.016,20.23,1.05968,23.4066,90.0726,7.2214,3.19388,155.032,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,34,3.87255,13.3534,0.889385,54.7762,0.844745,0.615817,186.189,20.23,0.877636,19.2636,74.5991,5.58652,4.96856,86.9673,True,True,0.00773938,0.652769,185.392,0.613181
random,0,3,35,3.10257,12.919,0.815527,45.8189,0.803349,0.614982,185.936,20.23,0.875675,23.9905,74.4324,5.76147,4.69864,134.584,True,True,0.00773938,0.652769,185.392,0.613181
random,0,4,36,2.67888,17.1328,0.278711,72.9083,0.775326,0.615895,186.212,20.23,1.23602,39.2186,105.062,6.13221,1.70912,507.667,False,True,0.00773938,0.652769,185.392,0.613181
random,0,4,37,2.70461,16.0641,0.256636,54.6018,0.758833,0.615832,186.193,20.23,1.2274,38.5744,104.329,6.49455,1.66674,487.699,False,True,0.00773938,0.652769,185.392,0.613181
random,0,4,38,1.72803,13.7015,0.432566,68.1061,0.642513,0.614785,185.877,20.23,1.02636,50.4855,87.2403,6.3672,2.75423,698.555,False,True,0.00773938,0.652769,185.392,0.613181
random,0,4,39,4.23702,6.69089,0.826519,42.3786,0.864625,0.616611,186.429,20.23,0.605103,12.1391,51.4337,7.68713,6.35355,23.8107,True,True,0.00773938,0.652769,185.392,0.613181
random,0,4,40,2.60423,10.7303,0.5759,79.0585,0.788797,0.61446,185.778,20.23,0.882664,28.8094,75.0265,6.99201,4.02669,195.629,True,True,0.00773938,0.652769,185.392,0.613181
random,0,4,41,3.7495,9.1181,0.429891,74.5248,0.848579,0.615256,186.019,20.23,0.909108,20.6092,77.2742,8.47482,3.64325,103.111,True,True,0.00773938,0.652769,185.392,0.613181
random,0,4,42,4.05579,11.8094,0.47953,79.7967,0.860124,0.615451,186.078,20.23,1.01682,21.3103,86.4301,7.31874,3.50956,123.309,True,True,0.00773938,0.652769,185.392,0.613181
random,0,4,43,2.41624,7.43617,0.836732,72.4934,0.781536,0.615707,186.155,20.23,0.600467,21.1236,51.0397,6.86371,5.74309,71.5476,True,True,0.00773938,0.652769,185.392,0.613181
random,0,4,44,3.43688,17.7788,0.867143,69.9299,0.832541,0.615027,185.95,20.23,1.02891,25.4468,87.4577,4.9192,4.26565,177.916,True,True,0.00773938,0.652769,185.392,0.613181
