strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,5,0,0,3.76812,10.6865,0.894217,52.1904,0.857146,0.615466,186.083,20.23,0.766432,17.2889,65.1467,6.09615,5.45128,61.1755,0.860749,0.0716107,21.794,10.6014,208.042,178.322,4.08,True,True,0.00752845,0.857146,186.083,0.0716107
lhs,5,0,1,2.3343,12.2938,0.362467,74.6264,0.711275,0.608774,184.059,20.23,1.04173,37.9329,88.5468,7.20255,2.61069,400.271,0.713798,0.265496,209.875,16.8308,208.413,148.239,4.06,False,True,0.00752845,0.857146,186.083,0.0716107
lhs,5,0,2,2.97908,5.88913,0.744039,47.7915,0.861608,0.615059,185.959,20.23,0.565617,16.1383,48.0774,8.16375,6.07415,39.3377,0.884179,0.059787,18.1188,15.1573,208.09,179.292,4.08,True,True,0.00789413,0.857146,185.959,0.059787
lhs,5,0,3,3.66308,7.08172,0.518183,49.9162,0.831731,0.615237,186.013,20.23,0.744692,17.2802,63.2988,8.93833,4.63169,59.3804,0.831356,0.0996619,29.8053,8.88596,208.034,173.028,4.08,True,True,0.0125876,0.831731,185.959,0.059787
lhs,5,0,4,4.11693,8.70577,0.299234,49.7237,0.670552,0.613179,185.391,20.23,0.947815,19.569,80.5643,9.25412,2.76915,96.9235,0.669616,0.259382,78.4531,8.30749,208.139,139.568,4.06,False,True,0.0125876,0.831731,185.959,0.059787
lhs,5,0,5,4.29975,13.5122,0.607339,76.3874,0.808379,0.615538,186.104,20.23,1.03162,20.3938,87.6881,6.48956,3.94136,114.574,0.798492,0.121827,36.4429,4.6193,207.984,168.13,4.06,True,True,0.0163826,0.808379,185.959,0.059787
lhs,5,0,6,1.97179,12.7422,0.809595,61.4263,0.818484,0.612793,185.274,20.23,0.818865,35.2997,69.6035,5.46244,4.42237,272.473,0.824435,0.112948,101.164,11.1951,208.306,170.495,4.06,False,True,0.0163826,0.808379,185.959,0.059787
lhs,5,0,7,3.95713,14.476,0.758037,60.4434,0.803341,0.615298,186.032,20.23,0.986125,21.1822,83.8206,5.79032,4.38928,118.153,0.797483,0.103741,36.1323,5.65645,208.031,167.12,4.06,True,True,0.0177148,0.803341,185.959,0.059787
lhs,5,0,8,2.62756,6.94469,0.424767,53.0445,0.830526,0.613506,185.49,20.23,0.758818,24.5473,64.4996,9.28761,3.94507,122.1,0.830627,0.140818,74.5844,8.68257,208.173,172.893,4.08,True,True,0.0177148,0.803341,185.49,0.059787
lhs,5,1,9,1.51249,15.8692,0.39594,72.268,0.574425,0.608565,183.996,20.23,1.08849,61.1721,92.522,5.83029,2.30845,1087.68,0.573817,0.280138,377.16,37.8917,208.749,119.911,4.06,False,True,0.0177148,0.803341,185.49,0.059787
lhs,5,1,10,1.79332,10.9855,0.572437,62.8269,0.787019,0.610098,184.46,20.23,0.856335,40.5888,72.7885,6.62587,3.79289,376.725,0.788174,0.149082,160.552,15.8107,208.418,164.029,4.06,False,True,0.0177148,0.803341,185.49,0.059787
lhs,5,1,11,2.86623,10.1831,0.909165,78.9012,0.895615,0.616036,186.255,20.23,0.714791,21.1976,60.7572,5.96648,5.42451,85.7672,0.90602,0.0678272,27.1286,14.2296,208.033,186.318,4.08,True,True,0.0177148,0.803341,185.49,0.059787
lhs,5,1,12,3.56129,15.3902,0.337617,41.0267,0.592909,0.610484,184.576,20.23,1.19796,28.5926,101.826,6.61632,2.23379,261.526,0.592358,0.357868,160.9,15.4267,208.321,123.516,4.08,False,True,0.0177148,0.803341,185.49,0.059787
lhs,5,1,13,4.37629,9.16266,0.836675,76.5009,0.889783,0.615752,186.169,20.23,0.730875,14.1957,62.1244,6.78017,5.6728,39.3299,0.885602,0.0595692,15.6293,9.149,207.973,185.051,4.08,True,True,0.0177154,0.803341,185.49,0.0595692
lhs,5,1,14,2.04416,16.4844,0.816794,50.9561,0.799195,0.61093,184.711,20.23,0.952022,39.5869,80.9219,4.90899,4.00964,398.399,0.798226,0.133058,128.949,14.1871,208.378,166.534,4.06,False,True,0.0177154,0.803341,185.49,0.0595692
lhs,5,1,15,3.13146,8.41813,0.261528,58.9858,0.672103,0.610691,184.639,20.23,0.931042,25.2721,79.1386,9.40098,2.45861,158.789,0.671908,0.311218,139.85,13.0723,208.283,139.988,4.08,False,True,0.0177154,0.803341,185.49,0.0595692
lhs,5,1,16,3.61977,16.0542,0.270216,66.332,0.549414,0.611152,184.778,20.23,1.23321,28.9585,104.823,6.52934,1.76433,276.159,0.550631,0.479586,181.484,17.6415,208.341,114.465,4.08,False,True,0.0177154,0.803341,185.49,0.0595692
lhs,5,1,17,3.38187,5.5351,0.555327,71.2907,0.893799,0.616061,186.262,20.23,0.619657,15.5744,52.6708,9.51578,5.28436,40.137,0.900279,0.072615,19.7039,12.8025,207.996,185.907,4.08,True,True,0.0177154,0.803341,185.49,0.0595692
lhs,5,2,18,1.73326,5.67755,0.374259,57.8302,0.80646,0.610377,184.544,20.23,0.661004,32.416,56.1854,9.89605,3.70369,185.478,0.804827,0.16216,145.423,15.8881,208.41,168.074,4.06,True,True,0.0177154,0.803341,184.544,0.0595692
lhs,5,2,19,3.88498,18.1189,0.786165,65.6419,0.77522,0.615137,185.983,20.23,1.0863,23.7674,92.3358,5.0961,4.00638,163.863,0.767761,0.122108,46.8487,5.55929,208.04,161.277,4.06,True,True,0.0222774,0.77522,184.544,0.0595692
lhs,5,2,20,4.16072,16.897,0.866278,43.9527,0.789541,0.615061,185.96,20.23,1.02003,20.8384,86.7029,5.13126,4.4451,118.28,0.783433,0.105442,35.8414,6.54937,208.053,164.266,4.06,True,True,0.0225074,0.77522,184.544,0.0595692
lhs,5,2,21,2.43577,17.1604,0.289744,57.4204,0.531613,0.610249,184.505,20.23,1.23412,43.0667,104.9,6.11293,1.77118,611.239,0.529292,0.436027,306.022,32.069,208.583,110.885,4.08,False,True,0.0225074,0.77522,184.544,0.0595692
lhs,5,2,22,1.88661,9.91254,0.699905,64.0578,0.831379,0.61312,185.373,20.23,0.748479,33.7223,63.6207,6.41821,4.49213,227.291,0.838808,0.111115,98.3991,10.9695,208.301,173.177,4.06,True,True,0.0225074,0.77522,184.544,0.0595692
lhs,5,2,23,3.30936,7.56967,0.724239,46.9443,0.856625,0.615286,186.028,20.23,0.676644,17.3794,57.5148,7.59805,5.5028,54.5757,0.871472,0.0725495,22.8199,12.3627,208.071,178.239,4.08,True,True,0.0225216,0.77522,184.544,0.0595692
lhs,5,2,24,1.64028,16.8053,0.658813,40.8236,0.704911,0.607959,183.813,20.23,1.00978,52.327,85.8309,5.10738,3.36481,738.321,0.702534,0.170811,244.077,27.006,208.618,147.057,4.06,False,True,0.0225216,0.77522,184.544,0.0595692
lhs,5,2,25,2.21804,13.9396,0.484966,42.1981,0.764974,0.608793,184.065,20.23,1.0509,40.2729,89.3269,6.40813,3.10773,455.155,0.763287,0.203558,194.263,19.0264,208.461,159.467,4.06,False,True,0.0225216,0.77522,184.544,0.0595692
lhs,5,2,26,2.51448,9.00244,0.538101,43.4611,0.849746,0.61297,185.328,20.23,0.820069,27.7218,69.7059,7.743,4.16651,168.292,0.850563,0.127324,78.9853,9.68461,208.232,176.945,4.08,True,True,0.0225216,0.77522,184.544,0.0595692
