strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,2,1,10,4.0875,13.1829,0.802904,59.9222,0.853268,0.615688,186.15,20.23,0.916101,19.0504,77.8686,5.90679,4.74258,88.7813,True,True,0.00648062,0.687926,185.549,0.613701
random,2,1,11,3.5083,9.52034,0.598552,48.6489,0.827111,0.615318,186.038,20.23,0.842109,20.4028,71.5793,7.51856,4.50025,93.609,True,True,0.00648062,0.687926,185.549,0.613701
random,2,1,12,1.79204,5.51472,0.717966,58.2572,0.697189,0.614616,185.826,20.23,0.512325,24.3006,43.5476,7.89662,5.6695,80.7882,True,True,0.00648062,0.687926,185.549,0.613701
random,2,1,13,4.10343,16.1358,0.50673,78.9472,0.859065,0.615653,186.139,20.23,1.15224,23.868,97.9405,6.06977,3.07574,175.284,True,True,0.00648062,0.687926,185.549,0.613701
random,2,1,14,3.21698,15.2118,0.521463,47.8468,0.799532,0.614933,185.921,20.23,1.1068,29.2443,94.0783,6.18457,3.22502,252.767,False,True,0.00648062,0.687926,185.549,0.613701
random,2,1,15,1.99815,7.41608,0.652537,44.5053,0.704422,0.613754,185.565,20.23,0.656363,27.9212,55.7909,7.52296,4.90901,136.641,True,True,0.00648062,0.687926,185.549,0.613701
random,2,1,16,1.55774,16.1066,0.316274,58.0234,0.578877,0.615085,185.967,20.23,1.15177,62.8478,97.9005,6.07828,1.9224,1214.83,False,True,0.00648062,0.687926,185.549,0.613701
random,2,1,17,2.91665,13.2703,0.58601,77.4937,0.808144,0.614752,185.867,20.23,0.997921,29.0825,84.8233,6.39196,3.74575,225.386,True,True,0.00648062,0.687926,185.549,0.613701
random,2,2,18,3.67615,12.6596,0.661515,60.2621,0.838129,0.615198,186.001,20.23,0.958771,22.1687,81.4955,6.43747,4.25848,125.824,True,True,0.00648062,0.687926,185.549,0.613701
random,2,2,19,4.29781,8.02168,0.709351,62.2039,0.862536,0.616632,186.435,20.23,0.724041,14.3197,61.5435,7.67214,5.44224,39.6462,True,True,0.00648062,0.687926,185.549,0.613701
random,2,2,20,1.62183,8.94867,0.868111,71.3826,0.660091,0.613208,185.4,20.23,0.61725,32.3499,52.4662,5.86302,5.08976,172.495,True,True,0.00749275,0.660091,185.4,0.613208
random,2,2,21,1.53721,8.95502,0.256537,73.0987,0.606861,0.615042,185.954,20.23,0.889351,49.1767,75.5949,8.44162,2.16559,574.328,False,True,0.00749275,0.660091,185.4,0.613208
random,2,2,22,1.82007,5.76607,0.904589,57.8348,0.724236,0.615258,186.02,20.23,0.46993,21.9465,39.944,6.92743,6.26647,60.4409,True,True,0.00749275,0.660091,185.4,0.613208
random,2,2,23,2.42334,5.65351,0.50973,54.6416,0.766599,0.614802,185.882,20.23,0.626784,21.9848,53.2766,9.42363,4.80351,80.8967,True,True,0.00749275,0.660091,185.4,0.613208
random,2,2,24,3.01809,5.09047,0.348642,48.3955,0.80354,0.614853,185.897,20.23,0.668289,18.8213,56.8046,11.159,3.89049,63.217,True,True,0.00749275,0.660091,185.4,0.613208
random,2,2,25,2.77746,9.03071,0.658885,51.4173,0.788408,0.614866,185.901,20.23,0.768189,23.5092,65.2961,7.23044,4.76403,113.374,True,True,0.00749275,0.660091,185.4,0.613208
random,2,2,26,4.13794,17.8249,0.289623,48.3624,0.837628,0.616105,186.276,20.23,1.2777,26.2461,108.605,6.09286,1.76463,235.033,False,True,0.00749275,0.660091,185.4,0.613208
random,2,3,27,3.13277,15.2755,0.292683,47.3921,0.787203,0.615829,186.192,20.23,1.20398,32.6672,102.339,6.69954,1.96084,343.093,False,True,0.00749275,0.660091,185.4,0.613208
random,2,3,28,2.82449,13.9159,0.852219,74.6789,0.803645,0.614763,185.87,20.23,0.884179,26.6084,75.1552,5.40068,4.60256,167.166,True,True,0.00749275,0.660091,185.4,0.613208
random,2,3,29,3.80189,5.7031,0.901091,64.5851,0.877202,0.61653,186.404,20.23,0.518918,11.6016,44.108,7.73405,6.96909,18.6511,True,True,0.00749275,0.660091,185.4,0.613208
random,2,3,30,1.74974,8.39905,0.663836,55.4256,0.6658,0.612962,185.326,20.23,0.686383,33.3436,58.3426,6.94633,4.61122,203.78,True,True,0.0075475,0.660091,185.326,0.612962
random,2,3,31,2.79515,15.7278,0.799354,61.8715,0.788104,0.614367,185.75,20.23,0.974929,29.6474,82.869,5.26895,4.21175,228.831,True,True,0.0075475,0.660091,185.326,0.612962
random,2,3,32,3.79811,10.4134,0.899655,64.2064,0.849523,0.616447,186.379,20.23,0.752936,16.8504,63.9996,6.14589,5.52918,57.0883,True,True,0.0075475,0.660091,185.326,0.612962
random,2,3,33,4.30632,5.5865,0.838462,62.3751,0.88478,0.616546,186.409,20.23,0.53729,10.6053,45.6697,8.17501,6.85443,16.1369,True,True,0.0075475,0.660091,185.326,0.612962
random,2,3,34,3.56955,7.56793,0.615794,51.5711,0.834803,0.616115,186.279,20.23,0.72793,17.3338,61.874,8.17581,5.03462,58.4046,True,True,0.0075475,0.660091,185.326,0.612962
random,2,3,35,1.80589,5.04249,0.85456,66.8362,0.716684,0.615361,186.051,20.23,0.443778,20.8878,37.7211,7.48065,6.39266,51.7033,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,36,2.09456,8.43758,0.560396,72.7315,0.731307,0.613754,185.565,20.23,0.753552,30.5801,64.0519,7.59127,4.25412,188.174,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,37,1.84111,17.9038,0.879274,49.7864,0.65303,0.613367,185.448,20.23,0.947913,43.7629,80.5726,4.50031,3.957,484.786,False,True,0.0075475,0.660091,185.326,0.612962
random,2,4,38,3.35827,9.8013,0.714882,43.4766,0.819147,0.615642,186.136,20.23,0.796105,20.1499,67.6689,6.90407,4.9356,86.3151,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,39,2.8629,12.8465,0.66765,67.7118,0.798798,0.614533,185.8,20.23,0.938957,27.8778,79.8114,6.21267,4.14789,194.864,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,40,4.08501,8.21667,0.35213,55.6243,0.848198,0.615274,186.025,20.23,0.898971,18.7056,76.4126,9.2997,3.2747,83.996,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,41,3.1496,17.8071,0.72367,69.5377,0.815191,0.614801,185.881,20.23,1.08379,29.2489,92.1225,5.17337,3.74382,247.592,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,42,4.32088,8.56991,0.422974,56.9016,0.856735,0.615445,186.076,20.23,0.891395,17.5354,75.7686,8.84123,3.73962,73.1935,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,43,2.35672,13.6814,0.884476,46.1405,0.739832,0.613913,185.613,20.23,0.84165,30.3559,71.5403,5.22903,4.62495,207.103,True,True,0.0075475,0.660091,185.326,0.612962
random,2,4,44,3.00205,14.0344,0.578785,76.5498,0.812053,0.614853,185.897,20.23,1.0309,29.1889,87.6264,6.2437,3.61376,234.541,True,True,0.0075475,0.660091,185.326,0.612962
