strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,8,0,0,3.54115,8.55933,0.837871,72.188,0.89586,0.615925,186.221,20.23,0.686651,16.482,58.3653,6.81892,5.71337,49.8111,0.901797,0.0613412,17.4038,11.5091,208.009,186.347,4.08,True,True,0,0.89586,186.221,0.0613412
lhs,8,0,1,1.89505,12.5878,0.85092,64.5576,0.830084,0.613056,185.354,20.23,0.788406,35.3629,67.0145,5.32375,4.53009,263.278,0.837444,0.108419,99.9221,10.9604,208.305,172.911,4.06,False,True,0,0.89586,186.221,0.0613412
lhs,8,0,2,2.26644,5.45068,0.735313,66.4381,0.867865,0.615567,186.113,20.23,0.521575,19.561,44.3339,8.13364,5.98078,53.2927,0.873991,0.0616098,28.5132,21.4481,208.178,180.67,4.08,True,True,0.00549509,0.867865,186.113,0.0613412
lhs,8,0,3,2.00365,9.9796,0.712017,79.624,0.89648,0.614313,185.734,20.23,0.750086,31.8206,63.7573,6.38876,4.54891,202.813,0.897613,0.10588,85.6811,7.91117,208.168,186.618,4.08,True,True,0.00549509,0.867865,185.734,0.0613412
lhs,8,0,4,4.25462,7.78788,0.818826,63.425,0.892424,0.615625,186.131,20.23,0.667493,13.3354,56.7369,7.28529,5.96538,31.6976,0.896493,0.0580928,16.0417,10.2351,207.976,185.603,4.08,True,True,0.00549548,0.867865,185.734,0.0580928
lhs,8,0,5,3.18127,15.6222,0.659313,78.8581,0.788497,0.61446,185.778,20.23,1.05082,28.0769,89.3201,5.71752,3.76964,221.206,0.788254,0.138242,69.5635,6.24339,208.061,164.056,4.08,True,True,0.0170907,0.788497,185.734,0.0580928
lhs,8,0,6,2.46559,15.3166,0.584894,56.5393,0.763223,0.610934,184.712,20.23,1.05311,36.3057,89.5147,5.8443,3.4183,370.675,0.763624,0.173475,136.352,13.0884,208.317,158.992,4.06,False,True,0.0170907,0.788497,185.734,0.0580928
lhs,8,0,7,1.78248,14.9401,0.552114,55.8017,0.715083,0.608182,183.88,20.23,1.01706,48.4998,86.4498,5.78644,3.19477,638.843,0.714145,0.188685,227.568,23.0197,208.553,149.132,4.06,False,True,0.0170907,0.788497,185.734,0.0580928
lhs,8,0,8,2.58692,10.2358,0.544872,74.3415,0.842563,0.614141,185.682,20.23,0.875961,28.782,74.4566,7.27416,3.96349,193.773,0.849798,0.132728,81.3428,7.44439,208.122,175.355,4.08,True,True,0.0172302,0.788497,185.682,0.0580928
lhs,8,1,9,2.95257,11.0092,0.889007,44.3984,0.836,0.614933,185.921,20.23,0.761226,21.9146,64.7042,5.87729,5.22495,97.6219,0.843766,0.0808868,34.0887,12.946,208.142,174.007,4.06,True,True,0.0189183,0.788497,185.682,0.0580928
lhs,8,1,10,3.88727,13.9718,0.7835,69.2278,0.827638,0.615613,186.127,20.23,0.951699,20.8101,80.8944,5.78982,4.53633,110.056,0.820566,0.0948863,32.1773,7.28157,208.007,172.154,4.08,True,True,0.0192809,0.788497,185.682,0.0580928
