strategy,seed,round,trial,R_mm,H_mm,twist_deg,strut_d_mm,cable_d_mm,t180,e_reb_mJ,mass_g,print_scale,ok,hv,best_t180,best_e_reb_mJ
lhs,1,0,0,27.7034,97.5688,72.062,11.8419,3.11723,0.81774,170.371,18.5749,0.743836,True,2.36613,0.81774,170.371
lhs,1,0,1,29.4069,104.684,66.212,7.57507,4.52586,0.808625,198.503,21.6296,0.885315,True,2.53738,0.808625,170.371
lhs,1,0,2,33.8527,81.4748,67.4114,10.5353,3.60394,0.727655,177.38,19.3575,0.824453,True,5.96158,0.727655,170.371
lhs,1,0,3,36.061,108.425,55.1077,6.63276,4.16234,0.751637,201.456,21.963,0.93496,True,5.96158,0.727655,170.371
lhs,1,0,4,28.854,95.7217,48.3498,8.50321,3.76655,0.773227,184.539,20.1222,0.881673,True,5.96158,0.727655,170.371
lhs,1,0,5,36.3647,73.1372,41.9146,9.13989,3.97431,0.616044,185.06,20.2075,0.884507,True,9.55897,0.616044,170.371
lhs,1,0,6,39.785,68.1724,79.3072,6.03722,4.55465,0.637422,218.426,23.8167,1.06534,True,9.55897,0.616044,170.371
lhs,1,0,7,27.1178,61.3339,52.746,7.25678,3.204,0.679668,185.926,20.2922,1.1122,True,9.55897,0.616044,170.371
lhs,1,0,8,25.1494,103.26,43.7856,10.79,4.05279,0.81125,178.338,19.4393,0.753039,True,9.55897,0.616044,170.371
lhs,1,1,9,39.371,87.0682,62.4966,7.47535,5.30419,0.682897,210.861,22.9911,0.882106,True,9.55897,0.616044,170.371
lhs,1,1,10,38.0486,78.3513,45.3426,8.69961,4.65338,0.628563,194.465,21.2246,0.867751,True,9.55897,0.616044,170.371
lhs,1,1,11,33.2994,68.5344,50.1541,10.0206,3.87001,0.647397,181.127,19.7765,0.87066,True,9.87465,0.616044,170.371
lhs,1,1,12,28.6358,71.1013,42.6159,11.0467,5.44197,0.700215,189.727,20.6872,0.78819,True,9.87465,0.616044,170.371
lhs,1,1,13,32.7992,76.3678,75.9563,10.8658,5.1553,0.740409,190.058,20.7239,0.79385,True,9.87465,0.616044,170.371
lhs,1,1,14,38.6873,77.3858,49.0059,9.42955,4.97295,0.62895,194.263,21.2015,0.827465,True,9.87465,0.616044,170.371
lhs,1,1,15,37.9065,106.287,51.201,8.19553,5.23017,0.730158,202.549,22.0815,0.809445,True,9.87465,0.616044,170.371
lhs,1,1,16,33.4749,92.9923,69.1461,8.46472,3.35894,0.763392,181.649,19.8153,0.905542,True,9.87465,0.616044,170.371
lhs,1,1,17,39.1405,61.6313,70.9283,10.4375,5.40856,0.600302,197.295,21.53,0.830542,True,10.1894,0.600302,170.371
lhs,1,2,18,37.2119,63.9187,60.6708,11.6657,3.46788,0.608315,174.576,19.0678,0.820242,True,11.4722,0.600302,170.371
lhs,1,2,19,34.8245,91.7973,74.852,7.76993,3.92185,0.759724,191.947,20.9338,0.929628,True,11.4722,0.600302,170.371
lhs,1,2,20,25.9776,84.4011,76.8141,10.228,3.22151,0.811029,174.402,19.0175,0.850255,True,11.4734,0.600302,170.371
lhs,1,2,21,30.2743,71.7449,56.4486,11.334,4.71922,0.709542,183.693,20.0388,0.795155,True,11.4734,0.600302,170.371
lhs,1,2,22,28.2263,80.7317,68.6024,8.87281,4.34042,0.773418,189.925,20.7055,0.89415,True,11.4734,0.600302,170.371
lhs,1,2,23,27.0297,85.8663,47.3101,7.88917,3.73223,0.761879,187.286,20.4212,0.949668,True,11.4734,0.600302,170.371
lhs,1,2,24,34.339,74.1115,61.415,8.10583,3.03831,0.678576,180.497,19.7034,0.992854,True,11.4734,0.600302,170.371
lhs,1,2,25,32.3468,100.125,54.2186,7.11937,4.85319,0.759444,205.898,22.4399,0.899069,True,11.4734,0.600302,170.371
lhs,1,2,26,31.5362,102.255,45.587,6.37089,4.40339,0.753134,206.046,22.4569,0.95847,True,11.4734,0.600302,170.371
lhs,1,3,27,30.9336,96.6709,58.9803,11.7184,4.9097,0.780624,182.966,19.9483,0.715572,True,11.4734,0.600302,170.371
lhs,1,3,28,37.0512,89.8772,57.5413,9.64455,5.04819,0.708743,193.45,21.0996,0.794351,True,11.4734,0.600302,170.371
lhs,1,3,29,26.3395,101.257,58.0347,6.74573,4.7952,0.809565,207.496,22.6032,0.92941,True,11.4734,0.600302,170.371
lhs,1,3,30,25.4313,88.6088,64.1164,6.85883,3.54691,0.803687,191.414,20.8638,1.02667,True,11.4734,0.600302,170.371
lhs,1,3,31,35.111,65.2947,78.4528,6.29468,4.19158,0.666866,209.968,22.8969,1.10019,True,11.4734,0.600302,170.371
lhs,1,3,32,35.6708,65.5907,72.6386,9.21773,5.11656,0.658241,199.533,21.7636,0.886421,True,11.4734,0.600302,170.371
lhs,1,3,33,29.8713,94.1728,73.399,11.2998,3.62582,0.800666,174.901,19.0739,0.764411,True,11.4734,0.600302,170.371
lhs,1,3,34,31.7674,109.5,40.3983,9.76984,4.29295,0.769936,183.894,20.0509,0.768715,True,11.4734,0.600302,170.371
lhs,1,3,35,30.6234,83.5879,65.0071,9.83807,3.3274,0.756065,176.56,19.2627,0.860724,True,11.4734,0.600302,170.371
