strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
random,4,2,20,1.75569,13.5975,0.496891,59.9723,0.639933,0.614375,185.753,20.23,0.997186,48.2777,84.7608,6.23354,3.09739,620.638,False,True,0.00352886,0.776761,185.764,0.614414
random,4,2,21,2.4729,13.4545,0.628841,64.6846,0.760005,0.614132,185.679,20.23,0.969482,33.3236,82.406,6.1248,3.85152,287.484,False,True,0.00352886,0.776761,185.764,0.614414
random,4,2,22,1.6838,8.00189,0.297936,55.3319,0.624689,0.614574,185.813,20.23,0.846897,42.7522,71.9862,8.99615,2.68028,413.348,False,True,0.00352886,0.776761,185.764,0.614414
random,4,2,23,2.89492,6.49789,0.695059,59.4943,0.809813,0.616274,186.327,20.23,0.617347,18.1264,52.4745,8.07561,5.61303,54.1651,True,True,0.00352886,0.776761,185.764,0.614414
random,4,2,24,2.95096,12.9662,0.873252,63.5546,0.806019,0.614979,185.935,20.23,0.84471,24.3312,71.8003,5.53749,4.83563,133.538,True,True,0.00352886,0.776761,185.764,0.614414
random,4,2,25,1.7711,6.95292,0.712595,52.9047,0.679656,0.613569,185.509,20.23,0.59355,28.4861,50.4517,7.25619,5.17073,128.615,True,True,0.00677545,0.679656,185.509,0.613569
random,4,2,26,3.69033,11.8085,0.503126,69.5779,0.842431,0.615155,185.989,20.23,1.00176,23.0737,85.1496,7.21087,3.62797,142.419,True,True,0.00677545,0.679656,185.509,0.613569
random,4,3,27,2.03064,8.7975,0.444627,56.6127,0.69874,0.613752,185.564,20.23,0.836388,35.01,71.0929,8.08104,3.59305,273.755,False,True,0.00677545,0.679656,185.509,0.613569
random,4,3,28,4.13063,15.8339,0.797736,65.246,0.855671,0.61547,186.084,20.23,1.01808,20.9501,86.5371,5.46532,4.35988,119.323,True,True,0.00677545,0.679656,185.509,0.613569
random,4,3,29,1.52382,8.81511,0.584533,75.9382,0.627661,0.613036,185.348,20.23,0.720479,40.1889,61.2407,6.94724,4.06089,310.744,False,True,0.00677545,0.679656,185.509,0.613569
random,4,3,30,2.55496,12.3408,0.815697,53.6563,0.767336,0.61433,185.739,20.23,0.832513,27.6966,70.7636,5.73412,4.6773,170.534,True,True,0.00677545,0.679656,185.509,0.613569
random,4,3,31,3.66942,12.9337,0.600221,65.1916,0.839612,0.615108,185.974,20.23,1.00286,23.2307,85.2431,6.59078,3.95592,144.522,True,True,0.00677545,0.679656,185.509,0.613569
random,4,3,32,2.90608,6.5063,0.847937,78.7893,0.826569,0.616324,186.342,20.23,0.56284,16.4625,47.8414,7.35309,6.23496,40.733,True,True,0.00677545,0.679656,185.509,0.613569
random,4,3,33,3.91617,9.71722,0.67261,70.8305,0.854736,0.615785,186.179,20.23,0.821877,17.8387,69.8595,7.18925,4.83556,69.8398,True,True,0.00677545,0.679656,185.509,0.613569
random,4,3,34,1.68052,15.5259,0.306596,77.593,0.635114,0.615368,186.053,20.23,1.13046,57.1783,96.0891,6.18894,1.89751,986.931,False,True,0.00677545,0.679656,185.509,0.613569
random,4,3,35,2.20024,17.8419,0.404716,61.4154,0.710344,0.615379,186.056,20.23,1.19184,46.0435,101.307,5.67803,2.29799,674.723,False,True,0.00677545,0.679656,185.509,0.613569
random,4,4,36,3.91127,18.1672,0.720465,73.389,0.851485,0.615279,186.026,20.23,1.1142,24.2139,94.7073,5.21309,3.75584,174.447,True,True,0.00677545,0.679656,185.509,0.613569
random,4,4,37,2.63618,15.0096,0.50643,77.1939,0.782091,0.615038,185.953,20.23,1.08153,34.8726,91.9304,6.12479,3.10178,351.219,False,True,0.00677545,0.679656,185.509,0.613569
random,4,4,38,3.74316,10.0588,0.772813,42.6605,0.835674,0.616183,186.299,20.23,0.790112,17.9419,67.1595,6.67671,5.15985,67.9197,True,True,0.00677545,0.679656,185.509,0.613569
random,4,4,39,4.18272,14.2417,0.468133,65.8779,0.854733,0.615488,186.089,20.23,1.11483,22.6552,94.7605,6.65374,3.11484,152.797,True,True,0.00677545,0.679656,185.509,0.613569
random,4,4,40,3.7744,13.3775,0.841069,56.6143,0.841704,0.615572,186.115,20.23,0.898792,20.2409,76.3973,5.71087,4.80323,98.3305,True,True,0.00677545,0.679656,185.509,0.613569
random,4,4,41,2.42803,9.94605,0.437825,59.1629,0.749769,0.614266,185.72,20.23,0.916613,32.0886,77.9121,7.83347,3.42969,252.032,False,True,0.00677545,0.679656,185.509,0.613569
random,4,4,42,3.69646,16.6609,0.671834,71.4302,0.842836,0.615156,185.989,20.23,1.0906,25.0782,92.7007,5.56397,3.73807,183.158,True,True,0.00677545,0.679656,185.509,0.613569
random,4,4,43,4.31321,13.7961,0.306422,65.0237,0.856225,0.615979,186.238,20.23,1.16402,22.9392,98.9413,7.17169,2.19756,163.562,False,True,0.00677545,0.679656,185.509,0.613569
random,4,4,44,1.55749,14.0356,0.915609,59.5437,0.615603,0.612683,185.241,20.23,0.782829,42.723,66.5405,4.74085,4.34076,381.557,False,True,0.00677545,0.679656,185.509,0.613569
