strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
lhs,9,0,0,3.63503,5.21131,0.285509,73.0866,0.786407,0.615,185.942,20.23,0.706283,16.5154,60.034,11.5199,3.28905,51.4431,0.783216,0.188027,51.9701,5.74085,208.02,163.589,4.08,True,True,0.0102214,0.786407,185.942,0.188027
lhs,9,0,1,1.71163,16.5806,0.459476,42.7393,0.606107,0.608493,183.974,20.23,1.11494,55.3682,94.7699,5.7157,2.62622,912.726,0.604665,0.240791,318.142,35.1235,208.689,126.488,4.06,False,True,0.0102214,0.786407,185.942,0.188027
lhs,9,0,2,3.1094,12.8704,0.479853,48.831,0.751024,0.612257,185.112,20.23,1.04446,28.5519,88.7793,6.89792,3.30999,227.37,0.754481,0.185786,100.993,10.2671,208.218,156.377,4.08,True,True,0.0139463,0.751024,185.112,0.185786
lhs,9,0,3,2.07964,8.90204,0.383581,66.8581,0.780677,0.609718,184.345,20.23,0.8711,35.604,74.0435,8.31759,3.19047,294.873,0.781777,0.200114,171.83,15.1712,208.381,162.678,4.06,False,True,0.0139463,0.751024,185.112,0.185786
lhs,9,0,4,3.28411,11.9021,0.601123,46.4527,0.795844,0.614161,185.688,20.23,0.950883,24.611,80.825,6.79081,4.08211,153.799,0.800102,0.12742,58.081,7.28803,208.125,165.635,4.06,True,True,0.0195898,0.751024,185.112,0.12742
lhs,9,0,5,2.25531,17.2126,0.635367,45.3456,0.779009,0.609522,184.285,20.23,1.07496,40.514,91.3713,5.30841,3.37279,471.161,0.777759,0.176645,166.28,16.6969,208.416,162.358,4.06,False,True,0.0195898,0.751024,185.112,0.12742
lhs,9,0,6,4.14977,8.58139,0.535804,74.1738,0.847203,0.615763,186.172,20.23,0.831111,17.0237,70.6444,8.23228,4.41089,64.3185,0.839018,0.099018,25.848,7.55916,207.967,176.19,4.08,True,True,0.0208774,0.751024,185.112,0.099018
lhs,9,0,7,1.89161,14.4549,0.822294,68.7947,0.834966,0.611849,184.989,20.23,0.867635,38.9873,73.7489,5.10201,4.19535,352.17,0.841561,0.123847,125.685,11.9062,208.32,173.94,4.06,False,True,0.0208774,0.751024,185.112,0.099018
lhs,9,0,8,2.62921,16.3206,0.869332,45.278,0.818149,0.613186,185.393,20.23,0.952457,30.792,80.9588,4.96052,4.31234,241.152,0.819826,0.116357,75.8995,9.35153,208.229,170.362,4.06,True,True,0.0211988,0.751024,185.112,0.099018
lhs,9,1,9,1.87851,17.7518,0.692477,49.5768,0.751737,0.60868,184.031,20.23,1.03633,46.8923,88.0878,4.9622,3.43621,608.512,0.750057,0.168652,197.289,20.5753,208.509,156.744,4.06,False,True,0.0211988,0.751024,185.112,0.099018
lhs,9,1,10,3.34459,9.55602,0.490265,40.819,0.812976,0.61409,185.667,20.23,0.89897,22.8466,76.4124,7.99626,3.92029,125.301,0.819205,0.139872,60.0264,7.47243,208.126,169.201,4.06,True,True,0.0211988,0.751024,185.112,0.099018
lhs,9,1,11,4.01776,13.0703,0.837838,56.7206,0.829427,0.615435,186.073,20.23,0.893644,18.906,75.9597,5.81163,4.8692,85.2964,0.825719,0.08589,27.3923,7.55399,208.03,172.546,4.08,True,True,0.0223355,0.751024,185.112,0.08589
lhs,9,1,12,3.52382,7.78676,0.705297,53.1828,0.861755,0.615453,186.079,20.23,0.700495,16.897,59.5421,7.64658,5.39311,53.4066,0.868795,0.0736694,22.1909,11.7163,208.047,179.285,4.08,True,True,0.0227117,0.751024,185.112,0.0736694
lhs,9,1,13,2.28838,5.39328,0.62333,70.9159,0.880044,0.615827,186.192,20.23,0.55743,20.7052,47.3815,8.78529,5.47613,63.8146,0.882878,0.072404,34.7399,19.827,208.13,183.163,4.06,True,True,0.0227275,0.751024,185.112,0.072404
lhs,9,1,14,2.35562,13.5705,0.516558,78.9516,0.799502,0.610599,184.611,20.23,1.01616,36.667,86.3733,6.36479,3.28778,364.821,0.801852,0.183524,148.617,11.3462,208.27,166.512,4.06,False,True,0.0227275,0.751024,185.112,0.072404
lhs,9,1,15,2.48071,12.5437,0.670493,41.2511,0.840392,0.612441,185.168,20.23,0.913067,31.2856,77.6107,6.18723,4.1485,238.65,0.84081,0.126784,89.3032,10.6345,208.27,175.028,4.08,True,True,0.0227275,0.751024,185.112,0.072404
lhs,9,1,16,4.35902,6.38581,0.550436,78.2092,0.885436,0.615893,186.212,20.23,0.69252,13.504,58.8642,9.21798,5.0739,33.723,0.878996,0.0733846,14.9602,9.28226,207.954,184.13,4.08,True,True,0.0227275,0.751024,185.112,0.072404
lhs,9,1,17,1.54013,11.5023,0.381469,65.8626,0.631379,0.607604,183.705,20.23,0.95499,52.7059,81.1741,7.0572,2.6921,708.412,0.629261,0.239055,310.051,31.1676,208.679,131.755,4.06,False,True,0.0227275,0.751024,185.112,0.072404
lhs,9,2,18,4.10339,7.43232,0.907693,64.3805,0.911941,0.61569,186.15,20.23,0.615352,12.7467,52.3049,7.03749,6.38788,26.6987,0.926058,0.0515106,17.2529,10.4975,207.947,189.635,4.08,True,True,0.0227275,0.751024,185.112,0.0515106
lhs,9,2,19,3.76877,7.18573,0.435032,79.5053,0.843819,0.615705,186.155,20.23,0.787806,17.768,66.9635,9.31896,4.05405,66.415,0.836465,0.118921,33.5094,6.98666,207.959,175.48,4.1,True,True,0.0227275,0.751024,185.112,0.0515106
lhs,9,2,20,3.13889,11.7135,0.758626,71.6383,0.85683,0.615662,186.142,20.23,0.853644,23.1164,72.5598,6.19455,4.69935,121.81,0.858785,0.0915198,38.7495,9.75253,208.038,178.253,4.06,True,True,0.0227275,0.751024,185.112,0.0515106
lhs,9,2,21,3.19782,12.2638,0.712986,58.0506,0.813317,0.614915,185.916,20.23,0.902646,23.9929,76.7249,6.25622,4.4606,138.756,0.815848,0.104944,46.9714,7.04494,208.089,169.242,4.06,True,True,0.0229648,0.751024,185.112,0.0515106
lhs,9,2,22,3.62412,16.0275,0.340419,69.928,0.584343,0.611084,184.758,20.23,1.20795,28.3313,102.676,6.40624,2.18081,258.912,0.583244,0.352329,144.505,13.0183,208.271,121.702,4.08,False,True,0.0229648,0.751024,185.112,0.0515106
lhs,9,2,23,2.74166,5.93473,0.805573,75.4408,0.902311,0.615676,186.146,20.23,0.540703,16.7635,45.9598,7.74421,6.23853,40.5749,0.913324,0.053154,19.0146,15.5946,208.018,187.697,4.08,True,True,0.0229648,0.751024,185.112,0.0515106
lhs,9,2,24,2.54842,5.64039,0.615755,65.5835,0.878073,0.615657,186.14,20.23,0.585133,19.5166,49.7363,8.81789,5.42966,59.5155,0.887185,0.0731843,30.6293,17.9447,208.114,182.739,4.08,True,True,0.0229658,0.751024,185.112,0.0515106
lhs,9,2,25,2.86837,17.5878,0.857185,54.9372,0.788451,0.613861,185.597,20.23,1.00926,29.9081,85.7874,4.87767,4.18106,241.074,0.789957,0.120038,71.7006,8.13705,208.169,164.131,4.06,True,True,0.0235809,0.751024,185.112,0.0515106
lhs,9,2,26,4.2571,8.38322,0.315792,76.8737,0.740488,0.614587,185.817,20.23,0.919815,18.3656,78.1843,9.32628,2.94517,82.8476,0.731676,0.219942,57.6339,6.01218,208.049,154.058,4.06,False,True,0.0235809,0.751024,185.112,0.0515106
lhs,9,3,27,2.96024,11.106,0.77592,62.6055,0.848397,0.615329,186.041,20.23,0.814798,23.396,69.2579,6.2361,4.83871,119.097,0.856337,0.0895749,40.7427,10.2341,208.093,176.546,4.06,True,True,0.0235809,0.751024,185.112,0.0515106
lhs,9,3,28,1.59248,9.23246,0.294531,67.7788,0.627644,0.607675,183.727,20.23,0.897063,47.8817,76.2504,8.25894,2.43251,549.199,0.624862,0.281828,319.368,31.7697,208.682,130.978,4.06,False,True,0.0235809,0.751024,185.112,0.0515106
lhs,9,3,29,2.69283,10.6364,0.885184,60.4865,0.856786,0.615345,186.046,20.23,0.738243,23.3028,62.7506,5.89959,5.22222,107.05,0.870737,0.0785247,37.7442,14.3334,208.144,178.335,4.06,True,True,0.0236175,0.751024,185.112,0.0515106
lhs,9,3,30,2.11216,17.0049,0.355939,61.6811,0.587675,0.609147,184.172,20.23,1.18891,47.8453,101.057,5.94282,2.11528,726.768,0.585846,0.336046,304.617,30.2364,208.61,122.595,4.06,False,True,0.0236175,0.751024,185.112,0.0515106
lhs,9,3,31,3.44483,9.92773,0.582539,51.8677,0.805206,0.614842,185.894,20.23,0.869638,21.458,73.9192,7.44574,4.33743,106.927,0.802925,0.11227,43.1424,6.60709,208.073,167.542,4.06,True,True,0.0236805,0.751024,185.112,0.0515106
lhs,9,3,32,2.83811,14.5515,0.7514,59.4372,0.801348,0.614201,185.7,20.23,0.960429,28.7644,81.6365,5.61019,4.2155,212.2,0.808639,0.117957,68.2238,7.6356,208.148,166.799,4.08,True,True,0.0236885,0.751024,185.112,0.0515106
