strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,feasible,ok,hv,best_t180,best_e_reb_mJ,best_e_rebound
heuristic,9,3,28,1.5,5,0.573296,40,0.63675,0.612905,185.308,20.23,0.51948,29.4372,44.1558,8.83116,5.06287,120.207,True,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,29,1.5,6.16331,0.80663,40,0.69605,0.61335,185.443,20.23,0.502608,28.4811,42.7216,6.93161,5.59124,108.871,True,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,30,2.41525,14.4044,0.449454,69.6299,0.752055,0.615022,185.948,20.23,1.0823,38.0894,91.9955,6.3866,2.87048,419.3,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,31,2.41525,14.4044,0.682787,69.6299,0.758533,0.614114,185.674,20.23,0.972216,34.2152,82.6384,5.737,3.91715,303.928,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,32,2.41525,14.4044,0.25,69.6299,0.746638,0.615766,186.173,20.23,1.16684,41.0646,99.1812,6.88546,1.72136,525.429,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,33,2.41525,14.4044,0.449454,80,0.762366,0.615189,185.999,20.23,1.0777,37.9274,91.6042,6.35944,2.85828,413.973,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,34,2.41525,14.4044,0.449454,55.6299,0.736023,0.614887,185.907,20.23,1.088,38.29,92.4799,6.42023,2.8856,425.959,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,3,35,3.43025,14.4044,0.449454,69.6299,0.82828,0.615369,186.053,20.23,1.11382,27.6,94.6749,6.57262,2.95409,226.57,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,36,1.5,14.4044,0.449454,69.6299,0.589241,0.614724,185.858,20.23,1.01838,57.7081,86.5621,6.0094,2.70095,905.63,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,37,2.41525,18.3333,0.449454,69.6299,0.748309,0.615406,186.065,20.23,1.18911,41.8483,101.074,5.51313,2.4779,556.09,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,38,2.41525,9.73778,0.449454,69.6299,0.759626,0.614311,185.733,20.23,0.896825,31.562,76.2302,7.82829,3.51846,238.565,True,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,39,2.41525,14.4044,0.449454,69.6299,0.752055,0.615022,185.948,20.23,1.0823,38.0894,91.9955,6.3866,2.87048,419.3,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,40,2.41525,5.07112,0.449454,69.6299,0.7761,0.614703,185.852,20.23,0.607224,21.3701,51.614,10.178,4.57456,74.0507,True,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,41,3.43025,9.73778,0.449454,69.6299,0.832554,0.615018,185.947,20.23,0.927182,22.9751,78.8105,8.09327,3.63755,130.693,True,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,42,1.5,9.73778,0.449454,69.6299,0.602427,0.613947,185.623,20.23,0.837179,47.4402,71.1602,7.30764,3.28445,503.129,False,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,43,2.41525,9.73778,0.449454,80,0.769618,0.614512,185.794,20.23,0.892808,31.4206,75.8887,7.79322,3.50269,235.373,True,True,0.00939903,0.607709,185.198,0.612541
heuristic,9,4,44,2.41525,9.73778,0.449454,55.6299,0.746079,0.614139,185.681,20.23,0.901773,31.7361,76.6507,7.87147,3.53787,242.535,True,True,0.00939903,0.607709,185.198,0.612541
