seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
5,1,10,4.4,12.1999,0.7846,40,0.82489,0.615339,186.044,20.23,0.891086,17.2142,75.7423,6.20842,4.87112,70.5116,0.820827,0.0899012,25.2766,9.25465,208.021,171.595,4.08,True,0.0194921,0.78925,185.163,0.0591129
5,1,11,4.4,15.7354,0.665145,40,0.759277,0.614856,185.898,20.23,1.08345,20.9303,92.0932,5.85261,3.89284,126.744,0.752,0.136412,44.5497,6.26691,208.067,157.981,4.06,True,0.0239259,0.759277,185.163,0.0591129
5,1,12,4.4,9.87705,0.773589,45.1501,0.848382,0.615434,186.073,20.23,0.792581,15.3112,67.3694,6.8208,5.27649,49.6171,0.849573,0.0766824,19.8191,9.04547,208.006,176.468,4.08,True,0.0244524,0.759277,185.163,0.0591129
5,1,13,1.5,5,0.916667,40,1.00395,0.613679,185.542,20.23,0.410244,23.2471,34.8707,6.97414,6.39297,59.2039,1.06846,0.0640134,61.2006,36.4993,208.639,209.464,4.04,True,0.0244524,0.759277,185.163,0.0591129
5,1,14,4.4,18.3333,0.916667,40,0.79092,0.61515,185.987,20.23,1.0449,20.1856,88.8168,4.84455,4.44084,113.692,0.782329,0.105997,34.1444,6.97728,208.047,164.549,4.06,True,0.0246338,0.759277,185.163,0.0591129
5,1,15,4.4,13.4609,0.74798,40.7224,0.804916,0.615233,186.012,20.23,0.96105,18.5657,81.6892,6.06864,4.53922,88.4584,0.797564,0.102202,30.3849,7.79912,208.034,167.45,4.08,True,0.0246814,0.759277,185.163,0.0591129
5,1,16,4.4,15.4138,0.557519,80,0.777669,0.615124,185.979,20.23,1.11542,21.548,94.8111,6.15104,3.42932,138.3,0.768477,0.15839,47.5739,5.13541,208.011,161.763,4.06,True,0.0246814,0.759277,185.163,0.0591129
5,1,17,4.4,16.3964,0.624941,40,0.736081,0.614564,185.81,20.23,1.11941,21.6249,95.1497,5.80308,3.62658,139.787,0.730075,0.1557,52.007,6.60419,208.085,153.168,4.06,True,0.0276653,0.736081,185.163,0.0591129
5,2,18,4.4,11.5975,0.916667,78.8841,0.881021,0.615873,186.205,20.23,0.806285,15.576,68.5342,5.90941,5.41696,52.2357,0.874346,0.0637489,15.6658,8.84596,207.973,183.229,4.08,True,0.0277584,0.736081,185.163,0.0591129
5,2,19,4.4,10.4516,0.916667,40,0.862813,0.615385,186.058,20.23,0.758608,14.6549,64.4816,6.16957,5.65544,43.5064,0.869495,0.0687286,17.3101,10.2396,207.991,179.457,4.08,True,0.0279032,0.736081,185.163,0.0591129
5,2,20,4.4,13.9582,0.916667,51.7144,0.832894,0.615426,186.071,20.23,0.898185,17.3513,76.3457,5.4696,5.0138,72.2103,0.829538,0.0817062,23.7479,7.85834,208.019,173.258,4.08,True,0.0280301,0.736081,185.163,0.0591129
5,2,21,4.4,13.3285,0.632982,40,0.780154,0.615054,185.958,20.23,1.01801,19.6661,86.5309,6.49217,4.10943,105.138,0.771343,0.123654,38.2585,6.07375,208.051,162.312,4.06,True,0.0281462,0.736081,185.163,0.0591129
5,2,22,4.4,9.45517,0.916667,80,0.898624,0.615727,186.161,20.23,0.71396,13.7924,60.6866,6.41836,5.88349,36.268,0.895292,0.0551211,16.3683,8.71651,207.962,186.88,4.08,True,0.0281462,0.736081,185.163,0.0551211
5,2,23,4.4,14.1968,0.601133,40,0.75839,0.614829,185.89,20.23,1.06263,20.528,90.3231,6.36221,3.82453,119.575,0.751768,0.141495,45.2716,6.28043,208.067,157.796,4.06,True,0.0281588,0.736081,185.163,0.0551211
5,2,24,3.86681,15.1888,0.916667,40,0.815389,0.615116,185.977,20.23,0.931205,20.4697,79.1524,5.21123,4.77696,104.192,0.806695,0.0940956,32.724,9.59098,208.063,169.652,4.06,True,0.0282211,0.736081,185.163,0.0551211
5,2,25,4.4,5,0.530036,40,0.871447,0.615417,186.068,20.23,0.605552,11.6982,51.4719,10.2944,5.4564,22.1287,0.878359,0.0740988,14.2515,9.65487,207.968,181.233,4.08,True,0.0282211,0.736081,185.163,0.0551211
5,2,26,4.4,13.8152,0.916667,80,0.86877,0.61585,186.199,20.23,0.892195,17.2356,75.8366,5.48934,5.0319,70.7752,0.860562,0.0728737,18.964,8.15937,207.965,180.674,4.08,True,0.0282211,0.736081,185.163,0.0551211
5,3,27,4.4,18.3333,0.799071,42.6279,0.764976,0.614957,185.929,20.23,1.09802,21.2118,93.3318,5.09083,4.06793,131.927,0.756136,0.124268,41.0967,6.05933,208.059,159.16,4.06,True,0.0284054,0.736081,185.163,0.0551211
5,3,28,4.4,5,0.570851,80,0.907422,0.615727,186.161,20.23,0.588402,11.3669,50.0142,10.0028,5.71013,20.3013,0.905726,0.0588229,12.7035,8.92432,207.942,188.691,4.08,True,0.0284054,0.736081,185.163,0.0551211
5,3,29,4.4,18.3333,0.705006,43.294,0.736594,0.614652,185.836,20.23,1.13609,21.9472,96.5679,5.26734,3.7135,146.131,0.726801,0.147559,49.599,6.38796,208.077,153.269,4.06,True,0.0285829,0.736081,185.163,0.0551211
5,3,30,4.4,18.3333,0.846216,44.9672,0.776564,0.615063,185.961,20.23,1.07919,20.848,91.7312,5.00352,4.23406,125.255,0.770241,0.114423,37.455,5.86228,208.049,161.563,4.06,True,0.0287022,0.736081,185.163,0.0551211
5,3,31,4.4,11.6943,0.866954,54.3587,0.848821,0.615552,186.108,20.23,0.832011,16.0729,70.7209,6.04749,5.2429,57.3969,0.846129,0.0747988,20.5323,9.42091,208.011,176.564,4.08,True,0.0287285,0.736081,185.163,0.0551211
5,3,32,4.4,5,0.494769,80,0.896635,0.61581,186.187,20.23,0.616422,11.9081,52.3958,10.4792,5.18477,23.3418,0.891179,0.0702395,12.3976,9.12199,207.944,186.45,4.08,True,0.0287285,0.736081,185.163,0.0551211
5,3,33,4.4,18.3333,0.749994,44.6344,0.751326,0.614835,185.892,20.23,1.11777,21.5932,95.0103,5.18238,3.88675,139.173,0.743423,0.134919,44.8186,6.1069,208.065,156.325,4.06,True,0.0288321,0.736081,185.163,0.0551211
5,3,34,4.4,10.1146,0.87894,60.7094,0.870694,0.615798,186.183,20.23,0.758844,14.6595,64.5017,6.37709,5.60508,43.547,0.869585,0.064902,16.7943,10.0892,207.997,181.102,4.08,True,0.0288717,0.736081,185.163,0.0551211
5,3,35,4.4,5,0.633952,80,0.91642,0.615795,186.182,20.23,0.566118,10.9364,48.12,9.624,6.10116,18.081,0.920224,0.0525614,13.9741,8.34415,207.927,190.549,4.08,True,0.0288717,0.736081,185.163,0.0525614
5,4,36,4.4,7.25147,0.894967,80,0.919266,0.615835,186.194,20.23,0.614014,11.8616,52.1912,7.19733,6.44137,23.0694,0.927086,0.0478649,16.9041,8.18623,207.92,191.134,4.08,True,0.0288717,0.736081,185.163,0.0478649
5,4,37,4.4,18.3333,0.669558,45.8397,0.724218,0.614512,185.794,20.23,1.15041,22.2238,97.7847,5.33371,3.57123,151.725,0.716495,0.157935,52.9801,6.52706,208.083,150.697,4.06,True,0.0303712,0.724218,185.163,0.0478649
5,4,38,4.4,17.0175,0.901937,47.7419,0.800896,0.615232,186.012,20.23,1.01074,19.5256,85.9125,5.04847,4.5534,102.9,0.796244,0.0988575,31.061,6.56683,208.034,166.614,4.08,True,0.0304349,0.724218,185.163,0.0478649
5,4,39,4.4,18.3333,0.724129,46.2693,0.743994,0.614766,185.871,20.23,1.1282,21.7947,95.8968,5.23073,3.78773,143.106,0.736692,0.141142,46.8764,6.15649,208.068,154.801,4.06,True,0.030482,0.724218,185.163,0.0478649
5,4,40,3.63345,11.282,0.916667,54.8909,0.855907,0.6155,186.093,20.23,0.779148,18.2272,66.2276,5.8702,5.38101,69.124,0.858685,0.072851,23.6124,10.9512,208.052,178.074,4.08,True,0.0304954,0.724218,185.163,0.0478649
5,4,41,3.50526,13.3949,0.916667,45.713,0.82629,0.615118,185.977,20.23,0.85824,20.8117,72.9504,5.44615,4.9923,99.2642,0.827646,0.0863637,32.0099,9.37005,208.081,171.936,4.08,True,0.0305188,0.724218,185.163,0.0478649
5,4,42,3.51486,8.58139,0.916667,80,0.909133,0.615729,186.162,20.23,0.657806,15.9077,55.9135,6.51567,5.9727,44.4513,0.923358,0.0547359,17.7197,10.4688,207.975,189.077,4.08,True,0.0305188,0.724218,185.163,0.0478649
5,4,43,3.60142,12.2197,0.916667,49.8347,0.840173,0.615317,186.038,20.23,0.815922,19.2572,69.3533,5.67555,5.20258,80.7988,0.843728,0.078867,26.9077,9.49589,208.065,174.81,4.08,True,0.0305421,0.724218,185.163,0.0478649
5,4,44,4.4,18.3333,0.874126,46.3485,0.783281,0.615118,185.977,20.23,1.06669,20.6065,90.6687,4.94557,4.32305,120.953,0.777656,0.109497,35.6441,5.75094,208.044,162.957,4.06,True,0.0305771,0.724218,185.163,0.0478649
